Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-923.1593	-1092.165	169.0054	0.583437	1.118152	1.213081	2.122563
6	-909.448	-1078.82	169.3715	0.1963872	1.403903	1.000037	2.093156
12	-914.2007	-1082.928	168.7274	0.1300109	1.705856	0.9524126	2.400835
18	-908.4515	-1077.915	169.4636	0.06967649	0.9974749	1.100118	2.309192
24	-903.9197	-1072.855	168.9352	0.05987655	1.39187	1.011264	2.460555
30	-908.9308	-1078.074	169.1433	0.005689082	1.544956	1.077816	2.228686
36	-929.6038	-1098.963	169.3596	0.005439115	1.387465	1.353579	2.003834
42	-924.3462	-1094.066	169.7194	0.009836059	1.520937	1.145426	1.812622
48	-935.4448	-1104.843	169.3979	0.3187122	1.158286	1.514748	1.807617
54	-933.6208	-1103.192	169.5709	0.04546121	0.8995742	0.9248246	2.429551
60	-926.2566	-1095.171	168.9146	0.3254318	1.278773	0.9248246	2.429551
66	-924.2707	-1093.173	168.9027	0.1233779	1.514413	1.06442	2.334178
72	-907.8695	-1077.23	169.361	0.06366412	1.613164	0.8674844	2.1455
78	-899.1469	-1068.431	169.2842	0.09578065	1.47212	1.168297	2.06353
84	-905.8801	-1075.02	169.1402	0.1755022	1.507946	1.198855	2.06353
90	-910.5767	-1079.846	169.269	0.08641083	1.507946	1.198855	2.037304
96	-911.7671	-1081.257	169.4894	0.006665495	1.507946	1.454778	1.768203
102	-915.8602	-1084.709	168.8491	0.03099368	2.038446	1.270431	1.992807
108	-917.9024	-1086.537	168.6347	0.3932789	1.612963	0.9488003	2.348504
114	-900.6651	-1069.387	168.7221	0.3401677	1.612963	1.005845	2.290307
120	-902.7471	-1072.13	169.383	0.182042	1.071048	1.043152	2.278297
126	-915.0223	-1084.259	169.2368	0.2607076	1.521568	1.05076	2.03281
132	-925.7685	-1095.564	169.7956	0.03999399	1.233657	1.245801	1.859651
138	-929.3249	-1098.186	168.8609	0.4893881	1.984546	1.170334	1.771717
144	-906.0663	-1074.848	168.7817	0.3114822	1.843605	1.290668	1.948319
150	-913.4453	-1081.816	168.3704	0.3243895	2.197899	1.457799	1.902738
156	-913.5946	-1082.459	168.8647	0.4619881	1.617878	1.7043	1.63939
162	-906.9944	-1076.115	169.1206	0.09091109	1.966747	1.465714	1.672025
168	-910.8248	-1079.714	168.8894	0.03605796	1.768584	1.428647	2.012428
174	-908.7112	-1077.912	169.2005	0.08103255	1.913698	1.336582	1.74592
180	-914.2794	-1082.804	168.5249	0.4674798	2.018522	0.9957019	2.111266
186	-928.4852	-1097.608	169.1226	0.3041243	1.039903	0.8422552	2.512334
192	-914.0335	-1082.157	168.1235	0.3579857	1.748572	1.007697	2.577504
198	-912.4937	-1081.934	169.4404	0.2424765	1.03755	1.150967	2.15419
204	-907.5879	-1077.352	169.7645	0.03926267	1.346831	0.8960582	2.042237
210	-910.2543	-1079.313	169.0589	0.08281572	1.619915	1.164044	2.13261
216	-904.2494	-1073.294	169.0449	0.2173899	1.87859	1.020324	1.995717
222	-911.4395	-1080.537	169.0973	0.1698569	1.213318	0.9645678	2.427801
228	-919.3468	-1088.355	169.0086	0.1872537	1.399251	1.049118	2.305077
234	-903.2236	-1072.491	169.2674	0.1718067	1.399251	0.9179326	2.233151
240	-906.2839	-1075.681	169.3969	0.04652103	1.323056	0.9442685	2.260541
246	-903.397	-1072.271	168.874	0.2599086	1.314429	0.9193999	2.477795
252	-906.7669	-1075.675	168.9083	0.0098496	2.199237	1.009535	2.052564
258	-907.5287	-1076.515	168.9866	0.01870194	2.199237	1.032738	1.979142
264	-908.2169	-1076.926	168.7089	0.1443886	1.615632	1.050621	2.393141
270	-914.7478	-1083.549	168.8008	0.3577159	1.414969	0.9056823	2.410282
276	-924.3175	-1093.351	169.0334	0.3577159	1.414969	0.9028009	2.26414
282	-919.6822	-1087.92	168.2375	0.4686461	1.448556	0.9723208	2.630996
288	-913.2482	-1082.573	169.325	0.2381816	1.07448	1.130266	2.221298
294	-912.2872	-1080.66	168.3726	0.1982005	1.755889	0.9321354	2.564949
300	-907.8915	-1076.895	169.003	0.3145608	1.370039	1.096953	2.214175
306	-903.3743	-1073.013	169.6384	0.1740814	1.370039	1.030395	1.931777
312	-909.1582	-1078.235	169.0763	0.1521781	1.603761	0.9197654	2.244275
318	-921.7106	-1090.829	169.1186	0.2519126	1.808499	0.9658939	2.000678
324	-913.6	-1082.761	169.1607	0.2471511	1.122253	0.9658939	2.394971
330	-908.998	-1077.876	168.8777	0.1586402	1.228324	0.9658939	2.562079
336	-908.4939	-1077.587	169.0935	0.05751945	1.218289	1.052727	2.442318
342	-906.9386	-1075.642	168.7031	0.07669608	1.618257	1.043706	2.442318
348	-910.1684	-1078.84	168.6713	0.4560677	1.381055	1.059003	2.353443
354	-905.769	-1075.106	169.3369	0.05014774	1.345235	1.013835	2.238302
360	-904.0353	-1073.444	169.4084	0.2011947	1.101073	1.065903	2.215782
366	-915.074	-1083.34	168.2663	0.1185574	1.830027	0.7384765	2.758382
372	-916.4497	-1085.987	169.5372	0.1051351	0.9926517	0.7895946	2.439832
378	-914.2601	-1083.179	168.9192	0.3150239	1.122091	0.9841159	2.492759
384	-926.7426	-1096.026	169.2838	0.04749667	1.260393	1.19114	2.213025
390	-913.9543	-1083.188	169.2335	0.1187535	1.763789	1.232801	1.859568
396	-915.9303	-1084.867	168.937	0.263326	1.20169	0.8424434	2.553165
402	-908.449	-1077.228	168.7792	0.5029707	1.36669	0.7364717	2.467958
408	-909.9006	-1078.89	168.989	0.2309561	1.400577	1.015373	2.310424
414	-914.5551	-1084.714	170.1584	0.1558107	0.9166466	0.9394908	1.956504
420	-902.1395	-1071.186	169.0464	0.06203443	1.246285	0.6506171	2.701344
426	-910.69	-1080.166	169.4761	0.07606417	1.093567	0.8641596	2.386146
432	-916.9141	-1086.359	169.4451	0.1500544	0.9198577	1.046991	2.352966
438	-924.7222	-1093.216	168.4941	0.1608309	1.864815	1.089873	2.352966
444	-920.691	-1088.954	168.2627	0.4354667	1.988505	0.8244395	2.426236
450	-905.0852	-1074.207	169.1217	0.1533035	1.261905	1.128928	2.288287
456	-912.9591	-1081.935	168.9763	0.1569002	1.425319	0.9533387	2.389923
462	-912.7768	-1082.168	169.3916	0.0765237	1.489492	0.7654025	2.257685
468	-917.8417	-1086.667	168.8254	0.01475977	1.361749	1.052141	2.5498
474	-921.2747	-1090.665	169.3906	0.3419177	1.200565	0.7694512	2.264022
480	-911.2732	-1080.45	169.1763	0.3661754	1.154723	0.9339763	2.309288
486	-914.2384	-1083.027	168.7886	0.3661754	1.154723	0.8578534	2.600606
492	-916.8211	-1086.074	169.2525	0.1957492	1.408007	0.8966953	2.235621
498	-923.6633	-1091.895	168.2313	0.5634124	1.625897	0.6706842	2.660664
504	-916.956	-1085.051	168.0947	0.6996084	1.380457	0.9319986	2.641479
510	-912.0122	-1080.9	168.8881	0.1031865	1.313411	1.124684	2.439125
516	-919.8834	-1088.43	168.5466	0.1883422	1.616156	0.8830341	2.571858
522	-912.6006	-1081.391	168.7907	0.1529511	1.670041	0.7380871	2.501593
528	-904.2124	-1073.537	169.3249	0.0313441	1.32063	1.106107	2.214005
534	-914.412	-1083.648	169.236	0.2044527	1.215412	1.013257	2.285598
540	-915.981	-1084.765	168.7841	0.2733269	1.410878	1.081075	2.365749
546	-910.3851	-1079.732	169.3467	0.2060371	1.163382	0.9617931	2.279501
552	-905.643	-1074.39	168.7472	0.5197124	1.56787	0.9270249	2.23614
558	-918.5303	-1087.108	168.5781	0.4080637	1.870332	1.152155	2.095948
564	-909.0758	-1077.937	168.861	0.4255047	1.297094	1.183208	2.223965
570	-918.2334	-1087.471	169.2377	0.2450325	1.474228	1.076912	2.054706
576	-918.5943	-1088.145	169.5511	0.4916649	0.9031798	1.076912	2.054706
582	-916.6672	-1085.227	168.5596	0.4916649	1.844872	1.325672	1.952194
588	-920.2404	-1089.86	169.6194	0.1233679	1.481739	1.252636	1.754205
594	-924.4558	-1093.044	168.5884	0.4437552	1.081889	0.9894189	2.639822
600	-925.9341	-1095.315	169.3806	0.3081884	1.099725	0.8215113	2.322594
606	-924.301	-1093.809	169.5081	0.2454193	1.419024	0.8483878	2.061295
612	-917.8328	-1086.567	168.7344	0.08781366	1.884446	1.183335	2.174608
618	-912.5439	-1081.496	168.9518	0.3054884	1.270425	0.7988519	2.502823
624	-912.148	-1081.33	169.1818	0.2144624	1.543987	1.012654	2.110951
630	-918.0755	-1087.21	169.1346	0.008702108	1.484748	0.9282987	2.363808
636	-906.099	-1075.164	169.065	0.2853962	1.419895	1.098038	2.161284
642	-905.5158	-1074.89	169.3742	0.2853962	1.28752	1.075725	2.056772
648	-920.684	-1089.358	168.6741	0.4749934	2.212938	0.7610981	2.056772
654	-908.8069	-1077.805	168.9976	0.1431915	1.697788	1.209686	2.056772
660	-908.9921	-1078.098	169.1063	0.370749	1.206795	1.382977	2.026476
666	-915.9025	-1085.264	169.3613	0.370749	1.288451	1.243796	1.895135
672	-909.9992	-1079.461	169.4618	0.370749	1.134082	0.8645017	2.180565
678	-906.3322	-1075.516	169.1834	0.1873942	1.531668	1.013909	2.134261
684	-920.687	-1089.009	168.3221	0.3908437	2.13821	0.9835809	2.23583
690	-916.4446	-1085.327	168.8826	0.153656	1.482356	1.024314	2.372286
696	-908.9822	-1077.905	168.9232	0.2743648	1.482356	1.007508	2.280194
702	-908.4411	-1077.309	168.8679	0.3123583	1.372866	1.227779	2.216591
708	-915.6069	-1084.727	169.1203	0.2060717	1.36953	1.223126	2.126792
714	-915.2238	-1084.592	169.3684	0.08416188	1.640982	1.133706	1.933779
720	-917.853	-1087.375	169.5222	0.1078551	1.629989	1.151168	1.807606
726	-919.6675	-1088.259	168.5919	0.3764677	2.373769	1.182616	1.807606
732	-909.2162	-1078.154	168.9378	0.2891982	1.968011	1.092228	1.919505
738	-911.6165	-1080.749	169.1323	0.1260732	1.821615	1.120699	1.964494
744	-902.5475	-1071.415	168.8674	0.07942198	1.776175	1.084206	2.219612
750	-923.8515	-1093.525	169.6737	0.1838366	1.262531	1.351261	1.751994
756	-918.3552	-1086.645	168.2901	0.4023326	2.537188	1.509186	1.683565
762	-912.2459	-1080.922	168.6763	0.2568683	1.971189	1.082207	2.119632
768	-903.1383	-1072.309	169.1703	0.2568683	1.388236	0.8837488	2.269611
774	-894.8495	-1063.892	169.0425	0.01165507	1.632025	1.148083	2.192766
780	-904.8853	-1074.515	169.6294	0.2262889	1.49956	1.03205	1.817396
786	-915.5541	-1084.612	169.0576	0.2727305	1.437917	1.03205	2.206017
792	-926.9037	-1095.353	168.449	0.4042073	1.506016	1.03205	2.468763
798	-919.1199	-1087.86	168.7397	0.2524238	2.184304	1.25907	1.842991
804	-905.0299	-1074.229	169.1992	0.1203552	1.872387	1.154112	1.870471
810	-901.0068	-1069.923	168.9162	0.09288414	2.038021	1.227077	1.935583
816	-906.7439	-1075.951	169.2075	0.1966435	1.294084	0.9178797	2.320541
822	-907.7227	-1076.624	168.9012	0.1190042	1.131337	0.8463142	2.704935
828	-907.2721	-1076.182	168.9103	0.292072	1.449947	0.9773481	2.31593
834	-904.2888	-1073.629	169.3406	0.09927821	1.182565	1.04918	2.28365
840	-909.0128	-1077.893	168.8807	0.2267109	2.026255	1.04918	1.995599
846	-900.8604	-1069.765	168.9043	0.02021683	1.767312	1.04918	2.261577
852	-915.7025	-1083.783	168.08	0.3951678	2.01794	0.9724347	2.4577
858	-909.8964	-1078.768	168.8712	0.2808378	1.428273	0.9999541	2.346692
864	-912.3972	-1081.124	168.7273	0.1959415	1.390054	0.7897372	2.644076
870	-905.199	-1073.826	168.6266	0.1959415	1.254871	1.021208	2.644076
876	-909.7084	-1077.884	168.1758	0.2342604	1.495253	0.6951547	2.953457
882	-920.0104	-1089.087	169.0766	0.07926285	1.210108	0.9609159	2.501837
888	-919.7225	-1088.797	169.0743	0.09899128	1.210108	0.7426268	2.626591
894	-922.321	-1091.258	168.9373	0.1859741	1.652045	1.068223	2.187869
900	-922.8056	-1091.698	168.8926	0.1755757	1.656029	1.053848	2.230434
906	-925.3928	-1094.439	169.046	0.2548691	1.402454	1.26124	2.097884
912	-924.9686	-1093.677	168.7081	0.2350477	2.164091	1.260065	1.887082
918	-914.6116	-1083.409	168.7975	0.3054627	2.197188	1.212646	1.791322
924	-910.5074	-1079.66	169.1525	0.14735	1.221954	0.8866415	2.450898
930	-920.0313	-1088.406	168.3748	0.3538834	1.502607	0.8316142	2.67246
936	-910.3751	-1079.166	168.7909	0.1258527	1.308477	0.8578854	2.654481
942	-912.584	-1081.414	168.8298	0.007296433	1.190478	0.8739905	2.764251
948	-912.5321	-1081.759	169.227	0.3098303	1.538606	0.8739905	2.112951
954	-921.0519	-1090.328	169.2758	0.4398185	0.8533145	0.7877637	2.482024
960	-911.8591	-1080.392	168.5331	0.187917	1.706469	0.7877637	2.588762
966	-914.1909	-1083.1	168.9088	0.2526286	1.37775	1.299665	2.179196
972	-927.5655	-1097.167	169.6013	0.2322685	1.032088	1.679927	1.698155
978	-914.0162	-1083.016	168.9999	0.07751709	1.847433	1.318844	1.93769
984	-909.2532	-1077.917	168.6634	0.1818448	1.913421	1.333728	2.04457
990	-915.8936	-1084.37	168.476	0.5354423	1.861216	1.333728	1.963968
996	-916.2686	-1085.818	169.5493	0.1027207	1.399056	1.106013	1.97008
1002	-913.5263	-1082.139	168.6123	0.2656861	2.024683	1.165717	2.071327
1008	-907.2124	-1077.056	169.8432	0.1114507	0.9338182	1.165717	2.034065
1014	-904.7739	-1073.801	169.0275	0.2974189	1.765627	1.148238	1.934435
1020	-924.9318	-1094.015	169.0834	0.4124956	0.8251315	0.9491204	2.535774
1026	-905.0997	-1074.542	169.442	0.1523997	1.462316	1.227403	1.886537
1032	-909.2321	-1077.711	168.4788	0.1513136	2.682282	1.49502	1.660427
1038	-908.4074	-1077.153	168.7459	0.08859856	2.238652	1.193817	1.964296
1044	-910.1696	-1079.119	168.9491	0.2683499	2.0012	1.058455	1.929714
1050	-900.8882	-1069.988	169.0995	0.1146106	2.077527	1.058455	1.888572
1056	-912.1897	-1081.082	168.8927	0.212317	1.751082	1.135107	2.098039
1062	-916.9065	-1085.75	168.844	0.1516195	1.751082	1.244533	2.098039
1068	-907.6799	-1077.196	169.5162	0.2064981	1.39385	1.244533	1.831544
1074	-901.9442	-1071.473	169.5286	0.140596	1.39385	0.912174	2.09062
1080	-904.2688	-1073.92	169.651	0.0587356	1.102749	0.953036	2.222922
1086	-906.3906	-1074.819	168.4281	0.2757979	1.963994	0.916054	2.377935
1092	-913.1185	-1081.843	168.724	0.529341	1.41905	1.07171	2.241611
1098	-911.6083	-1080.075	168.4663	0.4826443	2.085422	1.07171	2.052985
1104	-909.0658	-1078.556	169.4906	0.06116434	1.675152	1.217954	1.787093
1110	-901.1949	-1070.605	169.4098	0.1257833	1.431089	1.059892	2.057933
1116	-904.9035	-1074.478	169.5744	0.01057543	1.298948	0.894264	2.216688
1122	-901.6497	-1070.661	169.0108	0.01796069	1.727926	1.049693	2.216688
1128	-907.5196	-1076.589	169.0699	0.1044014	1.282582	0.9672767	2.441835
1134	-910.5451	-1079.812	169.267	0.2060872	1.057064	0.9672767	2.39396
1140	-904.4511	-1073.567	169.1159	0.06169641	1.40864	1.029059	2.32376
1146	-911.2681	-1080.244	168.9762	0.3418086	1.465263	1.03853	2.19305
1152	-912.3667	-1081.545	169.1788	0.1484215	1.461076	1.03853	2.189658
1158	-917.9314	-1087.406	169.4741	0.3536221	1.059847	0.9670229	2.165102
1164	-904.761	-1074.039	169.2776	0.4672337	1.480637	1.04395	1.897228
1170	-901.7371	-1070.06	168.3233	0.4921209	1.725555	1.113536	2.314001
1176	-912.3129	-1080.871	168.5577	0.3724738	1.531757	1.075486	2.377776
1182	-902.5281	-1071.38	168.8522	0.307166	1.429844	0.9751489	2.356815
1188	-909.3709	-1078.142	168.7711	0.2004062	1.400173	1.191313	2.356815
1194	-915.1453	-1084.273	169.1282	0.2326528	1.491214	1.462112	1.867197
1200	-911.2798	-1080.42	169.1404	0.4089406	1.292009	1.408867	1.904763
1206	-913.5305	-1082.655	169.1246	0.4089406	1.737213	1.346406	1.670299
1212	-903.5997	-1072.002	168.4021	0.6110498	1.93436	1.535578	1.781974
1218	-904.8293	-1073.869	169.0398	0.08871666	1.607103	1.230864	2.105226
1224	-922.1641	-1090.593	168.4293	0.1498776	1.942671	1.045761	2.386277
1230	-923.9343	-1093.159	169.2247	0.2695911	1.363861	1.045761	2.136515
1236	-907.8195	-1077.181	169.3612	0.05159279	1.457608	1.037933	2.136515
1242	-906.0958	-1075.23	169.1343	0.4042313	1.247601	1.040761	2.184347
1248	-901.5526	-1070.97	169.4172	0.3564941	1.357969	0.845973	2.088068
1254	-902.2841	-1071.624	169.3396	0.17664	1.205693	1.178571	2.135929
1260	-905.1837	-1073.625	168.4412	0.245567	1.359354	0.8416399	2.775297
1266	-905.8615	-1074.709	168.8478	0.05447894	1.380729	0.9064991	2.590383
1272	-924.2413	-1093.286	169.0452	0.08402642	1.661999	1.097805	2.158936
1278	-915.7693	-1085.026	169.2572	0.2184566	1.150018	0.8605318	2.401306
1284	-907.1729	-1076.83	169.6567	0.2068113	1.512868	1.240153	1.656977
1290	-897.9414	-1067.164	169.2223	0.2554483	1.685674	0.9966992	1.981656
1296	-911.8032	-1081.814	170.0111	0.07970175	0.8481722	1.19331	1.981656
1302	-916.4495	-1085.338	168.889	0.6043916	1.16179	1.176535	2.180346
1308	-912.5351	-1081.222	168.6868	0.08573131	1.447534	1.048886	2.542977
1314	-905.5643	-1074.815	169.2504	0.2249882	1.447534	1.006524	2.122379
1320	-912.0986	-1081.167	169.0682	0.1797546	1.693611	1.006524	2.122379
1326	-919.8738	-1089.095	169.2215	0.4875432	1.498099	1.028875	1.920571
1332	-909.2536	-1078.372	169.118	0.3095548	1.416679	1.267093	2.001216
1338	-911.763	-1080.849	169.0858	0.3095548	1.367671	1.267093	2.053724
1344	-912.4196	-1081.391	168.9715	0.07563811	1.83515	1.131516	2.089643
1350	-904.1965	-1073.404	169.208	0.127119	1.623255	1.057196	2.07383
1356	-902.1966	-1071.05	168.8534	0.2216232	1.834568	1.074089	2.109326
1362	-909.0755	-1078.336	169.2604	0.1693235	1.725698	0.8904461	2.060236
1368	-900.5515	-1069.492	168.9409	0.2274662	1.657454	0.9692152	2.219554
1374	-904.1278	-1072.448	168.3197	0.3484671	1.657454	1.037409	2.493802
1380	-905.3131	-1074.385	169.0717	0.2423991	1.15941	1.004284	2.406698
1386	-904.4762	-1073.572	169.0955	0.2978775	1.282508	1.037957	2.257793
1392	-914.1349	-1082.733	168.5981	0.2102624	1.864009	0.9478858	2.346129
