Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	tree_length
702	-869.1618	-1036.395	167.2331	1.432979	1.172935	1.911967	2.319044
708	-872.4099	-1037.77	165.3599	1.574543	1.003035	1.911967	3.471107
714	-874.0711	-1041.753	167.682	1.328082	1.003035	1.911967	2.206846
720	-872.4043	-1039.197	166.7924	1.614352	0.9091779	3.128258	2.05289
726	-875.7014	-1042.273	166.5719	1.614352	0.856973	1.733436	2.907799
732	-880.5782	-1045.424	164.8462	1.946051	1.057225	2.14652	3.407121
738	-876.6373	-1044.789	168.1515	0.9609337	0.857654	1.459379	2.493456
744	-873.111	-1040.596	167.4854	1.470598	1.212214	1.576038	2.300588
750	-874.7208	-1041.665	166.9442	1.302454	1.578114	2.131835	2.220291
756	-874.1141	-1041.606	167.4919	1.684069	1.104041	1.58935	2.220291
762	-883.2479	-1049.17	165.9225	1.684069	1.56846	1.784729	2.810998
768	-878.9728	-1044.749	165.7766	1.684069	1.311432	2.128676	2.868972
774	-881.5185	-1048.804	167.2858	1.333355	0.9346736	2.039865	2.430254
780	-867.5368	-1035.409	167.8718	1.440224	0.9266503	1.713477	2.173824
786	-881.1544	-1049.27	168.1157	1.286762	1.054482	2.013518	1.854685
792	-872.723	-1039.702	166.9791	1.505851	0.8692626	2.020041	2.565276
798	-875.2919	-1042.446	167.154	1.127925	1.455388	2.116625	2.279377
804	-872.9566	-1040.35	167.3938	1.127925	1.405057	2.71382	1.844691
810	-865.033	-1032.869	167.8364	1.331798	1.159955	1.415414	2.294209
816	-861.5704	-1028.076	166.5053	1.83548	1.487393	1.35938	2.648274
822	-870.1457	-1037.044	166.8983	2.070786	0.8467846	1.35938	2.648274
828	-878.1854	-1045.545	167.3591	1.616855	0.9332693	1.938567	2.259004
834	-884.0267	-1050.811	166.7846	1.616855	1.601157	2.476358	1.923272
840	-872.5903	-1039.838	167.2473	1.658256	1.080524	1.530179	2.442256
846	-872.3966	-1040.872	168.475	1.247902	1.057658	1.696289	1.822486
852	-872.6839	-1040.941	168.2574	1.318252	0.9225941	1.627271	2.054922
858	-878.148	-1045.361	167.2133	1.328533	1.226006	2.647785	1.981605
864	-880.2162	-1047.314	167.0979	1.735011	0.8749332	1.219561	2.797963
870	-881.6138	-1049.057	167.4432	1.335493	1.013813	1.38722	2.646684
876	-887.3828	-1053.51	166.1275	1.753363	1.31947	1.903128	2.724295
882	-878.1248	-1045.918	167.7929	1.481041	1.30088	2.039032	1.76061
888	-868.2514	-1035.475	167.2241	1.41405	1.314851	2.033732	2.181037
894	-870.1801	-1036.561	166.3813	1.492691	1.283302	2.072381	2.661816
900	-876.7126	-1043.617	166.9043	1.460584	0.9896009	1.995737	2.57809
906	-870.7064	-1038.913	168.2067	0.9780764	1.304275	1.535163	2.11907
912	-875.91	-1043.802	167.8923	1.297317	0.5974581	1.939531	2.32374
918	-878.5683	-1045.59	167.0221	1.53426	0.9792353	1.351299	2.824974
924	-874.3307	-1042.104	167.7734	1.302401	1.331759	1.294103	2.320384
930	-886.5737	-1052.877	166.3033	1.559889	1.331759	2.256073	2.546388
936	-875.1166	-1042.659	167.542	1.277634	1.336203	2.203582	1.955099
942	-872.3975	-1040.083	167.6858	1.277634	0.9657045	2.203582	2.102634
948	-865.0108	-1032.061	167.0504	1.575721	0.8385535	1.624874	2.710933
954	-871.6555	-1038.252	166.597	1.734525	0.6282019	2.191012	2.712274
960	-879.7543	-1045.545	165.7906	1.592939	1.636583	1.887557	2.85372
966	-875.6101	-1042.019	166.4086	1.75786	1.250967	1.782773	2.654435
972	-861.0939	-1028.546	167.4516	1.575811	1.172072	1.303335	2.44414
978	-873.9938	-1041.213	167.2192	1.462089	1.408096	1.201145	2.579387
984	-871.895	-1039.413	167.5176	1.719548	0.9274027	1.520388	2.335049
990	-862.3688	-1029.145	166.7759	1.448882	0.7103433	2.26224	2.697415
996	-869.8846	-1037.79	167.905	1.224861	1.354242	2.507878	1.557675
1002	-869.5001	-1037.732	168.2321	1.399833	0.9183865	1.408757	2.154604
1008	-881.0519	-1048.081	167.0294	1.212546	1.312115	1.905215	2.504312
1014	-885.5431	-1052.345	166.802	1.361888	1.800082	1.322188	2.603776
1020	-876.6159	-1044.379	167.7626	1.093051	1.431646	1.714032	2.14736
1026	-873.1679	-1040.47	167.3018	1.461597	1.286287	1.461396	2.444502
1032	-862.6809	-1030.246	167.5649	1.498273	1.220627	1.771454	2.111549
1038	-858.0985	-1025.463	167.3647	1.292214	1.045092	1.612042	2.572346
1044	-864.8219	-1031.13	166.3082	1.736664	1.64104	1.468614	2.678853
1050	-872.8046	-1039.121	166.3167	1.851116	1.196891	1.987218	2.576862
1056	-883.5433	-1050.065	166.5221	1.747848	1.581026	2.546531	1.988007
1062	-884.039	-1051.69	167.6513	1.323454	1.578204	1.572467	2.063909
1068	-873.4257	-1039.89	166.4643	1.568627	1.392887	2.381367	2.340162
1074	-873.5352	-1040.619	167.0843	1.410213	0.9656302	2.242964	2.384011
1080	-868.1472	-1034.996	166.8488	1.693657	1.439211	1.797247	2.297015
1086	-872.7973	-1040.986	168.1888	1.050385	1.283118	1.9005	1.877831
1092	-858.4394	-1025.832	167.3927	1.418267	0.994036	2.127756	2.223709
1098	-872.8967	-1040.938	168.0416	1.282855	0.6870241	1.662037	2.344415
1104	-880.7444	-1049.027	168.2828	1.486657	0.8259857	1.312806	2.184529
1110	-886.8846	-1053.186	166.3014	1.293668	1.529278	1.984271	2.73461
1116	-887.0242	-1053.782	166.7575	1.446805	1.297198	1.984271	2.494562
1122	-885.7073	-1052.411	166.7037	1.707985	0.7549789	2.386695	2.494562
1128	-875.7659	-1043.038	167.2725	1.314142	1.148448	2.301054	2.178372
1134	-872.8051	-1041.11	168.3051	1.375958	0.868822	1.627307	2.020481
1140	-869.0416	-1035.886	166.844	1.381086	1.350269	1.511456	2.710922
1146	-879.8902	-1046.905	167.0151	1.581147	1.093448	1.385607	2.710922
1152	-871.2197	-1039.02	167.8007	1.581147	1.013474	1.385607	2.26906
1158	-881.0486	-1048.326	167.2773	1.657174	1.111566	2.303336	1.972116
1164	-872.9305	-1040.913	167.9829	1.339083	0.9252603	1.556544	2.260713
1170	-863.5644	-1031.245	167.6803	1.243238	1.131697	2.081898	2.085731
1176	-871.2524	-1038.716	167.4634	1.232039	1.19353	1.497073	2.522975
1182	-871.3032	-1039.517	168.2134	1.074013	0.8743562	2.760041	1.651037
1188	-869.1978	-1036.508	167.3104	1.358301	0.6465836	2.497685	2.340993
1194	-873.8409	-1041.275	167.434	1.622022	1.047376	0.9524026	2.718907
1200	-872.1504	-1038.198	166.0474	1.736643	0.9189392	1.807837	3.072731
1206	-877.7037	-1044.964	167.2598	1.736643	0.8118163	1.997034	2.290911
1212	-879.769	-1047.281	167.5119	1.376847	1.107871	1.478017	2.46632
1218	-889.1476	-1056.492	167.3443	1.398429	2.001316	1.520773	2.001514
1224	-869.7673	-1037.296	167.5288	1.389174	0.901962	1.65771	2.472745
1230	-870.8813	-1038.546	167.6643	1.452199	1.146444	2.387972	1.778785
1236	-882.5873	-1048.478	165.891	1.649474	1.937235	2.219884	2.420844
1242	-868.1304	-1035.628	167.4974	1.300142	0.9957955	2.125045	2.232722
1248	-876.8126	-1045.39	168.5776	1.188793	1.180209	1.215468	2.017656
1254	-878.1796	-1044.013	165.8333	1.690328	1.21604	1.959496	2.972826
1260	-872.8643	-1038.712	165.848	1.658409	1.491412	2.334702	2.63436
1266	-874.5465	-1041.725	167.1783	1.658409	1.143892	1.810297	2.284999
1272	-870.9775	-1039.13	168.1526	1.574397	0.7625657	1.107292	2.380435
1278	-878.4014	-1046.731	168.3298	1.349068	1.08003	1.177594	2.165133
1284	-873.1406	-1041.538	168.3972	1.534349	1.053818	1.206653	1.997152
1290	-882.8215	-1050.006	167.184	1.202391	1.180062	2.398625	2.23778
1296	-877.2418	-1045.723	168.4815	1.245238	0.8742708	1.223327	2.23778
1302	-870.5322	-1037.992	167.4597	1.245238	1.342301	1.451598	2.452944
1308	-872.3003	-1040.576	168.2758	1.09396	0.7425577	1.374226	2.452944
1314	-873.4091	-1040.713	167.3035	1.225307	1.274393	1.450205	2.604631
1320	-872.3239	-1040.996	168.672	1.225307	0.7891673	1.388996	2.07648
1326	-865.6691	-1033.917	168.2481	1.14233	0.8869419	2.011702	1.977011
1332	-868.8861	-1036.839	167.9533	1.373796	0.9680581	1.991066	1.977011
1338	-868.9295	-1036.963	168.033	1.405066	0.7016938	2.169513	1.977011
1344	-871.8694	-1039.144	167.275	1.343362	0.9273402	1.299994	2.848871
1350	-877.8199	-1045.692	167.8723	1.154831	1.123838	1.866672	2.14297
1356	-882.3029	-1049.765	167.4619	1.480127	1.379256	1.866672	2.034777
1362	-887.2176	-1053.896	166.6787	1.480127	1.042527	1.866672	2.740686
1368	-879.3472	-1045.72	166.3729	1.649797	1.111741	1.866672	2.781612
1374	-874.6037	-1041.136	166.5323	1.507529	0.9491485	1.712781	2.951961
1380	-877.8512	-1044.73	166.8784	1.37621	1.030304	2.612643	2.312699
1386	-863.6289	-1029.794	166.1652	1.527411	1.43483	2.134981	2.651899
1392	-868.9554	-1035.735	166.7797	1.864871	1.036723	2.22308	2.253209
1398	-868.2047	-1034.446	166.2417	1.648373	1.754806	2.22308	2.298588
1404	-867.323	-1035.931	168.608	1.575955	0.9683083	1.112078	1.948033
1410	-862.5725	-1030.197	167.6249	1.256309	1.304164	1.718883	2.207432
1416	-866.8266	-1033.636	166.8091	1.599474	1.040258	2.888921	2.075629
1422	-880.7472	-1046.622	165.8753	1.597692	1.231484	2.546505	2.707508
1428	-865.4725	-1033.334	167.8615	1.530898	0.8490745	1.782525	2.13147
1434	-879.2902	-1045.86	166.5703	1.933146	1.163987	1.782525	2.498636
1440	-883.5039	-1051.127	167.6234	1.125202	1.009113	2.059692	2.2904
1446	-868.4912	-1035.482	166.9908	1.592447	1.151829	2.08747	2.2904
1452	-867.5217	-1034.191	166.6695	1.232033	1.244238	2.531032	2.441046
1458	-879.7576	-1046.109	166.3515	1.08583	2.424973	1.743953	2.489591
1464	-872.0916	-1038.97	166.8789	1.659878	0.7496646	2.243155	2.489591
1470	-876.0675	-1042.377	166.3092	1.508651	1.897225	1.692495	2.550955
1476	-884.821	-1050.946	166.1248	1.921922	1.025797	1.55268	2.989661
1482	-875.0642	-1041.999	166.9343	1.421409	1.333685	1.573996	2.604496
1488	-879.0311	-1046.371	167.3399	1.714255	0.7290949	1.156067	2.787427
1494	-860.4119	-1026.72	166.3082	1.708211	1.155829	2.595278	2.392843
1500	-865.3149	-1032.324	167.0093	1.763835	0.8942484	2.982487	1.884949
1506	-866.0138	-1032.374	166.3601	1.54998	1.059696	2.982487	2.342531
1512	-861.0581	-1028.698	167.6395	1.247805	1.088694	1.613927	2.399831
1518	-863.7055	-1031.214	167.5083	1.300633	1.373756	1.318035	2.448933
1524	-868.3838	-1034.691	166.3069	1.447165	1.834306	2.211372	2.34656
1530	-873.9186	-1039.541	165.6223	1.362054	2.54161	1.932754	2.612779
1536	-870.3537	-1036.932	166.5785	1.444768	1.900979	2.053184	2.220542
1542	-859.959	-1027.911	167.9518	1.438835	1.155842	1.633884	2.019403
1548	-872.3427	-1038.98	166.6377	1.672175	1.623017	1.329107	2.607731
1554	-874.39	-1041.093	166.703	1.662386	1.328096	1.329107	2.744296
1560	-886.006	-1052.996	166.9901	1.315007	1.115737	1.932316	2.570656
1566	-872.2098	-1039.893	167.6833	1.132912	1.472293	2.013255	1.976056
1572	-874.0506	-1041.32	167.2692	1.66175	1.066514	1.783163	2.289316
1578	-886.3309	-1053.138	166.8066	1.721161	0.9132258	1.783163	2.638378
1584	-898.0183	-1065.073	167.0544	1.809044	1.065399	1.762408	2.344792
1590	-879.2189	-1047.401	168.1825	1.092879	1.121126	1.567838	2.157679
1596	-887.3445	-1053.259	165.9149	1.455135	1.442618	2.931491	2.470078
1602	-883.4854	-1048.874	165.3885	1.580954	2.570027	1.843823	2.656204
1608	-872.4525	-1039.51	167.0578	1.347048	1.418187	1.71621	2.442625
1614	-875.1361	-1041.972	166.8361	1.521298	1.220288	1.990039	2.442625
1620	-878.2324	-1044.602	166.3693	1.658238	0.9876194	2.699334	2.442625
1626	-882.4564	-1048.955	166.4987	1.664272	0.9742869	1.247169	3.12519
1632	-880.4424	-1046.407	165.9647	1.856648	0.9488444	2.608163	2.63744
1638	-871.496	-1038.838	167.3422	1.405536	0.8272716	1.977439	2.449487
1644	-878.5939	-1045.156	166.5619	1.432999	1.412526	1.749906	2.681952
1650	-878.7959	-1046.701	167.9054	1.462955	0.718627	2.529223	1.820866
1656	-871.5367	-1038.635	167.0981	1.363772	1.146703	1.312307	2.803745
1662	-876.0296	-1042.721	166.6914	1.446345	0.8147845	1.605521	3.031509
1668	-879.6568	-1046.151	166.4939	1.739937	1.974968	1.605521	2.296663
1674	-872.7288	-1038.967	166.2383	1.572475	1.671734	2.246255	2.384532
1680	-866.3312	-1032.618	166.287	1.783905	1.457771	2.124386	2.407988
1686	-869.1537	-1037.31	168.1562	1.505002	0.7087031	2.124386	1.846638
1692	-875.3291	-1041.995	166.6658	1.518185	1.395168	2.448802	2.208249
1698	-875.7053	-1042.974	167.2683	1.336747	1.553423	1.761715	2.208249
1704	-876.4824	-1043.438	166.9553	1.369054	1.164913	1.359674	2.848586
1710	-864.1129	-1030.732	166.6192	1.566512	1.004423	2.181712	2.584126
1716	-868.9914	-1035.748	166.7564	1.596936	0.8204755	1.99588	2.688796
1722	-862.7311	-1029.928	167.197	1.675608	0.512376	1.514822	2.796326
1728	-875.4059	-1042.857	167.4508	1.478503	1.32399	1.361523	2.376774
1734	-879.9411	-1046.266	166.3251	1.723741	1.09748	1.339189	3.066531
1740	-872.4342	-1037.509	165.0752	2.01852	1.155724	2.365981	3.066531
1746	-868.6722	-1036.601	167.9285	1.385413	0.8146386	2.365981	1.881879
1752	-857.8583	-1026.039	168.181	1.131748	1.420239	1.37484	2.061308
1758	-868.4363	-1036.136	167.6993	1.495562	0.9607865	1.637062	2.27201
1764	-884.4485	-1051.864	167.4153	1.429052	1.300089	1.801835	2.186073
1770	-879.3111	-1046.959	167.6476	1.307641	1.168328	1.75537	2.224494
1776	-874.1284	-1041.686	167.5577	1.43545	1.168328	1.662007	2.254108
1782	-868.6488	-1036.825	168.1764	1.412346	0.8068951	1.548401	2.168788
1788	-867.0943	-1033.146	166.0513	1.740815	0.8876061	1.548401	3.225906
1794	-867.0771	-1033.509	166.4324	1.196468	1.051141	1.548401	3.225906
1800	-861.4412	-1028.095	166.6537	1.511719	1.232539	2.78927	2.156914
1806	-870.176	-1037.905	167.7294	1.421657	1.002122	2.881018	1.594388
1812	-875.5216	-1043.551	168.0297	1.119463	1.189077	1.480571	2.248425
1818	-875.779	-1042.382	166.6033	1.339285	1.236284	1.480571	2.967211
1824	-872.5201	-1039.82	167.3003	1.289984	0.8190318	1.237704	2.967211
1830	-872.4029	-1040.84	168.4367	1.140878	0.8183511	1.982051	1.913473
1836	-869.9276	-1037.989	168.0619	1.180927	1.28471	1.207829	2.296739
1842	-872.3605	-1040.564	168.2035	1.050399	1.144256	1.931364	1.942371
1848	-864.4126	-1031.538	167.1252	1.313617	0.9650587	1.891816	2.602666
1854	-860.8967	-1028.232	167.3352	1.678031	1.040922	2.230254	2.005707
1860	-876.8035	-1041.743	164.9397	2.166999	1.212852	3.132041	2.68464
1866	-892.2987	-1056.961	164.6625	2.166999	1.113027	1.784826	3.533069
1872	-880.3699	-1046.753	166.383	1.956064	1.130413	1.86622	2.575986
1878	-884.945	-1050.9	165.9548	1.947684	1.018454	1.303134	3.22122
1884	-871.7279	-1039.841	168.1135	1.292484	0.8976638	1.749002	2.11063
1890	-872.4269	-1040.755	168.3279	1.074545	0.831699	2.299659	1.845857
1896	-874.8614	-1042.511	167.6493	1.250769	0.7625617	2.299659	2.223628
1902	-873.0907	-1041.18	168.0897	0.7729853	1.43825	1.093266	2.515229
1908	-865.7208	-1033.663	167.9418	1.293753	1.353581	1.126556	2.310188
1914	-888.1379	-1055.86	167.7218	0.8432763	1.353581	1.387169	2.571752
1920	-879.305	-1046.204	166.8993	1.629604	1.170276	1.616924	2.571752
1926	-873.9202	-1040.612	166.6919	1.185236	1.054949	1.519963	3.091907
1932	-869.5679	-1036.485	166.9167	1.21476	1.453238	1.461041	2.73709
1938	-872.0931	-1040.43	168.3374	1.246231	1.45037	1.456807	1.80661
1944	-875.8564	-1042.467	166.6106	1.277894	1.690624	2.8903	2.007011
1950	-870.1082	-1037.791	167.6831	1.306815	1.486084	1.744748	2.007011
1956	-873.0819	-1039.306	166.2244	1.287728	1.717922	3.264039	2.069096
1962	-874.2504	-1042.206	167.9558	1.287728	0.714461	2.693657	1.824509
1968	-886.234	-1053.48	167.2461	1.762644	0.7633781	2.247341	2.179941
1974	-877.6382	-1043.49	165.8517	2.112285	0.9593479	2.762906	2.47099
1980	-877.6112	-1045.479	167.8673	1.361955	1.057226	2.299832	1.810418
1986	-872.3066	-1040.05	167.7434	1.219304	1.057226	2.108556	2.094231
1992	-886.4687	-1054.314	167.8458	1.247908	1.288198	1.611546	2.142715
1998	-873.0554	-1039.528	166.4723	1.419785	1.678096	1.611546	2.670402
2004	-875.8826	-1043.659	167.7768	1.482884	0.5898142	1.533748	2.512105
2010	-882.2008	-1049.861	167.6597	1.500695	0.8479583	1.549097	2.416634
2016	-878.2503	-1045.044	166.7933	1.501525	1.369968	1.616278	2.596531
2022	-891.9165	-1058.837	166.9205	1.272347	1.304249	1.55204	2.734734
2028	-907.9154	-1073.919	166.0032	1.452914	1.276784	1.340223	3.312551
2034	-893.1654	-1058.965	165.8001	1.902141	0.8795271	1.513239	3.303051
2040	-889.5916	-1057.151	167.5596	1.277343	0.7701846	1.105518	2.925865
2046	-888.9327	-1056.668	167.7356	1.485599	1.182829	1.105518	2.43803
2052	-869.1107	-1038.248	169.137	1.159945	1.03441	1.282122	1.709368
2058	-864.3496	-1031.928	167.578	1.159945	1.736356	1.471601	2.186349
2064	-870.2757	-1037.108	166.8321	1.581088	1.583543	1.730909	2.331003
2070	-863.4072	-1031.654	168.2471	1.475133	0.7708591	1.492879	2.138286
2076	-872.1614	-1039.49	167.3288	1.170768	1.008737	1.993787	2.483283
2082	-875.3219	-1043.872	168.5503	1.42372	1.230454	1.662149	1.543787
2088	-870.4247	-1038.772	168.3478	1.42372	1.284661	1.8297	1.543787
2094	-862.9022	-1031.512	168.6093	1.42372	1.094126	1.052531	2.00466
