Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-606.7643	-774.2036	167.4393	0.73941	0.7060917	0.6416763	2.847489	1.7165	1.011354	1.093902
6	-611.5443	-781.0992	169.5549	0.5635601	0.7694521	1.75273	0.6367531	1.505906	0.2953838	1.093902
12	-611.3301	-783.0104	171.6803	0.7118391	0.546741	0.1743946	0.5376436	0.4955259	0.797969	1.230539
18	-617.9672	-789.6713	171.704	0.5057932	0.7565021	0.8423492	0.6776393	0.2567702	0.522865	0.8862528
24	-610.2531	-776.7631	166.51	0.8972184	1.25673	1.129046	1.886831	1.047706	2.199618	1.249894
30	-614.2944	-778.9468	164.6524	0.4700684	1.241	2.544139	3.680477	1.858928	0.6985636	0.9985473
36	-617.5405	-783.6828	166.1423	0.6614834	1.27501	3.504564	0.9402584	2.466179	0.1934569	1.010182
42	-613.0914	-779.8467	166.7553	0.6691198	1.060206	3.510014	1.100917	2.099976	0.09106446	0.9026644
48	-622.4819	-792.3311	169.8492	0.6612054	0.9380961	0.4819846	1.100917	2.099976	0.2155276	0.8302406
54	-624.1076	-789.9873	165.8797	1.034254	0.8088729	1.806631	2.690798	3.133159	0.05886196	0.7561616
60	-617.3935	-784.2929	166.8994	1.606715	0.8088729	1.227577	0.1901187	2.79728	1.924091	0.7227302
66	-614.505	-781.6959	167.1909	1.873149	1.407437	0.5382375	0.2122851	3.175498	1.156645	0.5538553
72	-611.6742	-780.6713	168.9971	0.7572692	1.281908	0.3134759	0.2383435	3.612482	0.3054354	0.528789
78	-608.2963	-778.6515	170.3552	0.5043599	1.317608	0.4945883	0.3725108	1.260836	1.1309	0.6314587
84	-623.4232	-789.3799	165.9567	0.7605777	1.218909	1.784923	3.237663	0.5002105	1.980264	0.7086151
90	-614.0361	-782.5222	168.4861	0.6068357	0.9239449	2.930134	0.4291815	0.2412425	1.806603	0.7086151
96	-624.525	-795.1777	170.6526	0.5502605	0.8535563	0.5309898	2.304614	0.2544454	0.1483768	0.8690075
102	-613.5922	-781.6113	168.0191	0.550486	1.012022	1.321517	1.469538	0.01627164	3.002778	0.7408461
108	-607.6874	-778.5845	170.8971	0.5593121	0.9792868	0.7003106	1.131727	0.02046101	0.6333028	1.230989
114	-609.6141	-779.6328	170.0187	0.5071557	1.171011	0.7430484	1.131727	0.02832783	1.73661	0.7999949
120	-610.1203	-778.6704	168.5501	1.260333	0.6901558	0.6220892	2.312134	0.002302945	1.73661	1.032059
126	-606.7389	-777.4104	170.6715	0.7341887	0.8051489	1.514831	0.8520332	0.002302945	0.6828296	0.934481
132	-619.2827	-789.9357	170.653	0.468212	1.002423	2.793305	0.169367	0.001900975	0.2870564	0.7190747
138	-609.2771	-780.6678	171.3907	0.4719563	0.868717	2.51435	0.02739752	0.003448456	0.1411263	0.6424832
144	-618.4148	-786.7864	168.3717	0.5573102	1.522323	1.446585	0.120792	1.454475	1.979469	0.6311887
150	-616.3931	-786.4803	170.0872	0.5705114	0.9095995	2.061694	0.4145158	0.8800953	0.3950107	0.8466322
156	-612.8663	-781.5832	168.7168	0.8682346	1.026807	2.56329	0.127819	0.4985811	1.707906	0.5230492
162	-610.9524	-779.1642	168.2118	0.5546507	1.376072	3.113158	0.08375205	0.2348056	1.819798	0.7389947
168	-615.184	-781.638	166.454	1.21091	1.582766	2.667353	0.07386414	0.1800396	3.292557	0.35722
174	-606.9199	-775.5388	168.6189	0.7467142	0.8705452	2.758595	0.3902488	1.744713	0.3769969	0.4867867
180	-607.5609	-776.2304	168.6695	0.9113063	1.829425	1.255896	0.78522	1.9197	0.1394512	0.4867867
186	-620.9894	-787.6836	166.6941	0.7002787	0.4819648	4.209459	0.1380632	3.13432	0.1363369	0.4342085
192	-623.8603	-792.4816	168.6214	0.6679817	0.6667948	1.823298	0.202302	3.119233	0.3821552	0.6006777
198	-616.4035	-787.3909	170.9875	0.9439675	0.8855097	0.2954844	0.4697321	0.9244348	0.9577596	0.6684965
204	-620.8556	-789.6685	168.8129	0.9439675	0.8592727	0.9391738	0.4317888	1.545613	1.438214	1.213186
210	-614.0791	-783.7499	169.6708	1.730839	1.083287	0.8456379	0.7070576	0.1011732	1.395901	0.5661389
216	-620.9771	-791.8384	170.8613	1.697225	1.449888	0.4099019	0.6485508	0.1515113	0.1419818	0.8615164
222	-618.6817	-789.1971	170.5154	0.826945	0.7275762	0.7445702	1.081937	1.071707	0.235236	0.9996749
228	-617.1269	-786.8832	169.7564	0.9002036	0.9246332	0.5262583	1.081937	0.9156356	1.042623	1.054802
234	-620.5158	-792.4949	171.9792	0.8057668	0.9242112	0.5262583	0.3648132	0.3112678	0.2850847	1.00592
240	-611.5233	-782.6345	171.1112	0.8693311	0.5997127	0.6853137	0.9027264	0.9683424	0.1686116	0.8921315
246	-618.4943	-786.0055	167.5112	1.598522	1.82493	1.268586	1.924606	0.3566914	0.9714229	0.7184087
252	-615.2159	-783.4258	168.2099	0.7913423	1.82493	0.7536876	1.322185	1.407624	1.175004	0.618357
258	-609.608	-779.3541	169.7461	0.9147912	1.25532	0.6392998	1.145548	1.029693	0.7558081	0.618357
264	-606.3332	-777.7723	171.4391	0.6850154	1.148118	0.0552453	0.5797611	0.5131138	1.029522	0.6806458
270	-617.2233	-788.5488	171.3255	0.9603891	1.17727	0.1355564	0.6454018	0.8081237	0.3890869	0.7104935
276	-617.3198	-786.2659	168.9462	0.6728198	1.350781	0.1462626	2.024487	0.3340546	1.979439	0.6703715
282	-611.1979	-781.1638	169.9659	0.7007925	1.680471	1.195279	0.3452672	1.381732	0.2345828	0.5042719
288	-611.2978	-780.0858	168.788	0.6822662	1.680471	1.960431	0.04740237	0.1503763	2.193471	0.5042719
294	-615.6148	-784.2472	168.6324	0.700447	1.198114	2.25394	0.06111487	0.4355507	2.193471	0.3889951
300	-620.7058	-788.6602	167.9544	1.303672	1.135773	2.492353	0.02717096	0.4007617	2.193471	0.4442308
306	-634.9197	-802.8031	167.8834	1.559657	1.160953	1.058272	0.6900414	1.232292	1.936051	0.4442308
312	-621.8981	-789.6177	167.7195	0.5286728	0.8843841	2.795029	2.068509	1.284824	0.1890317	0.5454944
318	-624.3423	-789.7038	165.3614	0.6149995	1.429651	3.486119	2.068509	2.413039	0.1173512	0.4634533
324	-626.2573	-794.0669	167.8096	0.8968914	1.860649	1.139768	0.9511007	2.734335	0.1173512	0.5229783
330	-623.4355	-792.1027	168.6672	1.049315	1.354402	0.4324798	1.051984	2.590829	0.3364466	0.6285023
336	-615.8876	-783.8468	167.9593	1.354404	1.078559	1.759651	0.2091317	1.360914	1.765797	0.6285023
342	-616.7528	-788.3658	171.613	0.5410067	1.330547	0.1870445	0.3185774	0.1860079	1.095896	0.8923939
348	-622.091	-788.6343	166.5433	0.8968399	0.8931828	0.3007756	2.882895	0.6685994	3.215736	0.7717391
354	-622.1966	-792.8629	170.6663	0.8968399	1.274179	0.8440146	1.466124	0.2141379	0.06234861	0.7382694
360	-641.1439	-809.9689	168.825	0.5765071	0.9596139	1.457041	1.429828	1.710149	0.4697532	0.6913565
366	-638.8333	-802.9337	164.1004	0.4058545	1.399694	2.462239	1.323144	4.466859	0.7952327	1.142439
372	-620.5292	-789.2672	168.738	1.827204	1.636758	1.290084	1.068165	0.2770468	0.5574093	0.8373456
378	-622.1197	-790.4001	168.2804	1.827204	1.537704	1.290084	0.8620499	0.4969272	1.075836	0.8669308
384	-612.6766	-782.6831	170.0065	1.33406	1.713686	1.246426	0.3718941	0.1076173	0.6937828	0.6577935
390	-620.0999	-787.586	167.4861	1.636029	1.681776	1.884643	2.496383	0.2757443	0.06825846	0.5495075
396	-609.9636	-780.9666	171.0031	0.6640498	1.145256	0.8700724	1.093691	0.345189	0.3332453	0.6673646
402	-615.766	-786.7029	170.9369	0.7046018	1.758211	0.3586064	0.8463655	0.2857867	0.6129093	0.4776555
408	-616.1463	-787.349	171.2026	1.23116	1.453591	0.03348303	0.9116304	0.1278228	0.5521413	0.4934062
414	-613.0695	-782.5227	169.4532	0.8561973	1.030536	1.443065	1.758058	0.4826006	0.3599811	0.795609
420	-623.8568	-794.2789	170.4221	1.886768	1.703484	0.02935597	0.4673083	0.8696197	0.09570307	0.3194041
426	-613.8801	-783.4678	169.5877	0.7696384	1.532127	0.03971126	1.970469	1.381282	0.1196596	0.3024737
432	-625.754	-794.5428	168.7888	0.7171852	1.897247	0.8821087	1.745728	0.7144331	0.681691	0.7245019
438	-617.5078	-786.0741	168.5663	0.9475332	1.240486	0.8882018	1.224787	1.272906	1.211462	0.8376411
444	-612.0876	-782.088	170.0004	1.210281	0.8791443	0.8882018	0.4626167	1.845505	0.02829051	0.8834891
450	-612.9099	-784.2658	171.356	0.6594207	0.7982268	0.8882018	0.6178746	0.9097388	0.07292089	0.8834891
456	-611.5416	-782.0332	170.4915	1.250849	0.992644	0.7007903	0.6196942	1.165193	0.1093777	0.8661642
462	-605.652	-775.1853	169.5332	0.8642228	1.325192	1.134224	0.8785568	0.6711081	0.99032	0.7776044
468	-617.7268	-785.8432	168.1164	0.5940326	1.146061	1.356738	2.161751	0.4504803	1.638951	0.6221632
474	-621.1031	-791.9345	170.8314	0.8151359	1.326419	0.4640215	0.9329207	0.2293403	0.711037	0.8853785
480	-616.7266	-786.9346	170.2079	0.8151359	0.9285584	1.158123	0.6413124	0.1782417	1.414731	0.8453431
486	-620.4566	-790.0587	169.6022	1.250813	0.9692457	0.5912457	1.243511	0.1339714	1.414731	1.00039
492	-626.8805	-797.2114	170.3309	0.6116204	1.467443	1.22573	0.5832432	0.08923689	0.9490219	0.9264751
498	-628.9209	-798.9475	170.0266	1.028694	0.8554364	0.9692938	2.201614	0.1279683	0.2860762	0.5926568
504	-618.9627	-788.9716	170.0089	0.460923	0.8028595	1.74804	1.629277	0.250279	0.5229213	0.6156313
510	-609.9282	-779.4201	169.4919	0.5502146	1.091144	1.74108	1.593433	0.6748016	0.3189613	0.6026516
516	-611.054	-781.0842	170.0302	1.034813	1.737239	1.155999	0.8024649	0.3249982	0.4238424	0.4742772
522	-603.896	-773.9684	170.0724	1.00305	1.156443	1.056573	0.8024649	0.02523445	1.236019	0.8370109
528	-610.6215	-777.8921	167.2706	0.9220066	0.7648021	1.604222	1.995064	0.04393483	2.751425	0.8370109
534	-613.2038	-780.7853	167.5814	1.045564	0.7084892	1.674446	2.031466	0.136804	2.257746	0.7194379
540	-613.5507	-783.7013	170.1506	0.9153018	0.590464	1.606155	0.5632909	0.2356949	1.448215	0.4770567
546	-612.6608	-781.1977	168.5369	0.8984881	0.8475137	1.540404	1.515454	0.1453413	2.026098	0.5171159
552	-614.4316	-784.9486	170.517	0.7409649	0.629605	0.141495	1.424013	0.05001595	2.002595	0.4770969
558	-616.3917	-786.9479	170.5562	0.7422655	0.652097	0.1069047	1.424013	0.07405584	1.929383	0.4024676
564	-606.0426	-778.0308	171.9882	0.5793248	1.198762	0.1379213	0.5502174	0.3876335	0.5979957	0.6695096
570	-609.9025	-779.6139	169.7114	1.095101	1.436114	0.9692056	0.5677509	0.5671608	0.9840794	0.863036
576	-608.3099	-774.4243	166.1144	1.159066	1.253431	1.767595	0.7408078	3.049312	1.246721	0.863036
582	-611.8202	-783.3489	171.5287	0.8560265	0.8796037	0.6130833	0.1928426	0.8388077	0.3884749	0.9006946
588	-608.7211	-777.6369	168.9157	0.4956855	1.043313	1.761873	1.659494	1.214021	0.04610735	1.018947
594	-614.6029	-783.4636	168.8606	1.06853	1.478665	1.550597	2.112398	0.1164118	0.07836488	0.9364499
600	-606.0636	-776.4558	170.3922	0.5751428	0.8942067	0.6059127	1.234554	1.278378	0.3265398	0.861915
606	-606.0974	-777.6389	171.5415	1.023324	0.9454978	0.3708716	0.6492002	0.4169904	0.4092208	0.8314156
612	-607.8282	-780.4549	172.6267	0.4685006	0.9454978	0.279331	0.8303014	0.2229837	0.03545064	0.6581076
618	-620.6414	-792.4408	171.7994	1.054919	0.7289861	0.279331	0.6945466	0.259458	0.6528833	0.6581076
624	-604.1057	-775.1394	171.0338	0.6081356	1.173438	0.7091514	0.3783065	1.143123	0.433117	0.5875067
630	-604.5929	-771.4701	166.8772	1.309192	1.386934	0.6397651	2.277451	2.314626	0.6914679	0.6004371
636	-606.5793	-776.605	170.0256	0.7025855	1.655666	0.6171719	1.00467	0.1070692	1.375367	0.5950584
642	-613.7047	-782.4277	168.723	1.624085	1.523696	0.6210477	1.325352	0.7386028	0.9472305	0.6314366
648	-609.307	-778.8353	169.5282	1.090776	1.441727	0.4993276	2.02683	0.3329767	0.5857079	0.554161
654	-613.5835	-784.254	170.6705	0.6281637	1.722088	0.4628577	0.9599416	0.5056279	0.5175367	0.6308745
660	-605.987	-777.626	171.6389	0.5449765	0.7129616	1.259488	0.6722486	0.1033446	0.5175367	0.6308745
666	-606.2261	-775.2795	169.0535	0.994669	1.246162	0.1065771	0.4249812	0.2325988	3.440677	0.4269676
672	-624.284	-791.7274	167.4435	0.6562463	0.9750857	0.02252393	2.593951	0.3659147	3.440677	0.5310746
678	-610.4359	-779.901	169.465	0.6348091	1.406152	0.05885003	1.104682	1.02881	1.798529	0.5063962
684	-629.8387	-796.8333	166.9946	0.5928966	1.131083	1.121214	0.2137805	0.5552909	4.677989	0.2451192
690	-625.3361	-792.5262	167.1901	0.5409202	0.9201703	0.7833175	0.5218639	0.4371277	4.704218	0.1805015
696	-616.4876	-784.1121	167.6245	0.4767143	1.383365	1.517158	0.5218639	0.2556614	3.317573	0.1870753
702	-617.7267	-786.03	168.3033	0.537243	1.383365	1.505699	0.5218639	0.08701776	2.837167	0.2052752
708	-621.8418	-789.7715	167.9297	0.5608632	1.140979	2.902729	0.7951074	0.6555069	1.438271	0.3464453
714	-615.8573	-783.3532	167.496	0.8004357	1.348975	2.673455	0.6539026	0.3546833	2.181804	0.4981897
720	-619.6208	-786.6865	167.0657	0.8270689	0.6458562	1.26834	1.400991	0.2002957	4.100556	0.5229394
726	-615.1025	-784.7736	169.6711	0.6151468	0.6421155	1.508005	1.400991	0.2115843	1.443079	0.4696279
732	-612.3969	-782.0448	169.6479	0.4794674	1.225232	0.9745212	1.483826	0.1927913	1.443079	0.4375258
738	-613.5806	-784.9004	171.3197	0.4794674	1.417762	0.4538053	1.110903	0.2276663	0.4427686	0.5412449
744	-613.9604	-783.5584	169.598	1.253971	1.816407	0.6972797	0.8439448	1.155522	0.1439987	0.4571937
750	-615.518	-785.5674	170.0495	1.066924	1.816407	0.2854406	0.8004503	1.432386	0.01110804	0.3595802
756	-632.7896	-803.1595	170.37	0.703811	0.4745865	0.3509772	0.9629049	2.54308	0.00752286	0.3154863
762	-635.8656	-803.9922	168.1266	0.754482	0.8615175	0.4127076	2.101777	3.126541	0.03572092	0.3183748
768	-619.5453	-786.3926	166.8473	1.020406	0.792346	0.7329779	3.253559	2.788057	0.0746599	0.5295956
774	-619.5298	-786.8006	167.2709	0.8309967	2.117417	2.607503	0.7758814	1.860491	0.03928213	0.5637471
780	-621.849	-790.5055	168.6565	1.851176	1.594051	0.6111805	1.886572	0.8718288	0.06804332	0.5989613
786	-624.6778	-794.117	169.4392	1.825132	1.711237	0.5183017	1.159397	0.7694358	0.1017927	0.6302542
792	-621.6331	-790.9226	169.2895	1.709435	0.975303	1.085935	1.159397	1.217503	0.05985806	0.6625063
798	-617.7587	-788.9258	171.1671	0.9038577	0.9718548	0.6084341	0.7579733	0.9531786	0.108823	0.6541178
804	-626.5998	-798.5718	171.972	1.071496	1.647021	0.01634223	0.09309361	0.2489909	0.4335736	0.6289909
810	-620.9728	-793.8152	172.8424	0.4018112	1.137466	0.0980064	0.03276416	0.3115166	0.5538749	0.6350488
816	-605.4476	-777.5062	172.0586	1.093557	1.137466	0.1548952	0.2273642	0.4031563	0.4050626	0.6350488
822	-606.3073	-779.1367	172.8295	0.3952729	1.206247	0.121961	0.3562596	0.210769	0.1801969	0.7631892
828	-615.2954	-786.7715	171.4761	1.223402	1.334947	0.1837103	0.7296443	0.155329	0.3648215	0.6642991
834	-624.6795	-794.7826	170.103	1.073926	1.19843	0.3192268	0.5941608	0.8190309	1.397067	0.4466155
840	-629.3429	-799.0028	169.6599	1.719615	1.038002	0.9468819	0.1966529	0.5544283	1.397067	0.6301955
