Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-186.1447	-356.2038	170.0591	0.4360573	0.3996091	1.945831	0.261015	0.738985	0.57442	0.42558	0.4251113
6	-181.6585	-352.4782	170.8197	0.20901	0.9586404	0.4626462	0.637558	0.362442	0.515791	0.484209	1.094803
12	-187.8452	-358.4796	170.6344	0.6109267	0.7824688	0.2769544	0.601555	0.398445	0.573814	0.426186	1.21411
18	-189.6027	-359.4777	169.875	0.5707329	1.587004	0.4810674	0.797618	0.202382	0.528809	0.471191	1.21411
24	-185.8341	-356.171	170.337	0.05057499	1.381378	0.5896359	0.550225	0.449775	0.472493	0.527507	1.152728
30	-193.9637	-364.2813	170.3176	0.5443139	1.220808	0.5656894	0.571881	0.428119	0.58595	0.41405	0.8797651
36	-201.2692	-372.0743	170.805	0.5106217	0.8768561	0.6950819	0.3473	0.6527	0.607828	0.392172	0.5207767
42	-199.5105	-369.8299	170.3195	0.3040521	1.170671	1.08508	0.650091	0.349909	0.347937	0.652063	0.6401292
48	-191.9169	-362.2629	170.3459	0.1954808	1.252034	1.08508	0.665793	0.334207	0.677068	0.322932	0.7021046
54	-187.7806	-358.3199	170.5393	0.1502868	1.653854	0.6156507	0.741807	0.258193	0.374062	0.625938	0.6695026
60	-181.6927	-351.7747	170.082	0.1502868	2.047814	0.5155138	0.527419	0.472581	0.428774	0.571226	0.7672337
66	-177.6013	-345.8371	168.2358	1.929454	1.97435	0.7384166	0.628734	0.371266	0.407788	0.592212	0.6797109
72	-188.6815	-357.4774	168.796	1.937743	1.195917	1.04545	0.754069	0.245931	0.428133	0.571867	0.5300775
78	-188.0774	-357.6663	169.5889	0.8540372	1.620473	0.7806222	0.578273	0.421727	0.516476	0.483524	0.446373
84	-185.4562	-355.1012	169.645	0.4456517	1.422277	1.364925	0.648114	0.351886	0.43447	0.56553	0.5190604
90	-186.5975	-354.0676	167.4701	1.281718	3.532446	1.093613	0.765852	0.234148	0.43447	0.56553	0.3192857
96	-185.9358	-352.8552	166.9194	1.281718	3.299553	1.756543	0.765852	0.234148	0.455552	0.544448	0.2918143
102	-196.6923	-366.0129	169.3206	0.09814534	2.439621	1.390395	0.779538	0.220462	0.264367	0.735633	0.3868224
108	-189.8914	-357.1113	167.2199	2.513612	1.917104	0.7905226	0.627349	0.372651	0.578256	0.421744	1.157233
114	-193.1829	-361.1647	167.9818	2.513612	1.332507	0.911087	0.627349	0.372651	0.51712	0.48288	0.7800452
120	-181.7975	-352.1388	170.3413	0.6273378	1.197334	0.504107	0.505441	0.494559	0.377069	0.622931	0.8606518
126	-177.9167	-346.6089	168.6922	0.7776904	2.74393	0.9065885	0.676061	0.323939	0.417931	0.582069	0.4833769
132	-183.1429	-350.6355	167.4926	1.322711	3.943754	0.9065885	0.790189	0.209811	0.381881	0.618119	0.4189817
138	-188.9401	-359.0782	170.1381	0.8283146	1.410233	0.6326601	0.778937	0.221063	0.53269	0.46731	0.537752
144	-193.6279	-362.4639	168.8361	0.4743674	2.80801	1.203133	0.792967	0.207033	0.695058	0.304942	0.3876691
150	-187.0354	-355.1731	168.1377	1.826017	1.040523	1.887542	0.688845	0.311155	0.479356	0.520644	0.4683496
156	-189.2075	-359.0471	169.8395	0.03393801	1.482158	1.463218	0.554461	0.445539	0.45907	0.54093	0.6001806
162	-185.808	-355.5203	169.7123	1.533242	1.382747	0.2384764	0.724861	0.275139	0.587015	0.412985	0.7335592
168	-178.8679	-348.5253	169.6574	1.230183	1.671279	0.3281794	0.621221	0.378779	0.591882	0.408118	0.5345372
174	-200.5645	-368.6316	168.0672	2.079109	1.617956	1.081266	0.579437	0.420563	0.402352	0.597648	0.617115
180	-195.0848	-363.287	168.2022	1.395738	1.997648	1.346596	0.685355	0.314645	0.637516	0.362484	0.3539686
186	-188.6896	-357.8376	169.148	0.7205746	1.627895	1.346596	0.595377	0.404623	0.39788	0.60212	0.6434214
