Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-416.8412	-585.7238	168.8826	0.69428	0.8499179	1.044793	2.456173
6	-411.1899	-579.8877	168.6978	0.699745	0.8546278	1.044793	2.565496
12	-430.8247	-599.8661	169.0414	0.9003377	0.7516591	0.9355453	2.359557
18	-411.7575	-580.393	168.6355	1.032957	0.8119162	1.072835	2.408991
24	-406.2058	-574.7927	168.5869	0.9551172	0.7720323	0.9835663	2.568121
30	-407.9636	-576.0608	168.0971	0.8032898	1.291318	0.9919086	2.641143
36	-414.8422	-582.9966	168.1544	0.8911583	0.705054	1.327011	2.701371
42	-409.5108	-578.1763	168.6655	0.6734974	0.8197518	0.8979321	2.711883
48	-404.7935	-573.205	168.4114	0.9664638	0.7942998	0.8931421	2.711883
54	-423.3634	-592.5873	169.2238	0.7684944	0.7676358	0.7320525	2.444805
60	-431.1073	-598.4878	167.3805	1.067912	0.6664322	0.841958	3.370866
66	-426.9903	-595.1253	168.135	0.8498375	1.264384	0.9222859	2.648783
72	-424.137	-592.5483	168.4113	1.320522	1.264384	0.9194608	2.182073
78	-416.9447	-586.3488	169.4041	0.6396922	0.941038	1.140338	2.031925
84	-421.7976	-590.3803	168.5827	0.7100929	0.7038927	1.36629	2.521206
90	-421.5872	-590.1709	168.5838	0.9655415	0.824378	1.340142	2.307229
96	-420.9	-590.4397	169.5398	0.6933694	0.7030069	1.369196	1.910681
102	-404.5277	-572.9628	168.4351	1.039167	0.8463359	1.286024	2.375672
108	-408.7585	-577.3082	168.5497	0.8275882	1.246361	1.186126	2.247029
114	-410.7296	-579.4699	168.7403	0.7193997	0.9065465	1.576184	2.157059
120	-416.2084	-585.2501	169.0417	0.5971252	0.8949311	1.216127	2.271839
126	-413.3714	-582.4734	169.102	0.5451678	0.8389879	1.096232	2.370541
132	-404.9648	-574.3783	169.4135	0.572998	0.7688631	1.268196	2.089351
138	-406.8852	-575.9196	169.0344	0.6817005	1.272393	1.056978	2.089351
144	-411.017	-580.2184	169.2014	0.7400761	0.7979704	0.9394025	2.326451
150	-416.6392	-585.1336	168.4944	0.7197138	0.5183132	0.9394025	2.924366
156	-416.4134	-584.4411	168.0277	0.7607158	0.7344619	0.5570592	3.299783
162	-411.473	-579.3577	167.8847	1.139922	1.266193	0.8210866	2.686154
168	-422.7762	-591.7731	168.9969	0.8651116	1.173703	0.7096511	2.287948
174	-414.1787	-582.4185	168.2398	1.008771	1.173703	0.8599637	2.579769
180	-411.6324	-580.4215	168.7891	0.8385187	0.6884415	0.6681246	2.757341
186	-424.4807	-591.5533	167.0726	1.360245	1.682325	0.6232931	2.931248
192	-415.5776	-583.564	167.9864	1.437058	0.644319	0.6345073	2.931248
198	-422.3597	-591.5607	169.201	0.824412	0.5370177	0.8528732	2.474163
204	-413.787	-583.7278	169.9407	0.6952797	0.4577155	0.5434491	2.310012
210	-407.8126	-576.4645	168.6518	0.6686894	0.762543	0.7720695	2.833394
