Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-166.9514	-335.8103	168.8589	1.780275	0.4423172	1.164901	0.7562682	0.270444	0.729556	0.329177	0.670823	0.5202781
6	-165.5817	-335.0524	169.4707	1.53827	0.817339	0.4163367	0.6146992	0.596011	0.403989	0.329177	0.670823	0.6277561
12	-155.7717	-324.2997	168.528	1.618139	0.9027818	0.5095013	1.287493	0.596011	0.403989	0.329177	0.670823	0.318235
18	-156.1756	-325.7886	169.6131	0.1771966	0.3155074	1.582953	1.031038	0.471876	0.528124	0.492872	0.507128	0.5217628
24	-169.7441	-337.0247	167.2806	0.483017	0.1968414	2.275479	2.306	0.238928	0.761072	0.531846	0.468154	0.2844358
30	-172.9115	-341.0769	168.1655	1.516452	0.1517152	1.283959	1.108346	0.230432	0.769568	0.548919	0.451081	0.300707
36	-173.7374	-339.9778	166.2404	1.875116	0.2682892	1.149259	2.901427	0.317774	0.682226	0.420984	0.579016	0.2182533
42	-166.8569	-333.5545	166.6977	1.549148	0.2833462	2.366531	1.813946	0.298089	0.701911	0.482588	0.517412	0.26813
48	-171.8137	-339.8555	168.0418	1.466919	0.7508839	1.566388	1.201308	0.673849	0.326151	0.657918	0.342082	0.5025496
54	-165.3573	-334.8964	169.5391	0.3242318	0.7904035	0.7539106	1.592041	0.67661	0.32339	0.342323	0.657677	0.5772175
60	-182.4444	-351.4799	169.0355	0.8500518	0.7904035	1.009967	0.8419419	0.707897	0.292103	0.596589	0.403411	1.16234
66	-184.3025	-354.1567	169.8542	0.464441	0.4326503	1.13248	0.9604965	0.504907	0.495093	0.615462	0.384538	0.5068486
72	-183.2546	-352.8566	169.602	0.1258967	0.4749218	1.47966	1.169587	0.368716	0.631284	0.453324	0.546676	0.6519026
78	-173.3045	-342.0985	168.7939	0.1613159	0.3111327	1.430755	2.078419	0.311049	0.688951	0.53099	0.46901	0.4471154
84	-165.3917	-334.1178	168.726	0.4905266	0.6249794	1.766366	1.350452	0.385938	0.614062	0.584354	0.415646	0.5047116
90	-162.1685	-329.5651	167.3966	0.2072091	0.7595033	3.560862	1.430039	0.505365	0.494635	0.572612	0.427388	0.3794736
96	-166.0044	-333.4751	167.4707	0.595896	0.7174348	4.584741	0.4856754	0.448905	0.551095	0.754203	0.245797	0.7498948
102	-169.4769	-338.0386	168.5617	0.0723144	0.7174348	3.761499	0.3934659	0.634706	0.365294	0.709066	0.290934	0.724183
108	-167.2092	-333.4341	166.2249	2.314601	0.4544579	3.481347	0.7716681	0.632012	0.367988	0.762473	0.237527	0.9257334
114	-161.3905	-326.9654	165.5749	2.314601	1.104947	3.481347	0.8036474	0.632012	0.367988	0.695826	0.304174	0.8781539
120	-170.0587	-335.6403	165.5817	2.776441	0.6286311	3.602843	0.8022362	0.443555	0.556445	0.739029	0.260971	0.7949616
126	-163.6422	-329.5136	165.8714	2.776441	0.2786417	2.198699	1.308659	0.445823	0.554177	0.660958	0.339042	1.056047
132	-165.0267	-333.8184	168.7917	0.9415708	0.2616131	1.2148	1.429007	0.316569	0.683431	0.552153	0.447847	0.6570617
138	-166.5021	-335.9403	169.4382	0.126854	0.4654539	1.608817	1.324545	0.285296	0.714704	0.441833	0.558167	0.5045943
144	-162.9786	-329.418	166.4394	1.189218	0.3138035	1.608817	2.998824	0.375157	0.624843	0.441833	0.558167	0.2430166
150	-168.0254	-336.8794	168.8539	0.4484113	0.3614059	1.99689	1.092909	0.498323	0.501677	0.497094	0.502906	0.3345158
156	-161.9979	-331.9266	169.9287	0.08283845	0.654677	0.4206295	1.767852	0.467816	0.532184	0.332382	0.667618	0.4548879
162	-158.8497	-329.3636	170.5139	0.1797395	0.477283	0.6422501	1.066493	0.454009	0.545991	0.332382	0.667618	0.5803777
168	-154.5217	-324.8982	170.3766	0.32315	0.3614601	0.6005599	1.180035	0.454009	0.545991	0.280835	0.719165	0.565989
174	-160.7576	-330.7396	169.9821	0.6219146	0.440973	0.2146844	1.221134	0.348336	0.651664	0.359307	0.640693	0.5032516
180	-152.8944	-323.4237	170.5293	0.3066627	0.3437556	0.2005359	1.162428	0.413653	0.586347	0.159005	0.840995	0.3711386
186	-159.3209	-329.4908	170.17	0.8736372	0.1695713	0.1319651	0.5756786	0.251301	0.748699	0.124585	0.875415	0.435027
