Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-606.3333	-774.2853	167.952	1.869498	0.9200287	0.6353278	1.351375	0.368579	0.631421	0.359244	0.640756	0.9218276
6	-608.0964	-775.9278	167.8313	1.869498	1.62988	0.5931795	0.788893	0.550761	0.449239	0.359244	0.640756	0.9218276
12	-590.317	-758.8546	168.5375	0.3517629	1.381418	1.253591	1.302653	0.512814	0.487186	0.503319	0.496681	0.7252957
18	-589.4576	-758.4814	169.0238	0.299225	0.8651648	1.534784	1.073465	0.42548	0.57452	0.503319	0.496681	0.7947287
24	-606.6928	-774.0151	167.3223	1.485291	1.184662	1.323219	1.591111	0.552112	0.447888	0.503319	0.496681	0.5198101
30	-603.4888	-771.4812	167.9924	0.528213	1.222844	0.7300671	2.402237	0.559022	0.440978	0.503319	0.496681	0.6203653
36	-592.5406	-761.3737	168.8332	0.2290202	1.52915	0.7300671	1.586236	0.422185	0.577815	0.310963	0.689037	0.7404796
42	-598.8742	-766.2777	167.4035	0.445559	1.968615	1.191321	1.942033	0.514041	0.485959	0.445006	0.554994	0.5927852
48	-612.5847	-779.2429	166.6582	0.1634721	3.704462	1.128077	1.838304	0.661654	0.338346	0.535496	0.464504	0.5054238
54	-623.5848	-789.3059	165.721	1.985359	1.936022	1.271807	2.070396	0.569843	0.430157	0.594974	0.405026	0.5133038
60	-614.8342	-783.2635	168.4293	1.05824	1.165093	1.015665	1.265982	0.60773	0.39227	0.404737	0.595263	0.555023
66	-603.9828	-773.3648	169.3819	0.0827671	1.165093	1.041887	1.265982	0.317964	0.682036	0.37046	0.62954	0.7041391
72	-607.9533	-776.5713	168.618	1.353281	0.7571118	1.126562	0.912438	0.395194	0.604806	0.472075	0.527925	0.8268324
78	-598.9825	-767.0886	168.106	1.763182	0.7571118	1.347102	0.8174332	0.387083	0.612917	0.472075	0.527925	0.8071207
84	-605.2346	-773.3753	168.1408	0.2099221	1.561086	1.804476	0.8404866	0.451619	0.548381	0.490591	0.509409	1.09101
90	-598.6422	-766.392	167.7498	1.598381	1.252675	1.159332	1.088505	0.469536	0.530464	0.48778	0.51222	0.6811968
96	-594.6163	-762.4151	167.7988	1.515491	1.130259	1.060791	1.309059	0.432074	0.567926	0.367897	0.632103	0.7980557
102	-602.5834	-771.3092	168.7258	0.4195134	1.415154	0.806691	1.539868	0.456341	0.543659	0.43394	0.56606	0.569002
108	-606.0182	-774.1344	168.1162	0.3900294	1.145829	1.809174	1.539868	0.547835	0.452165	0.669568	0.330432	0.5373127
114	-613.4344	-782.519	169.0846	0.3655378	0.9431964	0.8154485	1.551703	0.443936	0.556064	0.350077	0.649923	0.8729593
120	-587.5018	-755.8045	168.3027	1.298161	0.8271449	0.8345014	1.627012	0.471802	0.528198	0.43988	0.56012	0.589613
126	-605.3029	-773.5869	168.284	0.4970392	1.622018	0.8818985	1.627012	0.583916	0.416084	0.547254	0.452746	0.6200454
132	-610.1668	-778.3548	168.188	0.9393775	1.263944	0.8518245	1.632447	0.506939	0.493061	0.547254	0.452746	0.6271179
138	-606.2895	-775.2043	168.9148	0.1391246	1.106852	1.532839	1.197212	0.524086	0.475914	0.447445	0.552555	0.6271179
144	-603.0797	-771.7422	168.6625	0.1452455	0.934532	1.303343	1.778145	0.511658	0.488342	0.447445	0.552555	0.7313254
150	-601.3489	-770.6833	169.3343	1.344162	0.6664946	0.6611296	0.9078335	0.355968	0.644032	0.435579	0.564421	0.5885852
156	-605.4187	-772.9075	167.4888	1.450733	1.27395	1.190759	1.46368	0.418711	0.581289	0.478955	0.521045	0.66915
162	-601.6487	-770.9149	169.2661	0.1697548	1.249422	0.7818882	1.46368	0.393659	0.606341	0.426101	0.573899	0.5005709
168	-605.5038	-773.4842	167.9804	1.689496	0.6014889	0.90445	1.760511	0.431623	0.568377	0.342501	0.657499	0.5390074
174	-601.4697	-769.6594	168.1896	1.190111	1.496438	0.90445	1.207049	0.623039	0.376961	0.317228	0.682772	0.6184651
180	-600.2181	-768.0492	167.8311	1.520734	0.6847604	1.49764	1.360929	0.474892	0.525108	0.493148	0.506852	0.4422658
186	-600.7754	-770.2568	169.4814	0.4708755	0.4956219	1.008279	1.433913	0.297031	0.702969	0.493148	0.506852	0.6720466
192	-606.648	-777.0169	170.3689	0.481193	0.294191	0.599929	1.09633	0.208198	0.791802	0.339355	0.660645	0.7090326
198	-609.3176	-779.3329	170.0154	0.481193	0.5897108	0.7974729	1.09633	0.231871	0.768129	0.426729	0.573271	0.7177362
204	-617.449	-785.1612	167.7122	1.836471	0.8710684	1.247187	1.220077	0.321584	0.678416	0.472427	0.527573	0.7294566
210	-614.4053	-784.4683	170.0631	0.6171241	0.5762143	0.7871404	0.9244866	0.281585	0.718415	0.205613	0.794387	0.9099678
216	-600.1851	-769.6263	169.4412	0.1159856	0.6765	1.221401	1.141843	0.489243	0.510757	0.555338	0.444662	0.992008
222	-617.5637	-786.6983	169.1347	0.1463733	0.4003726	1.960263	1.199379	0.288658	0.711342	0.651021	0.348979	0.8381443
228	-615.5435	-784.5417	168.9982	0.1985293	0.5068843	1.960263	1.27636	0.390987	0.609013	0.728297	0.271703	0.7785357
234	-612.0672	-780.6122	168.545	0.2409897	0.857839	2.012347	1.27636	0.393517	0.606483	0.632213	0.367787	0.7461182
240	-602.1924	-771.1162	168.9238	1.004518	0.7748263	0.9085677	1.293933	0.325195	0.674805	0.52315	0.47685	0.6846208
246	-603.2767	-771.6678	168.3911	0.9030417	0.7748263	1.404731	1.474183	0.303167	0.696833	0.465532	0.534468	0.6557712
252	-601.4326	-770.9935	169.5609	0.5170897	0.6091359	0.8221158	1.127176	0.374465	0.625535	0.43884	0.56116	0.974413
