Iteration	Posterior	Likelihood	Prior	er_morph[1]	er_morph[2]	er_morph[3]	er_morph[4]	er_morph[5]	er_morph[6]	er_morph[7]	er_morph[8]	er_morph[9]	er_morph[10]	er_morph[11]	er_morph[12]	er_morph[13]	er_morph[14]	er_morph[15]	er_morph[16]	er_morph[17]	er_morph[18]	er_morph[19]	er_morph[20]	er_morph[21]	er_morph[22]	er_morph[23]	er_morph[24]	er_morph[25]	er_morph[26]	er_morph[27]	er_morph[28]	er_morph[29]	er_morph[30]	er_morph[31]	er_morph[32]	er_morph[33]	er_morph[34]	er_morph[35]	er_morph[36]	tree_length
0	-2951.879	-3217.345	265.4662	0.95299	0.000698298	3.70737e-07	0.000323121	1.49517e-05	0.000601343	0.00148833	0.00420962	0.00135011	0.000616775	0.000205838	0.00699483	0.00190034	0.000474836	0.000518865	0.00030904	0.000175638	0.000190179	0.000126743	0.000140499	0.00380518	7.64581e-05	0.00118394	0.00106429	0.0016443	0.00284228	0.000109429	0.000800418	0.00655675	1.75147e-05	0.000264034	0.00204397	0.00263016	0.000997271	0.000692177	0.00194242	1.001216
6	-2947.807	-3213.274	265.4662	0.953543	0.000698703	3.70952e-07	0.000323309	1.49603e-05	0.000601692	0.0014892	0.00421206	0.00118124	0.000617133	0.000205958	0.00699889	0.00190144	0.000475112	0.000568436	0.000309219	0.00017574	0.00019029	0.000324758	0.00014058	0.00380739	7.65025e-05	0.00118463	0.00106491	0.00164525	0.0034302	0.000109492	0.00223121	0.00656055	1.75248e-05	0.000264188	0.00155978	0.000442251	0.00099785	0.000692579	0.00194355	1.001216
12	-2945.594	-3211.085	265.4907	0.956276	0.000700706	3.72015e-07	0.000324236	1.50032e-05	0.000603416	0.00149347	0.00422413	0.00118463	0.000423535	0.000206548	0.003762	0.00198736	0.000476473	0.000570064	0.000104934	2.48329e-05	0.000190835	0.000325688	0.000140983	0.0038183	7.67217e-05	0.00118803	0.000612473	0.00150787	0.00344003	0.000109806	0.00207124	0.00657936	1.75751e-05	0.000264945	0.00156425	0.000443518	0.00100071	0.000694564	0.00357578	0.976511
18	-2951.005	-3216.548	265.5425	0.955836	0.000700383	3.71844e-07	0.000324086	1.49963e-05	0.000911175	0.00149278	0.00422219	0.00118408	0.00042334	0.000206453	0.00376027	0.00198644	0.000476254	0.00018035	0.000104885	1.33024e-05	0.000190747	0.000325539	0.000140918	0.00381654	0.000104669	0.00118748	0.000612191	0.00150718	0.00343845	0.000608683	0.00207028	0.00657633	1.7567e-05	0.000264823	0.00156353	0.000443314	0.00100025	0.000720519	0.00357413	0.9217371
24	-2951.195	-3216.762	265.5672	0.953776	0.000698874	3.71043e-07	0.000323388	2.35103e-05	0.000870916	0.00148956	0.00421309	0.00118153	0.000422428	0.000206008	0.00375217	0.00198216	0.000475228	0.000179962	0.000124693	1.32737e-05	0.000104551	0.000324837	0.000127596	0.00380832	0.000104443	0.00118492	0.00316428	0.000520153	0.00343104	0.000607372	0.00206582	0.00656216	4.30496e-05	0.000264252	0.00156016	0.000442359	0.000184089	0.000718966	0.00504821	0.8942524
30	-2942.792	-3208.263	265.4708	0.959939	0.000471489	2.50321e-07	0.000218171	1.5861e-05	0.000712829	0.00100492	0.00284232	0.000797109	0.000284987	0.00788157	0.00253137	0.00133725	0.000320608	0.00012141	8.41233e-05	8.95499e-06	7.05345e-05	0.000105613	9.85015e-05	0.00256925	7.04618e-05	0.000799397	0.00213475	0.000350916	0.00231472	0.00145631	0.00139369	0.0044271	2.9043e-05	0.000241929	0.00105255	0.000298433	0.000124194	0.000485044	0.00340573	0.9966271
36	-2945.691	-3211.187	265.4956	0.960135	0.000471586	2.50372e-07	0.000218216	1.58642e-05	0.000712975	0.00100513	0.00284291	0.000797272	0.000285046	0.00788319	0.00253189	0.00133752	0.000113184	0.000121434	8.41405e-05	8.95683e-06	7.31457e-05	0.000105635	9.85217e-05	0.00256978	7.04762e-05	0.00079956	0.00213519	0.000350988	0.0023152	0.00145661	0.00139397	0.00442801	2.9049e-05	0.000241979	0.00105276	0.000298494	0.00012422	0.000485143	0.00340642	0.9714686
42	-2949.187	-3214.688	265.5004	0.95936	0.00137108	2.5017e-07	0.000218039	1.58514e-05	0.000712399	0.00100431	0.00284061	0.000796628	0.000284816	0.00787682	0.00252984	0.00133644	0.000113093	0.000124272	8.40725e-05	1.37548e-05	7.30867e-05	0.000105549	4.16779e-05	0.0025677	7.04193e-05	0.000798915	0.00213346	0.000350705	0.00231333	0.00145543	0.00139285	0.00442443	2.90255e-05	0.000198559	0.00105191	0.000298253	0.000124119	0.000484752	0.00340367	0.9664728
48	-2942.307	-3207.865	265.5587	0.964339	0.000536288	2.51468e-07	0.000219171	1.59337e-05	0.000716096	0.00100953	0.00285535	0.000800763	0.000286294	0.0079177	0.001052	0.00134338	0.00011368	0.000124917	8.45089e-05	1.38262e-05	0.000389151	0.000106097	4.18942e-05	0.00258103	7.07848e-05	0.000803061	0.00178901	0.000352525	0.00232533	0.00146299	0.00140008	0.00160986	2.91761e-05	0.00019959	0.00105737	0.000299801	0.000145069	0.000487267	0.00342134	0.9038308
54	-2957.099	-3222.516	265.4167	0.955416	0.000531326	2.49141e-07	0.000217143	1.57863e-05	0.00070947	0.000774261	0.00282893	0.000793354	0.000283645	0.00784444	0.00104227	0.00133095	0.000210808	0.000123761	8.37269e-05	1.36982e-05	0.000385551	0.000105115	4.63961e-05	0.00255715	7.01298e-05	0.000795631	0.00177245	0.000349263	0.00230382	0.00144945	0.00138712	0.00159497	2.89062e-05	0.00951869	0.00104759	0.000351597	0.000143727	0.000482759	0.00338968	1.049607
