Iteration	Posterior	Likelihood	Prior	er_morph[1]	er_morph[2]	er_morph[3]	er_morph[4]	er_morph[5]	er_morph[6]	er_morph[7]	er_morph[8]	er_morph[9]	er_morph[10]	er_morph[11]	er_morph[12]	er_morph[13]	er_morph[14]	er_morph[15]	er_morph[16]	er_morph[17]	er_morph[18]	er_morph[19]	er_morph[20]	er_morph[21]	er_morph[22]	er_morph[23]	er_morph[24]	er_morph[25]	er_morph[26]	er_morph[27]	er_morph[28]	er_morph[29]	er_morph[30]	er_morph[31]	er_morph[32]	er_morph[33]	er_morph[34]	er_morph[35]	er_morph[36]	tree_length
0	-2959.542	-3225.052	265.51	0.953178	0.00262995	0.000335676	0.000362094	0.000329829	0.000637726	0.00114311	0.000227627	0.000569766	0.00116685	0.00258148	0.000114818	0.00124559	0.000808704	0.00273631	0.000810749	0.00152243	1.89464e-05	0.00194252	0.000212379	0.00193601	0.00285568	0.000900191	0.000391964	0.000807901	0.00130901	0.0024629	0.000478987	0.00144848	0.000211726	0.00218176	0.00249583	0.00169039	0.000636854	0.00717512	0.000442198	0.9564865
6	-2948.451	-3213.989	265.538	0.956568	0.00263931	0.00033687	0.000353524	0.000331001	0.000639993	0.00114718	0.000228436	0.000571792	0.001171	0.00259066	2.18673e-05	0.00125002	0.000811579	0.00274604	0.000813632	0.00152785	1.90138e-05	0.00194943	0.000213134	0.00234533	0.00286583	0.000903392	0.000393358	0.000810774	0.00131366	0.00247165	0.000480691	0.00106954	8.57228e-05	0.00218952	0.0025047	0.0016964	0.000639119	0.00385653	0.000443771	0.9265899
12	-2944.008	-3209.508	265.4994	0.955068	0.00263517	0.000336342	0.00035297	0.000330483	0.000469473	0.000530681	0.000228078	0.000570896	0.000390737	0.0025866	2.1833e-05	0.00113339	0.000810307	0.00274174	0.000812356	0.00152545	1.8984e-05	0.00194637	0.0002128	0.00234165	0.00239278	0.000901976	0.000392741	0.000215475	0.0013116	0.00246778	0.000479937	0.00106787	8.55884e-05	0.00218609	0.00276608	0.00169374	0.000638117	0.00385049	0.004485	0.9675332
18	-2955.105	-3220.61	265.5047	0.952318	0.00262758	0.000335373	0.000351953	0.000329531	0.000468121	0.00206361	0.000227421	0.000619324	0.000389612	0.00144425	2.17701e-05	0.00113012	0.000807974	0.00273384	0.000810017	0.00207408	1.76835e-05	0.00194077	0.000212188	0.00363867	0.00238589	0.000899379	0.00039161	0.000214854	0.00130782	0.00246067	0.000478555	0.00106479	8.5342e-05	0.00217979	0.00275812	0.00226328	0.000636279	0.0038394	0.00447209	0.9620328
24	-2941.539	-3207.051	265.5116	0.951057	0.0026241	0.000334929	0.000504004	0.000329095	0.000474306	0.00179089	0.00022712	0.000618504	0.000818374	0.00144234	2.17413e-05	0.00112863	0.000806904	0.00273022	0.000808944	0.00207133	1.766e-05	0.0019382	0.000211907	0.00363385	0.00238273	0.000898188	0.000391092	0.000467725	0.00130609	0.00245742	0.000477921	0.00106338	8.52289e-05	0.0021769	0.00350707	0.00226028	0.000635437	0.00383432	0.00446617	0.9548154
30	-2951.435	-3216.968	265.5326	0.952388	0.00262777	0.000335398	0.00050471	0.000329555	0.000214862	0.00048759	0.000227438	0.000619369	0.000819519	0.00144436	2.17717e-05	0.00113021	0.000808033	0.00273404	0.000810076	0.00207423	1.76847e-05	0.00194091	0.000212203	0.00363894	0.00238606	0.000899444	0.000391639	0.00046838	0.00130792	0.00246085	0.00047859	0.00106487	8.53482e-05	0.00217995	0.00367859	0.00226345	0.000636326	0.00383968	0.00447241	0.9324827
36	-2948.039	-3213.505	265.4668	0.960837	0.00265109	0.000338373	0.000509187	0.000332479	5.91141e-05	0.000491916	0.000229456	0.000624864	0.00082679	0.00145717	2.19649e-05	0.00114023	0.000815201	0.000649694	0.000817263	0.00209263	1.78416e-05	0.00195813	0.000214086	0.00367122	0.00240723	0.000907424	0.000395114	0.000472535	0.00131952	0.00248269	0.000482836	0.00107432	8.61054e-05	0.00219929	0.00371123	0.00228353	0.000641971	0.00116541	0.000615057	1.000707
42	-2945.03	-3210.474	265.4437	0.961917	0.00265407	0.000338754	0.000599191	0.000332853	3.94783e-05	0.000492469	0.000229713	0.000625566	0.000827719	0.00145881	0.000110243	0.00114152	0.000816118	0.000650424	0.000818182	0.00209499	1.78617e-05	0.00196033	0.000214326	0.00367535	0.00240994	0.000908444	0.000395558	0.000473066	0.000533119	0.00248548	0.000673021	0.00107553	8.62022e-05	0.00301055	0.0037154	0.000793376	0.000642693	0.00116672	0.000615748	1.023498
48	-2943.15	-3208.593	265.4437	0.960382	0.00264983	0.000338213	0.000598235	0.000332321	3.94153e-05	0.000491683	0.000229347	0.000624568	0.00106075	0.00145648	0.000110067	0.00113969	0.000814816	0.000649386	0.000816876	0.00209164	1.78332e-05	0.0019572	0.000728422	0.00366948	0.00240609	0.00139631	0.000394927	0.000472311	0.000532268	0.00248151	0.000671947	0.00107381	8.60646e-05	0.00300574	0.00370947	0.00114964	0.000641667	0.00116486	0.000614765	1.023498
54	-2942.93	-3208.374	265.4437	0.955963	0.00263764	0.000336657	0.000595482	0.000330792	3.92339e-05	0.00047766	0.000228292	0.00243439	0.00105587	0.00144978	0.000109561	0.00113445	0.000811066	0.000256776	0.000813117	0.00208202	1.77511e-05	0.0019482	0.000711057	0.0036526	0.00239502	0.00138988	0.000393109	0.000470138	0.000529819	0.00247009	0.000668855	0.00106887	8.56686e-05	0.00299191	0.00648563	0.00114435	0.000638715	0.00157045	0.000611937	1.023498
60	-2942.395	-3207.875	265.4793	0.95619	0.00263827	0.000336737	0.000595624	0.000330871	3.92433e-05	0.000737452	0.000228346	0.00243497	0.00105612	0.00145012	0.000109587	0.00113472	0.000811259	0.000256837	0.000813311	0.00208251	1.77554e-05	0.00194866	0.000711226	0.00365347	0.00239559	0.00139021	0.000393203	0.00047025	0.000529945	0.00247068	0.000669014	0.00106912	8.5689e-05	0.00299262	0.00648717	0.00114462	0.000141397	0.00157082	0.000612082	0.9880992
