Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-349.7617	-521.0162	171.2544	1.811059	1.240757
6	-350.9844	-521.5878	170.6034	2.423429	1.272877
12	-354.0486	-524.743	170.6944	1.925139	1.586696
18	-352.1685	-522.5988	170.4303	2.60371	1.266933
24	-358.7691	-529.3912	170.6222	1.912982	1.647775
30	-359.0287	-529.9558	170.9271	1.82859	1.485768
36	-354.416	-525.5477	171.1316	1.84753	1.311736
42	-346.6407	-516.9017	170.2609	1.835334	1.951906
48	-355.8161	-526.6701	170.854	1.435848	1.820153
54	-357.8916	-528.2357	170.3441	1.756059	1.949276
60	-372.679	-543.3327	170.6538	1.497956	1.914502
66	-361.0396	-531.7778	170.7382	1.640386	1.75861
72	-356.4619	-527.233	170.7712	2.000046	1.474046
78	-363.3656	-533.9566	170.591	2.36919	1.32702
84	-345.5784	-516.323	170.7446	1.819507	1.626948
90	-352.3667	-523.5215	171.1548	1.828001	1.308789
96	-346.4487	-517.3092	170.8605	1.886215	1.492536
102	-343.7157	-514.5308	170.8152	1.92822	1.495025
108	-357.3699	-527.9285	170.5586	2.451992	1.286207
114	-363.01	-533.4011	170.3911	2.505775	1.377252
120	-364.6305	-534.9202	170.2897	2.683309	1.316733
126	-379.3861	-549.9637	170.5776	2.395409	1.316733
132	-356.4366	-527.1395	170.7029	1.886212	1.608845
138	-355.8176	-526.8649	171.0473	1.826593	1.395237
144	-373.486	-543.8274	170.3414	2.690727	1.268471
150	-358.4358	-529.2521	170.8162	2.076639	1.38038
156	-352.7526	-523.3538	170.6012	2.054477	1.560222
162	-351.7107	-522.599	170.8883	1.457882	1.7812
168	-364.9263	-535.1709	170.2446	2.266247	1.665176
174	-352.5084	-523.062	170.5536	2.266247	1.437025
180	-348.8552	-519.3018	170.4466	2.807554	1.074441
186	-364.3361	-534.8533	170.5172	2.807554	1.006473
192	-354.4618	-525.0868	170.625	1.999973	1.58273
198	-357.204	-527.9265	170.7225	1.999973	1.510716
204	-354.1966	-524.7163	170.5197	2.42241	1.341451
210	-354.4941	-525.0772	170.5832	2.38824	1.317997
216	-354.246	-524.8284	170.5824	1.964025	1.639683
222	-342.3303	-513.1232	170.7929	1.924023	1.514809
228	-344.7436	-515.3622	170.6186	2.405823	1.274854
234	-346.3177	-516.894	170.5763	2.405823	1.309357
240	-361.6654	-531.9806	170.3152	2.555878	1.397401
246	-349.7452	-520.5268	170.7816	2.443653	1.101252
252	-351.5754	-522.2851	170.7097	2.086258	1.455262
258	-345.9842	-516.6679	170.6837	2.344458	1.271781
264	-361.2852	-531.6238	170.3385	3.010043	0.9825429
270	-353.7425	-524.6961	170.9535	2.021838	1.314813
276	-355.2517	-525.5099	170.2582	2.828961	1.222503
282	-345.8703	-516.1153	170.245	2.667709	1.364774
288	-345.6626	-516.7651	171.1025	2.084287	1.135993
294	-347.5664	-517.9188	170.3524	2.285425	1.573328
300	-349.1083	-519.5952	170.4868	2.685796	1.148609
306	-344.882	-515.7735	170.8915	2.23565	1.188346
312	-343.787	-515.0333	171.2464	1.891744	1.178858
318	-354.9518	-525.8332	170.8814	1.902335	1.464569
324	-358.4356	-528.959	170.5234	2.115201	1.572734
330	-359.1115	-529.7249	170.6134	2.025206	1.572734
336	-361.2537	-531.4025	170.1488	2.451008	1.601092
342	-346.715	-517.2216	170.5066	2.034004	1.64386
348	-351.8105	-522.9925	171.1821	1.67249	1.410254
354	-350.4155	-520.8169	170.4014	1.930623	1.791018
360	-370.2237	-540.2701	170.0464	1.995592	1.988293
366	-365.1856	-535.9074	170.7218	2.428596	1.168172
372	-368.3458	-539.0214	170.6756	2.381816	1.247513
378	-365.6303	-536.0116	170.3813	2.943239	1.0067
384	-365.6602	-536.229	170.5688	2.569742	1.178509
390	-347.512	-518.0323	170.5203	2.618217	1.178509
396	-355.4557	-525.9705	170.5148	2.627881	1.174871
402	-355.9751	-526.9463	170.9712	1.965038	1.346182
408	-357.4341	-528.3425	170.9084	1.932837	1.42051
414	-354.2401	-524.5621	170.3221	2.890992	1.112361
420	-347.5055	-517.6719	170.1664	3.162404	1.002446
426	-354.8469	-525.3785	170.5316	2.812349	0.9872571
432	-350.3328	-520.7069	170.3741	2.668737	1.25964
438	-342.6419	-513.4376	170.7957	2.679677	0.8419298
444	-361.0414	-531.1537	170.1123	3.380001	0.8206161
450	-351.3058	-521.5532	170.2474	2.693931	1.342077
456	-357.5683	-528.128	170.5596	2.405098	1.323357
462	-350.2605	-520.6492	170.3887	2.70202	1.21949
468	-361.3916	-532.1319	170.7403	2.58454	1.006398
474	-353.6928	-523.3776	169.6848	3.594768	1.050509
480	-347.202	-517.7335	170.5315	2.606887	1.178617
486	-344.1142	-514.4904	170.3762	2.865017	1.086562
492	-347.6896	-518.0442	170.3546	2.685116	1.262225
498	-341.4943	-511.8563	170.3621	2.980366	0.988788
504	-349.8749	-520.0683	170.1934	2.885682	1.229337
510	-346.2958	-516.5406	170.2447	3.09016	0.9963911
516	-357.8659	-528.4405	170.5746	2.080813	1.560385
522	-353.3306	-524.1621	170.8315	2.154567	1.306146
528	-348.0633	-518.6082	170.5448	2.434983	1.311203
534	-355.8962	-526.3387	170.4426	2.526082	1.320214
540	-352.7796	-523.131	170.3514	2.526082	1.392424
546	-353.0483	-523.9159	170.8676	2.235163	1.209306
552	-353.5464	-524.1728	170.6263	2.547051	1.147924
558	-351.4788	-521.9477	170.469	2.844639	1.017535
564	-343.9449	-514.9702	171.0253	2.070944	1.214801
570	-353.0236	-523.6858	170.6623	2.299808	1.3255
576	-364.4053	-534.8478	170.4424	2.576527	1.279336
582	-375.2059	-544.3416	169.1357	4.055162	1.132386
588	-373.7724	-543.5383	169.766	3.696913	0.8570721
594	-363.436	-532.6215	169.1856	4.221134	0.9213298
600	-373.1872	-542.4678	169.2807	4.221134	0.8083466
606	-370.7706	-539.3635	168.5929	4.97154	0.7173485
612	-373.1953	-541.9858	168.7905	4.69392	0.8306783
618	-369.1985	-538.1696	168.9711	4.532752	0.8056808
624	-364.6743	-534.9374	170.2631	2.654043	1.361297
630	-360.2898	-530.6291	170.3393	2.430239	1.475327
636	-358.362	-528.7269	170.3649	2.817104	1.140296
642	-364.2542	-534.5042	170.25	3.246584	0.8151096
648	-355.7528	-526.1417	170.3889	2.623156	1.284982
654	-366.638	-537.1021	170.4641	2.151071	1.589885
660	-360.0913	-530.8357	170.7445	2.069428	1.441565
666	-357.7018	-528.6913	170.9895	2.069428	1.246267
672	-355.6998	-525.6971	169.9973	3.254199	1.076967
678	-352.9089	-522.7832	169.8743	3.370316	1.083375
684	-361.7362	-532.7589	171.0227	1.813191	1.424671
690	-357.0195	-527.5851	170.5657	2.214754	1.467051
696	-349.1171	-519.7462	170.6291	2.214754	1.41851
702	-356.4962	-527.0064	170.5102	2.333661	1.41851
708	-357.5224	-528.427	170.9046	1.861497	1.477917
714	-355.4026	-526.0754	170.6728	2.183476	1.408915
720	-354.5396	-525.195	170.6554	2.334133	1.303358
726	-364.3095	-534.5859	170.2764	2.338299	1.590214
732	-362.4064	-531.9197	169.5133	3.826125	0.9918202
738	-374.2445	-543.8735	169.629	3.821844	0.8714239
744	-377.5907	-546.8511	169.2604	4.250919	0.7957971
750	-367.7237	-538.3611	170.6374	2.61997	1.071435
756	-373.0344	-543.6311	170.5967	2.388658	1.30669
762	-365.8782	-536.6788	170.8006	2.263562	1.241901
768	-369.808	-540.4959	170.6879	2.301872	1.303168
774	-369.0708	-539.9475	170.8767	2.10064	1.313212
780	-365.3624	-535.7206	170.3582	2.10064	1.702185
786	-379.0682	-549.5103	170.4421	2.326787	1.475813
792	-364.6184	-535.2363	170.6179	2.49332	1.202041
798	-367.0078	-536.9803	169.9726	3.233516	1.118674
804	-357.695	-527.4904	169.7954	3.565992	0.9693924
810	-357.2722	-527.9126	170.6403	2.317846	1.328619
816	-360.0058	-530.3224	170.3166	2.844135	1.159085
822	-358.4556	-528.664	170.2085	3.099078	1.023476
828	-354.4429	-524.9934	170.5506	2.719589	1.059412
834	-355.9422	-526.2999	170.3577	2.952079	1.021247
840	-364.7382	-535.4612	170.723	2.682314	0.922841
846	-348.9532	-519.8337	170.8805	2.289199	1.151201
852	-354.6116	-524.8456	170.234	2.932178	1.15431
858	-346.0487	-516.5439	170.4952	2.733798	1.097814
864	-355.4672	-525.5487	170.0815	2.864839	1.338109
870	-352.8521	-523.1749	170.3228	2.864839	1.135254
876	-356.5628	-526.8379	170.2751	2.951541	1.09997
