Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-584.6784	-756.8993	172.2208	1.16265	0.9462963
6	-589.176	-761.2598	172.0838	1.16265	1.081638
12	-592.1978	-764.728	172.5302	0.8231675	0.9776995
18	-581.4996	-753.6836	172.184	0.9509309	1.181586
24	-564.9484	-737.3898	172.4414	0.9464415	0.9416602
30	-569.8863	-742.1451	172.2588	1.154724	0.9138464
36	-573.3627	-745.8526	172.4899	0.8057962	1.035032
42	-566.8097	-739.089	172.2792	1.016408	1.035032
48	-575.9173	-748.3951	172.4778	0.9235992	0.927045
54	-565.4244	-737.5827	172.1583	1.225728	0.945739
60	-566.1332	-738.4916	172.3584	0.8037733	1.157841
66	-561.1505	-733.6713	172.5207	0.8888108	0.9182069
72	-569.364	-741.5402	172.1762	1.212214	0.9410623
78	-570.9395	-743.1689	172.2294	1.392852	0.594426
84	-571.2091	-743.0834	171.8743	1.711983	0.6787062
90	-572.4096	-744.4627	172.0531	1.51764	0.7066476
96	-566.8094	-738.8743	172.0649	1.50886	0.7014553
102	-570.5067	-742.6055	172.0987	1.251915	0.9804496
108	-562.7853	-735.0635	172.2782	1.175041	0.8685678
114	-568.6204	-740.8753	172.2549	1.165739	0.9059214
120	-578.3751	-750.92	172.5449	1.019554	0.7172096
126	-565.3188	-737.1893	171.8706	1.746965	0.6084774
132	-568.38	-740.5638	172.1838	1.433762	0.6084774
138	-559.9641	-731.6494	171.6853	1.922089	0.6343792
144	-556.7343	-728.8732	172.1389	1.443146	0.6866788
150	-564.5679	-736.9888	172.4209	1.094789	0.789822
156	-571.2409	-743.2328	171.9919	1.454038	0.8770763
162	-573.5334	-745.5247	171.9914	1.623381	0.6160187
168	-569.8778	-742.028	172.1503	1.333795	0.8311228
174	-571.8441	-744.1145	172.2704	1.333795	0.641822
180	-580.548	-752.9976	172.4496	0.9692682	0.907895
186	-570.2011	-742.3735	172.1724	1.261745	0.8906661
192	-562.1219	-734.5507	172.4288	0.8426801	1.058191
198	-562.6917	-735.1031	172.4114	0.8600591	1.058191
204	-563.5585	-735.6456	172.0871	1.340412	0.8982131
210	-555.7009	-727.7417	172.0409	1.472394	0.7931424
216	-572.5365	-744.7316	172.1951	0.8940596	1.220804
222	-562.907	-735.1029	172.1959	1.137697	0.9976866
228	-566.089	-738.3357	172.2467	1.158385	0.9230898
234	-568.8448	-740.8497	172.0049	1.501333	0.8025394
240	-584.5949	-757.0448	172.4499	0.5668935	1.281085
246	-584.0338	-756.4819	172.4481	0.7916123	1.087914
252	-579.2486	-751.5211	172.2725	0.9672145	1.087914
258	-575.6926	-747.7163	172.0237	1.284746	1.022569
264	-566.3954	-738.7182	172.3228	1.034426	0.9737333
270	-576.7347	-749.2816	172.547	0.8102457	0.9737333
276	-576.3051	-748.5383	172.2332	1.123989	0.9737333
282	-585.8515	-758.3646	172.5131	0.9662373	0.8369762
288	-582.2384	-754.4745	172.2361	1.208661	0.8785055
294	-589.3721	-761.5183	172.1462	1.299621	0.8771966
300	-594.6948	-767.2163	172.5216	0.8013599	1.008325
306	-579.1709	-751.5167	172.3458	1.085546	0.8939194
312	-591.4508	-763.6728	172.222	0.93643	1.161082
318	-576.2225	-748.4797	172.2571	1.085603	0.9884721
324	-569.5013	-741.9143	172.413	0.8688006	1.048385
330	-587.0113	-758.6677	171.6564	1.77516	0.8936724
336	-572.3358	-744.2884	171.9526	1.602123	0.7329116
342	-571.9858	-744.1614	172.1757	1.41821	0.6638869
348	-571.8869	-744.3901	172.5032	0.8877637	0.9383676
354	-573.0071	-745.3239	172.3168	1.173654	0.8230911
360	-579.4423	-751.7165	172.2743	1.216126	0.8230911
366	-566.9929	-738.9455	171.9526	1.433212	0.9437849
372	-569.8851	-742.3818	172.4967	0.8806235	0.9527889
378	-567.0484	-739.6599	172.6115	0.7658236	0.9527889
384	-576.711	-749.1183	172.4073	0.9530492	0.9705139
390	-576.0334	-748.4189	172.3855	1.165279	0.7391483
396	-574.5427	-746.8968	172.3541	1.196636	0.7391483
402	-581.4058	-753.4819	172.076	1.210436	1.043866
408	-573.1218	-744.9708	171.8491	1.739104	0.6751413
414	-580.1473	-752.2441	172.0968	1.347374	0.879202
420	-581.1933	-753.486	172.2927	1.272633	0.7158324
426	-577.4705	-749.7864	172.3159	1.272633	0.6744585
432	-573.1128	-745.3786	172.2658	1.270011	0.7615693
438	-576.0476	-748.284	172.2364	1.270011	0.802252
444	-574.026	-746.4179	172.392	0.9049011	1.03386
450	-575.6373	-747.9253	172.288	0.857158	1.172742
456	-573.6118	-745.8627	172.2508	1.027381	1.051786
462	-586.5665	-758.7332	172.1667	1.347357	0.7920777
468	-586.7265	-759.143	172.4165	1.097533	0.7920777
474	-586.1496	-758.745	172.5954	0.8826101	0.8386065
480	-572.4965	-744.5772	172.0807	1.459043	0.7558047
486	-567.6508	-739.6913	172.0405	1.264206	1.026264
492	-571.1299	-743.3803	172.2504	0.9784945	1.097885
498	-578.452	-750.7224	172.2704	0.9044506	1.146655
504	-574.0693	-746.6114	172.542	0.7962296	0.9929945
510	-574.7945	-747.1778	172.3832	0.7962296	1.142524
516	-582.807	-754.7099	171.9029	1.4508	0.9772956
522	-587.0356	-759.0517	172.0161	1.498694	0.7909776
528	-573.597	-745.9384	172.3415	1.259695	0.6485376
534	-567.9462	-740.3864	172.4402	0.8625647	1.028112
540	-581.2861	-753.4452	172.1591	1.275179	0.8905168
546	-589.4021	-761.5121	172.11	1.278584	0.9408664
552	-580.507	-753.0636	172.5566	0.8319678	0.9408664
558	-579.5972	-751.9347	172.3375	1.110816	0.8743934
564	-581.1494	-753.4132	172.2639	1.321906	0.6797313
570	-577.058	-749.1069	172.0489	1.536899	0.6797313
576	-577.0082	-749.4017	172.3935	1.095832	0.8244448
582	-572.2909	-744.6393	172.3484	0.9609028	1.021719
588	-573.2112	-745.4173	172.2061	1.351768	0.7279929
594	-584.509	-756.1603	171.6513	1.986678	0.4903
600	-576.2412	-748.3468	172.1056	1.427839	0.7649736
606	-572.907	-745.4209	172.5139	0.9485721	0.8575926
612	-586.9021	-759.3389	172.4368	0.979877	0.910276
618	-596.4383	-768.8488	172.4105	1.060393	0.8473707
624	-585.6034	-757.757	172.1536	1.147661	1.029611
630	-579.9148	-752.2462	172.3314	1.024694	0.9748316
636	-569.615	-741.8924	172.2774	1.036921	1.01679
642	-564.658	-737.0091	172.3511	0.9475126	1.032136
648	-578.002	-750.2737	172.2717	0.9475126	1.106721
654	-577.62	-750.1615	172.5415	0.6872914	1.097997
660	-577.8501	-750.0978	172.2477	0.6960439	1.340133
666	-588.7767	-761.6635	172.8868	0.5422184	0.8965201
672	-581.0532	-753.3202	172.267	1.019577	1.043783
678	-579.404	-751.4283	172.0243	1.15559	1.142165
684	-567.0114	-739.2684	172.257	1.061718	1.012491
690	-577.4062	-749.3455	171.9392	1.379481	1.012491
696	-586.3273	-758.3066	171.9793	1.379481	0.9721514
702	-579.9904	-752.3729	172.3824	0.8418289	1.102136
708	-571.853	-744.0206	172.1677	0.8418289	1.287069
714	-576.2782	-748.4878	172.2096	1.375609	0.6806856
720	-572.2375	-743.742	171.5045	2.09845	0.6447169
726	-582.3943	-754.5446	172.1503	1.433768	0.6828989
732	-568.6336	-740.8931	172.2595	0.9478413	1.117551
738	-572.3008	-744.6134	172.3126	0.8452844	1.16157
744	-574.9611	-747.1121	172.151	0.8452844	1.297857
750	-579.3136	-751.6739	172.3603	1.142773	0.8067316
756	-581.0066	-753.2517	172.2452	1.295259	0.7547024
762	-583.4989	-755.7027	172.2037	1.270978	0.8427576
768	-577.0379	-749.3713	172.3335	1.176294	0.7978311
774	-568.4934	-740.8913	172.3979	0.8943795	1.038328
780	-569.0303	-741.5089	172.4786	0.9123415	0.9383201
786	-568.6951	-740.9406	172.2455	1.221934	0.8515999
792	-569.06	-741.0551	171.9951	1.502192	0.814284
798	-586.4896	-758.3651	171.8755	1.676952	0.7364831
804	-584.4814	-756.9477	172.4663	0.7657213	1.095017
810	-581.0897	-753.3586	172.2688	1.001832	1.058946
816	-580.2143	-752.4006	172.1863	1.088578	1.054936
822	-582.2408	-754.8214	172.5806	0.8350814	0.9114629
828	-577.941	-750.6923	172.7514	0.5874285	0.9924604
834	-576.9546	-749.0986	172.144	1.213535	0.9733838
840	-584.335	-755.9148	171.5797	2.035889	0.6137809
846	-583.0344	-754.3778	171.3434	2.272222	0.6137809
852	-585.8442	-757.8372	171.9931	1.57694	0.7079315
858	-571.459	-743.0991	171.6401	1.92996	0.7079315
864	-580.5043	-752.4404	171.936	1.678689	0.6161032
870	-577.5391	-749.1835	171.6443	1.906216	0.7394649
876	-567.4901	-739.4494	171.9593	1.44614	0.9226586
882	-575.5762	-747.797	172.2209	1.010712	1.095417
888	-568.9132	-740.872	171.9588	1.551293	0.7973335
894	-568.0267	-739.9125	171.8858	1.688809	0.6999864
900	-565.6904	-737.6625	171.9721	1.602471	0.6999864
906	-577.3295	-749.3434	172.0139	1.436176	0.8722257
912	-578.4827	-750.7308	172.2481	1.222854	0.8473241
918	-583.9499	-756.0216	172.0717	1.173902	1.082432
924	-585.9181	-758.3986	172.4805	0.7926598	1.056561
930	-571.8282	-744.1906	172.3623	0.7699887	1.183894
936	-573.4002	-745.708	172.3078	1.114043	0.9045984
942	-576.9083	-749.0562	172.1479	1.273353	0.9051799
948	-580.003	-752.1631	172.1601	0.980423	1.176765
954	-572.2478	-743.9329	171.6852	1.766321	0.8706214
960	-567.2829	-739.6067	172.3238	1.249528	0.702275
966	-573.6844	-746.1484	172.4641	1.134502	0.6541556
972	-567.1319	-739.2293	172.0974	1.384917	0.8333196
978	-566.9465	-738.9988	172.0524	1.384917	0.8871111
984	-565.7766	-738.0828	172.3062	1.164094	0.8481213
990	-565.8926	-738.2253	172.3327	1.262002	0.6621986
996	-570.005	-742.7342	172.7293	0.7973389	0.7747074
1002	-571.1416	-743.5914	172.4498	0.8980977	0.9832393
1008	-573.9024	-746.319	172.4166	1.08422	0.8095974
1014	-571.2717	-743.38	172.1083	1.104763	1.112349
1020	-569.4211	-741.9288	172.5078	0.8183664	1.005139
1026	-563.6264	-735.7493	172.1229	1.341307	0.855524
1032	-560.3528	-732.7139	172.3611	1.039315	0.9281349
1038	-573.2493	-745.2911	172.0418	1.416552	0.8625509
1044	-568.0993	-740.2945	172.1952	1.230577	0.9001403
1050	-575.0495	-747.0725	172.023	1.098778	1.193002
1056	-569.0794	-741.2839	172.2046	1.337256	0.7526801
1062	-572.4084	-744.7729	172.3645	1.119688	0.8309263
1068	-568.2506	-740.5994	172.3488	1.181446	0.7695237
1074	-578.1882	-750.5868	172.3986	1.026584	0.9008522
1080	-576.5247	-748.6762	172.1515	1.351795	0.8063589
1086	-576.6878	-748.6767	171.9889	1.541626	0.7690754
1092	-582.392	-754.527	172.135	1.265858	0.9276681
1098	-571.6128	-743.701	172.0882	1.266817	0.9759604
1104	-563.3709	-735.716	172.3451	1.17711	0.7808925
1110	-566.7111	-739.2254	172.5142	0.8549252	0.961343
1116	-577.0664	-749.1479	172.0815	1.287656	0.961343
1122	-564.7118	-737.0581	172.3464	1.217741	0.7177928
1128	-570.4109	-742.3868	171.976	1.408409	0.94537
1134	-583.0034	-755.0243	172.0209	0.9126948	1.348252
1140	-583.5804	-755.9305	172.3501	0.9126948	1.06637
1146	-577.5334	-749.9371	172.4037	1.113847	0.7872271
1152	-577.9422	-749.9859	172.0437	1.144095	1.135148
1158	-582.2973	-754.6515	172.3542	0.7195059	1.233842
1164	-577.1961	-749.4616	172.2655	0.9252316	1.132446
1170	-574.984	-747.1366	172.1525	1.170606	1.00811
1176	-571.515	-743.6923	172.1773	1.145834	1.00811
1182	-570.0704	-742.387	172.3166	1.079387	0.9329246
1188	-567.9968	-740.3168	172.32	1.038858	0.972018
1194	-568.0117	-740.0499	172.0381	1.289467	1.003675
1200	-561.7041	-734.065	172.3609	1.119485	0.835706
1206	-561.878	-734.4423	172.5643	0.7037972	1.061364
1212	-566.7211	-738.7725	172.0514	1.164156	1.11005
1218	-573.05	-745.2358	172.1858	1.139482	1.005995
1224	-576.8246	-748.9346	172.11	1.023922	1.182478
1230	-574.9367	-747.4592	172.5225	0.8592772	0.9480941
1236	-573.19	-745.3278	172.1378	1.177736	1.015652
1242	-575.0111	-746.7659	171.7548	1.768339	0.7795563
1248	-580.5322	-752.7011	172.1689	1.264758	0.8912303
1254	-574.395	-746.5198	172.1248	1.339307	0.8556466
1260	-572.9261	-745.1833	172.2572	1.097703	0.9760451
1266	-573.6008	-745.8036	172.2029	1.152095	0.9760451
1272	-574.2286	-746.3433	172.1147	1.295551	0.9174681
1278	-573.9077	-745.9396	172.0319	1.371908	0.9244798
1284	-568.5608	-740.7753	172.2145	1.165774	0.9497271
1290	-569.2954	-741.5099	172.2145	1.165774	0.9497271
1296	-562.9047	-735.1396	172.2349	0.9385049	1.147881
1302	-563.3184	-735.6493	172.3309	1.109659	0.8833653
1308	-570.8304	-743.0326	172.2022	1.360231	0.7205828
1314	-566.1325	-737.7921	171.6596	1.906546	0.7143858
1320	-561.3675	-733.7138	172.3463	1.176618	0.779821
1326	-567.5646	-740.0834	172.5189	0.9907625	0.7980286
1332	-564.6427	-736.6544	172.0117	1.576753	0.6745871
1338	-572.0539	-743.6637	171.6098	1.933891	0.7498858
1344	-569.3933	-741.3248	171.9315	1.433241	0.9659691
1350	-568.4757	-740.5605	172.0848	1.217199	1.028879
1356	-585.2463	-757.3323	172.0861	1.217199	1.027638
1362	-581.5712	-754.1569	172.5856	0.7572208	0.9883873
1368	-579.3629	-751.5162	172.1533	0.850647	1.291598
