Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-868.5377	-1038.404	169.8665	0.08388629	0.8966353	1.188382	2.046389
6	-869.5723	-1039.441	169.8685	0.4410095	0.8966353	1.159074	1.823953
12	-869.6855	-1039.237	169.5512	0.3088233	1.053827	1.159074	2.021658
18	-872.4022	-1042.18	169.7782	0.0948065	1.054238	1.147337	2.020595
24	-880.5703	-1050.448	169.8772	0.1311158	0.9439901	0.9303806	2.146779
30	-873.522	-1043.112	169.5903	0.1150349	1.177196	1.135719	2.058387
36	-881.0923	-1050.634	169.5416	0.1980045	1.09784	1.176577	2.060751
42	-873.0476	-1042.576	169.5284	0.1242687	1.170731	1.163208	2.079201
48	-873.8043	-1043.146	169.3421	0.05968968	1.125299	1.129444	2.29296
54	-872.8664	-1043.245	170.3788	0.0230128	0.7321996	1.141077	1.882602
60	-889.8237	-1059.753	169.9291	0.1456726	0.9661963	0.9827591	2.05424
66	-877.3064	-1047.44	170.1339	0.0190981	0.8671739	1.003098	2.05424
72	-875.2705	-1045.477	170.2066	0.02059079	0.8231309	0.822648	2.152416
78	-886.7677	-1056.163	169.3953	0.07710613	0.8231309	0.822648	2.630001
84	-894.685	-1064.373	169.6879	0.05408388	0.8484457	0.914944	2.388443
90	-880.6034	-1050.217	169.6134	0.1317842	1.001801	0.9719679	2.252801
96	-875.0362	-1044.831	169.7946	0.02157493	1.121184	0.8656646	2.198755
102	-876.1798	-1045.214	169.0338	0.2311001	1.320184	0.865947	2.425622
108	-875.4022	-1044.897	169.4945	0.1488661	1.189652	1.144791	2.085155
114	-874.7114	-1044.561	169.8494	0.07848445	0.9118806	1.108447	2.103865
120	-881.0227	-1051.296	170.273	0.2626075	0.9441789	1.000783	1.743938
126	-880.9303	-1050.487	169.5569	0.1508466	0.8961938	1.279129	2.146445
132	-877.1519	-1047.295	170.1427	0.1616746	0.6119059	1.166709	2.003297
138	-880.8302	-1050.689	169.8593	0.3103976	0.7823084	0.9201382	2.152212
144	-871.605	-1040.926	169.3207	0.3409799	0.8199321	1.067636	2.36031
150	-875.6913	-1044.939	169.2479	0.4026387	1.024766	1.032537	2.259905
156	-876.0562	-1045.952	169.8958	0.1988826	0.7478086	1.405822	1.901407
162	-867.5135	-1036.79	169.2769	0.275987	1.207597	1.23785	2.071813
168	-867.2583	-1036.908	169.6495	0.1241158	1.089687	1.133963	2.071813
174	-883.3001	-1052.758	169.4583	0.1990948	1.107543	1.305229	2.023593
180	-879.566	-1048.733	169.1673	0.4565454	1.107543	1.220399	2.101756
186	-887.4446	-1057.386	169.9413	0.03812224	1.041199	1.221348	1.908287
192	-877.4494	-1047.556	170.1065	0.1664886	0.7770189	1.476262	1.710009
198	-878.7799	-1048.857	170.0768	0.1357149	1.025388	1.132314	1.820662
204	-874.5197	-1044.253	169.7329	0.07907659	0.9915094	1.063035	2.157354
210	-877.9987	-1048.068	170.0689	0.1730039	0.7458432	1.028221	2.056818
216	-874.1741	-1043.765	169.5913	0.1471167	1.009083	0.9758842	2.24994
222	-864.8355	-1034.846	170.0102	0.007046657	1.103145	1.084002	1.933815
228	-868.8312	-1038.198	169.3669	0.2930806	1.103145	1.007479	2.219635
234	-875.5867	-1045.259	169.672	0.02266112	0.9950909	1.080708	2.219635
240	-876.0433	-1045.613	169.57	0.1075095	0.9950909	1.308436	2.082448
246	-876.2795	-1046.737	170.4571	0.3040188	0.8117329	1.141225	1.575816
252	-876.1419	-1046.709	170.567	0.1320244	0.6092706	1.262728	1.667286
258	-861.9811	-1032.404	170.4233	0.02898627	0.6092706	1.492113	1.679614
264	-866.2467	-1035.728	169.481	0.3658367	1.317769	1.410795	1.679614
270	-870.5624	-1040.589	170.0269	0.3658367	0.9139227	1.655077	1.389853
276	-865.4433	-1035.694	170.2506	0.2983068	0.6510176	1.264554	1.746935
282	-868.2363	-1038.339	170.1024	0.01652471	1.231762	1.176595	1.71223
288	-866.0413	-1036.321	170.2802	0.3783925	0.7476872	1.278356	1.595594
294	-870.4106	-1040.636	170.225	0.09823123	0.6490808	1.604675	1.667159
300	-865.5693	-1035.191	169.6213	0.3274001	1.075902	1.604675	1.63846
306	-869.2646	-1039.029	169.7644	0.3084205	0.9149618	1.577657	1.683973
312	-877.0736	-1046.817	169.7435	0.2275719	0.8802476	1.089147	2.108844
318	-876.1608	-1045.995	169.8342	0.2080626	1.040251	0.7495268	2.17977
324	-874.2205	-1043.766	169.5459	0.2910593	1.217196	1.143651	1.939017
330	-866.7135	-1036.871	170.1579	0.0897911	1.095345	1.342668	1.597653
336	-874.2809	-1043.981	169.6999	0.1086698	1.095345	1.029082	2.11406
342	-894.2693	-1064.763	170.4938	0.3530023	0.7268827	1.088094	1.611326
348	-880.0919	-1050.249	170.1575	0.5027749	0.596824	1.389411	1.611326
354	-878.6882	-1048.854	170.1656	0.2206525	0.7430626	1.283944	1.788051
360	-879.5169	-1049.064	169.5468	0.2405396	1.307647	1.388468	1.744371
366	-868.7004	-1038.477	169.7762	0.0453811	1.158879	1.336353	1.857698
372	-869.8769	-1039.994	170.1172	0.1487313	1.000866	1.455883	1.570512
378	-880.5381	-1050.625	170.0865	0.04491859	0.8472814	1.603227	1.671785
384	-879.8666	-1049.598	169.7312	0.01622213	1.207998	1.227244	1.949143
390	-876.2824	-1046.239	169.9565	0.03539169	1.008811	1.009564	2.063187
396	-868.923	-1039	170.0775	0.2377372	0.9061089	1.187772	1.793657
402	-877.6073	-1047.537	169.9298	0.2630485	0.7887018	1.4256	1.793657
408	-881.4869	-1051.69	170.2029	0.03739673	0.7689083	1.510798	1.714267
414	-874.4739	-1045.082	170.6084	0.03276112	0.5434248	1.539265	1.545637
420	-872.5824	-1042.943	170.3605	0.1170666	0.6110706	1.498166	1.656158
426	-865.2841	-1035.663	170.3784	0.2911598	0.5915807	1.529362	1.504513
432	-851.9131	-1021.646	169.7329	0.2237298	0.8207319	1.289741	2.024759
438	-861.5576	-1031.385	169.8277	0.2052617	1.107561	1.680462	1.497766
444	-871.0617	-1039.92	168.8584	0.08865912	1.91073	1.513284	1.856932
450	-857.453	-1027.663	170.2101	0.388458	1.042201	1.05447	1.590633
456	-861.0087	-1031.122	170.1135	0.02614783	1.025362	1.045226	1.92977
462	-875.2884	-1045.192	169.9037	0.1572927	1.192889	0.9572336	1.92977
468	-874.5883	-1043.951	169.3626	0.2696521	1.125303	1.336621	2.0077
474	-867.4657	-1036.46	168.9945	0.3525942	1.491501	1.076265	2.133523
480	-877.9096	-1047.986	170.0765	0.04455425	0.8333379	0.811629	2.221842
486	-881.2439	-1051.064	169.82	0.2756139	0.9773572	0.8955407	2.090648
492	-868.9604	-1038.779	169.8183	0.08471078	0.8164335	1.204195	2.119241
498	-889.4126	-1059.343	169.9306	0.006964401	0.9876052	1.537841	1.756237
504	-866.7542	-1036.975	170.2207	0.007488051	0.7661349	1.497342	1.734079
510	-879.3528	-1049.359	170.006	0.09858619	0.9509683	1.304294	1.82782
516	-878.7982	-1048.274	169.4758	0.09779686	0.9660542	1.047389	2.337094
522	-883.0788	-1052.618	169.5389	0.1681322	1.000304	0.873867	2.34083
528	-868.3359	-1037.934	169.5979	0.149786	1.00627	0.9559869	2.258557
534	-870.6499	-1040.411	169.7606	0.01409987	1.3445	1.210953	1.851405
540	-880.259	-1049.877	169.6176	0.3677093	1.067314	1.134553	1.945328
546	-875.1568	-1045.007	169.8499	0.3153922	0.7053989	1.133945	2.062562
552	-880.5271	-1050.591	170.0641	0.07328919	0.7372764	1.378728	1.897548
558	-876.3335	-1045.912	169.5782	0.4498378	1.078561	1.436244	1.700129
564	-871.8884	-1041.248	169.3598	0.4498378	1.078561	1.2015	2.010598
570	-878.2481	-1048.201	169.9529	0.01347108	0.8648149	1.414803	1.905263
576	-874.5815	-1044.51	169.9289	0.07231527	1.321657	1.085814	1.796763
582	-875.2098	-1045.115	169.9047	0.3804327	0.8887719	1.066373	1.909272
588	-874.023	-1042.204	168.1808	0.2702317	1.56565	0.919043	2.753132
594	-863.338	-1033.365	170.0266	0.1217172	0.7243513	1.272368	1.970126
600	-868.4163	-1038.399	169.9823	0.1636524	0.7844996	1.047807	2.082763
606	-878.6188	-1048.692	170.0727	0.0308865	0.8949479	1.207846	1.932172
612	-877.1134	-1047.25	170.1366	0.04895599	0.9711659	1.269068	1.78223
618	-883.8554	-1053.672	169.8163	0.1677448	0.8798765	1.477197	1.840447
624	-872.3356	-1042.656	170.3205	0.2702639	0.7074866	1.525551	1.490756
630	-870.6986	-1040.467	169.7681	0.1298684	0.9385501	1.139678	2.085543
636	-873.7524	-1043.945	170.1922	0.3706823	0.6553923	1.13484	1.824599
642	-873.8217	-1042.889	169.0676	0.3375494	1.515789	1.060116	2.091165
648	-881.2563	-1050.866	169.6096	0.2723035	0.9106672	0.796409	2.335793
654	-864.0948	-1033.967	169.8727	0.07635873	0.9848089	1.405269	1.842031
660	-870.9816	-1040.82	169.8383	0.08099948	0.8684613	1.686476	1.748076
666	-882.613	-1052.609	169.9958	0.006174706	0.5974951	1.445732	2.02673
672	-879.9889	-1050.478	170.4887	0.03972037	0.5643796	1.453826	1.678089
678	-875.7141	-1045.747	170.033	0.2852737	0.8969833	1.358394	1.678089
684	-879.694	-1048.841	169.1475	0.449074	1.070568	1.004876	2.282935
690	-874.9043	-1044.572	169.6674	0.09185332	1.070568	0.9098569	2.239493
696	-884.2417	-1052.956	168.7138	0.1901244	1.230263	0.8496987	2.714282
702	-873.8209	-1043.617	169.7962	0.08931163	0.9212343	1.189585	2.072279
708	-868.9079	-1038.576	169.6685	0.160987	1.015599	1.215882	2.029586
714	-874.4523	-1044.233	169.7803	0.1842033	0.950717	1.212735	1.98502
720	-876.9161	-1046.592	169.6761	0.2072304	0.8412513	1.147745	2.153052
726	-873.3394	-1042.958	169.6181	0.3319003	1.072896	1.37612	1.800794
732	-875.8027	-1045.684	169.8808	0.1657853	1.248094	1.107614	1.799839
738	-870.3879	-1040.602	170.2136	0.03041529	0.76331	1.198521	1.930657
744	-883.1753	-1053.267	170.0918	0.03230242	0.76331	1.268648	1.96411
750	-874.8244	-1045.355	170.5303	0.007936088	0.6192471	1.277987	1.764105
756	-868.2264	-1038.004	169.7777	0.03654623	0.9539855	1.143687	2.127701
762	-880.0778	-1050.119	170.0409	0.312675	0.7905157	1.173412	1.855459
768	-876.5925	-1045.848	169.2557	0.1981049	1.06622	0.8935509	2.446799
774	-875.7699	-1045.398	169.6283	0.1981049	1.222152	0.9153327	2.094641
780	-887.8171	-1057.55	169.733	0.732452	0.8664879	0.6691286	2.068903
786	-876.1138	-1045.924	169.8099	0.4259465	1.262536	1.027324	1.713765
792	-879.0381	-1049.328	170.2899	0.1229465	0.6669861	1.266033	1.83051
798	-871.9489	-1041.157	169.2081	0.3909584	0.8704167	1.620429	2.010118
804	-884.6312	-1054.903	170.2713	0.07791264	1.034797	1.427757	1.50453
810	-872.5482	-1042.443	169.895	0.2449559	0.9091791	1.417133	1.753876
816	-876.6136	-1046.945	170.3318	0.1079375	0.692643	1.123438	1.893765
822	-886.1786	-1056.072	169.893	0.2269226	0.868766	1.190922	1.95008
828	-875.2751	-1045.665	170.3894	0.1287637	0.5322523	1.068245	1.967124
834	-870.8341	-1040.478	169.6437	0.3226356	1.247556	1.089769	1.867642
840	-876.2361	-1045.868	169.6321	0.1173285	1.29357	1.372199	1.791697
846	-875.9259	-1045.528	169.6023	0.302786	0.9055227	1.49416	1.865462
852	-880.5834	-1050.772	170.1889	0.02926218	0.8456065	1.276077	1.841018
858	-882.4413	-1052.222	169.7802	0.3052507	0.8515885	1.15634	2.007622
864	-872.354	-1041.627	169.2725	0.3106882	0.9906467	0.9828523	2.356368
870	-864.6572	-1034.503	169.8462	0.2010921	0.7653713	1.019889	2.177493
876	-878.0754	-1047.81	169.7341	0.1812501	0.9020989	1.017929	2.177493
882	-862.1331	-1032.395	170.2615	0.1113147	0.9735327	1.028846	1.81726
888	-869.4708	-1039.503	170.0326	0.3122681	0.9735327	1.308833	1.639872
894	-884.5985	-1054.454	169.8559	0.4820372	0.6044901	1.364266	1.851357
900	-881.4841	-1050.537	169.0526	0.2465392	1.738652	1.311097	1.857674
906	-883.5848	-1054.019	170.4345	0.02679559	0.857973	1.316888	1.633055
912	-876.3113	-1046.331	170.0193	0.1472105	0.8826925	1.171228	1.922634
918	-873.8105	-1044.29	170.4793	0.2757374	0.6688767	1.027062	1.757804
924	-880.9153	-1050.601	169.6857	0.4329116	1.159033	1.183707	1.757804
930	-873.8978	-1043.223	169.3251	0.2066099	1.529719	1.437417	1.741187
936	-874.5083	-1044.339	169.831	0.1474559	1.139907	1.237551	1.830783
942	-878.8682	-1048.871	170.0023	0.1068224	0.9656405	1.280728	1.830783
948	-875.9469	-1045.597	169.6506	0.2860462	0.9774431	1.201584	1.993239
954	-877.9241	-1047.886	169.9616	0.1076693	1.014658	1.126397	1.929664
960	-880.135	-1050.461	170.3261	0.09411812	0.7671355	1.360344	1.694556
966	-871.7315	-1041.183	169.4512	0.06704335	1.442433	1.319059	1.888799
972	-869.3732	-1039.025	169.6516	0.151552	0.9798546	1.314095	2.005591
978	-872.5466	-1041.99	169.443	0.1009701	1.088321	1.309303	2.108362
984	-875.6843	-1045.052	169.3679	0.2933962	1.026178	1.361952	2.037269
990	-876.6751	-1046.549	169.8744	0.2183002	1.276918	1.284549	1.622315
996	-877.168	-1047.097	169.9292	0.1228411	1.069569	1.530018	1.622315
1002	-868.6435	-1038.957	170.3136	0.2443224	0.7159693	1.213771	1.734938
1008	-867.7002	-1037.956	170.2554	0.01569048	0.8581636	1.096569	1.918846
1014	-864.4255	-1034.303	169.8775	0.07258628	1.085734	1.280019	1.858065
1020	-871.3011	-1041.199	169.8977	0.4175427	0.8359119	1.280019	1.777851
1026	-873.6764	-1043.769	170.093	0.001362507	0.9163048	1.421271	1.777851
1032	-876.017	-1045.378	169.3606	0.03904571	0.9758494	1.004143	2.468058
1038	-891.6093	-1061.855	170.2454	0.03569043	0.7778219	1.020334	2.015793
1044	-883.0502	-1053.195	170.1444	0.2597368	0.9365561	1.351261	1.592992
1050	-874.0344	-1043.2	169.1652	0.1440827	0.9365561	1.211856	2.418997
1056	-874.0434	-1043.4	169.357	0.0475721	0.8901561	0.7304897	2.687788
1062	-881.1383	-1050.712	169.574	0.07674115	1.211396	1.108222	2.09024
1068	-879.3584	-1048.497	169.1382	0.2688537	1.100698	1.022292	2.373384
1074	-877.7634	-1047.075	169.3116	0.2688537	1.1558	1.107996	2.172197
1080	-893.9968	-1062.813	168.8162	0.2590711	1.481055	0.8038089	2.487311
1086	-891.9218	-1060.369	168.4467	0.4366934	1.334085	1.135787	2.487311
1092	-878.651	-1047.863	169.2125	0.4308937	1.187199	1.179233	2.06405
1098	-869.6968	-1039.389	169.6926	0.1894644	1.012089	1.011104	2.132114
1104	-876.1646	-1045.908	169.743	0.1094164	1.059472	1.396026	1.86343
1110	-871.3824	-1040.787	169.4051	0.3294055	1.343026	1.52507	1.660835
1116	-863.6901	-1033.732	170.0416	0.3294055	1.009956	1.140317	1.715308
1122	-868.544	-1039.015	170.4707	0.2202712	0.6235312	1.140317	1.751036
1128	-871.2303	-1041.218	169.9874	0.4037514	1.015434	1.357555	1.539988
1134	-873.5143	-1043.538	170.0234	0.3173951	0.5894102	1.152565	2.000672
1140	-881.1163	-1051.395	170.2784	0.2145063	0.5894102	1.358988	1.756308
1146	-876.5824	-1046.712	170.1294	0.04003202	0.8899126	1.474175	1.706506
1152	-875.9842	-1046.149	170.1652	0.1711937	0.8677162	1.162808	1.822594
1158	-886.1477	-1055.826	169.6784	0.05253416	1.033462	1.168649	2.113921
1164	-888.6769	-1058.389	169.7117	0.03417156	1.188378	1.302468	1.91245
1170	-887.4325	-1056.429	168.9969	0.4929434	1.262767	1.278251	2.051027
1176	-876.1826	-1045.908	169.7254	0.2176067	0.9835158	1.102059	2.051027
1182	-870.5023	-1039.506	169.0039	0.2652432	1.194353	1.141681	2.32621
1188	-877.761	-1048.216	170.4547	0.02807695	0.617402	1.141681	1.897053
1194	-892.3112	-1061.987	169.6758	0.293646	1.323221	1.124044	1.791218
1200	-880.4365	-1049.675	169.2381	0.009108701	1.197268	0.9689348	2.447517
1206	-875.2502	-1044.952	169.7016	0.03192654	1.02649	1.021212	2.212679
1212	-885.5394	-1055.063	169.5241	0.07598887	1.169383	1.077143	2.170753
1218	-880.3676	-1049.808	169.4404	0.06571021	1.155627	0.8836577	2.363867
1224	-868.3818	-1037.894	169.5121	0.1585012	1.349893	0.8850281	2.135118
1230	-863.7598	-1033.188	169.4286	0.1585012	1.323348	0.8803522	2.209008
1236	-866.0334	-1036.041	170.0074	0.2891786	0.9694733	0.8460997	1.995576
1242	-869.4197	-1039.024	169.6045	0.2570603	1.136309	1.114584	1.995576
1248	-877.8001	-1047.572	169.7718	0.02925258	1.404659	1.086747	1.878859
1254	-875.6309	-1045.176	169.5451	0.4188625	1.015758	1.246861	1.918719
1260	-866.86	-1036.472	169.6124	0.1093891	0.9578115	1.074071	2.230394
1266	-860.2157	-1029.68	169.464	0.07028918	0.9534038	1.051519	2.367489
