Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-1408.011	-1577.185	169.174	0.1593209	0.9985693	1.238387	1.197316	0.468627	0.531373	0.46669	0.53331	0.8071778
6	-1418.228	-1586.268	168.0399	1.25017	1.697444	0.8667975	0.9998493	0.506849	0.493151	0.46669	0.53331	0.7163267
12	-1401.439	-1569.716	168.2776	0.8717948	1.18178	1.453603	0.9126774	0.580609	0.419391	0.524681	0.475319	0.9136009
18	-1395.619	-1563.764	168.1452	0.1667873	2.09197	1.135175	1.304468	0.560075	0.439925	0.524681	0.475319	0.8181269
24	-1388.749	-1555.483	166.7344	1.688091	2.09197	1.01663	1.434751	0.516072	0.483928	0.524681	0.475319	0.5899212
30	-1390.066	-1558.979	168.9131	0.2255346	0.9968591	1.01663	1.588444	0.542297	0.457703	0.524681	0.475319	0.8402215
36	-1384.009	-1552.344	168.3349	0.1364459	1.690192	1.269335	1.305162	0.542297	0.457703	0.524681	0.475319	0.8813678
42	-1383.948	-1552.304	168.3556	0.1268629	1.763069	1.269335	1.20744	0.524849	0.475151	0.454576	0.545424	0.9063162
48	-1399.584	-1567.864	168.2807	0.5141829	1.239236	1.596287	1.160662	0.555795	0.444205	0.545579	0.454421	0.8098099
54	-1406.485	-1573.924	167.4396	0.9583657	2.558221	0.8903576	1.189162	0.571017	0.428983	0.406646	0.593354	0.7056523
60	-1396.489	-1564.756	168.2678	0.4251768	1.682074	1.249527	1.08156	0.606838	0.393162	0.499148	0.500852	0.9340038
66	-1394.739	-1563.565	168.826	0.1435764	1.682074	1.049697	0.9868625	0.511577	0.488423	0.440691	0.559309	0.9340038
72	-1404.746	-1572.959	168.2126	0.51909	1.682074	1.293524	0.8877576	0.631085	0.368915	0.502297	0.497703	1.059029
78	-1410.314	-1576.866	166.5519	1.850111	2.145548	1.250829	0.878853	0.630124	0.369876	0.52387	0.47613	1.041137
84	-1404.569	-1572.049	167.4804	0.7690832	1.606195	1.817018	1.164639	0.491335	0.508665	0.598112	0.401888	0.8146078
90	-1404.902	-1573.06	168.1586	0.6332938	1.09332	1.495251	1.396156	0.477407	0.522593	0.567084	0.432916	0.816702
96	-1392.815	-1560.957	168.1423	0.5419385	1.606175	1.250376	1.07887	0.543783	0.456217	0.556829	0.443171	1.002936
102	-1398.602	-1567.335	168.7328	0.5730938	1.142724	1.250376	0.9708315	0.380527	0.619473	0.5331	0.4669	0.9532601
108	-1403.342	-1572.582	169.2407	0.7357688	1.142724	0.6598593	1.017868	0.476947	0.523053	0.5331	0.4669	0.7477326
114	-1397.296	-1566.057	168.7603	0.2525799	1.280579	1.203066	1.017868	0.476947	0.523053	0.5331	0.4669	1.079852
120	-1397.996	-1567.568	169.5714	0.02436461	1.023449	1.004633	0.9457169	0.425114	0.574886	0.5331	0.4669	1.03368
126	-1405.957	-1574.839	168.8823	0.05835857	1.291954	1.200749	1.092326	0.505537	0.494463	0.451038	0.548962	1.071077
132	-1416.595	-1584.094	167.4983	1.389304	1.740927	0.8666775	1.25452	0.520706	0.479294	0.473044	0.526956	0.8651639
138	-1408.161	-1574.703	166.5419	2.157054	1.915207	0.9100576	1.003559	0.560033	0.439967	0.534413	0.465587	1.119558
144	-1414.025	-1582.943	168.9177	0.2793789	1.139867	1.25644	1.109355	0.512583	0.487417	0.498528	0.501472	0.8828636
150	-1415.044	-1584.171	169.1264	0.7230694	1.073548	0.8094528	1.001162	0.358643	0.641357	0.450079	0.549921	0.8959938
156	-1403.913	-1572.829	168.9158	0.355101	1.334092	0.9194959	1.079028	0.466799	0.533201	0.480449	0.519551	0.9939235
162	-1397.388	-1565.948	168.5596	0.3909494	1.316409	1.197698	1.310661	0.586487	0.413513	0.585661	0.414339	0.8343032
