Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-130.1046	-300.539	170.4344	0.2005731	1.409928	1.280081	1.090886
6	-138.6175	-306.2859	167.6684	0.8775288	2.183721	1.464831	2.005802
12	-131.4147	-296.9993	165.5846	0.9256298	3.99008	0.9898452	2.800398
18	-136.207	-306.5334	170.3263	0.2507713	1.776054	0.7185533	1.331997
24	-139.5861	-306.2591	166.673	1.84508	2.539223	1.357781	1.908332
30	-139.994	-301.622	161.628	5.141466	3.163351	1.357781	2.738975
36	-144.2212	-311.4295	167.2083	2.469461	1.528759	1.357781	1.694934
42	-137.3562	-305.6189	168.2627	0.5132684	1.587284	0.4202735	2.846777
48	-141.8947	-310.6293	168.7346	1.207534	1.090523	0.4358169	2.412305
54	-135.4085	-300.8142	165.4057	1.685379	1.009476	0.4477966	4.142645
60	-140.4388	-306.5267	166.0879	2.019726	1.009476	1.340002	3.032283
66	-152.1267	-320.8746	168.7479	0.7855049	1.307717	1.155312	2.074552
72	-151.0493	-316.7242	165.6749	1.941122	1.125595	0.9527822	3.483049
78	-140.207	-309.4527	169.2457	0.995941	0.5783506	0.7772084	2.315377
84	-131.4556	-300.4965	169.0409	0.784245	0.6774184	0.8517632	2.47834
90	-128.8888	-297.4854	168.5966	1.005293	1.310984	1.411373	1.854691
96	-123.9685	-291.6045	167.6359	1.768975	0.5251767	2.701342	1.609247
102	-121.9484	-289.2978	167.3494	2.438475	1.013157	2.06735	1.461829
108	-139.8265	-303.6212	163.7947	3.667117	3.173983	2.582736	1.463216
114	-146.0835	-312.9044	166.8209	1.537054	0.9242947	3.043374	1.851276
120	-135.6733	-304.986	169.3127	0.9418028	0.8320355	1.350585	1.773607
126	-137.8106	-305.6927	167.8821	1.341749	1.455366	2.122385	1.519368
132	-127.4104	-296.8314	169.4211	0.6804778	1.113505	1.423633	1.631766
138	-129.1876	-298.773	169.5854	0.6397536	1.020478	1.405332	1.622742
144	-122.306	-290.8541	168.5481	1.078642	1.695712	2.055327	1.060925
150	-136.5551	-307.046	170.4909	0.08646116	1.051896	1.584604	1.183492
156	-133.5315	-304.1067	170.5752	0.1187006	0.8761655	1.973843	0.8566758
162	-135.4239	-304.513	169.089	0.73048	1.500584	1.781441	1.288224
168	-148.0303	-313.8892	165.8589	2.471562	1.517657	1.30485	2.617542
174	-149.0218	-313.4589	164.4371	3.310716	2.6763	1.30485	2.378614
180	-148.9783	-314.607	165.6287	1.49103	5.70947	1.641257	1.343471
186	-141.3559	-310.3822	169.0263	0.7696111	1.959928	1.44929	1.242469
192	-134.0074	-302.3643	168.3568	0.7781922	1.828839	1.737804	1.617147
198	-134.83	-301.3225	166.4925	1.817895	1.674021	3.442221	1.011665
204	-134.0859	-303.5553	169.4694	1.044839	1.409202	1.310563	1.172381
210	-140.3116	-310.1378	169.8262	0.08694863	1.329645	1.687481	1.417581
216	-129.704	-298.7779	169.0739	0.1004344	1.329645	2.258107	1.5446
222	-128.7196	-297.5334	168.8139	0.609304	2.114756	2.021824	0.9358009
228	-143.0129	-308.7062	165.6933	3.140763	1.759672	2.373208	1.412965
234	-145.0627	-311.1204	166.0577	2.371972	2.214106	2.389994	1.414264
240	-142.2781	-308.7687	166.4906	2.371972	1.428741	1.539379	2.186022
246	-137.4245	-305.7955	168.371	0.8291976	1.410955	1.379266	2.081107
252	-142.5125	-311.6288	169.1164	0.8580733	0.9477338	1.659463	1.672493
258	-131.4135	-300.9719	169.5584	0.04986452	1.189121	1.812905	1.652654
264	-131.8029	-302.1355	170.3327	0.06659026	0.6936266	1.165333	1.892209
270	-140.3106	-309.3043	168.9937	0.08608994	2.044282	1.152368	1.934727
276	-148.2702	-317.563	169.2929	0.08468185	1.542112	1.630863	1.70538
282	-132.6542	-300.1979	167.5437	0.9199706	2.930302	2.278903	1.016607
288	-134.0359	-303.5973	169.5614	0.09405672	2.087364	1.75333	0.9968999
294	-132.363	-301.1512	168.7882	0.1233872	3.098413	1.875494	0.8406475
300	-135.3623	-305.4464	170.0841	0.1867133	1.417748	1.669254	1.060526
306	-136.165	-304.1545	167.9895	0.4917177	2.502259	2.770976	0.7989492
312	-128.0699	-296.6644	168.5945	0.09412027	2.170316	2.928904	0.624357
318	-138.7904	-306.6823	167.8919	0.6946932	2.170316	2.928904	0.7981515
324	-146.79	-312.7029	165.9129	0.5233626	4.376657	3.656019	0.6953663
330	-137.5454	-306.9848	169.4395	0.1166489	2.20146	1.743046	1.012633
336	-130.6673	-301.0952	170.4279	0.1166489	1.479176	1.023375	1.331157
342	-142.1697	-312.2929	170.1232	0.1752483	1.483591	1.25147	1.342256
348	-139.9469	-307.5264	167.5795	0.2216408	4.095719	1.765877	1.382741
354	-138.4137	-306.1775	167.7638	0.9075269	2.12875	1.889187	1.658332
360	-140.0757	-310.53	170.4543	0.151434	1.009479	1.317997	1.41214
366	-130.9415	-299.3334	168.3919	0.8993817	2.770348	1.105835	1.410566
372	-134.3773	-303.4521	169.0748	0.9889685	1.190892	1.891324	1.241982
378	-146.3715	-314.8534	168.4819	1.443722	1.205673	1.439189	1.681283
384	-133.3738	-301.5124	168.1386	0.3163875	3.766774	1.439189	1.279514
390	-134.0017	-302.1395	168.1379	0.6077946	2.549489	1.439189	1.688853
396	-152.1121	-321.8378	169.7258	0.4100326	1.680458	1.508828	1.10846
402	-145.818	-311.3722	165.5542	1.943418	1.831462	1.816731	2.640349
408	-138.6491	-304.7652	166.1161	2.864037	1.833866	1.520511	1.874974
414	-132.5474	-303.0441	170.4968	0.1774833	1.320968	1.03097	1.342132
420	-147.0572	-313.3813	166.3241	2.435099	1.232173	1.991932	2.081946
426	-143.7617	-308.1967	164.4349	5.447115	1.298297	1.17044	1.83622
432	-130.4068	-297.1649	166.758	2.248255	2.18814	0.7888119	2.145494
438	-134.8909	-302.74	167.849	2.231517	0.9632826	1.950862	1.364067
444	-139.5717	-308.1353	168.5637	0.6560366	1.559295	2.683929	0.9651962
450	-138.6364	-304.4067	165.7704	3.762681	1.811217	1.271577	1.677217
456	-135.8509	-302.6881	166.8373	1.281316	2.260426	2.530894	1.515135
462	-150.0717	-319.6447	169.573	0.3729905	1.578345	1.758021	1.138939
468	-138.7426	-307.8162	169.0736	0.5473978	1.581253	1.855581	1.328225
474	-134.0907	-303.5211	169.4304	0.193499	1.314285	2.232815	1.223214
480	-132.4084	-302.0052	169.5969	0.1663838	1.847497	1.778073	1.06668
486	-135.2676	-300.5883	165.3207	1.222152	6.138287	2.231054	1.165311
492	-137.3672	-303.5434	166.1762	0.6842039	5.262229	0.9705719	2.154902
498	-145.5256	-309.2564	163.7308	1.213867	8.664912	3.167175	0.782053
504	-136.8947	-303.189	166.2942	1.192205	1.94217	3.641515	1.350286
510	-123.9918	-290.7769	166.7851	1.53796	2.407235	2.760004	1.063028
516	-135.2113	-302.4787	167.2674	1.002877	2.803923	1.88174	1.576522
522	-142.0223	-309.3069	167.2846	1.523739	2.406736	1.879015	1.398085
528	-144.7878	-310.6082	165.8204	1.762291	3.340183	2.28894	1.509671
534	-136.3373	-305.0204	168.6832	0.6108828	2.235822	1.327824	1.550319
