Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-2053.155	-2223.172	170.0173	1.168135	1.793272	0.9135016	0.07651811	1.123482	0.1928112	0.3108338	0.645386
6	-2046.247	-2216.211	169.9638	1.421371	1.383247	0.9135016	0.1045955	1.191659	0.1985719	0.276615	0.8294323
12	-2045.594	-2214.891	169.2971	1.552591	1.97512	0.9135016	0.08702385	1.191659	0.2110856	0.2641463	0.8610498
18	-2049.344	-2217.955	168.6106	1.569914	1.97512	0.9159281	0.2104538	1.51779	0.1834706	0.2851953	1.092691
24	-2050.851	-2219.845	168.9945	1.366565	2.079969	1.00276	0.206064	1.275729	0.1763564	0.4529237	0.7892873
30	-2054.354	-2223.377	169.0225	1.43297	1.780359	1.106044	0.2040833	1.275729	0.1811497	0.3083271	1.019512
36	-2060.507	-2230.096	169.5892	1.724476	1.488042	1.062354	0.08749147	0.76791	0.1811497	0.1342203	1.263405
42	-2056.268	-2225.921	169.6533	1.869522	1.407219	1.257564	0.07606478	0.8368321	0.1558729	0.1360385	0.9466185
48	-2059.204	-2228.955	169.7514	1.420913	1.518193	1.300644	0.07606478	0.9030965	0.1949314	0.1869384	0.953304
54	-2047.666	-2216.426	168.7596	1.522423	2.01302	1.163381	0.08025896	1.520624	0.1539415	0.4006524	0.6946924
60	-2051.488	-2220.509	169.0208	1.74907	1.797253	0.8008533	0.08012175	1.634427	0.1201332	0.4016936	0.6946924
66	-2061.522	-2229.96	168.4382	1.850977	1.752733	0.8643241	0.1744797	2.029142	0.06431864	0.4880454	0.5723814
72	-2052.24	-2221.327	169.0879	1.759395	1.413572	0.9204542	0.05273513	1.755767	0.2165254	0.4177089	0.4313922
78	-2048.826	-2217.488	168.662	1.759395	1.441843	1.131941	0.05683685	1.755767	0.3292091	0.4177089	0.3246781
84	-2047.506	-2215.855	168.3491	1.759395	1.4159	1.271064	0.06092036	1.836633	0.2748035	0.5837852	0.32304
90	-2054.347	-2221.484	167.137	1.652724	1.849128	1.388869	0.08075831	2.371415	0.4817831	0.6180182	0.3240269
96	-2043.56	-2211.854	168.2933	1.90259	1.31418	1.264346	0.07579172	2.03843	0.4767635	0.2009327	0.3240269
102	-2040.161	-2208.994	168.8329	1.407877	1.441773	0.9541457	0.05789313	2.03843	0.5995731	0.2603703	0.4175793
108	-2049.251	-2217.671	168.4203	1.473559	1.279147	1.000696	0.1180438	2.351312	0.535055	0.4262838	0.478251
114	-2050.245	-2218.131	167.8858	1.547472	1.840257	1.299529	0.1177451	2.048673	0.2767181	0.6347162	0.478251
120	-2049.178	-2217.979	168.8005	1.596506	1.813322	1.065824	0.01736037	1.782264	0.2713181	0.2912103	0.5883535
