Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-11.48971	-183.0061	171.5164	1.321482	0.2395631	1.230733
6	-8.270618	-179.7285	171.4579	1.321482	0.2980633	1.230733
12	-3.233653	-174.5227	171.2891	1.237354	0.2907401	1.439059
18	-2.434634	-174.0758	171.6411	0.7175114	0.6589943	1.280412
24	-3.57562	-175.6898	172.1141	0.8490993	0.6583178	0.5966389
30	-6.379081	-177.7295	171.3504	1.144878	0.6921628	1.135411
36	-2.636646	-175.0456	172.409	0.38111	0.4133584	1.121035
42	-4.796274	-177.7181	172.9218	0.3363162	0.2850076	0.7507329
48	-2.492614	-175.0767	172.5841	0.1969532	0.6577585	0.8854025
54	0.2577534	-172.3767	172.6344	0.241595	0.3178215	1.129691
60	-3.524512	-174.891	171.3665	0.241595	0.447378	1.979251
66	3.372314	-168.4529	171.8252	1.250266	0.2051534	1.049435
72	2.422675	-170.1578	172.5805	0.7041669	0.2840182	0.7102452
78	4.389398	-168.2496	172.639	0.4093511	0.4808731	0.7709406
84	3.250263	-169.2679	172.5182	0.3221363	0.2676445	1.20485
90	-2.979986	-174.5691	171.5891	1.330075	0.2676445	1.135981
96	-1.558787	-174.3595	172.8007	0.3457255	0.2676445	0.9131594
102	1.661367	-171.5096	173.1709	0.06729205	0.2653549	0.8060324
108	-9.419797	-181.4011	171.9813	1.19371	0.1094911	1.045765
114	5.560519	-166.9143	172.4748	0.3834362	0.283541	1.175644
120	4.3209	-166.8814	171.2023	1.479509	0.283541	1.322889
126	8.119003	-164.9373	173.0563	0.08324386	0.4537672	0.6650276
132	-1.506893	-172.7997	171.2928	1.080588	0.6325463	1.289956
138	-7.580392	-180.1948	172.6144	0.1886712	0.8350701	0.4961922
144	1.177128	-170.9143	172.0914	1.070725	0.4310617	0.6651645
150	-3.32042	-174.6813	171.3609	1.668843	0.4594218	0.8247036
156	-0.09342283	-171.7263	171.6328	1.085119	0.8479858	0.7147806
162	-13.67186	-185.0109	171.3391	1.435401	0.8525671	0.5781748
168	-20.70502	-192.0726	171.3675	1.435401	0.5334295	0.9949085
174	-18.90069	-190.9804	172.0797	0.2843758	0.8600078	1.102325
180	-26.59628	-198.0317	171.4354	0.5182731	0.8808591	1.425709
186	-19.93983	-191.6312	171.6913	0.7913503	0.9837217	0.8528468
192	-23.10753	-192.101	168.9935	2.478786	1.994165	0.8528468
198	-16.55472	-188.1667	171.612	0.9775015	0.6909782	1.04961
204	-26.18524	-197.4247	171.2395	1.199308	0.9486178	0.942139
