Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-263.8702	-435.3879	171.5176	0.2527637	0.8597108	1.578983
6	-270.6947	-441.1596	170.4649	1.716179	0.8385252	1.278821
12	-261.3135	-431.65	170.3365	1.231504	0.6758567	1.851762
18	-262.7982	-434.1083	171.3101	0.2692222	0.8302006	1.736922
24	-264.474	-435.9433	171.4693	0.07264095	1.054033	1.603845
30	-270.5337	-442.5817	172.048	0.04524994	0.9486915	1.260413
36	-264.8335	-436.9176	172.0842	0.08717495	1.07182	1.08472
42	-264.9899	-436.8382	171.8483	0.4395202	1.07182	0.9712094
48	-258.0445	-428.9909	170.9464	0.7062982	1.586547	1.088305
54	-276.3143	-446.8896	170.5752	0.5326423	2.527189	0.4619003
60	-264.7553	-435.1245	170.3692	1.946071	1.206862	0.7809787
66	-255.6256	-426.6808	171.0552	0.3948131	1.795749	1.082329
72	-266.9363	-438.261	171.3247	0.3368359	1.544222	1.118924
78	-269.849	-440.4022	170.5532	0.622144	2.411325	0.6780758
84	-265.1093	-437.2229	172.1136	0.02759421	1.198728	0.9913319
90	-256.5378	-428.3235	171.7858	0.07332241	1.480822	0.9913319
96	-255.5956	-426.9642	171.3686	0.07332241	1.480822	1.356857
102	-256.2176	-427.3945	171.1769	0.9359325	0.6789975	1.458399
108	-266.2739	-437.5545	171.2806	0.9359325	0.6789975	1.378329
114	-251.4881	-423.5697	172.0816	0.02424509	0.7450153	1.413125
120	-249.2339	-421.3073	172.0734	0.003675583	0.7450153	1.435242
126	-257.3781	-429.3955	172.0174	0.01431312	0.7903942	1.435242
132	-255.3208	-427.3259	172.0051	0.5169762	0.8075247	1.001684
138	-260.7135	-431.3484	170.6349	0.6846454	0.6572895	2.03166
144	-262.7756	-434.1382	171.3626	0.4027046	0.7123687	1.68879
150	-250.0669	-419.7232	169.6563	2.158508	1.023304	1.422963
156	-259.9018	-431.6016	171.6999	0.3199935	1.016942	1.264637
162	-258.7151	-430.3857	171.6706	1.057024	0.5795909	1.02377
168	-258.6205	-429.3335	170.713	1.431504	1.29139	0.8887162
174	-263.1674	-434.8156	171.6482	0.3780177	1.070072	1.214743
180	-274.5096	-445.6342	171.1246	0.8658447	0.9098537	1.374569
186	-262.7895	-433.7757	170.9862	0.7595623	0.5870531	1.790491
192	-255.9282	-427.2619	171.3337	0.9464696	0.9161879	1.127465
198	-260.425	-431.1269	170.7019	1.233752	0.8036287	1.498137
204	-247.1016	-419.0188	171.9172	0.02702308	0.8036287	1.491689
210	-249.7749	-420.0635	170.2886	1.714102	0.9791116	1.309614
216	-253.8602	-424.9776	171.1175	0.6851889	1.440179	1.085015
222	-256.0716	-427.5122	171.4406	0.2266397	1.575576	1.085015
228	-252.5978	-424.3548	171.757	0.5120221	0.8132125	1.226694
234	-256.2625	-427.8894	171.6269	0.2289744	0.8935455	1.490482
240	-249.2707	-421.1588	171.8881	0.3634231	1.025555	1.052863
246	-252.2078	-422.1894	169.9815	1.815135	1.575712	0.9579801
252	-255.6066	-425.4994	169.8928	2.110013	1.302588	1.025577
258	-250.6045	-422.2159	171.6114	0.3897306	1.126219	1.188192
264	-242.1351	-414.1799	172.0448	0.2022164	1.126219	0.9570744
270	-251.7507	-423.664	171.9133	0.1284743	1.126219	1.152664
276	-257.6091	-429.1872	171.5781	0.2577387	1.287495	1.191633
282	-257.7398	-429.4634	171.7236	0.2521842	0.7114777	1.536886
288	-251.7618	-423.4768	171.7149	0.1419803	0.8207496	1.543992
294	-265.6199	-436.9459	171.326	0.1419803	0.9018931	1.764686
300	-268.9668	-440.269	171.3021	0.2087433	0.8589986	1.764686
306	-257.147	-428.2577	171.1107	1.144875	1.0288	1.045931
312	-246.1782	-418.4349	172.2567	0.1444716	0.9625079	0.9670207
318	-249.7779	-420.8306	171.0526	1.032914	0.9625079	1.255292
324	-247.4122	-418.9883	171.5761	1.032914	0.5525695	1.15834
330	-248.2449	-420.1767	171.9318	0.1151021	1.011143	1.24698
336	-272.5745	-443.9289	171.3544	0.4498995	0.812207	1.588911
342	-260.8508	-432.9901	172.1392	0.3611555	1.048972	0.7412502
348	-256.6051	-428.5777	171.9726	0.2662502	1.071766	1.020425
354	-251.1096	-422.9782	171.8687	0.2121862	1.021497	1.209631
360	-249.7383	-421.4642	171.7259	0.04831978	1.173596	1.336898
366	-246.6966	-418.6144	171.9178	0.164431	1.230969	1.01795
372	-254.5972	-424.728	170.1308	1.778781	1.579667	0.8245319
378	-261.9853	-433.1335	171.1482	0.4085506	1.102206	1.557795
384	-250.3249	-421.0495	170.7245	1.780829	0.8386931	0.9871273
390	-258.5675	-429.0828	170.5153	1.780829	1.116175	0.9151079
396	-257.9483	-429.5036	171.5553	0.2656847	1.434255	1.073481
402	-253.8863	-425.4413	171.555	0.2387167	1.378462	1.148955
408	-276.9582	-448.5117	171.5536	0.2473459	1.136234	1.345427
414	-259.1633	-430.7051	171.5417	0.5060663	1.065724	1.200072
420	-276.3989	-447.9743	171.5755	0.4772919	0.8788065	1.34987
426	-263.2967	-434.3921	171.0955	0.3506901	1.030549	1.689504
432	-269.5196	-440.8183	171.2987	0.4438972	1.293167	1.265512
438	-270.3633	-442.1583	171.7951	0.0963202	1.293167	1.138006
444	-263.2158	-434.881	171.6652	0.247779	1.293167	1.118588
450	-254.4581	-426.5821	172.124	0.202466	0.7541657	1.228049
456	-267.8968	-439.7908	171.894	0.6764235	0.8372795	0.9201658
462	-271.6857	-442.833	171.1472	1.114586	1.182062	0.8794904
468	-263.963	-435.2741	171.3111	0.2525469	1.144893	1.521055
474	-244.1753	-416.0544	171.8791	0.2851131	1.126507	1.039764
480	-253.3602	-424.8016	171.4414	0.6560252	1.07386	1.149793
486	-243.7514	-415.091	171.3396	0.5705408	1.454819	0.9656906
492	-255.9379	-426.7498	170.8119	0.9197154	1.633346	0.9656906
498	-260.1948	-431.7399	171.5451	0.2891999	0.666022	1.672704
504	-255.9585	-427.6181	171.6596	0.5399963	1.031233	1.09608
510	-262.8733	-434.6989	171.8255	0.4643059	0.9037869	1.12988
516	-270.296	-441.8958	171.5999	0.6794026	0.7736882	1.251224
522	-269.7043	-441.3282	171.6239	0.3958421	0.5132325	1.649309
528	-255.8564	-426.988	171.1315	1.036423	0.6066953	1.471423
534	-261.4671	-432.961	171.4939	0.2054059	0.6066953	1.80907
540	-275.0939	-446.9138	171.8199	0.1056229	0.9248221	1.413509
546	-271.6878	-443.5177	171.8299	0.1562683	1.056904	1.259431
552	-264.5362	-435.7836	171.2474	0.2245296	1.056904	1.652321
558	-270.9226	-442.6037	171.6811	0.2171229	0.6305833	1.652321
564	-262.8801	-434.6189	171.7388	0.3612384	1.385259	0.829556
570	-285.4941	-457.2295	171.7353	0.2647835	0.9378752	1.344744
576	-288.4634	-459.6166	171.1532	0.6074912	0.6484362	1.737235
