Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	tree_length
0	-1760.166	-1928.886	168.72	2.923106	1.306179	1.605974
6	-1768.51	-1936.833	168.3231	3.613223	1.420747	1.47309
12	-1757.7	-1926.024	168.3242	3.479552	1.420747	1.536207
18	-1759.579	-1927.833	168.2531	3.560334	1.564195	1.442709
24	-1753.595	-1922.002	168.407	3.608553	1.432379	1.402123
30	-1762.551	-1930.933	168.3822	3.353789	1.233481	1.689378
36	-1759.371	-1928.428	169.0567	2.497545	1.269109	1.616214
42	-1757.253	-1926.048	168.7951	3.205505	1.289583	1.416164
48	-1770.595	-1939.36	168.7653	3.020916	1.257156	1.558448
54	-1769.431	-1938.446	169.0157	2.816437	1.345501	1.412428
60	-1754.781	-1922.93	168.1484	3.855204	1.670047	1.297069
66	-1762.575	-1930.786	168.2106	3.460401	1.930349	1.235481
72	-1761.546	-1929.168	167.6215	4.667461	1.930349	1.125868
78	-1762.973	-1930.827	167.8536	3.826819	2.045905	1.244507
84	-1757.119	-1924.353	167.2342	5.102107	2.010569	1.193437
90	-1757.973	-1926.152	168.1782	4.137987	1.366005	1.381176
96	-1748.871	-1916.988	168.1175	4.046436	1.566072	1.313241
102	-1757.278	-1925.199	167.9215	3.974563	1.608071	1.466978
108	-1768.921	-1937.236	168.3149	3.86682	1.48348	1.307572
114	-1764.871	-1933.736	168.8655	3.070806	1.330534	1.401144
120	-1764.977	-1933.494	168.5168	3.720392	1.295413	1.36848
126	-1766.316	-1934.412	168.0962	3.936654	1.595473	1.359183
132	-1760.196	-1927.895	167.6993	4.608384	1.887483	1.1234
138	-1762.36	-1929.578	167.2181	5.18468	2.129422	1.063003
144	-1760.288	-1928.103	167.815	4.469087	1.800731	1.166159
150	-1762.67	-1929.63	166.9607	5.852353	1.85433	1.243912
156	-1750.019	-1918.28	168.2602	3.895452	1.563377	1.272802
162	-1754.065	-1921.618	167.553	4.977209	1.670962	1.265647
168	-1761.758	-1929.332	167.5734	5.074436	1.70056	1.1806
174	-1765.722	-1933.667	167.9449	4.342445	1.756486	1.153689
180	-1764.235	-1931.71	167.4758	4.735304	1.865639	1.274811
186	-1762.891	-1931.191	168.2998	3.766284	1.773931	1.125981
192	-1768.253	-1936.376	168.123	3.959829	1.575076	1.343019
198	-1759.315	-1927.312	167.9978	4.060706	1.550591	1.413294
204	-1761.722	-1930.569	168.847	2.782814	1.550591	1.403094
210	-1768.268	-1936.769	168.5002	3.387961	1.561103	1.33921
216	-1769.585	-1936.86	167.2749	4.929395	2.194322	1.073048
222	-1756.337	-1923.412	167.0754	5.773421	1.928965	1.111872
228	-1767.394	-1934.702	167.3084	4.990689	2.128514	1.07318
234	-1770.196	-1938.223	168.0272	3.905891	1.710571	1.337259
240	-1766.41	-1934.592	168.1823	3.859727	1.603372	1.321352
246	-1781.34	-1949.601	168.2609	3.656838	1.603372	1.358703
252	-1771.481	-1939.075	167.5945	4.822776	1.657931	1.309127
258	-1757.277	-1925.507	168.2302	3.614605	1.676336	1.346275
264	-1754.701	-1923.214	168.5129	3.475271	1.572303	1.273819
270	-1753.617	-1922.526	168.9094	2.92609	1.356594	1.425396
276	-1752.474	-1921.218	168.7441	3.167285	1.663201	1.17399
282	-1761.085	-1929.318	168.2333	3.652107	1.567618	1.410636
288	-1756.63	-1924.866	168.2364	3.918527	1.289644	1.495126
294	-1761.757	-1930.276	168.5189	3.153846	1.564542	1.44399
300	-1750.027	-1918.745	168.7177	2.958586	1.498841	1.445664
306	-1758.194	-1926.219	168.0243	4.036494	1.509443	1.435669
312	-1752.063	-1919.962	167.8987	4.128275	1.783211	1.275258
318	-1757.111	-1925.229	168.1177	4.128275	1.446703	1.369775
324	-1752.078	-1919.949	167.8707	4.45708	1.624993	1.273635
330	-1746.295	-1913.653	167.3578	4.784893	2.109892	1.14436
336	-1761.255	-1928.404	167.149	5.549306	1.947961	1.126065
342	-1764.337	-1931.814	167.477	5.253485	1.947961	0.9512874
348	-1757.618	-1924.504	166.8852	5.733805	2.207271	1.047458
354	-1761.879	-1929.57	167.6906	4.05154	2.224634	1.113323
360	-1762.584	-1929.62	167.0359	5.489632	2.052926	1.159302
366	-1754.825	-1922.658	167.8332	4.408026	1.824639	1.159302
372	-1758.849	-1926.416	167.5666	4.408026	2.184274	1.075065
378	-1765.9	-1933.197	167.2967	5.038291	2.121999	1.067018
384	-1757.168	-1924.654	167.4858	5.256736	1.825344	1.062775
390	-1754.322	-1922.245	167.9231	4.152573	1.629912	1.367532
396	-1755.375	-1923.317	167.9419	4.152573	1.756075	1.250271
402	-1763.97	-1931.89	167.9199	4.006535	1.661929	1.412354
408	-1770.038	-1937.885	167.8466	4.027618	1.543525	1.547685
414	-1757.099	-1925.579	168.4803	3.153884	1.482011	1.535174
