Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-43.48802	-213.1417	169.6537	0.3124072	0.7666984	2.839311	0.6185051
6	-54.83846	-224.5207	169.6823	0.2392981	1.393135	2.119007	0.6067251
12	-54.88445	-225.5329	170.6485	0.5421558	0.8194977	1.109308	1.301676
18	-57.35815	-227.0403	169.6822	0.5704603	1.293903	1.161198	1.623881
24	-55.67499	-226.2261	170.5511	0.3659959	0.6560305	0.8750713	1.721574
30	-52.1867	-222.9451	170.7584	0.4219487	0.6028725	1.027215	1.486327
36	-47.71716	-217.7765	170.0594	1.409616	0.6946323	0.7534047	1.486327
42	-58.02745	-226.9278	168.9003	0.5726484	1.856387	0.371401	2.329786
48	-50.04164	-219.9489	169.9072	0.5726484	1.444602	0.7542636	1.649501
54	-56.48612	-226.8536	170.3675	0.5010099	0.8105984	0.9676126	1.649501
60	-58.9573	-228.4556	169.4983	0.756667	1.652961	0.9676126	1.532851
66	-62.02333	-231.8312	169.8079	0.3284637	2.712573	0.5512494	1.124853
72	-57.35709	-226.7605	169.4034	1.263696	0.4665224	0.7673023	2.149012
78	-51.17714	-221.4144	170.2373	1.11363	0.6041226	0.7673023	1.61624
84	-44.6016	-215.0657	170.4641	1.134644	0.9101389	0.6408935	1.30502
90	-45.96822	-216.5978	170.6296	1.493864	0.3907249	0.5297433	1.310314
96	-48.88473	-219.55	170.6653	0.9512305	0.828998	0.6964569	1.310314
102	-52.13188	-221.0181	168.8862	2.249294	0.7242061	0.5947678	1.890324
108	-43.43547	-213.1294	169.694	0.6687293	1.387027	0.9630091	1.634158
114	-49.46318	-220.4838	171.0206	0.6687293	0.8247218	0.696446	1.245872
120	-48.49802	-218.6316	170.1336	1.307932	0.8247218	1.232612	0.9968889
126	-54.8743	-225.0716	170.1973	1.067124	1.003387	0.7772968	1.388191
132	-58.95912	-229.4906	170.5315	1.057102	0.7828916	1.321605	0.7652399
138	-64.65477	-235.2057	170.5509	0.8720406	0.785802	0.9873104	1.26485
144	-52.23334	-222.6068	170.3735	0.388341	1.186668	1.42714	1.005531
150	-61.32602	-230.8857	169.5597	1.440449	1.215409	1.311487	0.976298
156	-50.6464	-220.0512	169.4048	0.7505004	1.605871	0.5216928	1.94644
162	-52.81326	-222.3038	169.4905	1.5291	1.236193	1.074272	1.166726
168	-51.01281	-222.2926	171.2798	0.3579959	0.8924263	0.7935435	1.026681
174	-59.27545	-228.7219	169.4464	0.7912932	2.101147	0.9880267	1.225374
180	-59.82433	-230.5619	170.7376	0.4501475	1.061567	0.9690049	1.189017
186	-51.99067	-222.6869	170.6962	0.586864	1.506237	0.681543	1.013011
192	-53.59978	-223.5921	169.9924	0.4926839	1.590027	1.017397	1.325897
198	-43.67677	-214.6731	170.9963	0.6718567	0.9820938	0.6699105	1.15309
204	-38.84563	-209.4161	170.5705	0.8862845	1.006961	1.02754	1.001842
210	-49.25612	-219.7793	170.5232	0.5848795	0.9069182	1.02754	1.372315
216	-47.12952	-217.0558	169.9263	0.9726204	1.615799	0.4900854	1.435474
222	-53.67549	-224.7205	171.045	0.7858425	0.3662482	0.5945704	1.478359
228	-52.13724	-223.2325	171.0953	0.4875712	0.4637986	1.006831	1.289539
234	-45.91102	-215.8225	169.9115	0.6964112	1.119251	1.095592	1.551443
240	-45.6777	-216.1841	170.5063	0.5790337	1.031666	0.6454492	1.583285
246	-52.24002	-222.2953	170.0553	0.8999346	1.554659	1.228056	0.7245289
252	-60.85362	-229.7061	168.8525	1.738458	1.169684	0.8292772	1.747445
258	-53.60677	-223.9871	170.3804	0.4867473	1.660634	0.735639	1.18684
264	-59.95598	-229.5921	169.6362	2.329118	0.4701186	0.9447504	1.166945
270	-65.33527	-236.5488	171.2135	0.3093607	0.4319948	0.5602745	1.57203
276	-46.39749	-216.787	170.3895	0.6053261	1.08539	0.7028811	1.57203
282	-54.8052	-225.3067	170.5015	0.5013225	0.8379849	0.7294722	1.704432
288	-54.16593	-224.9463	170.7803	0.3219632	1.119357	0.6874738	1.348176
294	-42.62793	-213.9146	171.2866	0.6346305	0.5662369	0.567502	1.348176
300	-47.2991	-216.7426	169.4435	1.465629	1.149125	1.138735	1.275049
306	-44.38363	-215.1439	170.7602	0.388321	0.6889851	1.623289	0.9069343
312	-48.00284	-216.8417	168.8389	2.433732	0.5862346	1.849472	0.9069343
318	-61.4498	-229.974	168.5242	2.433732	0.914436	1.926381	0.8261977
324	-53.57772	-223.4054	169.8277	0.9701738	1.353981	0.8316418	1.439651
330	-48.71291	-218.9205	170.2076	1.131294	0.600571	1.258146	1.249781
336	-55.23807	-224.3824	169.1444	1.999346	0.600571	1.223704	1.483358
342	-52.56859	-222.5749	170.0063	0.5136773	1.496253	0.6458904	1.65149
348	-46.29125	-215.7215	169.4302	0.4763598	2.079316	0.6458904	1.710298
354	-59.29428	-229.6697	170.3754	0.681585	1.033287	0.9958347	1.34908
360	-47.49508	-217.1718	169.6767	0.6320947	0.9927151	0.8011795	2.046111
366	-51.6605	-220.7374	169.0769	0.8439512	2.17406	0.4984863	1.788177
372	-51.30266	-221.8866	170.5839	0.4578103	1.210768	0.5043087	1.557332
