Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-3152.103	-3317.478	165.3753	0.9291683	5.352159
6	-3151.539	-3317.966	166.4277	1.055755	4.697442
12	-3150.695	-3317.079	166.3841	1.080162	4.708136
18	-3144.435	-3311.142	166.7071	1.030195	4.555095
24	-3155.267	-3321.748	166.4813	1.051857	4.669615
30	-3157.405	-3323.696	166.2911	1.036806	4.784369
36	-3161.681	-3328.007	166.3262	0.9875693	4.79225
42	-3165.604	-3332.036	166.4314	0.9906552	4.731738
48	-3157.495	-3323.672	166.1767	0.9375689	4.903494
54	-3153.208	-3318.672	165.4635	0.9777782	5.276624
60	-3156.303	-3322.286	165.983	0.9287317	5.016109
66	-3162.956	-3329.17	166.2146	0.9533277	4.873593
72	-3149.37	-3315.741	166.3716	1.024394	4.746327
78	-3162.506	-3328.566	166.0603	0.9852504	4.941735
84	-3159.25	-3325.287	166.0365	0.9552969	4.971635
90	-3151.477	-3317.752	166.2754	1.074291	4.772188
96	-3147.235	-3313.602	166.3675	1.010342	4.756492
102	-3148.879	-3315.343	166.4633	1.062544	4.673683
108	-3157.542	-3323.959	166.4176	1.062216	4.699455
114	-3152.724	-3318.879	166.1547	1.011422	4.874595
120	-3140.662	-3307.092	166.4299	1.011422	4.720989
126	-3149.461	-3315.502	166.0411	0.9065153	4.996178
132	-3156.114	-3322.698	166.5834	1.091909	4.589895
138	-3155.734	-3322.311	166.5775	1.103012	4.587024
144	-3159.152	-3325.596	166.4445	0.9534877	4.745227
150	-3156.055	-3322.375	166.3203	1.077678	4.745227
156	-3157.534	-3323.335	165.8012	0.8492894	5.160982
162	-3147.798	-3314.379	166.5812	0.9642175	4.662713
168	-3149.424	-3315.466	166.0419	0.9319313	4.981619
174	-3151.805	-3317.992	166.1872	1.046294	4.837066
180	-3154.955	-3320.608	165.6524	0.9735768	5.174539
186	-3139.515	-3305.705	166.1901	1.006199	4.857808
192	-3144.72	-3310.91	166.1901	1.006199	4.857808
198	-3146.006	-3312.317	166.3107	1.006199	4.790505
204	-3151.513	-3317.501	165.9881	1.048689	4.946602
210	-3152.768	-3319.374	166.6051	1.030018	4.612484
216	-3157.959	-3324.636	166.6772	0.9579223	4.612484
222	-3158.332	-3324.31	165.9775	0.8711855	5.051099
228	-3154.693	-3321.049	166.3565	0.9516226	4.795404
234	-3148.326	-3314.931	166.6053	1.063971	4.593298
240	-3146.501	-3312.837	166.3357	1.118676	4.713686
246	-3157.36	-3323.674	166.3141	1.14025	4.713686
252	-3150.379	-3315.974	165.5951	0.972252	5.206964
258	-3160.13	-3325.614	165.4836	0.972252	5.268602
264	-3155.229	-3321.077	165.8474	1.05044	5.023812
270	-3148.734	-3315.012	166.2772	1.034966	4.793153
276	-3153.554	-3319.947	166.3928	0.9746711	4.762246
282	-3159.665	-3326.287	166.6227	1.016133	4.610352
288	-3159.547	-3325.186	165.639	1.100307	5.111772
294	-3162.545	-3328.72	166.1754	1.097047	4.815347
300	-3159.109	-3325.501	166.3916	1.136222	4.672592
306	-3148.536	-3314.982	166.4464	0.996053	4.720344
312	-3147.78	-3314.277	166.4968	1.124542	4.620185
318	-3148.117	-3314.285	166.1672	1.002047	4.872875
324	-3143.217	-3309.45	166.2336	0.9910812	4.84195
