Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-2475.348	-2643.972	168.6237	0.8990806	0.7085999	1.639255	0.07648433	0.1890585	0.04045958	1.041448	2.485572
6	-2471.396	-2639.622	168.2254	0.938643	1.134528	1.974397	0.03063298	0.1216109	0.07860067	0.9323776	2.352341
12	-2466.827	-2634.833	168.0063	0.938643	1.096277	1.974397	0.03922746	0.1482755	0.02201444	0.9897233	2.491684
18	-2455.155	-2623.954	168.7994	1.10011	0.9607141	2.06769	0.03700331	0.1206477	0.0285675	0.7244991	2.092534
24	-2454.116	-2624.036	169.9197	0.9939158	0.9330705	1.888404	0.0325243	0.09602169	0.0285675	0.8779681	1.439656
30	-2453.37	-2623.008	169.6386	0.9897301	1.059441	1.920391	0.01950532	0.1231579	0.02332502	0.9585415	1.468306
36	-2455.161	-2624.342	169.1809	1.332074	0.8662216	1.924026	0.06658262	0.2309591	0.028322	1.275344	1.337733
42	-2446.625	-2615.549	168.9239	1.070448	1.001586	2.976747	0.0471291	0.1506257	0.0435869	1.152771	0.9145304
48	-2444.724	-2614.808	170.0832	0.964801	0.9495507	2.248656	0.04373328	0.1394681	0.02594551	1.012479	0.7921161
54	-2442.837	-2612.759	169.9219	1.071596	1.082565	1.974336	0.02843184	0.1394681	0.03711523	1.140638	0.8815938
60	-2440.777	-2610.341	169.5643	1.071596	0.9829168	2.751866	0.03792071	0.1011721	0.03486562	0.9034943	0.8183007
66	-2437.171	-2607.755	170.584	1.047193	0.9446487	1.929618	0.03792071	0.1044535	0.03486562	0.8351892	0.7179055
72	-2443.282	-2614.21	170.9279	0.8799245	1.025587	1.56894	0.03792071	0.1328398	0.03486562	0.8351892	0.8240682
78	-2447.507	-2618.287	170.7797	0.8521344	1.038571	1.77361	0.02873258	0.1057634	0.04183809	0.8351892	0.807696
84	-2448.276	-2618.28	170.0037	1.2155	1.052109	2.011341	0.04339134	0.1057634	0.02435083	1.001366	0.807696
90	-2450.086	-2620.207	170.1214	1.164994	0.8839437	1.855106	0.04162655	0.08438935	0.05507722	1.001366	1.074894
96	-2446.115	-2616.01	169.8951	1.090882	0.9593048	1.445563	0.03585419	0.1245392	0.05035672	1.360591	1.288137
102	-2444.591	-2614.373	169.7819	0.9524975	0.9461623	2.02524	0.04904782	0.1685964	0.04503489	1.115253	1.185947
