Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-1415.609	-1582.694	167.0857	0.02739203	1.149888	4.258611
6	-1409.456	-1576.364	166.9086	0.02716802	1.32725	4.258611
12	-1424.381	-1591.358	166.9765	0.07807331	1.326221	4.191837
18	-1418.716	-1585.817	167.1016	0.1603599	1.252268	4.115975
24	-1417.728	-1584.94	167.2115	0.200585	1.642868	3.806498
30	-1413.079	-1580.339	167.2605	0.06733985	1.374599	4.008643
36	-1417.112	-1583.815	166.7024	0.1873709	1.231326	4.338923
42	-1416.235	-1582.984	166.7489	0.05428546	1.182465	4.415385
48	-1411.75	-1578.383	166.6329	0.2026722	1.34079	4.307663
54	-1425.041	-1591.674	166.6332	0.1075267	1.188395	4.447223
60	-1418.856	-1585.392	166.5364	0.1493477	1.167025	4.490213
66	-1422.307	-1588.381	166.0738	0.1099504	1.046274	4.838991
72	-1413.343	-1579.308	165.965	0.1753396	1.033556	4.870248
78	-1416.254	-1582.478	166.2239	0.1900066	1.160945	4.64627
84	-1423.617	-1589.995	166.3787	0.05808102	1.064194	4.687601
90	-1418.694	-1585.35	166.6558	0.05808102	1.1199	4.500864
96	-1417.827	-1584.369	166.5422	0.03662763	1.255008	4.500864
102	-1417.835	-1584.344	166.509	0.02607652	1.132969	4.594011
108	-1416.3	-1582.485	166.1849	0.1894959	1.132969	4.684056
114	-1423.246	-1589.408	166.1628	0.04506808	1.091234	4.800452
120	-1425.288	-1591.754	166.4658	0.1177035	1.143206	4.561045
126	-1431.674	-1599.264	167.5898	0.1971164	1.143206	3.878292
132	-1441.139	-1607.071	165.9322	0.07454928	1.182039	4.861972
138	-1431.18	-1597.073	165.8926	0.2259468	1.070255	4.861972
144	-1436.783	-1603.062	166.2792	0.2204222	1.161746	4.597755
150	-1431.192	-1597.911	166.719	0.01635452	1.175892	4.457294
156	-1428.664	-1595.213	166.5497	0.02199189	1.175892	4.549367
162	-1418.703	-1584.61	165.9067	0.04633936	1.072557	4.952848
168	-1411.232	-1577.801	166.5684	0.109416	1.168495	4.493825
174	-1425.924	-1591.693	165.7684	0.1421378	1.152408	4.932036
180	-1412.77	-1579.514	166.7441	0.1421378	1.126333	4.400206
186	-1414.573	-1581.736	167.1627	0.08121702	1.219014	4.145122
192	-1398.356	-1564.562	166.2058	0.076896	1.238854	4.676097
198	-1415.825	-1582.554	166.7293	0.07273329	1.238854	4.384207
204	-1418.448	-1585.668	167.22	0.03063395	1.275833	4.108982
210	-1414.191	-1580.543	166.3513	0.1170046	1.160281	4.616143
216	-1418.572	-1584.513	165.9418	0.1170046	1.146267	4.852869
222	-1423.58	-1589.911	166.3312	0.006947365	1.174623	4.681
228	-1419.329	-1585.843	166.5143	0.1454689	1.158427	4.509678
234	-1417.208	-1584.451	167.2437	0.1622095	1.13123	4.102918
240	-1420.652	-1586.702	166.0501	0.09701842	1.212983	4.766378
246	-1427.135	-1593.506	166.3705	0.06055224	1.127608	4.655301
252	-1426.134	-1593.245	167.1113	0.04358927	1.251487	4.177263
258	-1412.739	-1579.23	166.4909	0.003570932	1.191759	4.583773
264	-1419.247	-1585.952	166.7051	0.08492779	1.157749	4.43673
270	-1412.395	-1578.173	165.7775	0.3180195	1.136843	4.837698
276	-1430.6	-1596.774	166.1738	0.0315491	1.026953	4.837698
282	-1426.572	-1592.503	165.9313	0.1677991	1.133237	4.837698
288	-1420.489	-1586.896	166.4069	0.08678259	1.123227	4.622663
294	-1410.769	-1576.777	166.0084	0.1087731	1.258628	4.757613
300	-1413.701	-1579.764	166.0629	0.2610159	1.375857	4.57618
306	-1423.006	-1590.227	167.2203	0.1315702	1.327342	4.021942
312	-1424.836	-1591.707	166.8719	0.03355081	1.327342	4.275721
318	-1417.412	-1584.133	166.7218	0.09744577	1.41354	4.275721
324	-1413.495	-1580.068	166.5735	0.3157924	1.343543	4.275721
