Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-2823.865	-2974.543	150.6776	1.868723	2.563331	11.32429
6	-2821.145	-2972.297	151.152	1.885521	3.346272	10.65685
12	-2812.055	-2962.613	150.558	1.966908	1.528048	11.87646
18	-2812.91	-2963.106	150.1962	2.066985	1.528048	12.01304
24	-2820.962	-2966.144	145.1823	2.066985	2.652338	14.03562
30	-2807.717	-2957.273	149.5559	2.061821	2.107017	12.0477
36	-2813.015	-2964.802	151.7873	1.789021	2.097011	11.02928
42	-2824.652	-2979.44	154.7882	1.789021	2.749901	9.106567
48	-2817.489	-2969.055	151.5659	1.887192	2.063272	11.11144
54	-2816.852	-2968.32	151.4686	1.879894	2.827212	10.766
60	-2822.828	-2974.669	151.8405	1.818195	2.990322	10.51765
66	-2828.105	-2981.339	153.2341	1.746521	2.221757	10.22697
72	-2823.907	-2972.379	148.4721	1.992093	2.630713	12.37608
78	-2818.569	-2972.628	154.0587	1.918807	2.639388	9.481891
84	-2810.923	-2965.484	154.5604	1.821083	2.235433	9.481891
90	-2818.754	-2968.945	150.1907	1.756637	2.341312	11.75341
96	-2809.732	-2961.816	152.0838	1.87954	2.517611	10.60587
102	-2807.815	-2961.292	153.4775	1.920575	2.19144	10.02333
108	-2806.457	-2955.733	149.2757	1.920575	2.583928	12.01876
114	-2807.326	-2952.501	145.1746	2.094425	2.711379	13.9948
120	-2807.721	-2953.239	145.5178	2.077271	2.939499	13.70735
126	-2807.24	-2960.635	153.3949	2.113138	1.623131	10.26442
132	-2816.113	-2972.084	155.9708	1.693779	2.50169	8.662001
138	-2816.825	-2973.674	156.8485	1.79479	2.887694	7.935848
144	-2821.962	-2977.293	155.3305	1.765744	1.640758	9.418463
150	-2818.469	-2972.537	154.0688	1.702798	1.548259	10.16517
156	-2830.243	-2979.844	149.6019	1.907183	2.408498	11.94709
162	-2819.982	-2970.577	150.5951	1.825707	1.935159	11.71824
168	-2816.451	-2971.052	154.6014	1.784271	2.454697	9.363881
174	-2816.024	-2969.423	153.3994	1.825807	2.360137	10.02555
180	-2818.888	-2967.843	148.955	1.839725	2.385202	12.33178
186	-2820.832	-2973.594	152.7615	1.668897	1.43455	10.92886
192	-2816.904	-2969.255	152.3508	1.793871	1.358351	11.11844
198	-2812.724	-2961.376	148.6517	1.929112	1.308111	13.00382
204	-2816.254	-2965.261	149.0068	1.984851	1.895838	12.4841
210	-2828.206	-2977.178	148.971	1.773716	1.009322	13.07392
216	-2820.077	-2970.689	150.6117	1.881561	1.736201	11.78428
222	-2816.866	-2964.096	147.2298	2.002088	2.614022	13.02615
228	-2816.119	-2966.079	149.96	1.993079	2.812715	11.50409
234	-2813.79	-2967.621	153.8308	1.831779	1.402713	10.29905
240	-2807.53	-2961.617	154.0867	1.912026	1.823665	9.90075
246	-2814.885	-2961.477	146.5927	2.01468	1.226443	14.07077
252	-2821.581	-2972.663	151.0821	1.792746	1.745337	11.58018
258	-2810.683	-2957.207	146.5238	2.019763	2.638844	13.37098
264	-2808.885	-2960.987	152.1025	1.998907	1.800266	10.9096
270	-2809.623	-2962.78	153.1576	1.819646	1.763503	10.46949
276	-2812.746	-2967.842	155.0959	1.875016	1.479971	9.569465
282	-2811.772	-2960.762	148.9899	1.924962	1.244907	12.86292
288	-2812.922	-2963.846	150.9237	1.80791	1.109887	11.98677
294	-2823.661	-2972.574	148.9129	1.834301	1.58677	12.77231
300	-2814.244	-2968.542	154.2973	1.838965	1.36026	10.07226
306	-2808.992	-2962.755	153.7631	1.85994	1.448688	10.29564
312	-2811.673	-2965.696	154.0229	1.887913	1.448688	10.14435
318	-2803.043	-2956.258	153.215	1.887913	1.506688	10.53837
324	-2818.134	-2967.34	149.2055	2.19428	1.745224	12.34999
330	-2812.641	-2959.742	147.1012	2.088337	1.745224	13.49957
336	-2812.654	-2965.575	152.921	1.815589	1.697103	10.63069
342	-2830.071	-2982.522	152.451	1.815589	2.167024	10.63069
348	-2829.071	-2984.917	155.8455	1.815589	1.803179	9.034003
354	-2826.777	-2982.863	156.0869	1.859284	1.518038	9.034003
360	-2823.923	-2972.265	148.3419	2.243784	1.674232	12.81081
366	-2823.512	-2981.248	157.7364	1.795115	1.674232	8.109254
372	-2823.504	-2977.735	154.231	1.832441	1.487089	10.04384
378	-2820.658	-2976.556	155.8982	1.743498	1.965925	8.958099
384	-2825.58	-2979.57	153.9897	1.735436	2.18761	9.853171
390	-2811.735	-2966.045	154.31	1.888717	1.588801	9.919128
396	-2818.188	-2968.55	150.3617	1.969032	1.982948	11.74034
402	-2818.848	-2970.605	151.7573	1.895312	2.092307	10.99177
408	-2826.377	-2974.452	148.0757	2.04567	2.809723	12.46142
414	-2822.508	-2972.71	150.2015	1.8457	2.731423	11.49738
420	-2817.145	-2969.435	152.2902	1.733378	1.483275	11.11641
426	-2801.954	-2953.574	151.6202	1.699472	1.612033	11.41738
432	-2813.725	-2966.448	152.723	2.024741	1.915616	10.51013
438	-2804.479	-2956.946	152.4669	1.798029	1.608195	10.92457
444	-2818.624	-2974.493	155.8691	1.660524	1.739299	9.137369
450	-2808.446	-2963.658	155.2124	1.774566	2.019782	9.275976
456	-2812.306	-2968.441	156.1344	1.91155	1.800076	8.831809
462	-2812.941	-2966.445	153.5043	1.850501	3.038314	9.599942
468	-2814.838	-2967.555	152.7167	1.850501	2.742917	10.17032
474	-2829.422	-2981.054	151.6323	1.828946	3.098452	10.56456
480	-2812.377	-2964.247	151.8699	1.901851	3.459552	10.21175
486	-2817.785	-2970.935	153.1505	1.678571	2.402294	10.21175
492	-2805.789	-2957.998	152.2084	1.78689	2.208086	10.75147
498	-2826.599	-2977.259	150.6597	1.912068	3.245987	10.95361
504	-2820.048	-2970.288	150.2397	1.942092	1.925589	11.84803
510	-2819.4	-2966.187	146.7869	1.948137	1.422282	13.90303
516	-2807.266	-2956.941	149.6755	1.956638	1.488316	12.36275
522	-2809.436	-2960.639	151.2021	1.95079	1.488316	11.5692
528	-2815.113	-2960.361	145.2487	1.744666	1.31101	14.86287
534	-2809.318	-2958.683	149.3642	1.974065	2.935656	11.76106
540	-2813.427	-2966.46	153.0331	1.892857	2.460592	10.13011
546	-2832.588	-2985.463	152.8752	2.016348	1.644071	10.57719
552	-2819.711	-2971.656	151.9449	2.002998	3.030656	10.34462
558	-2817.025	-2970.359	153.3338	1.938109	1.706612	10.34462
564	-2813.484	-2966.848	153.3635	1.908366	1.706612	10.34462
570	-2808.264	-2958.197	149.9331	1.930072	1.457044	12.25867
576	-2812.252	-2963.774	151.5224	1.902154	1.444664	11.45003
