Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-1571.075	-1736.671	165.5956	0.06756196	1.411155	0.7386778	0.9551255	4.065481
6	-1551.819	-1718.591	166.7715	0.07641502	1.332921	0.6767839	1.154797	3.34128
12	-1545.63	-1712.468	166.838	0.08644647	1.223234	0.8163666	1.154797	3.281503
18	-1549.36	-1716.562	167.2022	0.08644647	1.208999	0.624883	0.9612009	3.293716
24	-1561.222	-1728.31	167.0874	0.08204589	1.621587	0.6689873	1.057147	3.051719
30	-1557.757	-1724.235	166.4775	0.08192846	1.628606	0.9245486	1.280076	3.132144
36	-1555.552	-1722.685	167.133	0.08287748	1.200622	0.8963653	1.239934	3.024045
42	-1573.368	-1740.313	166.9452	0.0704008	1.285635	0.5793755	0.9230938	3.454156
48	-1562.722	-1729.656	166.9337	0.07704291	1.518837	0.717731	0.9612748	3.233109
54	-1561.705	-1727.993	166.2881	0.07704291	1.38036	0.76405	0.9128564	3.689817
60	-1562.96	-1729.119	166.1593	0.06924697	1.38036	0.7253146	0.893184	3.80112
66	-1567.811	-1734.475	166.6641	0.07737897	1.468929	0.7253146	1.228339	3.257893
72	-1569.085	-1735.469	166.3839	0.07077924	1.471177	0.7494113	1.228339	3.411966
78	-1573.242	-1739.575	166.3326	0.06999545	1.471177	0.8436043	1.238895	3.382849
84	-1558.028	-1724.168	166.1396	0.0657494	1.478487	0.8371748	1.11494	3.570069
90	-1550.007	-1716.312	166.3046	0.07083647	1.337915	0.6986127	0.972797	3.708323
96	-1572.455	-1738.098	165.6426	0.06823227	1.337915	0.6429552	0.9367446	4.138406
102	-1555.843	-1722.826	166.9825	0.08186661	1.294855	0.642393	0.8551087	3.429594
108	-1563.409	-1730.292	166.8833	0.08378752	1.073897	0.7562035	0.8551087	3.552775
114	-1563.348	-1729.987	166.639	0.07827543	1.404633	0.650373	0.8784958	3.552775
120	-1571.491	-1737.338	165.8473	0.07827543	1.468236	1.111333	1.035194	3.625924
126	-1551.449	-1718.045	166.5962	0.08111986	1.28872	0.7082851	0.9900505	3.5457
132	-1554.693	-1721.314	166.6206	0.07586906	1.23943	0.8249787	1.201569	3.3738
138	-1558.61	-1725.421	166.8108	0.08571164	1.659958	0.8457257	1.054898	3.095043
144	-1558.805	-1726.152	167.347	0.08353476	1.07117	0.7812333	1.147839	3.095043
150	-1553.11	-1720.743	167.6336	0.08507287	1.14229	0.7118097	1.024959	2.993218
156	-1550.941	-1718.569	167.6282	0.08479019	1.13294	0.6511992	0.9686889	3.06867
162	-1563.034	-1729.838	166.8045	0.07139755	1.586398	0.5197023	1.072129	3.306854
168	-1563.055	-1730.078	167.0224	0.07561258	1.129363	0.8431311	1.004716	3.306854
174	-1565.793	-1731.209	165.4161	0.07327057	1.475877	0.7884407	1.000815	4.076453
180	-1573.735	-1740.089	166.3548	0.07005505	1.208769	0.7538849	1.036878	3.68559
186	-1564.447	-1730.438	165.9917	0.06576653	1.410294	0.7538849	1.208881	3.68559
192	-1554.129	-1720.666	166.5365	0.0744049	1.396343	0.819249	1.110281	3.391731
198	-1562.243	-1728.345	166.1021	0.07443822	1.231898	0.7083415	0.9229194	3.905709
204	-1557.472	-1723.647	166.1756	0.06898009	1.117933	0.8236698	1.048691	3.795724
210	-1558.486	-1724.741	166.2543	0.07663487	1.486947	0.7808527	1.089357	3.539154
216	-1550.386	-1715.873	165.4871	0.06520802	1.297375	0.7108188	1.089357	4.129344
222	-1565.245	-1730.477	165.2324	0.06442302	1.401153	0.870352	0.9310811	4.220205
228	-1568.867	-1734.595	165.7287	0.0652225	1.289555	0.7808341	1.079483	3.963688
234	-1566.934	-1732.09	165.1561	0.05735144	1.070054	0.6810208	1.120552	4.445894
240	-1570.881	-1736.463	165.5825	0.06507144	1.110395	0.760646	1.174929	4.104449
246	-1558.697	-1725.153	166.4553	0.06948864	1.285042	0.6378666	1.040516	3.643682
252	-1577.424	-1742.884	165.4593	0.06714098	1.363098	0.7276651	1.040796	4.126626
258	-1566.148	-1731.48	165.3315	0.06299303	1.280112	0.7358012	1.170461	4.169249
264	-1563.782	-1730.172	166.3898	0.07036745	1.292581	0.7194685	1.132743	3.580774
270	-1559.969	-1726.44	166.4705	0.07305823	1.292581	0.8099504	0.9628282	3.580774
276	-1558.061	-1724.151	166.0906	0.08191787	1.292581	0.8508997	0.9670069	3.769901
282	-1559.155	-1723.993	164.8378	0.06486385	1.342234	0.7838193	0.9798452	4.495094
288	-1556.656	-1722.111	165.4554	0.06486385	1.595	0.7892746	0.9798452	4.00708
294	-1559.505	-1724.533	165.0276	0.06838106	1.432326	0.9397111	1.008152	4.234458
300	-1561.969	-1727.949	165.9803	0.07120824	1.802516	0.6710155	0.9502095	3.674917
306	-1548.529	-1713.731	165.2017	0.06712095	1.154678	0.7239862	1.024994	4.398806
312	-1567.631	-1733.807	166.1758	0.07007374	1.157654	0.8221011	0.9677386	3.819796
318	-1572.413	-1738.174	165.7616	0.06665876	1.149005	0.7550881	0.9677386	4.100735
324	-1577.89	-1732.996	155.1063	8.492784	1.327996	0.8793446	1.045883	5.141063
330	-1566.252	-1723.91	157.6577	6.775592	1.072632	0.6894959	1.104861	4.885851
336	-1566.138	-1724.617	158.479	4.982765	1.307491	0.8667968	1.242247	5.126199
342	-1567.56	-1732.622	165.0615	0.06096829	1.248391	0.9339329	1.15584	4.239537
348	-1565.379	-1730.907	165.528	0.06173648	1.458187	0.7551748	1.056943	4.014888
354	-1564.126	-1729.257	165.1305	0.06249355	1.458187	0.7742951	1.120871	4.193982
360	-1563.048	-1729.111	166.0633	0.06301148	1.171557	0.6379312	1.078879	3.915375
366	-1559.655	-1725.455	165.7999	0.06511674	1.112322	0.6740942	1.004757	4.122247
372	-1577.615	-1737.083	159.4675	4.569987	1.866002	0.6474923	1.201304	4.657482
378	-1566.502	-1727.172	160.6702	3.697088	1.418247	0.836995	1.138083	4.636876
384	-1571.797	-1733.615	161.8171	3.377023	1.576689	0.9457329	1.419898	3.863045
390	-1569.958	-1737.497	167.5394	0.08736477	1.953692	0.7393187	1.520824	2.262352
396	-1578.287	-1746.245	167.9574	0.08895458	1.576609	0.7020128	1.377183	2.322361
402	-1566.242	-1732.828	166.5853	0.07702508	1.55345	0.8632375	1.350525	3.106405
408	-1557.361	-1724.359	166.9981	0.08604966	1.445339	0.9256963	1.195728	2.970057
414	-1549.85	-1716.118	166.2673	0.06293446	1.261676	0.6178686	1.150343	3.715743
420	-1550.649	-1717.737	167.0878	0.08399265	1.068168	0.9145891	1.00816	3.255466
426	-1574.655	-1742.171	167.5156	0.0772913	1.040487	0.8889942	1.000764	3.041129
432	-1584.802	-1751.106	166.3038	0.08100006	1.616876	0.6943416	0.8983924	3.596181
438	-1562.163	-1728.245	166.0817	0.07488648	1.356108	0.6974233	0.8983924	3.867785
444	-1567.134	-1734.263	167.1291	0.07488648	1.210448	0.7215489	1.105936	3.20625
450	-1570.206	-1737.509	167.303	0.08890338	1.301667	0.818872	1.125675	2.973531
456	-1567.16	-1734.355	167.1954	0.07719021	1.125865	0.7309456	1.125675	3.198209
462	-1556.319	-1722.976	166.6569	0.07270155	1.311968	0.7309456	1.092454	3.42987
468	-1557.425	-1723.583	166.1574	0.07717953	1.311968	0.8260001	0.9508249	3.746673
474	-1553.045	-1718.379	165.3334	0.06577446	1.382397	0.7400025	0.9304907	4.24443
480	-1565.033	-1731.177	166.1436	0.07245757	1.382397	0.8314773	0.9304907	3.726848
486	-1559.398	-1726.452	167.0543	0.07599068	1.043755	0.7308261	1.123899	3.331661
492	-1566.01	-1732.747	166.7368	0.08238694	1.141952	0.9906655	0.9284501	3.421862
498	-1573.742	-1740.507	166.7654	0.079095	1.638463	0.6674589	0.9284501	3.312562
504	-1557.134	-1724.14	167.0068	0.079095	1.20106	0.6343615	0.9548289	3.41643
510	-1570.45	-1737.199	166.749	0.079095	1.517643	0.7753949	1.135081	3.206648
516	-1569.896	-1737.078	167.182	0.07595429	1.080087	0.7908237	1.092584	3.219638
522	-1569.558	-1736.164	166.6058	0.07776701	1.536817	0.7842731	0.956026	3.38185
528	-1558.823	-1725.716	166.8923	0.08082843	1.155207	0.6776504	0.9021003	3.517291
534	-1553.485	-1720.701	167.2164	0.08065098	1.296143	0.745112	1.278705	2.984487
540	-1563.521	-1730.716	167.1957	0.08127755	1.365138	0.745112	1.310286	2.937469
546	-1565.428	-1732.629	167.2012	0.08127755	1.253402	0.8092177	1.232265	3.009115
552	-1564.138	-1731.272	167.1337	0.08471459	0.9528025	1.155772	1.038924	3.135364
558	-1567.188	-1734.895	167.7065	0.09052315	1.207175	0.7490138	1.106929	2.836661
564	-1556.641	-1723.578	166.9374	0.07390682	1.362026	0.7430797	1.256777	3.131485
570	-1561.091	-1728.458	167.3669	0.07996011	1.283539	0.7990759	1.175856	2.932444
576	-1558.195	-1725.855	167.6599	0.08968518	1.349728	0.6618685	1.062644	2.856749
582	-1555.449	-1722.924	167.4747	0.07937256	1.135581	0.8910217	1.094605	2.950003
588	-1556.394	-1723.98	167.5865	0.1001999	1.240481	0.6921448	0.9710499	2.997505
594	-1553.932	-1720.481	166.5494	0.06933236	1.217504	0.9193436	1.084455	3.445882
600	-1561.459	-1728.626	167.1676	0.07494322	0.9861826	0.7107566	1.028462	3.366654
606	-1547.286	-1713.842	166.5561	0.07494322	1.273996	0.6279419	1.028462	3.600221
612	-1555.855	-1722.667	166.8118	0.07899303	1.270918	0.7358674	1.077291	3.364971
618	-1561.273	-1728.811	167.5382	0.09052581	1.38309	0.6870394	1.052549	2.90295
624	-1554.544	-1719.18	164.636	0.06095151	1.22028	0.7572024	0.9875958	4.68711
630	-1563.309	-1727.49	164.1809	0.06342066	1.124436	0.6366447	0.8291072	5.141365
636	-1562.906	-1727.619	164.7125	0.06380804	1.573917	0.8452391	0.8291072	4.494162
642	-1573.588	-1728.795	155.2071	7.609824	1.307504	0.7245428	0.9263078	5.731158
648	-1572.286	-1726.923	154.6374	7.762143	1.307504	0.7282229	0.788325	6.032783
654	-1575.219	-1740.826	165.6076	0.07320429	1.353146	0.6275972	0.9424213	4.151389
660	-1575.705	-1740.314	164.609	0.06371978	1.276956	0.7814617	0.9988233	4.650297
666	-1568.827	-1734.031	165.2037	0.06371978	1.15285	0.8820299	1.028443	4.312112
672	-1560.264	-1725.74	165.4759	0.06288864	1.054873	0.7396137	0.9931024	4.312112
678	-1577.196	-1741.189	163.993	0.06288864	1.494136	0.7543096	0.9938518	4.896055
684	-1568.307	-1732.713	164.4059	0.06288864	1.315617	0.7399362	1.030858	4.747633
690	-1566.091	-1731.43	165.3388	0.06639341	1.347163	0.8009182	1.068258	4.148858
696	-1562.12	-1726.745	164.6253	0.05938481	1.621254	0.6345357	0.8652657	4.611747
702	-1560.683	-1725.059	164.3764	0.06152199	1.147689	0.730359	1.013118	4.871693
708	-1558.946	-1723.26	164.3146	0.05996581	1.101542	0.8135768	1.042495	4.871693
714	-1554.382	-1719.058	164.6756	0.06221741	1.370427	0.6502049	0.9583629	4.654021
720	-1559.314	-1724.297	164.9827	0.06221741	1.404387	0.9053914	1.113797	4.237994
726	-1560.531	-1725.248	164.7177	0.06221741	1.273838	0.7886169	1.110579	4.525268
732	-1563.257	-1729.26	166.003	0.07159525	1.076812	0.7333621	0.963691	4.015279
738	-1561.617	-1726.822	165.2046	0.06432174	1.415635	0.7333621	1.032958	4.245749
744	-1564.2	-1729.631	165.4316	0.06728207	1.173841	0.6911591	0.9842832	4.298247
750	-1575.919	-1739.517	163.5981	0.05647717	1.138774	0.6700604	0.8935646	5.407423
756	-1566.769	-1730.323	163.5545	0.06027222	1.490001	0.751062	0.8777139	5.209162
762	-1566.776	-1730.68	163.9045	0.05727672	1.349419	0.5346998	0.8755447	5.194603
768	-1562.124	-1725.841	163.717	0.05727672	1.489532	0.6181471	0.8650368	5.194603
774	-1566.666	-1731.348	164.682	0.06396052	1.605909	0.6762578	0.976355	4.502242
780	-1551.289	-1716.039	164.7499	0.06118599	1.342905	0.7440924	1.013994	4.548334
786	-1559.632	-1724.737	165.1056	0.06581582	1.342905	0.7118313	0.9554387	4.395474
792	-1556.08	-1720.992	164.9125	0.06581582	1.342905	0.7118313	1.013804	4.471397
798	-1561.765	-1727.846	166.0808	0.06707549	1.266539	0.8066091	1.266139	3.650991
804	-1566.061	-1732.54	166.4797	0.06465116	1.281939	0.7193573	1.372024	3.398085
810	-1560.16	-1725.512	165.3523	0.06465116	1.340587	0.8123152	1.296049	4.009675
816	-1548.858	-1715.517	166.6587	0.07701263	1.155418	0.6859121	0.9936805	3.59766
822	-1558.63	-1725.946	167.3162	0.07797872	1.37041	0.7889076	1.090445	2.970924
828	-1557.359	-1724.517	167.1575	0.07797872	1.308395	0.7256014	1.175741	3.086887
834	-1552.473	-1719.226	166.7528	0.07046626	1.504744	0.7256014	1.095805	3.267843
840	-1562.021	-1727.366	165.345	0.06643181	1.332299	0.7256014	0.8660438	4.308945
846	-1565.876	-1731.701	165.8251	0.06726923	1.076227	0.9014191	1.098856	3.948913
852	-1563.534	-1729.958	166.4245	0.0687024	1.546442	0.8426198	1.183008	3.321624
858	-1565.245	-1731.476	166.231	0.07242684	1.148753	0.8096795	1.191074	3.669779
864	-1546.347	-1711.644	165.2973	0.06177006	1.353754	0.7127222	1.132946	4.182413
870	-1556.324	-1721.408	165.0841	0.06054307	1.650589	0.6610597	1.116358	4.182413
876	-1548.934	-1713.311	164.3769	0.06209416	1.36332	0.6606977	0.8146105	4.899783
882	-1549.052	-1713.237	164.1851	0.06179008	1.36332	0.6774902	0.9917108	4.899783
888	-1550.32	-1716.814	166.4945	0.07486972	1.259475	0.7651082	0.9412629	3.622238
894	-1561.744	-1729.627	167.8837	0.09592089	1.017595	0.7507426	0.9258808	2.948614
