Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-215.7695	-383.6648	167.8953	0.2310913	1.278765	3.604083
6	-208.7843	-377.4638	168.6795	0.2852218	1.416089	3.029405
12	-209.2139	-375.7443	166.5304	0.4258838	1.672599	4.050651
18	-209.9175	-377.5664	167.6488	0.2687644	1.691848	3.485185
24	-217.1317	-384.5577	167.426	0.08654529	1.194224	4.006164
30	-213.4228	-380.8735	167.4506	0.04145551	1.259081	3.980797
36	-218.3957	-386.2934	167.8976	0.01460198	1.379567	3.669806
42	-219.764	-387.8321	168.0682	0.2766276	1.532036	3.328486
48	-231.6643	-399.9994	168.3351	0.08781765	1.453933	3.328486
54	-218.5095	-387.901	169.3914	0.08365767	1.67165	2.562831
60	-219.8288	-389.2127	169.3839	0.05560399	1.569759	2.647894
66	-227.723	-395.797	168.074	0.2583223	2.113894	2.990185
72	-244.5219	-413.6623	169.1404	0.4997661	2.113894	2.177776
78	-247.9984	-415.8287	167.8304	0.4117363	2.741159	2.66391
84	-233.1473	-400.8927	167.7454	0.1943466	1.62412	3.511774
90	-232.3778	-400.2225	167.8447	0.4894729	1.247122	3.501621
96	-227.9141	-396.2919	168.3779	0.4841341	1.651468	2.949778
102	-205.5433	-373.1404	167.5971	0.4326248	1.363239	3.611196
108	-203.4486	-371.428	167.9795	0.2113072	1.221707	3.599836
114	-207.6886	-375.9057	168.2171	0.05377234	1.216354	3.55638
120	-202.9794	-371.1936	168.2142	0.003249125	1.255916	3.564459
126	-197.6927	-367.3759	169.6832	0.004255919	1.312777	2.653473
132	-202.5394	-372.3225	169.783	0.1793841	1.656451	2.264997
138	-208.2384	-376.5447	168.3063	0.3983488	1.656451	3.041213
144	-208.2961	-375.4883	167.1922	0.2656832	1.24666	4.007459
150	-218.1518	-385.4744	167.3226	0.2656832	1.635118	3.709394
156	-206.7384	-374.7515	168.013	0.2859248	1.443488	3.407387
162	-212.1704	-380.6471	168.4767	0.2329698	1.842306	2.926552
168	-208.9163	-377.4688	168.5525	0.1379465	2.10402	2.779529
174	-214.2812	-382.5263	168.2451	0.5714671	1.827708	2.870792
180	-209.2274	-376.7087	167.4813	0.2594116	1.827708	3.509139
186	-214.3721	-383.409	169.0369	0.3416952	1.501725	2.727084
192	-209.0314	-376.5461	167.5147	0.3416952	1.057858	3.887372
198	-225.6558	-391.3568	165.7011	0.3619359	1.232358	4.802539
204	-211.7455	-378.9712	167.2257	0.09267687	1.232358	4.095158
210	-221.6735	-389.6216	167.948	0.06644393	1.175308	3.728793
216	-209.901	-378.4485	168.5475	0.3797455	1.650888	2.910798
222	-207.5587	-375.9476	168.389	0.06346546	1.7658	3.126483
228	-218.7408	-387.2907	168.5499	0.2096679	1.508969	3.096509
234	-223.0664	-389.9957	166.9294	0.1771813	1.386421	4.12806
240	-239.7735	-406.1062	166.3328	0.6230759	1.537131	4.12806
246	-235.3113	-402.8446	167.5333	0.193476	1.391896	3.769835
252	-215.7748	-383.6096	167.8348	0.4320621	1.627676	3.318062
258	-216.2543	-385.0487	168.7944	0.166523	1.942343	2.713056
264	-207.8078	-376.4395	168.6317	0.411508	2.320105	2.427384
270	-208.706	-377.542	168.836	0.1308361	1.834903	2.775107
276	-208.3518	-376.7564	168.4047	0.2389319	2.096357	2.81275
282	-217.3303	-385.7395	168.4091	0.2344712	2.096357	2.81275
288	-219.3464	-387.8556	168.5092	0.1426523	1.681348	3.057893
294	-213.0792	-381.1419	168.0627	0.1611993	1.58807	3.366632
300	-232.2084	-399.8614	167.653	0.2100968	1.948801	3.366632
306	-214.1161	-382.5328	168.4167	0.2631514	2.048047	2.82007
312	-204.91	-373.4129	168.5029	0.2444063	1.679198	3.00204
318	-225.2479	-391.5865	166.3386	0.7045461	1.679198	3.99726
324	-218.5209	-387.2086	168.6877	0.5813821	1.326713	2.900127
330	-214.9966	-383.1786	168.182	0.08712159	2.085962	3.044829
336	-208.6481	-376.8136	168.1655	0.1480777	1.05528	3.62519
342	-213.0117	-381.7728	168.7611	0.01513836	1.5278	3.075312
348	-200.6145	-369.0068	168.3923	0.03677354	1.5278	3.281356
354	-204.3519	-373.3847	169.0328	0.08572886	1.497733	2.887766
360	-211.7854	-379.6261	167.8406	0.3096962	1.6618	3.366518
366	-219.6625	-387.9005	168.2381	0.1880892	1.385973	3.366518
372	-213.7701	-381.9309	168.1608	0.5671373	1.650472	3.030884
378	-211.2383	-379.0546	167.8164	0.1148628	1.452639	3.616453
384	-215.5727	-383.1822	167.6095	0.2750725	1.549051	3.587586
390	-227.7742	-396.4403	168.6661	0.5966138	1.751631	2.644787
396	-217.7504	-386.2024	168.452	0.1150736	2.188971	2.80294
402	-219.8283	-387.9496	168.1213	0.09994854	1.824773	3.228692
408	-223.1178	-391.359	168.2412	0.1201655	1.56768	3.297741
414	-210.0407	-377.8109	167.7702	0.4343138	1.321892	3.533572
420	-217.7688	-385.2049	167.4361	0.1694602	1.153728	3.976174
426	-217.8719	-386.2656	168.3937	0.1527576	1.820479	3.037746
432	-221.7547	-388.8365	167.0818	0.2812233	1.514241	3.908587
438	-213.6952	-381.6278	167.9326	0.1013767	1.514241	3.52087
444	-210.3628	-379.4513	169.0885	0.3035711	1.514241	2.711199
450	-219.8404	-387.4074	167.567	0.1290502	1.163462	3.918746
456	-211.9911	-379.9299	167.9388	0.6942547	1.287837	3.302532
462	-213.3838	-382.1103	168.7265	0.2332235	1.649562	2.89196
468	-214.7832	-383.2971	168.5139	0.2616381	1.610562	3.026256
474	-205.1433	-374.0374	168.8941	0.114079	1.641782	2.867334
480	-211.6973	-380.1141	168.4168	0.08371344	1.791168	3.082686
486	-203.6458	-372.0473	168.4015	0.07419019	1.820795	3.079847
492	-209.6332	-378.4396	168.8064	0.08494789	1.919525	2.769574
498	-209.6104	-377.0989	167.4884	0.7206602	2.216511	3.002589
504	-211.5833	-380.3472	168.7639	0.03135061	1.630332	3.002589
510	-199.6391	-367.872	168.2329	0.2501939	1.831597	3.068965
516	-206.7283	-375.6303	168.902	0.3090195	1.443322	2.864714
522	-208.3799	-375.6153	167.2354	0.377455	0.9710638	4.076302
528	-216.736	-384.8848	168.1488	0.4836827	1.100677	3.412861
534	-225.1756	-392.0535	166.8779	0.4411271	1.382774	4.00903
540	-213.4879	-381.5805	168.0926	0.06389765	1.373491	3.531483
546	-214.5343	-381.7962	167.2619	0.3783621	1.09306	3.991011
552	-213.3008	-382.0001	168.6993	0.4223592	1.35505	2.971875
558	-214.8514	-382.7357	167.8843	0.3161415	1.188548	3.613493
564	-207.123	-374.6397	167.5167	0.1979484	1.223538	3.873645
570	-223.4774	-391.9371	168.4597	0.4367074	2.65025	2.311201
576	-227.6319	-395.566	167.9341	0.3388963	1.43132	3.429734
582	-230.9006	-398.1074	167.2068	0.1677347	1.363676	3.988224
588	-207.3024	-376.0105	168.7081	0.1677347	1.484633	3.041607
