Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	gain_loss_ratio	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	tree_length
0	-80.0508	-250.9095	170.8587	0.0040692	0.00446426	0.00939704	0.000725592	0.0095219	0.00107539	0.0530831	0.0133712	0.0196393	0.00250666	0.0132778	0.0216222	0.0133439	0.0217699	0.00614213	0.0768423	0.000404066	0.034081	0.0263578	0.024918	0.033052	0.000144925	0.0632968	0.0100194	0.056526	0.0502794	0.00995245	0.0170096	0.0287814	0.00790645	0.0141877	0.0442918	0.00833385	0.0397101	0.0227265	0.0578445	0.0289093	0.0378775	0.0204914	0.13933	0.0232152	0.0127582	0.0227209	0.00512441	0.0142056	0.020241	0.0201874	0.000249932	0.0626034	0.0263262	0.0150329	0.00319365	0.0119599	0.0447233	0.0134933	0.00201918	0.00824747	0.0123411	0.0342335	0.0125806	0.0144989	0.0736459	0.0312468	0.0293452	0.0435947	0.00974724	0.0124644	0.016495	0.00819066	0.00509674	0.00325261	0.033509	0.0120705	0.0403094	0.00212415	0.0164413	0.0587501	0.0168373	0.00067511	0.0117032	0.00560041	0.00317382	0.0275251	0.00926542	0.0367722	0.0227014	0.0450682	0.0252652	0.0461344	0.00315758	0.0617122	0.0670282	0.0306317	0.0240708	0.00607575	0.0186468	0.0204118	0.7746011	0.00176463	0.00193595	0.00407507	0.000314657	0.00412922	0.00046635	0.0230198	0.0057985	0.00851669	0.00108702	0.00575798	0.00937656	0.00578664	0.00944064	0.00266356	0.0333231	0.000175225	0.0147794	0.0114302	0.0108058	0.0143332	6.28475e-05	0.027449	0.00434495	0.0245128	0.0218039	0.00431593	0.0073763	0.0124812	0.00342867	0.00615257	0.0192074	0.00361402	0.0172205	0.00985547	0.0250846	0.0125366	0.0164258	0.00888618	0.060421	0.0100674	0.00553267	0.00985305	0.00222223	0.00616035	0.00877759	0.00875436	0.000108384	0.0271483	0.0114165	0.00651911	0.00138494	0.00518648	0.0193945	0.00585146	0.000875629	0.00357656	0.00535176	0.0148455	0.00545564	0.00628752	0.0319369	0.0135503	0.0127257	0.0189051	0.00422694	0.00540525	0.00715315	0.00355192	0.00221023	0.00141051	0.0145313	0.00523443	0.0174804	0.000921149	0.00712987	0.0254773	0.00730158	0.000292765	0.00507515	0.00242865	0.00137634	0.0119364	0.004018	0.0159464	0.0098446	0.019544	0.0109564	0.0200064	0.0013693	0.0267618	0.0290671	0.0132836	0.0104384	0.00263478	0.00808628	0.00885168	2.30598
36	-68.84961	-240.4347	171.5851	0.00293958	0.0299537	0.00797911	0.00561235	0.000860723	0.0056239	0.0199839	0.00319801	0.0182669	0.0102574	0.0118157	0.0261081	0.00768548	0.0106064	0.0159576	0.00865933	0.0112973	0.0784101	0.00334987	0.0157857	0.0169463	0.000296906	0.0359592	0.00438431	0.0177666	0.0292611	0.0190003	0.0246466	0.0195682	0.000143627	0.0105198	0.0309103	0.0104086	0.0295549	0.00879424	0.0434583	0.0278347	0.0247939	0.0072366	0.0383496	0.0212003	0.00741727	0.00697829	0.0275408	0.0104421	0.0054977	0.0126145	0.00180184	0.0516175	0.0102143	0.0124878	0.0068163	0.0305859	0.0228484	0.0216108	0.000875108	0.0103164	0.0147236	0.0177295	0.0425552	0.00852553	0.0168171	0.00257955	0.00430136	0.0515646	0.00190235	0.0053946	0.00332358	0.00135796	0.0334527	0.00453345	0.00191824	0.0141822	0.00533525	0.00675274	0.012421	0.0258339	0.00400392	0.000745419	0.0257414	0.00852382	0.0115489	0.0300973	0.025461	0.0275751	0.00767657	0.0320657	0.0563899	0.00776809	0.00777068	0.0260033	0.0873921	0.00314455	0.0471066	0.00852611	0.0144471	0.00265935	1.007223	0.00176562	0.0179913	0.00479254	0.00337098	0.000516981	0.00337792	0.012003	0.00192084	0.0109718	0.00616098	0.00709692	0.0156815	0.00461618	0.00637059	0.00958473	0.00520111	0.00678557	0.0470959	0.00201205	0.00948145	0.0101786	0.000178333	0.0215984	0.00263338	0.0106712	0.0175753	0.0114123	0.0148036	0.0117534	8.62677e-05	0.00631854	0.0185658	0.00625179	0.0177517	0.00528214	0.0261026	0.0167185	0.0148921	0.00434656	0.0230342	0.0127337	0.00445508	0.00419141	0.016542	0.00627188	0.00330212	0.00757671	0.00108225	0.0310033	0.00613507	0.00750063	0.00409412	0.018371	0.0137236	0.0129802	0.000525621	0.00619643	0.00884353	0.010649	0.0255602	0.00512074	0.010101	0.00154937	0.00258355	0.0309716	0.00114262	0.00324019	0.00199626	0.000815641	0.0200929	0.00272295	0.00115216	0.00851834	0.00320454	0.00405594	0.00746048	0.0155168	0.0024049	0.000447726	0.0154612	0.00511971	0.00693667	0.0180775	0.0152928	0.0165626	0.00461082	0.0192598	0.0338698	0.00466579	0.00466735	0.0156185	0.0524908	0.00188873	0.0282939	0.00512109	0.00867744	0.0015973	1.664902
72	-74.1777	-245.4462	171.2685	0.0345917	0.0173596	0.0253407	0.0170308	0.0122869	0.000545115	0.00582	0.00023295	0.00618421	0.0137023	0.0164805	0.00298867	0.0101485	0.0138258	0.0166288	0.0793274	0.0147568	0.0663587	0.0152388	0.0116066	0.00069278	0.00422943	0.0165364	0.00909292	0.0251881	0.0354652	0.021333	0.0127745	0.0126204	0.00604176	0.0203415	0.0563103	0.0210135	0.0264458	0.0295686	0.0527939	0.022121	0.0144329	0.00771832	0.00894705	0.0374494	0.00491916	0.00864324	0.0164126	0.00168119	0.0293327	0.0232041	0.00832922	0.0579189	0.0170635	0.020505	0.0128897	0.0145472	0.00837354	0.00310718	0.00457527	0.0146884	0.0323663	0.023446	0.00295932	0.00638444	0.0150288	0.00686481	0.0476926	0.0831156	0.000470001	0.0038353	0.00295181	0.00886168	0.0263443	0.00190181	0.00412446	0.0105743	0.0224646	0.00364919	0.00843265	0.00860927	0.00499622	0.0014571	0.00309867	0.01217	0.0287684	0.0110961	0.0200282	0.0255618	0.00610774	0.0739217	0.00894339	0.0247152	0.0205828	0.0299402	0.0273373	0.01043	0.0214952	0.00431284	0.053927	0.0373776	1.111383	0.0190682	0.00956922	0.0139687	0.009388	0.00677295	0.000300487	0.00320819	0.00012841	0.00340896	0.0075532	0.00908465	0.00164746	0.0055942	0.00762125	0.00916639	0.0437281	0.00813448	0.0365792	0.00840019	0.00639794	0.000381885	0.00233141	0.00911546	0.00501234	0.0138845	0.0195497	0.0117595	0.00704177	0.0069568	0.00333043	0.011213	0.0310402	0.0115834	0.0145778	0.0162993	0.0291019	0.0121939	0.00795594	0.00425461	0.00493193	0.0206434	0.00271162	0.00476446	0.00904722	0.000926729	0.0161692	0.0127909	0.00459136	0.031927	0.009406	0.0113031	0.00710528	0.00801894	0.00461579	0.00171279	0.00252205	0.00809675	0.0178414	0.0129242	0.00163128	0.00351933	0.00828442	0.00378413	0.0262899	0.0458163	0.000259081	0.00211415	0.00162714	0.00488487	0.0145219	0.00104834	0.00227355	0.00582891	0.0123833	0.00201156	0.00464838	0.00474573	0.00275409	0.000803202	0.0017081	0.00670851	0.0158582	0.00611658	0.0110403	0.0140906	0.0033668	0.0407483	0.00492991	0.0136239	0.0113459	0.0165041	0.0150693	0.00574939	0.0118489	0.00237739	0.0297265	0.0206038	1.814107
108	-66.08325	-236.8219	170.7387	0.0276533	0.00638	0.0142541	0.0281527	0.00558492	0.00256381	0.00973942	0.000805637	0.0128435	0.00767907	0.0175195	0.00468013	0.0131233	0.0124864	0.0169504	0.0503517	0.00466976	0.0716043	0.0237257	0.00921644	0.0188924	0.00590343	0.0220507	0.00515252	0.0302358	0.0300644	0.0181798	0.0234969	0.0357058	0.0052837	0.0118874	0.0315007	0.00404683	0.063867	0.0187705	0.0212481	0.00721788	0.00923684	0.000890453	0.0662953	0.0227246	0.00701021	0.00533772	0.0167399	0.00614772	0.0172664	0.00934655	0.0691083	0.0779771	0.00252191	0.0151717	0.00291418	0.0231626	0.00708536	0.0362796	0.0039494	0.00209446	0.0424665	0.0159429	0.0345434	0.00301644	0.00328717	0.0307345	0.0169818	0.0455155	0.00266628	0.0406468	0.0092271	0.0169733	0.00166762	0.00516996	0.0157638	0.00299711	0.0424073	0.0052971	0.00489293	0.0244616	0.00293492	0.0214151	0.0118391	0.033183	0.027015	0.0140282	0.0160859	0.00194068	0.0110664	0.0388169	0.009647	0.0187275	5.77035e-05	0.000255666	0.0155646	0.0319274	0.00834815	0.0286762	0.0148688	0.0261596	1.701806	0.0154318	0.00356034	0.00795445	0.0157105	0.00311665	0.00143073	0.00543505	0.000449583	0.0071673	0.00428528	0.0097767	0.00261173	0.00732342	0.006968	0.00945909	0.0280986	0.00260594	0.0399585	0.01324	0.0051432	0.0105429	0.00329439	0.0123053	0.00287535	0.016873	0.0167774	0.0101452	0.0131124	0.0199255	0.00294855	0.00663371	0.0175788	0.00225832	0.0356408	0.0104748	0.0118574	0.00402791	0.00515459	0.000496914	0.0369959	0.0126814	0.00391202	0.00297869	0.00934167	0.00343071	0.00963546	0.00521581	0.0385656	0.0435149	0.00140735	0.00846654	0.00162625	0.0129258	0.00395396	0.0202457	0.00220395	0.00116881	0.0236983	0.00889686	0.0192768	0.00168331	0.0018344	0.0171513	0.00947661	0.0253997	0.00148791	0.0226828	0.00514915	0.0094719	0.000930612	0.00288508	0.00879692	0.00167253	0.0236653	0.00295603	0.00273048	0.0136507	0.00163782	0.0119506	0.00660677	0.0185176	0.0150756	0.0078284	0.0089767	0.00108299	0.00617555	0.0216616	0.00538347	0.0104508	3.22012e-05	0.000142673	0.00868579	0.017817	0.00465865	0.0160026	0.00829746	0.0145983	1.791965
144	-77.76259	-248.6948	170.9322	0.00750896	0.00524057	0.0112346	0.00408436	0.00422821	0.0113519	0.00524121	9.47516e-05	0.00199956	0.00153616	0.0269242	0.00265465	0.00193151	0.0238925	0.0397069	0.0274811	0.00803891	0.0316443	0.0221111	0.0127126	0.000620513	0.00457687	0.0223142	0.0037952	0.00427658	0.0289481	0.00275889	0.020191	0.0251172	0.000971049	0.00552447	0.0225895	0.0142699	0.0425693	0.0423081	0.00715442	0.0090992	0.00938642	0.00214311	0.0277312	0.00778211	0.022059	0.00490441	0.0131671	0.00407097	0.0121166	0.000298691	0.00338715	0.0148062	0.00251092	0.0068802	0.00034497	0.0391152	0.00169431	0.0294198	0.00780717	0.00849728	0.0402817	0.0024123	0.0540831	0.00301604	0.0126427	0.00288758	0.0139703	0.0055621	0.00491713	0.0212411	0.00480455	0.0182805	0.00375519	0.00510034	0.00340027	0.000256507	0.000930538	0.00142647	0.000734028	0.00458937	0.000286043	0.0129565	0.00338685	0.0106943	0.00472341	0.00502978	0.00150482	0.024425	0.0250529	0.00150467	0.00143979	0.0150936	0.0208579	0.00499149	0.00772327	0.0292283	0.00386016	0.00112061	0.0104024	0.0195283	2.503882	0.00662793	0.00462569	0.00991645	0.00360514	0.00373211	0.0100199	0.00462625	8.36343e-05	0.00176495	0.00135592	0.0237652	0.00234318	0.00170488	0.0210892	0.0350481	0.0242567	0.00709569	0.0279314	0.0195168	0.0112211	0.000547708	0.00403986	0.0196961	0.0033499	0.00377481	0.0255516	0.00243519	0.017822	0.0221702	0.000857115	0.00487628	0.019939	0.0125956	0.0375746	0.0373441	0.00631499	0.00803159	0.0082851	0.00189166	0.0244775	0.00686902	0.0194708	0.00432897	0.0116222	0.00359332	0.010695	0.000263646	0.00298974	0.013069	0.00221632	0.00607294	0.000304495	0.0345258	0.00149551	0.0259679	0.00689115	0.00750029	0.0355555	0.00212926	0.0477374	0.00266216	0.0111593	0.00254878	0.0123311	0.0049095	0.0043402	0.0187489	0.00424083	0.0161356	0.00331459	0.00450192	0.00300132	0.000226411	0.000821357	0.0012591	0.000647904	0.0040509	0.000252482	0.0114363	0.00298947	0.00943954	0.00416921	0.00443963	0.00132826	0.0215592	0.0221134	0.00132813	0.00127086	0.0133226	0.0184106	0.00440583	0.00681709	0.0257989	0.00340724	0.000989129	0.00918186	0.0172371	1.132927
180	-67.3882	-237.3719	169.9837	0.00480758	0.00101597	0.000860498	0.00329177	0.0038798	0.0686289	0.0255186	0.0010679	0.0267915	0.00255184	0.00286432	0.00348858	0.00537708	0.0429296	0.0294029	0.0328016	0.00175401	0.0420082	0.00188841	0.00200782	0.0126473	0.0195805	0.0224916	0.00221036	0.0105164	0.0298401	0.0188407	0.0201653	0.00541768	0.0118836	0.00530235	0.0286451	0.00755071	0.0375225	0.016861	0.0290986	0.0188064	0.0086314	0.00537013	0.0706541	0.0141427	0.00239667	0.0310407	0.017106	0.00763565	0.0113991	0.00145471	0.00191746	0.0696651	0.00888937	0.0100776	0.0111086	0.0480013	0.0209312	0.0132109	0.00127207	0.00511172	0.0491683	0.00718416	0.00280295	0.0209476	0.0377917	0.0176249	0.00560566	0.000816596	0.00481716	0.0218761	0.0112425	0.0166471	0.0328014	0.00869398	0.0143905	0.0442415	3.36491e-05	0.0108269	0.00428309	0.00166633	0.120853	0.01079	0.00103808	0.0199715	0.0162177	0.0244335	0.0124409	0.00723306	0.00160314	0.0211434	0.0330317	0.0325294	0.013805	0.00382353	0.00721383	0.00629888	0.0201457	0.00457113	0.000836043	0.0602904	2.814965	0.00284125	0.000600429	0.000508549	0.00194542	0.00229294	0.0405593	0.0150813	0.000631125	0.0158336	0.00150812	0.00169279	0.00206173	0.00317782	0.0253711	0.0173769	0.0193856	0.00103661	0.0248266	0.00111604	0.00118661	0.00747449	0.011572	0.0132924	0.00130631	0.00621511	0.0176353	0.0111347	0.0119176	0.00320181	0.00702311	0.00313366	0.016929	0.00446242	0.0221756	0.00996475	0.0171971	0.0111145	0.0051011	0.00317371	0.0417561	0.00835822	0.00141642	0.0183448	0.0101095	0.00451262	0.00673679	0.000859727	0.00113321	0.0411717	0.00525356	0.00595582	0.00656509	0.0283685	0.0123702	0.00780756	0.000751787	0.003021	0.0290582	0.0042458	0.00165653	0.0123799	0.0223346	0.0104162	0.00331291	0.000482603	0.00284691	0.0129286	0.00664426	0.00983833	0.0193854	0.00513809	0.0085047	0.0261464	1.98864e-05	0.00639862	0.00253128	0.00098479	0.0714232	0.0063768	0.000613497	0.0118031	0.00958457	0.01444	0.00735249	0.00427469	0.000947446	0.0124956	0.0195215	0.0192247	0.00815865	0.00225969	0.00426333	0.0037226	0.011906	0.00270151	0.000494096	0.0356313	1.692065
216	-62.68595	-233.1106	170.4246	0.0270718	0.00399792	0.020488	0.0223116	0.00570382	0.0302665	0.00999616	0.0257209	0.0519276	0.00354279	0.0454749	0.00224161	0.00564142	0.0982817	0.00126515	0.0323955	0.00244131	0.0178755	0.00239493	0.0082777	0.0376663	0.0212431	0.0246918	0.0129306	0.0153056	0.0662518	0.0223508	0.000609216	0.0124099	0.0126941	0.0165857	0.068208	0.0393979	0.0385979	0.0190599	0.00322767	0.0269825	0.0257983	0.00269544	0.0927859	0.0159324	0.00677457	0.0142778	0.0512269	0.012066	0.0273757	0.0410927	0.00805566	0.100591	0.0257798	0.0270754	0.0125894	0.00353221	0.0147278	0.0505559	0.000879639	0.00807413	0.0130829	0.0251261	0.01452	0.00667918	0.0023131	0.0190901	0.0149374	0.0117858	0.0516471	0.0389975	0.0368823	0.0331455	0.0142664	0.00276471	0.0174029	0.0241938	0.0008176	0.0300659	0.022476	0.00271809	0.0399883	0.0135088	0.00819278	0.0198523	0.00226811	0.00461348	0.00112096	0.00403052	0.00672986	0.00758111	0.0282335	0.0766101	0.0393004	0.0149324	0.0016867	0.0164103	0.0175228	0.00800291	0.00148822	0.0452857	1.483405	0.012664	0.00187021	0.00958419	0.0104373	0.00266822	0.0141585	0.00467615	0.0120321	0.0242915	0.0016573	0.0212729	0.00104862	0.00263903	0.0459757	0.000591831	0.0151544	0.00114203	0.00836209	0.00112034	0.00387227	0.0176201	0.00993741	0.0115507	0.00604887	0.0071599	0.0309923	0.0104556	0.000284988	0.00580531	0.00593822	0.00775873	0.0319074	0.0184302	0.0180559	0.00891614	0.00150989	0.0126223	0.0120683	0.00126092	0.0434048	0.00745311	0.00316911	0.00667911	0.0239637	0.00564443	0.0128062	0.019223	0.0037684	0.0470558	0.0120597	0.0126657	0.00588927	0.00165235	0.00688959	0.0236498	0.000411491	0.00377704	0.0061201	0.0117539	0.0067924	0.00312449	0.00108206	0.00893026	0.00698766	0.00551335	0.0241603	0.0182429	0.0172534	0.0155053	0.00667377	0.00129332	0.00814099	0.0113177	0.000382469	0.0140647	0.0105142	0.00127151	0.0187063	0.00631935	0.00383254	0.00928679	0.00106101	0.00215816	0.000524378	0.00188546	0.0031482	0.00354641	0.0132075	0.0358379	0.0183845	0.00698528	0.000789031	0.00767665	0.00819707	0.00374372	0.000696182	0.0211844	2.137688
252	-74.96179	-245.7165	170.7547	0.0115617	0.0019298	0.00859537	0.0249855	0.00236799	0.00463297	0.00763877	0.00924627	0.0653003	0.0235519	0.0465394	0.000402503	0.00451083	0.0427923	0.00191578	0.0192549	0.000422299	0.0126429	0.00314133	0.0400807	0.00914894	0.00117994	0.0133967	0.0221822	0.0116302	0.00353863	0.0131024	0.000205549	0.0203833	0.00563026	0.00125457	0.0243859	0.0638943	0.104318	0.0401562	0.00465247	0.00516422	0.0164827	0.00676055	0.0118302	0.0103244	0.00605675	0.0185165	0.0178368	0.0115068	0.0221457	0.00312214	0.00769255	0.0958617	0.00547943	0.00641808	0.0272951	0.00296668	0.0126765	0.0293989	0.0103282	0.0148691	0.00611807	0.0222465	0.0041473	0.0259212	0.01851	0.00897724	0.0127127	0.0140569	0.0519203	0.0125528	0.0824331	0.0488349	0.00580523	0.0177916	0.00609944	0.0484986	0.0127947	0.000978228	0.0701732	0.0256682	0.0147649	0.0203808	0.0116944	0.0280316	0.0154947	0.00198699	0.000445571	0.0140469	0.0108139	0.0379207	0.0350132	0.0628083	0.00611999	0.0177072	0.00221457	0.00651316	0.0122193	0.0149469	0.0142705	0.0519477	1.530143	0.0061209	0.00102166	0.00455049	0.0132276	0.00125364	0.00245275	0.00404406	0.00489509	0.0345708	0.0124687	0.0246385	0.00021309	0.00238809	0.0226548	0.00101424	0.0101938	0.00022357	0.00669331	0.00166306	0.0212192	0.00484356	0.000624674	0.00709239	0.0117435	0.00615719	0.00187339	0.00693659	0.00010882	0.0107912	0.00298073	0.000664183	0.0129102	0.0338264	0.0552272	0.0212592	0.00246307	0.002734	0.00872612	0.00357912	0.00626305	0.00546588	0.00320652	0.00980289	0.00944301	0.00609186	0.0117242	0.0016529	0.00407253	0.0507504	0.00290088	0.00339781	0.0144504	0.0015706	0.0067111	0.0155642	0.00546789	0.00787186	0.00323898	0.0117775	0.00219563	0.013723	0.00979941	0.00475266	0.00673023	0.00744187	0.0274872	0.00664562	0.0436411	0.0258538	0.00307336	0.0094191	0.00322912	0.0256757	0.00677368	0.000517886	0.0371505	0.0135891	0.0078167	0.0107898	0.00619113	0.0148403	0.00820307	0.00105193	0.000235891	0.00743659	0.00572499	0.0200757	0.0185364	0.0332515	0.00324	0.00937442	0.00117242	0.00344815	0.00646903	0.00791306	0.00755496	0.0275018	1.888888
288	-74.44791	-245.4728	171.0249	0.00283082	0.00151789	0.025863	0.0188661	0.0596513	0.000690315	0.0118198	0.0129355	0.0501375	0.00301958	0.0251161	0.0141196	0.0076025	0.016442	0.0507575	0.0169259	0.00185783	0.0422823	0.016652	0.0047939	0.00225643	0.0479204	0.0161366	0.00199714	0.121182	0.0238239	0.0054188	0.00714519	0.0692579	0.0226055	0.00603371	0.00895783	0.00472303	0.0482913	0.0163037	0.000635503	0.00370458	0.0033731	0.00344646	0.0230619	0.0282178	0.000133763	0.00273768	0.00380985	0.0131698	0.051578	0.0211675	0.0104827	0.054285	0.00373751	0.0172541	0.00918434	0.012864	0.00451161	0.00141238	0.013052	0.0141259	0.0115028	0.0121251	0.00860398	0.0257535	0.0193712	0.0137056	0.00479969	0.00356666	0.00419685	0.00906743	0.0661196	0.00103511	0.0539285	0.00380073	0.028547	0.00925563	0.00562479	0.0016558	0.0110275	0.0268715	0.0573568	0.0406701	0.00140969	0.00721106	0.00548378	0.00151639	0.00369996	0.00417702	0.00746088	0.0567282	0.00431662	0.0120222	0.0138176	0.0133689	0.0187118	0.00528855	0.00221592	0.00441353	0.012012	0.0359063	1.517039	0.00165523	0.000887535	0.0151225	0.0110314	0.0348792	0.00040364	0.00691124	0.00756361	0.0293163	0.00176561	0.0146858	0.00825596	0.00444532	0.00961392	0.0296788	0.00989688	0.0010863	0.0247232	0.0097367	0.00280308	0.00131938	0.0280199	0.00943534	0.00116776	0.0708574	0.0139303	0.00316847	0.00417792	0.0404963	0.0132178	0.00352802	0.00523781	0.00276164	0.0282368	0.00953304	0.00037159	0.00216613	0.00197231	0.00201521	0.0134847	0.0164995	7.82135e-05	0.00160077	0.00222769	0.0077006	0.0301586	0.012377	0.00612943	0.0317414	0.00218539	0.0100888	0.00537025	0.00752178	0.00263802	0.000825841	0.00763171	0.00825965	0.00672591	0.00708974	0.0050309	0.0150585	0.0113267	0.00801393	0.00280647	0.00208549	0.00245397	0.00530189	0.0386613	0.000605247	0.0315329	0.00222236	0.0166919	0.00541194	0.00328891	0.000968173	0.00644797	0.0157122	0.0335375	0.0237806	0.000824271	0.00421643	0.00320646	0.000886663	0.00216343	0.00244238	0.00436251	0.03317	0.002524	0.00702958	0.00807939	0.00781701	0.0109411	0.00309231	0.00129569	0.00258067	0.00702365	0.0209951	1.710226
324	-81.27866	-252.344	171.0654	0.00424771	0.0116786	0.0322809	0.00438437	0.0191299	0.00243172	0.0214652	0.00979099	0.00503974	0.0238955	0.00885407	0.00545729	0.00812897	0.021813	0.00508704	0.00211155	0.014643	0.0308393	0.00935904	0.0488887	0.0227623	0.00646694	0.0042727	0.00776368	0.0166563	0.0226346	0.00708598	0.00324622	0.0395633	0.0347451	0.0121283	0.0118346	0.0140775	0.0202612	0.0422543	0.000666438	0.0132533	0.00169443	0.00562915	0.0251329	0.00137904	0.00155782	0.00294202	0.00535069	0.000435494	0.0238919	0.017593	0.0226431	0.050105	0.0250625	0.00319315	0.0034896	0.0161101	0.0486124	0.0018947	0.000256262	0.000625132	0.00458689	0.0297679	0.0224234	0.00383626	0.00623191	0.017651	0.0172588	0.0120979	0.0411496	0.0481216	0.0353246	0.0103226	0.00850916	0.000371639	0.00308317	0.00837888	0.00178427	0.00289166	0.0479795	0.00365824	0.00295574	0.0132514	0.0110994	0.052369	0.0134551	0.000948368	0.0218984	0.0162476	0.0233399	0.00416657	0.0014959	0.0167418	0.0198177	0.00473859	0.0113966	0.00386118	0.0249634	0.00625857	0.00759565	0.00996206	1.913175	0.0029939	0.00823138	0.0227524	0.00309022	0.0134833	0.00171394	0.0151292	0.00690094	0.00355214	0.0168421	0.00624058	0.00384644	0.00572951	0.0153744	0.00358548	0.00148827	0.0103208	0.0217364	0.00659649	0.0344581	0.0160434	0.00455807	0.00301151	0.00547204	0.0117398	0.0159534	0.00499438	0.00228802	0.0278853	0.0244893	0.00854836	0.00834134	0.0099222	0.0142806	0.029782	0.000469723	0.00934125	0.00119428	0.00396757	0.0177143	0.000971982	0.00109799	0.00207362	0.00377131	0.000306947	0.0168397	0.0124	0.0159594	0.0353153	0.0176647	0.00225061	0.00245956	0.0113548	0.0342633	0.00133544	0.00018062	0.000440609	0.00323296	0.0209812	0.0158046	0.0027039	0.00439241	0.0124409	0.0121644	0.00852694	0.0290033	0.0339174	0.0248977	0.00727562	0.00599748	0.000261941	0.0021731	0.00590566	0.0012576	0.00203812	0.0338172	0.00257842	0.00208328	0.00933992	0.00782316	0.0369111	0.00948352	0.000668434	0.0154346	0.0114517	0.0164505	0.0029367	0.00105435	0.0118001	0.013968	0.00333988	0.00803262	0.00272146	0.0175949	0.0044112	0.00535361	0.00702152	1.41879
