Iteration	Posterior	Likelihood	Prior	acrv_sd	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	tree_length
0	-1486.117	-1643.091	156.9737	1.548619	0.0162446	0.1112	0.0143758	0.0113093	0.214606	0.00940082	0.0312641	0.0610535	0.0773068	0.0226292	0.0218734	0.0599335	0.083221	0.0764279	0.0389287	0.0188203	0.241523	0.149059	0.101942	0.00749592	0.247453	0.18921	0.0784073	0.292432	0.0560363	0.0633828	0.0695162	0.113959	0.0302838	0.0430567	0.58396	0.0391608	0.0241988	0.0267763	0.0150899	0.0523963	0.292742	0.148698	0.141678	0.0618755	0.0302656	0.0244355	0.00371732	0.023466	0.0256603	0.31825	0.0165567	0.0524495	0.124535	0.597106	0.338637	0.0380717	0.0246537	0.0240791	0.263211	0.173416	0.0274045	0.0148286	0.0187552	0.0815411	0.192419	0.00178006	0.202185	0.0177399	0.185354	0.0398961	0.199473	0.113105	0.033645	0.38128	0.108745	0.179383	0.00614421	0.012564	0.0238143	0.0847141	0.124119	0.0189689	0.0241339	0.0763333	0.0542727	0.161592	0.164476	0.0984145	0.0868511	0.145641	0.0428473	0.146201	0.0938328	0.0161526	0.00117309	0.0269699	0.0437188	0.0267222	0.142986	0.0557264	0.0384538	0.00170426	0.0116662	0.00150819	0.00118649	0.0225148	0.000986259	0.00327998	0.00640524	0.00811041	0.00237407	0.00229479	0.00628775	0.00873088	0.00801821	0.00408409	0.00197448	0.0253387	0.0156381	0.010695	0.000786412	0.0259608	0.0198504	0.00822587	0.0306796	0.00587888	0.00664962	0.00729309	0.0119557	0.00317713	0.00451717	0.0612644	0.00410844	0.00253874	0.00280915	0.00158311	0.005497	0.0307122	0.0156003	0.0148637	0.00649149	0.00317523	0.00256358	0.000389991	0.00246187	0.00269207	0.0333883	0.001737	0.00550259	0.0130652	0.0626436	0.0355271	0.00399418	0.00258647	0.00252619	0.027614	0.0181935	0.00287506	0.0015557	0.00196765	0.00855464	0.0201871	0.00018675	0.0212117	0.00186113	0.0194458	0.00418558	0.0209271	0.0118661	0.00352976	0.0400008	0.0114086	0.0188194	0.000644601	0.00131812	0.0024984	0.00888753	0.0130216	0.00199007	0.00253193	0.00800828	0.00569386	0.0169529	0.0172555	0.0103249	0.00911173	0.0152795	0.00449519	0.0153382	0.00984419	0.0016946	0.000123071	0.00282946	0.00458663	0.00280348	0.0150009	0.00584637	0.00403427	0.0507643	0.184048	0.493783	1.79023	9.531795
36	-1494.195	-1649.056	154.861	1.627635	0.0826913	0.0919853	0.0634379	0.0916483	0.242591	0.0163839	0.0301195	0.0210542	0.0827677	0.0216677	0.00718362	0.0964798	0.012368	0.111409	0.0440955	0.0847137	0.121086	0.0547405	0.245592	0.0558846	0.266608	0.381443	0.191719	0.169432	0.0439524	0.031985	0.0133646	0.0127998	0.130818	0.0845673	0.2016	0.17126	0.0529563	0.0570487	0.184145	0.0611971	0.155626	0.135377	0.116404	0.0384438	0.0423335	0.135558	0.0787172	0.114142	0.0110198	0.313249	0.133327	0.00981096	0.0583228	0.412788	0.0941308	0.00990897	0.280865	0.134183	0.0137091	0.0866482	0.29978	0.107846	0.0685495	0.0335085	0.167917	0.0317224	0.236299	0.0219334	0.0310328	0.129419	0.0823033	0.0388352	0.345268	0.124471	0.044963	0.197694	0.0874875	0.0766442	0.113621	0.214241	0.197944	0.00212767	0.0480203	0.00218361	0.0939747	0.0231631	0.0225897	0.115954	0.287295	0.130684	0.166769	0.0367398	0.0314423	0.0755033	0.0076207	0.0307971	0.114853	0.0534034	0.269495	0.126367	0.303998	0.00779973	0.00867637	0.00598368	0.00864458	0.0228821	0.00154539	0.00284097	0.0019859	0.00780693	0.00204377	0.000677584	0.0091003	0.00116659	0.0105085	0.00415924	0.00799049	0.0114213	0.00516331	0.0231651	0.00527123	0.0251474	0.035979	0.0180836	0.0159814	0.00414574	0.00301694	0.00126059	0.00120732	0.0123392	0.00797668	0.0190156	0.0161538	0.00499502	0.00538103	0.0173692	0.00577232	0.0146792	0.0127692	0.0109797	0.00362615	0.00399304	0.0127863	0.00742488	0.0107663	0.00103943	0.0295467	0.0125758	0.000925404	0.0055012	0.0389356	0.00887874	0.000934648	0.0264922	0.0126566	0.00129309	0.00817295	0.0282762	0.0101724	0.00646582	0.00316063	0.0158385	0.00299217	0.0222885	0.00206883	0.00292712	0.0122072	0.00776313	0.00366307	0.0325669	0.0117405	0.00424106	0.0186472	0.00825212	0.00722934	0.0107171	0.0202079	0.0186708	0.000200689	0.00452944	0.000205965	0.00886401	0.00218482	0.00213074	0.0109371	0.0270986	0.0123265	0.0157302	0.00346543	0.00296574	0.00712173	0.00071881	0.00290489	0.0108333	0.00503719	0.0254197	0.0119193	0.0286741	0.0408868	0.158306	0.446655	1.72936	10.60182
72	-1488.317	-1646.97	158.6534	1.318044	0.0565241	0.0879757	0.0608706	0.0590605	0.0863367	0.110476	0.0322919	0.0116796	0.0331865	0.0460838	0.0270157	0.0597892	0.0191763	0.128008	0.0169149	0.0278392	0.0266058	0.198405	0.105559	0.0102964	0.18406	0.389011	0.104899	0.254394	0.0821883	0.0218132	0.0860476	0.0119592	0.13338	0.111724	0.463172	0.0647552	0.0165029	0.04904	0.00997917	0.0147278	0.00721696	0.0449024	0.0575666	0.0409358	0.0295416	0.0549083	0.0376382	0.0843467	0.0666783	0.202421	0.0163457	0.0399053	0.0406404	0.445826	0.025492	0.0237082	0.00640199	0.121179	0.0057835	0.0322575	0.0350221	0.0299068	0.0542436	0.0510623	0.148252	0.507167	0.114603	0.173393	0.018882	0.235818	0.0752078	0.0976603	0.0198087	0.157573	0.0337586	0.0393091	0.0263439	0.051607	0.150765	0.247094	0.128474	0.13746	0.0333611	0.171562	0.0232491	0.205839	0.0662207	0.209664	0.0781464	0.111678	0.0619162	0.0270257	0.0667981	0.152792	0.0285712	0.0843801	0.0284545	0.0167477	0.0753572	0.104896	0.0997952	0.00644861	0.0100368	0.00694449	0.00673798	0.00984982	0.0126038	0.00368406	0.00133248	0.00378612	0.00525753	0.00308211	0.00682112	0.00218774	0.0146039	0.00192975	0.00317607	0.00303535	0.0226352	0.0120428	0.00117468	0.0209986	0.0443808	0.0119675	0.0290228	0.00937654	0.00248859	0.00981684	0.00136438	0.0152168	0.0127462	0.0528415	0.00738767	0.00188275	0.00559478	0.00113848	0.00168024	0.000823355	0.00512274	0.00656755	0.00467021	0.00337028	0.00626427	0.004294	0.00962278	0.00760707	0.0230935	0.00186481	0.00455264	0.0046365	0.0508626	0.00290829	0.00270477	0.000730378	0.0138249	0.000659817	0.00368014	0.00399554	0.00341195	0.00618844	0.0058255	0.0169135	0.0578607	0.0130746	0.0197818	0.00215417	0.0269035	0.00858017	0.0111417	0.00225989	0.0179769	0.00385139	0.00448462	0.00300547	0.00588764	0.0172002	0.02819	0.0146571	0.0156823	0.00380603	0.0195729	0.00265239	0.0234833	0.00755486	0.0239197	0.00891542	0.0127409	0.00706378	0.00308326	0.00762073	0.0174315	0.00325958	0.0096266	0.00324626	0.00191068	0.00859721	0.0119671	0.0113852	0.0921046	0.275656	0.638497	1.91093	8.765309
108	-1487.672	-1645.054	157.3823	1.631829	0.0456315	0.0572377	0.0243909	0.0592371	0.0971729	0.0672287	0.0242561	0.0203397	0.142281	0.0678588	0.0531335	0.0231133	0.0330735	0.111111	0.0217585	0.0473919	0.137228	0.132518	0.251272	0.00907633	0.230355	0.269599	0.126092	0.0765201	0.03752	0.126976	0.012832	0.0119501	0.152538	0.160487	0.349422	0.0809959	0.0112108	0.0346064	0.155158	0.104217	0.108616	0.106484	0.141525	0.0613504	0.0170756	0.0500072	0.0657999	0.0600042	0.00491975	0.142994	0.0575446	0.0294158	0.0557656	0.51743	0.0166426	0.011525	0.0754942	0.130328	0.0164219	0.0181457	0.0561082	0.00854786	0.0808457	0.0631984	0.249706	0.202588	0.124608	0.12499	0.0261815	0.247643	0.132653	0.10643	0.00778661	0.187997	0.100652	0.101202	0.0472446	0.0907657	0.13066	0.272038	0.189398	0.118723	0.0569456	0.126057	0.0768115	0.337659	0.138563	0.14635	0.0432743	0.0289423	0.108887	0.0269342	0.0643496	0.102593	0.0634389	0.047747	0.0265072	0.0548186	0.0431211	0.0300819	0.0257605	0.00492138	0.00617312	0.00263058	0.00638876	0.0104802	0.00725066	0.00261603	0.00219365	0.0153451	0.00731861	0.00573048	0.00249278	0.003567	0.0119834	0.00234667	0.00511124	0.0148001	0.0142921	0.0270999	0.000978888	0.0248439	0.0290764	0.013599	0.00825274	0.00404655	0.0136944	0.00138394	0.00128882	0.0164513	0.0173086	0.0376854	0.00873546	0.00120909	0.00373232	0.0167339	0.0112398	0.0117143	0.0114844	0.0152636	0.00661667	0.00184161	0.00539331	0.00709656	0.00647148	0.000530598	0.015422	0.00620622	0.00317252	0.00601435	0.0558052	0.00179491	0.00124298	0.0081421	0.0140559	0.00177111	0.00195703	0.00605131	0.000921891	0.00871926	0.00681599	0.0269309	0.0218493	0.013439	0.0134803	0.00282369	0.0267084	0.0143067	0.0114785	0.000839791	0.0202756	0.0108554	0.0109147	0.00509536	0.00978913	0.0140917	0.0293395	0.0204267	0.0128043	0.00614161	0.0135954	0.00828417	0.0364167	0.0149441	0.015784	0.00466715	0.00312145	0.0117435	0.00290487	0.00694014	0.0110647	0.00684193	0.00514954	0.00285881	0.00591222	0.00465064	0.00324435	0.00277828	0.0404129	0.157018	0.444206	1.72589	9.272086
144	-1496.444	-1649.121	152.6776	1.748943	0.124198	0.191618	0.0406193	0.0330884	0.340506	0.0110678	0.00279297	0.0168729	0.139175	0.0450098	0.069863	0.0631739	0.152341	0.0705546	0.0676642	0.038434	0.217284	0.208216	0.130003	0.00580127	0.299646	0.46266	0.0711173	0.109863	0.0121051	0.0452347	0.0123354	0.0220843	0.148972	0.00423024	0.461188	0.0858447	0.0335559	0.00841149	0.22405	0.0162562	0.12078	0.0501862	0.37135	0.0387181	0.0402325	0.117857	0.0184377	0.138057	0.0970978	0.335089	0.0618453	0.0472374	0.163164	0.474751	0.14639	0.0447598	0.114404	0.146382	0.0388901	0.261318	0.164002	0.0842821	0.0237011	0.383017	0.0650601	0.222519	0.0712833	0.119012	0.15643	0.0350928	0.0305934	0.228957	0.0737221	0.00524855	0.0517098	0.165282	0.171418	0.255265	0.24408	0.294904	0.145083	0.0743222	0.16607	0.0868606	0.20081	0.0170629	0.0433672	0.0815869	0.0994727	0.202322	0.216964	0.114547	0.0480649	0.0647765	0.0835496	0.0136261	0.00888674	0.149862	0.0822522	0.114449	0.00908159	0.0106322	0.0164037	0.00347727	0.00283257	0.0291495	0.000947471	0.000239096	0.00144443	0.0119143	0.00385313	0.00598072	0.00540809	0.0130413	0.00603992	0.00579249	0.00329019	0.0186009	0.0178246	0.0111291	0.000496626	0.0256516	0.0396066	0.00608809	0.00940493	0.00103628	0.00387238	0.00105599	0.00189056	0.0127529	0.000362135	0.0394806	0.00734885	0.0028726	0.000720077	0.0191801	0.00139163	0.0103395	0.00429626	0.0317899	0.00331452	0.00344416	0.0100893	0.00157838	0.0118186	0.00831218	0.0286857	0.00529435	0.00404382	0.0139679	0.0406417	0.0125319	0.00383172	0.00979367	0.0125312	0.00332924	0.0223705	0.0140396	0.00721508	0.00202896	0.0327887	0.00556956	0.019049	0.0061023	0.0101882	0.0133914	0.00300417	0.00261899	0.0196002	0.00631108	0.000449309	0.00442669	0.0141492	0.0146744	0.0218523	0.0208948	0.0252457	0.01242	0.00636245	0.0142166	0.00743582	0.0171906	0.00146069	0.0037125	0.00698435	0.00851549	0.0173201	0.0185735	0.00980593	0.00411466	0.00554528	0.00715238	0.00116648	0.000760761	0.0128292	0.00704131	0.00979755	0.000777441	0.0289757	0.124098	0.37828	1.62011	11.68138
180	-1488.263	-1646.548	158.2844	1.54243	0.156451	0.0585278	0.0499675	0.01883	0.0599736	0.0268609	0.0130783	0.00187548	0.0361999	0.0190726	0.0849606	0.0485476	0.0498266	0.0467861	0.0383751	0.0411486	0.254629	0.167749	0.130183	0.0116875	0.188715	0.238465	0.0698157	0.0742886	0.0509905	0.0852037	0.0153817	0.00557728	0.112649	0.0168281	0.318495	0.0685586	0.0128868	0.0989798	0.0413208	0.0117327	0.0690488	0.0778518	0.196043	0.0611858	0.0497952	0.0706414	0.0186301	0.179891	0.0114496	0.167565	0.0448515	0.0778432	0.0804483	0.26274	0.0940797	0.102049	0.163671	0.0473014	0.00161632	0.0630383	0.0285906	0.0698891	0.190062	0.049412	0.133821	0.0426602	0.0610816	0.00549356	0.070471	0.0727995	0.0537559	0.128971	0.1159	0.127838	0.102657	0.0670494	0.181152	0.0664274	0.0348305	0.389744	0.212565	0.213533	0.0624297	0.0366674	0.00444257	0.0508574	0.0587456	0.0698236	0.0124878	0.194614	0.1933	0.0796545	0.0718827	0.104994	0.0139052	0.43381	0.0236586	0.0370505	0.223071	0.138972	0.0485234	0.0176942	0.00661933	0.00565118	0.00212962	0.00678284	0.00303789	0.00147911	0.000212111	0.00409411	0.00215705	0.0096088	0.00549059	0.00563525	0.00529138	0.00434012	0.00465379	0.0287978	0.018972	0.0147234	0.00132183	0.0213432	0.0269697	0.00789595	0.00840182	0.00576688	0.00963629	0.00173962	0.000630774	0.0127403	0.00190321	0.0360209	0.00775379	0.00145746	0.0111943	0.00467326	0.00132693	0.00780922	0.00880482	0.0221719	0.00691994	0.00563169	0.00798934	0.00210701	0.0203451	0.00129492	0.0189511	0.00507258	0.00880385	0.00909848	0.0297151	0.0106401	0.0115414	0.0185107	0.00534965	0.000182801	0.00712946	0.00323352	0.00790426	0.0214955	0.00558835	0.0151348	0.00482475	0.00690815	0.000621306	0.00797007	0.00823341	0.00607964	0.0145863	0.013108	0.0144582	0.0116102	0.00758309	0.0204878	0.00751275	0.00393923	0.044079	0.0240405	0.0241499	0.00706062	0.00414698	0.000502442	0.00575183	0.00664395	0.00789686	0.00141233	0.0220103	0.0218617	0.0090087	0.00812973	0.0118745	0.00157264	0.0490627	0.00267572	0.00419031	0.0252287	0.0157173	0.00548786	0.0516183	0.186183	0.497546	1.79461	8.841956
216	-1490.99	-1650.332	159.3417	1.520365	0.0465604	0.0701794	0.0677018	0.0681939	0.177477	0.0902892	0.00543538	0.000163943	0.032387	0.00441565	0.0102377	0.0729591	0.0498943	0.0132009	0.000380854	0.0951429	0.147325	0.0715973	0.0934274	0.00991304	0.0967483	0.224837	0.147205	0.0309064	0.0816116	0.0716548	0.0138119	0.0274268	0.121309	0.0134814	0.436887	0.348479	0.000764478	0.0746703	0.0606305	0.0117122	0.0658386	0.0342004	0.173238	0.0184388	0.0288818	0.00507243	0.0230449	0.117327	0.0197308	0.233147	0.0578016	0.0125924	0.0319667	0.394049	0.0895258	0.0833454	0.201658	0.0189939	0.0799973	0.0522968	0.00990637	0.00403739	0.220083	0.0159965	0.0140265	0.0502922	0.159266	0.157311	0.0508156	0.0438374	0.00168271	0.151063	0.0983285	0.230825	0.0239857	0.0419533	0.0414288	0.125935	0.0750375	0.228003	0.1302	0.169243	0.0367278	0.0285925	0.0275778	0.151497	0.0348012	0.0406441	0.0479336	0.167615	0.202415	0.0418735	0.147799	0.101451	0.0523057	0.145167	0.0259011	0.1152	0.164224	0.0107216	0.0764194	0.0056149	0.00846321	0.00816443	0.00822377	0.0214027	0.0108883	0.000655474	1.97705e-05	0.00390567	0.0005325	0.00123461	0.00879843	0.00601695	0.00159195	4.59287e-05	0.0114737	0.0177665	0.00863421	0.0112668	0.00119545	0.0116673	0.027114	0.0177521	0.00372712	0.00984186	0.00864114	0.00166563	0.0033075	0.0146292	0.00162578	0.0526859	0.0420244	9.21915e-05	0.00900479	0.00731167	0.00141242	0.00793974	0.00412437	0.0208914	0.00222361	0.00348297	0.000611705	0.00277908	0.0141489	0.00237942	0.0281161	0.00697053	0.00151857	0.00385499	0.0475199	0.0107963	0.010051	0.0243187	0.00229055	0.00964719	0.00630668	0.00119465	0.000486884	0.0265407	0.00192908	0.00169151	0.00606494	0.0192065	0.0189708	0.00612806	0.00528653	0.000202925	0.0182173	0.0118578	0.0278361	0.00289253	0.00505931	0.00499606	0.015187	0.00904907	0.0274958	0.0157014	0.0204097	0.00442915	0.00344808	0.00332571	0.0182697	0.00419681	0.00490143	0.00578051	0.0202133	0.02441	0.0050497	0.0178236	0.0122344	0.00630775	0.0175063	0.00312352	0.0138924	0.0198044	0.00129297	0.00921572	0.0547649	0.193941	0.51104	1.80976	8.292289
252	-1481.705	-1638.427	156.7218	1.515323	0.00480113	0.12801	0.100443	0.0485623	0.234439	0.0783794	0.00177791	0.00404029	0.0741724	0.00262036	0.044903	0.0607311	0.0388242	0.0668471	0.0134687	0.029844	0.116347	0.132966	0.077374	0.0594683	0.456592	0.186199	0.0962566	0.107271	0.0236815	0.0508992	0.0235219	0.0233373	0.130118	0.104254	0.313806	0.179672	0.00908516	0.0456019	0.0953751	0.0605295	0.0714945	0.0777481	0.0903242	0.0924203	0.0159762	0.0620771	0.0305487	0.141996	0.0922366	0.132482	0.0252726	0.046844	0.0538642	0.482757	0.10017	0.146652	0.277112	0.0146353	0.1031	0.10908	0.019166	0.0274744	0.24544	0.00168932	0.00592569	0.134466	0.0878466	0.0766728	0.0284473	0.153629	0.00294832	0.0725059	0.00720758	0.0900397	0.0241343	0.118422	0.091026	0.126788	0.044595	0.397667	0.34644	0.204487	0.133942	0.0810392	0.0807411	0.0252542	0.0267754	0.0261629	0.0180657	0.261588	0.0783115	0.0565978	0.191767	0.145354	0.097669	0.110909	0.00276777	0.122912	0.109796	0.271185	0.143372	0.00049587	0.0132211	0.0103739	0.00501561	0.0242133	0.00809517	0.000183626	0.000417288	0.00766067	0.000270636	0.00463767	0.00627242	0.00400984	0.0069041	0.00139107	0.00308235	0.0120166	0.013733	0.00799133	0.006142	0.0471577	0.019231	0.00994156	0.0110792	0.00244587	0.00525697	0.00242939	0.00241032	0.0134389	0.0107676	0.0324105	0.0185569	0.000938333	0.00470985	0.00985052	0.0062516	0.00738409	0.00802997	0.00932886	0.00954535	0.00165005	0.00641144	0.00315513	0.0146656	0.00952638	0.013683	0.00261021	0.00483814	0.0055632	0.0498601	0.0103458	0.0151465	0.0286206	0.00151156	0.0106484	0.0112659	0.00197951	0.00283761	0.0253495	0.000174476	0.000612017	0.0138879	0.00907297	0.00791892	0.00293809	0.0158671	0.000304508	0.00748855	0.000744412	0.00929947	0.00249263	0.0122309	0.00940134	0.0130949	0.00460585	0.0410718	0.035781	0.0211198	0.0138338	0.00836988	0.0083391	0.0026083	0.00276542	0.00270216	0.00186586	0.0270173	0.00808816	0.00584553	0.019806	0.0150125	0.0100874	0.0114549	0.000285861	0.0126946	0.0113399	0.0280085	0.0148077	0.0555066	0.195745	0.51414	1.81312	9.682238
288	-1506.684	-1662.657	155.9727	1.854564	0.0722157	0.0790429	0.0743367	0.0164961	0.142459	0.0150355	0.0179268	0.000319771	0.0712732	0.011968	0.0194349	0.0781802	0.0866309	0.189684	0.01317	0.00930232	0.223173	0.180403	0.070376	0.0179685	0.277372	0.202388	0.168368	0.135324	0.0811347	0.0228505	0.0111598	0.0745667	0.155714	0.00871637	0.585924	0.123023	0.028128	0.0219883	0.137357	0.0858386	0.0902317	0.05407	0.08579	0.0241022	0.110779	0.0652216	0.0214621	0.195162	0.0103325	0.333112	0.0131608	0.0827808	0.135731	0.361906	0.20468	0.0352164	0.119797	0.145715	0.0631989	0.0268521	0.158351	0.0794305	0.164735	0.102154	0.00958107	0.16904	0.140682	0.02864	0.0338103	0.0556558	0.0741293	0.10065	0.013347	0.106429	0.27358	0.0312904	0.0886771	0.290207	0.182221	0.0946557	0.25461	0.186063	0.0595058	0.0555701	0.146504	0.056321	0.00892648	0.0544458	0.0733062	0.17784	0.0713115	0.00464369	0.0579911	0.133786	0.142588	0.0791329	0.0312749	0.176467	0.037403	0.0845991	0.120064	0.00729586	0.00798561	0.00751015	0.00166658	0.0143925	0.00151901	0.00181112	3.23061e-05	0.00720064	0.00120911	0.00196348	0.00789845	0.00875222	0.0191635	0.00133055	0.000939802	0.0225469	0.0182259	0.00711	0.00181534	0.0280226	0.020447	0.01701	0.0136716	0.00819694	0.00230856	0.00112747	0.00753338	0.0157316	0.000880604	0.0591952	0.0124289	0.00284174	0.00222145	0.013877	0.00867217	0.009116	0.00546262	0.00866726	0.00243501	0.0111919	0.00658926	0.00216829	0.0197169	0.00104388	0.0336539	0.00132962	0.00836324	0.0137127	0.036563	0.0206786	0.00355787	0.012103	0.0147214	0.00638491	0.00271283	0.015998	0.00802476	0.016643	0.0103205	0.000967964	0.0170779	0.0142129	0.00289346	0.00341581	0.00562284	0.00748919	0.0101686	0.00134843	0.0107524	0.0276395	0.00316123	0.00895893	0.0293193	0.0184095	0.00956294	0.0257229	0.0187977	0.0060118	0.00561417	0.0148011	0.00569004	0.000901831	0.00550059	0.00740603	0.017967	0.00720451	0.000469147	0.00585877	0.0135162	0.0144055	0.0079947	0.00315966	0.0178282	0.00377878	0.00854695	0.0121299	0.0212138	0.0991976	0.323432	1.51239	9.898171
324	-1479.514	-1634.315	154.8011	1.663865	0.0245443	0.184513	0.020154	0.121715	0.0662638	0.0812091	0.000999766	0.016617	0.124485	0.00698121	0.00981902	0.135929	0.0316059	0.116347	0.0221191	0.0442487	0.174264	0.144809	0.259013	0.00250829	0.330045	0.290643	0.308501	0.0614761	0.0148329	0.034556	0.0168413	0.0351718	0.326884	0.019393	0.618284	0.208456	0.000341651	0.00116157	0.0889237	0.098296	0.112015	0.120706	0.057872	0.0495793	0.0186596	0.0456921	0.0107165	0.134175	0.0975553	0.273651	0.0341164	0.0153095	0.082116	0.391688	0.019986	0.168883	0.220711	0.00189314	0.0191824	0.072565	0.0944344	0.0583353	0.15408	0.0507622	0.0691989	0.0813613	0.169879	0.174895	0.0225811	0.0273308	0.00242224	0.127884	0.144924	0.140047	0.0481074	0.109194	0.0808862	0.338597	0.0662995	0.433266	0.131319	0.0792724	0.0407616	0.0294104	0.164946	0.110098	0.0652622	0.0173449	0.167514	0.177112	0.147493	0.0987145	0.116274	0.0320194	0.12256	0.143951	0.0759063	0.0276594	0.102764	0.360258	0.0200853	0.00231239	0.0173835	0.00189877	0.0114672	0.00624292	0.00765096	9.4191e-05	0.00156554	0.0117281	0.000657722	0.000925081	0.0128063	0.00297769	0.0109614	0.00208391	0.00416881	0.016418	0.0136429	0.0244024	0.000236313	0.0310946	0.0273824	0.0290649	0.00579186	0.00139745	0.00325563	0.00158667	0.00331365	0.0307967	0.00182707	0.0582504	0.0196393	3.2188e-05	0.000109436	0.00837778	0.00926077	0.0105533	0.011372	0.0054523	0.00467102	0.00175798	0.00430479	0.00100964	0.012641	0.00919098	0.0257815	0.00321421	0.00144235	0.0077364	0.0369021	0.00188294	0.015911	0.0207938	0.000178359	0.00180723	0.00683658	0.00889696	0.00549595	0.0145164	0.00478246	0.00651944	0.0076653	0.0160048	0.0164774	0.00212744	0.00257492	0.000228207	0.0120484	0.0136537	0.0131942	0.00453234	0.0102875	0.00762054	0.0319003	0.00624628	0.0408193	0.012372	0.0074685	0.00384028	0.00277085	0.0155401	0.0103727	0.00614856	0.00163412	0.015782	0.0166863	0.0138958	0.0093002	0.0109545	0.00301665	0.0115467	0.0135621	0.00715137	0.00260588	0.00968172	0.033941	0.0018923	0.0369478	0.147431	0.425687	1.6986	10.61424
