Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-1.57933	-174.383	172.8037	0.6356633	0.8847512
6	-4.966181	-178.167	173.2008	0.3408526	0.7528678
12	-8.749086	-180.8676	172.1185	1.382244	0.2815807
18	-7.528398	-180.586	173.0577	0.3944229	0.8699383
24	-1.288968	-174.6353	173.3463	0.03712601	0.946378
30	-10.78071	-184.3661	173.5854	0.04969424	0.5401212
36	-8.804023	-182.2978	173.4937	0.02859823	0.7806758
42	-7.246453	-179.0037	171.7572	1.685673	0.8806595
48	-8.436927	-181.1458	172.7089	0.733991	0.8806595
54	-13.48379	-187.0487	173.5649	0.01080859	0.697996
60	-13.21578	-186.675	173.4592	0.1229833	0.6864097
66	-15.81259	-188.3614	172.5488	0.9126298	0.8588687
72	-19.99371	-192.3285	172.3348	0.3024356	1.573736
78	-26.59919	-198.5297	171.9305	0.7067539	1.573736
84	-12.64281	-185.6938	173.051	0.5847254	0.5357552
90	-7.042552	-178.9163	171.8738	1.699577	0.7021869
96	-6.662401	-179.8674	173.205	0.2918033	0.8148745
102	-5.600007	-178.8042	173.2042	0.4338861	0.4958495
108	-5.040171	-178.4653	173.4252	0.02581638	0.8712222
114	-5.388413	-178.2585	172.8701	0.5620285	0.8930231
120	-14.47476	-186.3142	171.8394	1.700658	0.7552174
126	-19.9247	-191.7904	171.8657	1.742153	0.6332576
132	-10.05636	-183.4074	173.351	0.2309571	0.6868016
138	-15.37666	-187.8538	172.4771	0.9170814	0.9348352
144	-8.444908	-180.5332	172.0883	1.20803	1.034394
150	-6.728824	-178.9818	172.253	0.9126386	1.154799
156	-8.398509	-181.1128	172.7143	0.5261365	1.087238
162	-3.001114	-174.5028	171.5017	2.002775	0.8048267
168	-0.8877082	-173.3484	172.4607	1.12362	0.6824097
174	-3.970433	-176.6505	172.68	0.8952757	0.6987982
180	-1.645341	-173.5339	171.8886	1.607368	0.8159822
186	-16.53796	-189.5995	173.0615	0.3162132	0.9523504
192	-3.975768	-175.843	171.8672	1.621224	0.8256005
198	-0.5411263	-173.0858	172.5446	0.4734249	1.280061
204	-10.69354	-182.7656	172.072	1.5497	0.5961544
210	-9.298445	-182.0756	172.7772	0.8021924	0.691492
216	-2.17568	-174.5815	172.4058	0.928986	0.9964862
222	-7.066522	-179.8477	172.7811	0.6594825	0.88326
228	-7.137512	-179.6044	172.4669	1.120665	0.6763569
234	-17.51822	-189.8775	172.3593	1.147221	0.8021732
240	-10.88373	-183.9244	173.0407	0.534283	0.6993715
246	-14.38084	-186.2364	171.8555	1.66906	0.7775441
252	-18.05807	-187.1574	169.0994	2.85043	2.049557
258	-9.167712	-179.1319	169.9642	2.85043	1.440993
264	-31.13793	-202.5262	171.3883	1.643141	1.269093
270	-14.36838	-186.3787	172.0103	1.573627	0.683108
276	-6.541991	-179.7249	173.183	0.1508357	0.997488
282	-4.783643	-178.0438	173.2602	0.01618866	1.053546
288	-1.085447	-174.5966	173.5112	0.06196439	0.7025662
294	-11.58688	-184.1257	172.5388	0.4995172	1.263381
300	-12.22243	-183.8918	171.6694	1.968359	0.514188
306	-16.60229	-189.2308	172.6285	0.3501486	1.312158
312	-19.27798	-191.5331	172.2551	1.249016	0.8052926
318	-28.56438	-200.602	172.0376	1.388459	0.8998595
324	-9.961067	-182.4015	172.4404	1.158933	0.6524345
330	-6.085117	-178.4902	172.405	1.158933	0.7180513
