Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-1553.701	-1724.682	170.9814	0.1076404	1.024194	1.099513	1.184462
6	-1554.009	-1724.982	170.9727	0.1842049	0.9011536	0.9364687	1.364064
12	-1544.453	-1714.896	170.4423	0.4477927	1.123377	0.7935766	1.508239
18	-1533.975	-1704.284	170.3093	0.7042147	0.9589614	0.6885815	1.615475
24	-1541.024	-1711.479	170.4552	0.4195402	1.076494	0.9415582	1.443284
30	-1548.415	-1718.876	170.4612	0.4027465	1.189174	0.7986901	1.475092
36	-1551.189	-1721.746	170.5569	0.3238748	0.8171697	0.7003886	1.800359
42	-1549.838	-1719.96	170.1222	0.6035751	1.056778	0.4989483	1.88149
48	-1551.181	-1721.486	170.3052	0.4657693	1.056778	0.67361	1.72941
54	-1548.349	-1718.886	170.5366	0.6099126	0.927737	0.6475061	1.571139
60	-1544.312	-1714.93	170.6185	0.264511	0.9639435	0.9416059	1.521839
66	-1563.814	-1734.15	170.3361	1.247078	0.8156415	0.8979497	1.108725
72	-1552.538	-1723.073	170.5352	0.3910977	1.106585	0.8565628	1.445931
78	-1542.479	-1713.23	170.7509	0.1676062	1.045934	0.9733229	1.408598
84	-1543.321	-1713.612	170.2907	0.3341183	1.101538	0.8817927	1.65369
90	-1558.212	-1728.705	170.4926	0.1254198	1.257026	1.09229	1.387173
96	-1558.045	-1728.964	170.9195	0.3331782	0.8298299	0.7961631	1.453235
102	-1555.25	-1725.566	170.3165	0.33798	0.9478585	0.8965863	1.731036
108	-1562.111	-1732.728	170.6169	0.5335665	0.776457	0.7395595	1.609706
114	-1563.3	-1734.096	170.7958	0.3288754	0.8888425	0.8145618	1.492087
120	-1550.251	-1721.092	170.841	0.3770093	0.9288375	0.7826598	1.414912
126	-1549.282	-1719.64	170.3574	0.4058748	1.394692	0.7783348	1.414912
132	-1556.876	-1727.194	170.3181	1.032233	0.9885224	0.8203111	1.230186
138	-1556.31	-1726.585	170.275	0.1755867	1.417939	0.8636403	1.569257
144	-1550.158	-1721.043	170.8852	0.1934563	0.8466367	0.9373785	1.465596
