Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-594.4831	-765.4727	170.9897	0.7596056	0.697324	1.239772	0.7631982
6	-595.2546	-765.0246	169.7699	1.221254	1.872484	0.7158195	0.9631009
12	-596.2363	-766.1362	169.8999	1.732303	1.090106	0.8656583	0.9352738
18	-610.4418	-778.6797	168.2379	2.560993	1.916978	1.314806	0.5361864
24	-598.5784	-769.6291	171.0507	0.4306284	0.5751249	1.626077	0.5788702
30	-608.0311	-778.0136	169.9824	0.391271	1.148586	2.167785	0.4966139
36	-613.1175	-783.2531	170.1356	1.512049	0.4532328	1.64233	0.5290112
42	-597.5712	-767.2533	169.6822	1.386792	0.9231275	1.777783	0.647866
48	-601.8023	-771.8798	170.0775	1.455788	1.106153	1.092923	0.7240375
54	-593.2079	-764.0516	170.8437	1.106046	0.5465326	1.194493	0.7240375
60	-604.4063	-773.6803	169.274	1.843019	0.9899825	1.736463	0.5277492
66	-601.6001	-770.9712	169.3711	1.809102	0.6466199	1.999911	0.5294079
72	-588.3507	-757.8411	169.4904	0.7926028	1.334222	2.185113	0.4885379
78	-587.714	-758.1051	170.3911	1.118611	0.7874844	1.445545	0.685714
84	-598.6796	-769.0753	170.3957	0.6762884	0.9581883	1.586724	0.855883
90	-606.5343	-777.0038	170.4694	1.124951	0.7748028	1.313003	0.780625
96	-598.9364	-769.159	170.2226	0.9826459	0.7833428	1.69361	0.780625
102	-602.2745	-772.7744	170.4999	0.5234393	0.9287434	1.69361	0.780625
108	-600.9855	-770.2511	169.2656	0.8090262	1.503183	2.233318	0.491782
114	-601.5162	-771.9287	170.4125	1.394933	0.9208904	0.8508347	0.917222
120	-608.8195	-779.6958	170.8763	0.709161	0.6518417	1.50472	0.6554615
126	-603.9147	-773.5429	169.6282	2.203599	0.887696	1.066916	0.7794768
132	-604.3513	-774.4223	170.071	1.082898	0.7330849	1.793789	0.7794768
138	-597.4793	-767.6851	170.2057	0.930219	0.7157532	1.923214	0.6054987
