Iteration	Posterior	Likelihood	Prior	tree_length
0	-465.9521	-639.3545	173.4024	0.9260416
6	-459.2239	-632.6794	173.4555	0.8658987
12	-455.8469	-629.3127	173.4659	0.8535019
18	-461.134	-634.6186	173.4846	0.830387
24	-462.7797	-636.0052	173.2255	1.100967
30	-464.1608	-637.593	173.4322	0.8928823
36	-455.9707	-629.422	173.4514	0.870783
42	-463.8498	-637.31	173.4602	0.8602671
48	-462.4549	-635.5962	173.1414	1.176031
54	-466.8441	-639.9232	173.0791	1.229334
60	-475.2095	-648.7544	173.5449	0.7480777
66	-478.02	-651.3169	173.2969	1.033859
72	-472.6781	-645.6927	173.0147	1.28285
78	-472.1707	-645.2818	173.1111	1.20215
84	-477.1541	-650.2183	173.0641	1.241895
90	-475.5148	-648.0424	172.5276	1.653191
96	-474.0531	-647.5062	173.4531	0.8687111
102	-494.6867	-667.9511	173.2644	1.064853
108	-479.6911	-653.0158	173.3247	1.006552
114	-487.8784	-661.1341	173.2557	1.073077
120	-487.6489	-660.7491	173.1001	1.211508
126	-474.1781	-647.2146	173.0365	1.264874
132	-480.3671	-653.7907	173.4236	0.9025749
138	-476.2239	-649.5325	173.3086	1.022435
144	-472.7769	-646.0504	173.2735	1.056228
150	-483.7117	-656.9963	173.2845	1.04576
156	-482.2126	-655.6223	173.4097	0.9180624
162	-474.1949	-647.5663	173.3714	0.958968
168	-478.1392	-651.3534	173.2142	1.111269
174	-472.51	-645.8858	173.3758	0.954455
180	-468.3086	-641.7561	173.4475	0.875283
186	-475.9212	-649.3118	173.3907	0.9386356
192	-471.8311	-645.0543	173.2231	1.103156
198	-476.0623	-648.8533	172.791	1.459023
204	-470.3962	-643.1443	172.7481	1.491464
210	-473.2667	-646.1527	172.8861	1.385725
216	-463.4304	-636.6362	173.2059	1.118859
222	-464.2028	-637.6571	173.4544	0.8672196
228	-460.0802	-633.5346	173.4544	0.8672196
234	-462.8377	-636.2077	173.37	0.9605299
240	-478.3097	-650.913	172.6033	1.598514
246	-466.761	-639.3643	172.6033	1.598514
252	-466.076	-639.6506	173.5746	0.7000481
258	-464.661	-638.204	173.543	0.7509157
264	-470.03	-643.144	173.114	1.199661
270	-464.1234	-637.371	173.2475	1.080646
276	-462.3433	-635.4242	173.0809	1.22778
282	-461.1143	-634.5251	173.4109	0.9167394
288	-462.3664	-635.7708	173.4043	0.9238908
294	-460.9809	-634.1915	173.2106	1.114605
300	-462.8022	-636.1743	173.3722	0.9582136
306	-463.5557	-637.0037	173.448	0.8747063
312	-468.9699	-642.4179	173.448	0.8747063
318	-469.2976	-642.6789	173.3812	0.9486704
324	-466.5787	-639.96	173.3812	0.9486704
330	-467.0013	-640.3606	173.3593	0.9716027
336	-468.8639	-642.207	173.3432	0.98806
342	-468.5545	-641.5294	172.9749	1.315173
348	-467.2715	-640.2996	173.0281	1.271842
354	-467.2687	-640.4284	173.1597	1.160012
360	-467.6023	-640.7614	173.1592	1.160457
366	-460.2043	-633.7371	173.5328	0.7659268
372	-470.0244	-643.5754	173.551	0.7386928
378	-466.5971	-640.0628	173.4658	0.8536435
384	-467.8251	-641.1998	173.3747	0.9555913
390	-457.9302	-631.0916	173.1614	1.158537
396	-461.9277	-635.2652	173.3375	0.9938083
402	-465.6136	-638.4492	172.8356	1.424892
408	-471.0338	-644.4905	173.4567	0.8645145
414	-469.5475	-643.0667	173.5192	0.7850152
420	-466.9109	-640.131	173.2201	1.10595
426	-463.8516	-637.1679	173.3163	1.014919
432	-469.37	-642.62	173.25	1.078334
438	-471.1584	-644.3526	173.1942	1.129388
444	-464.9457	-638.0717	173.126	1.189342
450	-460.1309	-633.4046	173.2736	1.056123
456	-460.3434	-633.6367	173.2933	1.037297
462	-455.6854	-628.9681	173.2827	1.047447
468	-458.5597	-632.041	173.4813	0.8346108
474	-457.8826	-630.9643	173.0817	1.227101
480	-461.9866	-635.2701	173.2835	1.046703
486	-462.9431	-636.4642	173.5211	0.7823508
492	-461.4729	-634.994	173.5211	0.7823508
498	-461.0012	-634.5383	173.537	0.7597582
504	-460.6119	-633.9514	173.3395	0.9917255
510	-459.498	-633.0239	173.5259	0.7757455
516	-467.7171	-641.0088	173.2917	1.038841
522	-462.7368	-636.1661	173.4293	0.8961751
528	-467.3304	-640.7597	173.4293	0.8961751
534	-456.1177	-629.5947	173.477	0.8399493
540	-459.2978	-632.6625	173.3648	0.9659349
546	-454.1926	-627.4549	173.2623	1.066873
552	-461.5373	-634.7769	173.2396	1.088022
558	-467.7791	-640.812	173.0329	1.267875
564	-469.616	-643.0705	173.4544	0.8671551
570	-461.9179	-635.2626	173.3447	0.9865046
576	-466.3544	-639.7612	173.4068	0.921175
582	-469.2122	-642.2034	172.9912	1.302006
588	-463.9393	-637.0541	173.1149	1.19893
594	-466.8374	-640.2936	173.4562	0.8650119
600	-465.5519	-638.9003	173.3484	0.982774
606	-478.2311	-651.3127	173.0816	1.22724
612	-474.0513	-647.4634	173.4121	0.9153801
618	-464.222	-637.7775	173.5555	0.7316868
624	-471.2197	-644.8164	173.5967	0.6580659
630	-467.3266	-640.1608	172.8342	1.425964
636	-467.1673	-640.516	173.3487	0.9823791
642	-469.9627	-643.2718	173.3091	1.021953
648	-470.7782	-643.688	172.9097	1.367136
654	-465.5705	-638.5236	172.9531	1.332716
660	-461.8846	-635.2905	173.4059	0.9221822
666	-467.4289	-640.8042	173.3753	0.9549518
672	-469.9941	-643.4639	173.4698	0.848763
678	-465.6048	-639.1552	173.5503	0.7397837
684	-461.3271	-634.9362	173.6091	0.6302981
690	-459.426	-632.8743	173.4483	0.8743502
696	-466.5675	-639.9525	173.385	0.9446639
702	-475.2602	-648.4097	173.1496	1.168879
708	-479.9653	-652.9829	173.0175	1.280509
714	-471.4717	-644.8836	173.4119	0.9155894
720	-468.4538	-641.6227	173.169	1.15185
726	-475.1421	-648.3004	173.1583	1.161207
732	-479.7345	-652.6255	172.891	1.381837
738	-471.416	-644.2883	172.8723	1.396445
744	-483.7835	-656.6724	172.8889	1.383502
750	-481.4476	-654.6603	173.2126	1.112747
756	-466.2782	-639.4908	173.2126	1.112747
762	-473.2779	-646.7491	173.4712	0.8469871
768	-471.9654	-645.1474	173.182	1.140244
774	-475.3823	-648.6951	173.3128	1.018283
780	-478.5212	-651.8728	173.3516	0.9794748
786	-471.6854	-645.037	173.3516	0.9794748
792	-464.6023	-638.0508	173.4485	0.8741226
798	-476.0721	-649.4727	173.4005	0.9280157
804	-466.1962	-639.5496	173.3534	0.9776074
810	-467.616	-640.5011	172.8851	1.386483
816	-459.146	-632.5326	173.3866	0.9429612
822	-459.212	-632.5987	173.3866	0.9429612
828	-461.0131	-634.1789	173.1657	1.154701
834	-461.5948	-634.9927	173.3979	0.9308621
840	-470.523	-643.859	173.336	0.9952485
846	-480.9166	-653.6926	172.7759	1.470475
852	-468.5607	-641.9021	173.3414	0.989838
858	-474.9627	-648.4315	173.4689	0.8498912
864	-473.884	-647.2747	173.3907	0.9386693
870	-473.6114	-646.6355	173.0241	1.275088
876	-468.5036	-641.5477	173.0441	1.258586
882	-479.4185	-652.8203	173.4018	0.9266394
888	-487.7758	-661.0758	173.3	1.030816
894	-473.6377	-646.8359	173.1981	1.125851
900	-478.4716	-651.8017	173.3301	1.001138
906	-470.9729	-644.2026	173.2298	1.097074
912	-483.1751	-656.3192	173.1441	1.173631
918	-478.3615	-651.3388	172.9773	1.3132
924	-472.4088	-645.8222	173.4134	0.913978
930	-468.9772	-642.5783	173.6011	0.6485881
936	-467.5589	-641.16	173.6011	0.6485881
942	-468.0282	-641.2587	173.2304	1.096466
948	-468.3517	-641.7679	173.4162	0.9108832
954	-473.9539	-647.0872	173.1333	1.183037
960	-488.6127	-661.9707	173.358	0.9729212
966	-483.2337	-656.5204	173.2867	1.043685
972	-478.7015	-651.8485	173.1469	1.171171
978	-477.3733	-650.5602	173.1869	1.135934
984	-472.8514	-646.014	173.1626	1.157412
990	-466.9632	-640.4447	173.4816	0.8342622
996	-469.9935	-643.4346	173.4412	0.8826172
1002	-470.9524	-643.9653	173.0129	1.284289
1008	-466.53	-639.9697	173.4397	0.8843629
1014	-481.3867	-654.5961	173.2093	1.115722
1020	-480.2565	-653.365	173.1085	1.204391
1026	-489.1497	-662.5473	173.3976	0.9311729
1032	-476.2601	-649.5268	173.2667	1.062743
1038	-483.0923	-656.36	173.2677	1.061753
1044	-475.8993	-649.278	173.3787	0.9514009
1050	-470.8571	-644.1777	173.3206	1.010597
1056	-481.6756	-654.3543	172.6788	1.543168
1062	-470.8383	-643.8911	173.0529	1.251292
1068	-468.9701	-642.023	173.0529	1.251292
1074	-462.2082	-635.4926	173.2844	1.045879
1080	-471.5296	-644.9524	173.4228	0.9034781
1086	-474.1706	-647.5934	173.4228	0.9034781
1092	-474.2654	-647.5918	173.3263	1.004929
1098	-473.2272	-646.7834	173.5561	0.7306734
1104	-476.6375	-649.8932	173.2557	1.073059
1110	-473.1649	-646.6028	173.4379	0.8864333
1116	-460.1001	-633.4911	173.391	0.9383081
1122	-465.3062	-638.6972	173.391	0.9383081
1128	-463.1254	-636.4455	173.3201	1.011094
1134	-465.7299	-639.0153	173.2854	1.044909
1140	-468.0512	-641.5227	173.4715	0.8467013
1146	-473.9366	-647.408	173.4715	0.8467013
1152	-466.3434	-639.6866	173.3432	0.9880443
1158	-473.2879	-646.7562	173.4683	0.8505902
1164	-460.5023	-633.8884	173.3861	0.9435432
1170	-457.1626	-630.4952	173.3326	0.9986549
1176	-462.687	-636.2289	173.542	0.7524579
1182	-468.7531	-641.8896	173.1364	1.180327
1188	-469.3405	-642.6745	173.334	0.9973175
1194	-466.9165	-640.2505	173.334	0.9973175
1200	-460.2223	-633.5563	173.334	0.9973175
1206	-460.7122	-634.0528	173.3407	0.990586
1212	-465.1351	-638.3516	173.2165	1.10924
1218	-469.5948	-642.5303	172.9356	1.346666
1224	-468.2999	-641.5292	173.2292	1.097581
1230	-460.7516	-634.1616	173.41	0.9177476
1236	-472.3866	-645.5352	173.1485	1.169783
1242	-477.7095	-650.9454	173.236	1.091366
1248	-480.0139	-653.3593	173.3454	0.9858111
1254	-471.7974	-644.8997	173.1024	1.209584
1260	-477.3397	-650.8059	173.4663	0.8530315
1266	-476.9502	-650.2669	173.3167	1.014464
1272	-486.769	-659.8341	173.0651	1.241074
1278	-479.7829	-653.2926	173.5097	0.7979317
1284	-466.346	-639.4035	173.0575	1.247442
1290	-467.7413	-641.1527	173.4114	0.9161532
1296	-480.8044	-654.1982	173.3938	0.9353062
1302	-479.4431	-652.7104	173.2672	1.06219
1308	-485.8982	-658.946	173.0479	1.255465
1314	-465.4688	-638.8485	173.3796	0.9503745
1320	-460.6255	-634.0354	173.4099	0.9177705
1326	-458.4324	-631.7521	173.3197	1.011559
1332	-467.7484	-641.0981	173.3497	0.9814359
1338	-461.0322	-634.3979	173.3658	0.9648621
1344	-469.1458	-642.6031	173.4573	0.8638085
1350	-464.0081	-637.3851	173.3771	0.9530897
1356	-474.3793	-647.0822	172.7029	1.525272
1362	-463.8175	-637.2494	173.432	0.8931822
1368	-470.5284	-643.966	173.4376	0.8867598
1374	-468.4921	-641.9045	173.4124	0.9150598
1380	-468.4209	-641.7722	173.3513	0.9797991
1386	-476.5279	-649.7593	173.2314	1.095628
1392	-471.9447	-645.203	173.2584	1.070548
1398	-482.4869	-655.7453	173.2584	1.070548
1404	-470.528	-644.0176	173.4896	0.8241207
1410	-472.3706	-645.0941	172.7235	1.509893
1416	-467.165	-640.5856	173.4206	0.9059442
1422	-464.8786	-637.9138	173.0352	1.265959
1428	-465.6382	-638.9925	173.3543	0.9767437
1434	-464.3563	-637.7106	173.3543	0.9767437
1440	-472.9593	-646.1957	173.2363	1.091031
1446	-475.9469	-649.1111	173.1642	1.156061
1452	-465.4651	-638.8678	173.4027	0.925689
1458	-462.3351	-635.4993	173.1642	1.156017
1464	-463.2329	-636.4527	173.2198	1.106243
1470	-467.2979	-640.4014	173.1035	1.208634
1476	-474.7544	-647.8068	173.0524	1.251676
1482	-479.2456	-652.0055	172.7599	1.48258
1488	-480.4259	-653.5526	173.1268	1.188682
1494	-484.9235	-658.3715	173.448	0.8746928
1500	-485.0808	-658.1819	173.1012	1.210629
1506	-474.3317	-647.828	173.4963	0.815494
1512	-472.0018	-645.3842	173.3824	0.9474774
1518	-468.5802	-642.1303	173.5501	0.7400795
1524	-475.6421	-648.6467	173.0046	1.291061
1530	-473.2478	-646.6794	173.4317	0.8934826
1536	-472.0358	-645.4675	173.4317	0.8934826
1542	-472.7786	-646.3091	173.5305	0.7692092
1548	-474.2411	-647.5029	173.2618	1.067296
1554	-466.9202	-640.182	173.2618	1.067296
1560	-465.7914	-639.1617	173.3703	0.960165
1566	-474.326	-647.6773	173.3513	0.9797421
1572	-469.4343	-642.776	173.3417	0.9894921
1578	-469.6244	-642.9392	173.3147	1.016401
1584	-468.0379	-641.2876	173.2496	1.078727
1590	-465.9384	-639.0674	173.129	1.186738
1596	-467.166	-640.5798	173.4138	0.9135348
1602	-469.9121	-643.341	173.4289	0.8966747
1608	-467.0581	-640.3332	173.275	1.054806
1614	-477.3025	-650.6776	173.3751	0.9551069
1620	-470.1259	-643.3983	173.2724	1.057303
1626	-476.151	-649.3701	173.2191	1.106834
1632	-478.2257	-651.0335	172.8077	1.44628
1638	-472.1203	-645.0909	172.9705	1.318711
1644	-472.1325	-645.3495	173.217	1.108807
1650	-475.0529	-648.2469	173.1941	1.129488
1656	-480.7486	-653.8388	173.0902	1.219922
1662	-474.4795	-647.5983	173.1189	1.195488
1668	-480.4572	-653.6474	173.1902	1.132957
1674	-485.3533	-658.7818	173.4285	0.8971259
1680	-472.2152	-645.6069	173.3917	0.937521
1686	-471.4638	-644.8067	173.3429	0.988276
1692	-475.3746	-648.2854	172.9107	1.366344
1698	-469.5039	-642.8691	173.3652	0.9654933
1704	-463.4833	-636.7101	173.2268	1.099825
1710	-475.8054	-649.1504	173.345	0.9862215
1716	-485.8003	-658.8722	173.0719	1.23538
1722	-463.0059	-636.3341	173.3282	1.003091
1728	-462.2764	-635.5134	173.237	1.090449
1734	-481.766	-654.81	173.0439	1.258712
1740	-465.8808	-639.1125	173.2318	1.095262
1746	-469.1966	-642.7292	173.5326	0.7661882
