Iteration	Posterior	Likelihood	Prior	acrv_sd	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	tree_length
0	-3268.067	-3434.117	166.0506	0.07452402	0.0480926	0.00486809	0.0320057	0.00690989	0.0317505	0.022447	0.111242	0.0836455	0.0663004	0.0427031	0.0252349	0.194111	0.143019	0.0964056	0.0732577	0.0129486	0.00202833	0.111134	0.107973	0.0169515	0.0325898	0.0517229	0.0105653	0.0111595	0.0176617	0.0701858	0.00317272	0.00589396	0.0220558	0.0303596	0.152383	0.0523925	0.0114392	0.241066	0.0288222	0.123025	0.0619299	0.0140723	0.0770405	0.134511	0.0359485	0.0168923	0.150754	0.0872006	0.0721724	0.00759468	0.169645	0.0205916	0.0831815	0.0247633	0.0167988	0.0654115	0.0961555	0.0114916	0.024443	0.0939308	0.00147071	0.00657275	0.0387637	0.0344958	0.114087	0.00902694	0.0733011	0.0423374	0.0120078	0.00866095	0.212035	0.148513	0.0377432	0.00936298	0.057615	0.106766	0.117075	0.0770344	0.00616464	0.0045946	0.0256893	0.145491	0.045251	0.0228475	0.00857879	0.0164583	0.020049	0.0351545	0.138269	0.108783	0.0746675	0.0271229	0.0293739	0.0174177	0.00728244	0.0501092	0.0685248	0.0143202	0.0163906	0.0977191	0.00179798	0.00882275	0.000893068	0.00587154	0.00126764	0.00582473	0.00411798	0.0204078	0.015345	0.012163	0.00783403	0.00462942	0.0356103	0.0262373	0.0176859	0.0134394	0.00237547	0.000372105	0.0203879	0.019808	0.0031098	0.00597871	0.00948874	0.00193823	0.00204726	0.0032401	0.0128758	0.000582047	0.00108127	0.00404621	0.00556958	0.0279552	0.00961158	0.00209856	0.0442244	0.00528753	0.0225693	0.0113612	0.0025816	0.0141333	0.0246765	0.00659488	0.00309896	0.0276564	0.0159972	0.0132403	0.00139327	0.0311219	0.0037776	0.0152599	0.0045429	0.00308179	0.012	0.0176401	0.00210817	0.00448415	0.0172319	0.000269807	0.00120579	0.00711133	0.00632837	0.0209296	0.00165602	0.0134473	0.00776694	0.00220288	0.00158888	0.0388985	0.0272452	0.00692411	0.00171767	0.0105697	0.0195866	0.0214778	0.0141322	0.00113092	0.000842894	0.00471279	0.0266908	0.00830144	0.00419145	0.00157381	0.00301932	0.00367806	0.00644922	0.0253659	0.0199565	0.013698	0.00497578	0.00538874	0.00319533	0.00133599	0.00919269	0.0125711	0.00262709	0.00300691	0.0179269	0.000329845	0.915298	0.973825	1.02119	1.08649	5.450978
36	-3268.152	-3434.337	166.1847	0.1240667	0.0861407	0.00203654	0.0293558	0.0435106	0.0355856	0.0346755	0.101536	0.0880315	0.034524	0.00959615	0.0757676	0.0681012	0.154271	0.105102	0.0724167	0.000231797	0.00132131	0.128447	0.103378	0.0056911	0.024866	0.0150269	0.001285	0.0236812	0.0080336	0.11681	0.00371924	0.0210444	0.00939228	0.0200384	0.1581	0.0275245	0.00943144	0.223189	0.029171	0.13884	0.0311676	0.00889814	0.0981135	0.0916543	0.016732	0.0340971	0.155508	0.128601	0.0523447	0.00246186	0.146454	0.0245459	0.0984743	0.0482548	0.00611247	0.0363039	0.0110002	0.0176066	0.0605078	0.0867821	0.000868398	0.0251836	0.079756	0.0120569	0.0616718	0.00318149	0.0830372	0.0333747	0.0367246	0.123883	0.00725337	0.00464263	0.0852829	0.0689353	0.0322377	0.0158513	0.0121588	0.0499671	0.0790841	0.0466051	0.0192813	0.0840432	0.0737323	0.194303	0.0563295	0.0732767	0.023468	0.00514948	0.0405574	0.0218075	0.0968237	0.0395469	0.0928948	0.0224331	0.13345	0.10501	0.179268	0.0271015	0.00443594	0.0227103	0.00692397	0.0161017	0.000380677	0.00548727	0.00813313	0.00665177	0.00648165	0.0189795	0.0164551	0.00645333	0.00179374	0.0141627	0.0127297	0.0288368	0.0196459	0.0135363	4.33283e-05	0.000246983	0.0240098	0.0193237	0.0010638	0.00464802	0.00280888	0.000240196	0.00442656	0.00150166	0.0218345	0.000695212	0.00393368	0.00175563	0.00374564	0.0295526	0.00514497	0.00176295	0.0417192	0.00545274	0.0259524	0.00582594	0.00166327	0.0183397	0.0171323	0.0031276	0.00637353	0.029068	0.0240385	0.00978443	0.000460179	0.0273757	0.00458819	0.0184071	0.00901994	0.00114256	0.00678603	0.00205619	0.00329108	0.0113103	0.0162216	0.000162324	0.0047074	0.0149082	0.00225371	0.0115279	0.000594694	0.0155216	0.0062385	0.00686467	0.0231566	0.00135582	0.000867814	0.0159413	0.0128856	0.00602597	0.00296297	0.00227276	0.00934	0.0147826	0.00871157	0.00360412	0.0157096	0.0137823	0.0363197	0.0105293	0.0136971	0.00438672	0.000962555	0.00758111	0.00407633	0.0180986	0.00739222	0.0173642	0.00419325	0.0249448	0.0196288	0.0335093	0.00506589	0.000829179	0.00424509	0.00129425	0.86035	0.953869	1.03235	1.14456	5.349796
72	-3274.665	-3441.027	166.3622	0.1903267	0.0408811	0.0182467	0.0231777	0.0591303	0.0312495	0.0322727	0.0669383	0.140769	0.0811708	0.042802	0.0470866	0.0894221	0.179229	0.0745047	0.0320461	0.0107599	0.0289157	0.0515539	0.109672	0.00916499	0.0262671	0.0181976	0.00568801	0.00192497	0.0244522	0.0721616	0.00754673	0.0045869	0.0383598	0.0348238	0.165227	0.0856041	0.00381113	0.220767	0.0283596	0.118718	0.0423209	0.0278841	0.0751249	0.123751	0.0384547	0.0220349	0.113947	0.141844	0.0496272	0.0142415	0.121012	0.0240054	0.0513102	0.0299257	0.0180786	0.0278998	0.127756	0.0314063	0.0261277	0.0829517	0.00313004	0.0122222	0.0620746	0.047138	0.091125	0.0243852	0.0592186	0.0831216	0.0214486	0.0299041	0.256649	0.0913307	0.0595557	0.00298394	0.00238473	0.149663	0.107325	0.0415974	0.0554912	0.00309119	0.0338831	0.0722587	0.0307292	0.0444209	0.0175324	0.00498727	0.0314875	0.0355478	0.100807	0.0919846	0.0265033	0.0486024	0.00438054	0.0110208	0.0308441	0.0299241	0.0503304	0.00154005	0.000270385	0.125785	0.00327795	0.0078389	0.00349878	0.00444429	0.0113382	0.00599206	0.00618826	0.0128354	0.0269924	0.0155644	0.00820725	0.00902881	0.0171466	0.0343669	0.0142862	0.00614481	0.00206321	0.00554456	0.0098854	0.0210295	0.00175738	0.00503669	0.00348938	0.00109067	0.000369111	0.00468869	0.0138369	0.00144708	0.000879533	0.00735546	0.00667743	0.0316821	0.0164145	0.000730781	0.0423318	0.00543793	0.0227642	0.008115	0.00534675	0.0144051	0.0237292	0.00737366	0.00422518	0.0218493	0.0271984	0.00951596	0.0027308	0.0232039	0.00460301	0.00983868	0.00573822	0.00346656	0.00534976	0.0244971	0.00602213	0.00500997	0.0159059	0.000600182	0.0023436	0.0119027	0.00903866	0.0174731	0.00467584	0.0113551	0.0159385	0.00411274	0.00573408	0.0492122	0.0175126	0.0114198	0.000572169	0.00045727	0.0286978	0.0205795	0.00797627	0.0106404	0.000592732	0.00649704	0.0138555	0.00589231	0.00851766	0.00336182	0.000956305	0.0060377	0.00681625	0.0193296	0.017638	0.00508199	0.00931946	0.000839965	0.00211323	0.00591433	0.00573792	0.0096508	0.000295302	5.18461e-05	0.0241191	0.000628544	0.788948	0.924264	1.04345	1.22242	5.215149
108	-3262.225	-3427.219	164.9944	0.4390676	0.0345876	0.00444088	0.0082331	0.0101157	0.00550014	0.0646918	0.08582	0.134503	0.0124634	0.0427163	0.0435785	0.104243	0.209676	0.154384	0.0286174	0.00556125	0.0123099	0.0643788	0.0610393	0.00832468	0.0230825	0.0101096	0.00513531	0.0174335	0.0275818	0.0634863	0.00856443	0.016869	0.0298057	0.0484307	0.17111	0.0533679	0.000403802	0.23929	0.0336875	0.164842	0.0439679	0.0349052	0.0729578	0.151587	0.0306327	0.00688041	0.190967	0.138815	0.0500807	0.0121348	0.100075	0.0222635	0.05853	0.057774	0.00199172	0.0327682	0.108017	0.0047459	0.0592002	0.0572589	0.0015255	0.0295891	0.080475	0.0758727	0.133051	0.0282148	0.0650661	0.111649	0.0525391	0.0289347	0.263189	0.128231	0.0407411	0.0190785	0.0074471	0.0735806	0.118164	0.0824838	0.0425879	0.0252143	0.0716292	0.102074	0.0324733	0.0572878	0.0217572	0.0282167	0.00162256	0.081116	0.185618	0.185095	0.0764489	0.05038	0.0195405	0.00212798	0.0309547	0.0481985	0.0118431	0.00374533	0.000227092	0.163022	0.00552218	0.00593222	0.000761666	0.00141208	0.00173497	0.000943344	0.0110955	0.0147192	0.023069	0.00213763	0.00732638	0.00747427	0.0178791	0.035962	0.0264788	0.00490824	0.000953824	0.00211131	0.0110418	0.010469	0.00142779	0.00395894	0.00173393	0.00088077	0.00299007	0.00473062	0.0108887	0.00146891	0.00289324	0.00511206	0.00830648	0.0293476	0.00915328	6.92572e-05	0.0410413	0.00577783	0.0282726	0.00754104	0.00598668	0.0125132	0.0259991	0.00525389	0.00118008	0.0327532	0.0238086	0.00858948	0.00208128	0.0171642	0.00381848	0.0100386	0.00990896	0.000341605	0.00562017	0.0185262	0.000813982	0.0101536	0.00982062	0.000261643	0.0050749	0.0138025	0.0130131	0.0228199	0.0048392	0.0111597	0.0191493	0.00901112	0.00496267	0.0451402	0.0219933	0.00698762	0.00327221	0.00127727	0.01262	0.0202666	0.014147	0.00730437	0.00432456	0.0122853	0.017507	0.00556959	0.00982559	0.00373164	0.00483951	0.000278289	0.0139124	0.0318358	0.0317461	0.013112	0.0086408	0.00335145	0.000364976	0.00530912	0.00826666	0.00203125	0.000642372	3.89491e-05	0.0279603	0.000947124	0.548005	0.789548	1.04447	1.50485	5.830473
144	-3273.326	-3438.825	165.4983	0.2598706	0.0452584	0.0149135	0.0270077	0.0191811	0.00604204	0.0563531	0.144098	0.130827	0.0396449	0.0364968	0.0822319	0.120963	0.195031	0.105925	0.0563244	0.0149587	0.0131044	0.0676215	0.0730422	0.0336173	0.035422	0.0201176	0.0020895	0.0309227	0.0228291	0.0979372	0.0101278	0.00780725	0.0481205	0.0426556	0.171595	0.0346214	0.00123512	0.179241	0.0406758	0.11874	0.0634804	0.0423096	0.133196	0.0753241	0.0328123	0.0259208	0.131955	0.141766	0.0671584	0.00408278	0.15766	0.0314342	0.0812847	0.0735498	0.000915873	0.0190195	0.0102234	0.0426208	0.0249455	0.0747574	0.00424453	0.0282895	0.0631962	0.0112059	0.0131674	0.0352254	0.0292256	0.0150046	0.0528583	0.145498	0.0519543	0.0301987	0.125322	0.0867243	0.0638935	0.00559797	0.0135296	0.0540293	0.0965652	0.0633753	0.0410693	0.0370414	0.0712577	0.296026	0.0408648	0.103073	0.0258458	0.0735619	0.0371287	0.00942187	0.0865228	0.0461882	0.0850532	0.00125284	0.113728	0.0867773	0.0821996	0.0172384	0.0165942	0.010318	0.00114962	0.00800663	0.00263833	0.00477792	0.00339331	0.00106889	0.0099694	0.0254922	0.0231444	0.00701356	0.00645662	0.0145476	0.0213995	0.0345028	0.0187392	0.00996431	0.00264633	0.00231829	0.0119629	0.0129218	0.00594721	0.00626648	0.003559	0.000369652	0.00547052	0.00403868	0.017326	0.0017917	0.00138118	0.00851297	0.00754617	0.0303567	0.00612485	0.000218503	0.0317094	0.00719594	0.0210063	0.0112303	0.00748497	0.0235636	0.0133255	0.00580481	0.00458563	0.0233441	0.0250798	0.0118809	0.000722281	0.0278915	0.005561	0.01438	0.0130116	0.000162027	0.00336473	0.00180861	0.00754002	0.0044131	0.0132253	0.000750897	0.00500467	0.01118	0.00198242	0.00232944	0.0062317	0.00517028	0.00265445	0.00935113	0.0257399	0.0091912	0.00534244	0.0221706	0.0153423	0.0113034	0.000990333	0.00239352	0.00955828	0.0170833	0.0112117	0.00726555	0.00655297	0.0126062	0.0523697	0.00722936	0.0182345	0.00457237	0.0130138	0.00656841	0.00166682	0.0153067	0.00817113	0.0150467	0.000221638	0.0201195	0.0153517	0.0145419	0.00304963	0.00293566	0.00182535	0.000203379	0.716979	0.889967	1.05026	1.30366	5.652613
180	-3270.136	-3436.109	165.9728	0.2355552	0.0477695	0.00591572	0.0218166	0.014937	0.0207378	0.0387364	0.0829385	0.110692	0.0304416	0.022267	0.0891261	0.0942091	0.177121	0.114618	0.0995036	0.00586829	0.00580817	0.116856	0.0604288	0.00927466	0.0142693	0.0153743	0.0164746	0.0208993	0.0162538	0.0778123	0.0238165	0.00606334	0.0495338	0.0519446	0.180104	0.0580553	0.000165714	0.185625	0.032735	0.197813	0.022146	0.0254366	0.0639864	0.10109	0.0328328	0.00744796	0.128104	0.085101	0.0362271	0.00308508	0.103915	0.00336713	0.066812	0.0152773	0.00156308	0.0777328	0.0689758	0.0239417	0.0389671	0.0945913	0.0313005	0.0178282	0.0596581	0.0618447	0.0656525	0.0211612	0.0640898	0.0257374	0.00589417	0.0457394	0.140421	0.0403172	0.11184	0.0921657	0.0403258	0.0825625	0.0071669	0.0230138	0.077191	0.100937	0.129649	0.0695488	0.149345	0.0294262	0.0260464	0.015081	0.0111667	0.0270132	0.091354	0.00106084	0.0115997	0.0741452	0.0219226	0.00159335	0.00741566	0.0638957	0.0465026	0.0106589	0.267283	0.0244577	0.0944923	0.00883785	0.00109447	0.00403629	0.00276349	0.0038367	0.00716662	0.0153445	0.0204792	0.005632	0.00411962	0.0164892	0.0174296	0.0327692	0.0212055	0.0184092	0.00108569	0.00107457	0.0216196	0.0111799	0.0017159	0.00263997	0.0028444	0.00304796	0.00386657	0.00300713	0.0143961	0.00440628	0.00112178	0.00916426	0.00961028	0.033321	0.0107408	3.06587e-05	0.0343425	0.0060563	0.0365974	0.00409724	0.00470603	0.0118381	0.0187026	0.0060744	0.00137795	0.0237006	0.0157445	0.00670239	0.00057077	0.0192253	0.000622953	0.0123609	0.00282645	0.000289186	0.0143813	0.0127612	0.00442945	0.0072093	0.0175003	0.00579091	0.0032984	0.0110374	0.0114419	0.0121464	0.00391503	0.0118573	0.00476169	0.00109048	0.00846225	0.0259792	0.0074591	0.0206916	0.0170516	0.00746067	0.0152749	0.00132595	0.00425779	0.0142811	0.0186743	0.0239864	0.0128672	0.0276303	0.00544414	0.00481885	0.00279014	0.00206594	0.00499771	0.0169014	0.000196267	0.00214606	0.0137176	0.00405589	0.000294787	0.00137197	0.0118213	0.00860345	0.001972	0.04945	0.00452493	0.017482	0.741772	0.902307	1.04845	1.27536	5.405112
216	-3250.803	-3416.97	166.1673	0.2703714	0.0631503	0.0085204	0.0111279	0.0122299	0.0124396	0.0224925	0.0615321	0.0984631	0.0338148	0.0271838	0.0623835	0.111041	0.166656	0.224244	0.0694093	0.00508045	0.018427	0.0790778	0.0761005	0.0102423	0.0173659	0.00908428	0.0132464	0.011814	0.0190447	0.0889963	0.0043308	6.54421e-05	0.0225708	0.0456	0.155882	0.0349736	0.000611085	0.15207	0.0248209	0.17287	0.0295537	0.0324391	0.0737986	0.0749093	0.0372757	0.0157763	0.138329	0.118733	0.066562	0.0103916	0.121788	0.0108767	0.0628661	0.0782782	0.0022722	0.00526345	0.0029636	0.0612479	0.059487	0.0537316	0.0161705	0.00844465	0.0806668	0.00709602	0.00868785	0.00823457	0.0390144	0.0448386	0.0308294	0.106833	0.0231365	0.0200089	0.0536392	0.0759861	0.0506065	0.0154162	0.018906	0.0626368	0.0847733	0.0433618	0.0427848	0.0273451	0.0770309	0.223403	0.0292574	0.100905	0.0206773	0.0350638	0.034434	0.0306229	0.0895871	0.044459	0.120096	0.0341058	0.110461	0.173259	0.226089	0.0104953	0.00725375	0.0360479	0.00248552	0.0119633	0.00161412	0.00210809	0.00231685	0.00235658	0.00426103	0.0116568	0.0186531	0.00640595	0.00514976	0.0118181	0.0210358	0.0315717	0.0424813	0.0131491	0.000962452	0.00349085	0.0149807	0.0144166	0.00194032	0.00328983	0.00172095	0.00250943	0.00223806	0.00360787	0.0168597	0.000820436	1.23975e-05	0.00427587	0.00863857	0.0295307	0.00662547	0.000115765	0.0288085	0.00470212	0.032749	0.00559872	0.00614532	0.0139806	0.014191	0.00706158	0.0029887	0.0262053	0.022493	0.0126097	0.0019686	0.0230717	0.0020605	0.0119095	0.0148292	0.000430451	0.000997119	0.00056143	0.0116029	0.0112693	0.010179	0.00306337	0.00159977	0.0152817	0.00134429	0.00164585	0.00155998	0.00739097	0.00849432	0.00584039	0.0202387	0.00438303	0.00379053	0.0101615	0.014395	0.00958701	0.00292049	0.0035816	0.011866	0.0160596	0.00821456	0.00810524	0.00518031	0.0145929	0.042322	0.00554258	0.0191158	0.00391715	0.00664255	0.00652326	0.00580126	0.0169716	0.00842241	0.0227512	0.00646107	0.0209259	0.0328225	0.0428308	0.00198825	0.00137417	0.006829	0.000470862	0.706401	0.884528	1.05085	1.31583	5.278657
252	-3270.266	-3436.36	166.0939	0.1840621	0.0273453	0.00957373	0.0323836	0.00545099	0.0455925	0.0150618	0.102551	0.101812	0.058269	0.0379434	0.108047	0.0878175	0.238013	0.125668	0.090055	0.00532866	0.00864202	0.134115	0.0542693	0.0137143	0.0298151	0.0144467	0.0140481	0.020894	0.0139481	0.0849842	0.00722329	0.000583344	0.00990479	0.0354459	0.170631	0.0370239	0.000992511	0.151012	0.0172178	0.174916	0.0286123	0.0116902	0.0858423	0.137673	0.0309307	0.00751498	0.0874766	0.1303	0.0660782	0.00538756	0.0856925	0.0304152	0.0490537	0.0715133	0.00256435	0.0110117	0.00387798	0.0292563	0.050084	0.0500658	0.017019	0.0195077	0.063037	0.00637776	0.0234085	0.00446432	0.00633996	0.0474348	0.0196586	0.0872086	0.0574128	0.030516	0.0586116	0.0877135	0.0244924	0.0468095	0.00936385	0.0891963	0.139278	0.0811477	0.0140123	0.0232075	0.0817566	0.203122	0.06048	0.0898939	0.0390946	0.0237349	0.0398053	0.0396812	0.0837506	0.0404835	0.0941689	0.0132739	0.13797	0.170941	0.115516	0.0130805	0.0558364	0.0353821	0.0128179	0.00509528	0.00178389	0.00603408	0.00101569	0.0084953	0.00280649	0.0191084	0.0189707	0.0108573	0.00707004	0.0201326	0.0163631	0.0443493	0.0234158	0.0167801	0.000992896	0.00161028	0.0249898	0.0101121	0.00255539	0.00555547	0.00269186	0.00261761	0.0038932	0.00259897	0.0158352	0.00134592	0.000108695	0.00184557	0.00660467	0.0317939	0.0068987	0.000184936	0.0281382	0.00320821	0.0325923	0.00533137	0.00217825	0.0159951	0.0256528	0.00576336	0.00140028	0.0162996	0.024279	0.0123124	0.00100387	0.0159672	0.00566729	0.00914023	0.0133252	0.000477819	0.00205183	0.000722588	0.00545137	0.00933221	0.00932881	0.00317116	0.00363489	0.0117458	0.00118838	0.00436173	0.000831842	0.00118133	0.00883858	0.00366302	0.0162497	0.0106978	0.00568608	0.0109212	0.0163438	0.00456371	0.00872207	0.00174478	0.01662	0.0259519	0.0151203	0.00261094	0.00432429	0.0152338	0.0378479	0.0112693	0.01675	0.00728455	0.00442255	0.00741697	0.00739385	0.0156053	0.00754334	0.0175466	0.00247335	0.0257082	0.0318517	0.0215242	0.00243731	0.0104041	0.00659279	0.00238838	0.795587	0.927197	1.04259	1.21506	5.366789
288	-3265.956	-3431.613	165.6568	0.3135358	0.0817823	0.00637413	0.00939018	0.00791881	0.0101957	0.0587242	0.0653388	0.145364	0.0554001	0.0318802	0.0819496	0.130323	0.189545	0.133982	0.0882705	0.009955	0.0148565	0.0767783	0.0937558	0.0100291	0.0529175	0.0194443	0.0127885	0.00742635	0.00729202	0.0958814	0.00451962	3.47192e-06	0.0323125	0.0340828	0.15203	0.0783319	0.00101289	0.149646	0.0482777	0.117777	0.0259078	0.0347091	0.106588	0.0733086	0.067542	0.0128339	0.229346	0.0858768	0.0417153	0.00591819	0.137425	0.0678858	0.0610701	0.0353436	0.01449	0.0421489	0.0958762	0.021991	0.0188347	0.0899573	0.0219062	0.00171475	0.0710999	0.0520245	0.121972	0.0126644	0.0930049	0.03314	0.00543686	0.00297961	0.24263	0.122976	0.0263105	0.0200569	0.0422109	0.0775602	0.136489	0.0700358	0.0259819	0.00804034	0.0622994	0.0767305	0.0636686	0.0524089	0.000757537	0.0232407	0.0492417	0.0164538	0.14705	0.108282	0.0123836	0.0462774	0.0242792	0.0737197	0.0343113	0.0247966	0.0226832	0.0102552	0.0202466	0.0857672	0.00872142	0.0147724	0.00115137	0.00169616	0.00143039	0.00184167	0.0106074	0.0118022	0.0262573	0.010007	0.00575856	0.0148027	0.0235404	0.0342378	0.0242013	0.0159444	0.00179819	0.00268355	0.0138686	0.0169353	0.00181158	0.00955856	0.00351225	0.00231	0.00134143	0.00131717	0.0173192	0.000816386	6.27138e-07	0.00583665	0.00615642	0.0274613	0.0141492	0.000182961	0.0270307	0.00872046	0.0212743	0.00467976	0.00626955	0.0192531	0.0132418	0.0122002	0.0023182	0.0414271	0.015512	0.00753509	0.00106901	0.0248233	0.0122623	0.0110312	0.00638418	0.00261735	0.00761341	0.0173183	0.00397227	0.00340213	0.0162491	0.00395694	0.000309738	0.0128429	0.00939726	0.0220321	0.00228759	0.0167996	0.00598613	0.000982068	0.000538211	0.0438265	0.0222133	0.0047525	0.00362291	0.00762462	0.0140098	0.0246543	0.0126507	0.00469314	0.00145234	0.0112532	0.01386	0.0115006	0.00946671	0.000136835	0.00419801	0.0088946	0.00297208	0.0265618	0.0195591	0.00223686	0.00835916	0.00438559	0.0133161	0.00619769	0.00447905	0.00409731	0.00185241	0.00365717	0.0154923	0.00157536	0.663764	0.86152	1.05206	1.3655	5.536134
324	-3276.809	-3442.084	165.2746	0.1414345	0.0686856	0.00732375	0.00609545	0.0249407	0.0114146	0.040247	0.113668	0.16232	0.0564625	0.00082247	0.0490683	0.0953365	0.212645	0.10757	0.0624573	0.000331712	0.0287413	0.102928	0.0835273	0.0210489	0.0746465	0.0285971	0.0163299	0.0151315	0.0223383	0.077199	0.00751664	3.73506e-05	0.0828268	0.0126723	0.15752	0.0404431	0.00630791	0.242798	0.0190008	0.113756	0.0438711	0.0377771	0.086358	0.0808116	0.0543806	0.0225486	0.0985427	0.0879699	0.079307	0.0116389	0.120281	0.0289689	0.096828	0.0593872	0.0174784	0.0347293	0.110654	0.0323935	0.00499721	0.0585751	0.0562753	0.00422535	0.10104	0.0526186	0.115151	0.0145849	0.0116418	0.050485	0.0357197	0.00190224	0.273575	0.100326	0.030109	0.0185389	0.0150333	0.065185	0.103117	0.116185	0.0797479	0.00223472	0.136717	0.119145	0.0624439	0.0214033	0.00371554	0.0405488	0.0723555	0.00523799	0.175416	0.0943145	0.121012	0.0251576	0.0150094	0.0207398	0.0709263	0.00411816	0.0203434	0.00360094	0.0107348	0.221409	0.00767599	0.0117613	0.00125407	0.00104375	0.00427069	0.00195456	0.00689164	0.0194637	0.0277946	0.00966828	0.000140835	0.00840214	0.0163248	0.0364119	0.0184197	0.0106948	5.68002e-05	0.00492148	0.0176247	0.0143027	0.00360428	0.012782	0.00489678	0.00279623	0.00259103	0.00382507	0.0132191	0.0012871	6.39567e-06	0.0141827	0.00216993	0.0269727	0.00692522	0.00108013	0.0415752	0.00325357	0.0194788	0.00751221	0.00646871	0.0147874	0.0138377	0.00931179	0.00386109	0.0168738	0.0150634	0.01358	0.00199297	0.0205961	0.00496046	0.0165802	0.0101691	0.00299289	0.00594682	0.0189477	0.00554685	0.00085569	0.01003	0.00963623	0.000723522	0.0173015	0.00901008	0.0197178	0.00249743	0.00199348	0.00864473	0.00611641	0.000325728	0.0468453	0.0171792	0.00515568	0.00317448	0.00257421	0.0111619	0.0176571	0.0198948	0.0136555	0.00038266	0.0234105	0.0204016	0.0106925	0.00366496	0.000636225	0.00694331	0.0123897	0.00089692	0.0300371	0.0161498	0.0207213	0.00430782	0.00257012	0.00355135	0.012145	0.000705168	0.00348348	0.000616603	0.00183816	0.0379127	0.00131439	0.841389	0.94642	1.03569	1.16497	5.839974
