Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-1676.408	-1845.733	169.3244	0.1870197	1.010082	1.129905	1.453643	1.341092
6	-1684.686	-1854.258	169.5721	0.1142362	0.6427389	1.18347	1.042345	1.740176
12	-1692.194	-1862.374	170.1801	0.06231381	0.6879338	0.9594879	1.12436	1.405977
18	-1697.731	-1866.998	169.2665	0.3509402	0.8935874	1.154926	1.137503	1.570997
24	-1695.55	-1864.728	169.1781	0.3811727	1.042814	1.308463	1.226919	1.317606
30	-1689.36	-1858.8	169.4397	0.20333	0.7851015	1.036312	1.373727	1.543529
36	-1695.245	-1864.707	169.4618	0.1165642	1.181005	0.9572264	1.39642	1.335049
42	-1687.027	-1856.353	169.3262	0.3468171	0.765913	1.259449	1.41308	1.335049
48	-1694.317	-1863.731	169.4137	1.125804	0.6333215	0.8566894	1.43997	1.009058
54	-1678.288	-1847.686	169.3983	0.6380914	0.7829129	0.8566894	1.374833	1.381393
60	-1687.135	-1856.645	169.5099	0.4229216	0.651128	1.199767	1.259215	1.381393
66	-1700.601	-1870.609	170.0081	0.1046643	0.8202116	0.7889705	1.418891	1.309427
72	-1696.647	-1866.173	169.5259	0.5077716	0.7809925	1.000773	1.30965	1.322894
78	-1704.084	-1873.862	169.7784	0.3637804	0.9413003	0.7608429	1.212702	1.376239
84	-1685.134	-1854.574	169.4405	0.3441882	1.094201	0.9549115	1.226594	1.376239
90	-1694.622	-1863.249	168.6275	1.187433	0.8310915	1.265819	1.333532	1.226886
96	-1677.315	-1846.603	169.288	0.6218882	0.7671471	1.460164	1.113768	1.227071
102	-1680.157	-1849.434	169.2775	0.4786728	0.6797027	1.34186	1.071777	1.533701
108	-1688.006	-1857.029	169.0225	0.8379229	1.097645	0.9835567	1.197783	1.313324
114	-1681.268	-1851.087	169.8188	0.4327861	0.6051193	0.9750551	1.398487	1.22277
120	-1682.42	-1851.951	169.5313	0.4154901	0.6547339	1.14968	1.455752	1.248855
126	-1689.684	-1859.158	169.4742	0.4952355	0.5530149	1.259439	1.534973	1.139671
132	-1696.534	-1865.495	168.9611	0.9111844	0.6964048	1.356836	1.462392	1.09881
138	-1692.695	-1861.122	168.4271	1.818004	0.6839742	1.376307	1.10453	1.07812
144	-1691.284	-1860.353	169.0687	1.096417	0.7461254	1.053855	1.493201	1.030751
150	-1684.947	-1854.353	169.406	0.3749263	0.8826601	1.042598	1.493201	1.264026
156	-1692.607	-1861.655	169.0483	0.5718723	0.7600851	1.353892	1.47216	1.25997
162	-1691.492	-1861.091	169.5989	0.5249842	0.5911493	1.293706	1.220638	1.223892
168	-1698.039	-1866.999	168.96	0.620267	0.6269281	1.424719	1.557368	1.266749
174	-1689.653	-1858.749	169.0962	0.4096952	0.7120496	1.425944	1.387044	1.400823
180	-1692.67	-1862.718	170.0474	0.1326986	0.6474108	1.036453	1.19375	1.368604
186	-1698.781	-1868.264	169.4834	0.2309638	0.8931757	1.003758	1.121303	1.622197
192	-1691.412	-1860.879	169.4666	0.358698	0.9648252	1.188001	1.157148	1.317329
198	-1689.461	-1858.68	169.2188	0.5160805	0.7704955	1.436393	1.084876	1.407067
204	-1688.359	-1857.9	169.5411	0.4118945	0.8133096	1.131108	0.9828636	1.513136
210	-1690.37	-1859.701	169.3313	0.7672283	0.8133096	0.8768061	1.337561	1.322486
216	-1693.301	-1861.328	168.027	1.858158	0.7413383	1.088531	1.408842	1.322486
222	-1686.343	-1855.805	169.4622	0.6050595	0.8000539	1.088531	1.135438	1.350459
228	-1690.458	-1859.062	168.6035	1.0388	0.8633758	1.279101	1.18517	1.447801
234	-1682.587	-1852.016	169.4283	0.4126833	0.6371368	1.279101	1.210403	1.43954
240	-1681.504	-1850.785	169.281	0.5943166	0.7727138	1.105369	1.428389	1.276658
246	-1687.643	-1857.269	169.6255	0.1377173	0.608695	1.463628	1.340901	1.276658
252	-1689.873	-1859.577	169.7039	0.1789332	0.7749302	0.9961537	1.069671	1.626949
258	-1689.698	-1859.509	169.8111	0.2835856	0.6309509	1.02616	0.9109656	1.662108
264	-1691.236	-1860.391	169.155	0.5532216	0.8595137	0.9520145	0.9283042	1.822459
270	-1692.746	-1861.785	169.0392	0.5257685	1.282018	1.013699	1.399223	1.215841
276	-1694.081	-1863.545	169.464	0.5613813	0.5865854	1.264426	1.433667	1.152808
282	-1690.703	-1860.075	169.3724	0.2030233	0.5749208	1.440201	1.482095	1.353945
288	-1682.787	-1851.791	169.0043	0.4756548	0.8126659	1.225145	1.812526	1.152601
294	-1691.3	-1860.875	169.5748	0.1616241	0.6361636	1.213531	1.739927	1.14521
300	-1691.407	-1861.247	169.8402	0.4053588	0.6361636	1.000514	1.430977	1.155395
306	-1688.86	-1857.981	169.121	0.2909583	0.8827518	1.393532	1.135573	1.560436
312	-1690.031	-1857.847	167.8163	1.72579	1.027308	1.393532	0.8953947	1.535214
318	-1689.837	-1857.861	168.024	1.880648	1.007197	0.8598504	1.189128	1.452708
324	-1682.683	-1852.403	169.7199	0.1298794	0.7754803	1.103834	1.229903	1.452708
330	-1682.034	-1852.055	170.0213	0.06470453	0.5159758	1.054844	1.111669	1.566127
336	-1683.81	-1853.385	169.5744	0.4612254	0.80649	0.969134	1.33719	1.304633
342	-1685.867	-1854.944	169.0766	0.2245467	1.002611	1.502574	1.097549	1.505622
348	-1683.997	-1853.409	169.4115	0.4316446	0.5789028	1.401926	0.9860876	1.553459
354	-1687.281	-1856.899	169.6177	0.09892282	0.8151554	1.123889	1.408839	1.372066
360	-1686.332	-1855.324	168.992	0.8024913	0.702916	1.383735	1.180492	1.374764
366	-1682.396	-1851.72	169.3237	0.5860518	0.7253349	1.161768	1.140786	1.467382
372	-1690.079	-1859.431	169.3524	0.8459074	0.8441111	1.010173	0.9572387	1.414948
378	-1693.835	-1862.51	168.6743	0.420319	1.110597	1.629409	0.9186936	1.623384
384	-1687.68	-1856.788	169.1083	0.6152152	0.7032565	1.360006	0.9850265	1.592853
390	-1696.384	-1864.77	168.3863	0.5296416	1.270077	1.94021	1.267329	1.149813
396	-1697.978	-1866.498	168.5195	1.516075	1.336426	0.7467659	1.395495	0.9794322
402	-1687.122	-1856.563	169.441	0.6647885	0.8503293	0.9598152	1.209075	1.32428
408	-1713.594	-1882.984	169.3908	0.3185873	1.010838	0.9113534	1.493992	1.32428
414	-1695.138	-1864.272	169.1348	0.7239393	0.9557923	1.229831	1.08293	1.324234
420	-1697.616	-1866.566	168.9506	1.241147	0.7950953	1.155786	1.03942	1.277406
426	-1686.126	-1855.528	169.4022	0.6444932	0.6696136	1.155786	1.146673	1.401499
432	-1682.182	-1850.95	168.7679	0.7525099	1.158981	1.117936	1.202806	1.423618
438	-1686.523	-1856.034	169.5118	0.4059502	1.083042	1.117936	1.173091	1.186411
444	-1677.863	-1847.402	169.5399	0.4485692	0.7537537	0.9768989	1.197085	1.48434
450	-1690.573	-1860.064	169.4912	0.2135365	0.8376381	1.245422	1.132884	1.48434
456	-1693.8	-1863.246	169.4455	0.2723955	0.6972793	1.210349	1.170231	1.572017
462	-1694.179	-1863.423	169.2436	0.6095555	0.6651751	1.210349	1.247939	1.434187
468	-1683.281	-1852.894	169.6135	0.2669234	0.6700823	1.208078	1.34629	1.334134
474	-1680.503	-1849.948	169.4452	0.6774681	0.6700823	1.083704	1.132672	1.408659
480	-1686.143	-1855.436	169.293	0.5175981	0.5350096	1.396778	1.54692	1.163621
486	-1690.034	-1859.775	169.7412	0.5747717	0.410259	0.9198145	1.642397	1.104122
492	-1688.206	-1856.901	168.695	1.410371	0.601061	1.245302	1.295395	1.209373
498	-1692.442	-1861.909	169.4666	0.4355239	0.6496187	1.161625	1.193536	1.485348
504	-1691.541	-1860.476	168.9354	0.4644456	0.9738741	1.417882	1.134553	1.485348
510	-1694.913	-1864.555	169.6417	0.3157312	0.7168881	1.106726	1.221451	1.416947
516	-1690.123	-1859.087	168.9635	0.6938452	0.9880829	1.014124	1.401355	1.375751
522	-1682.4	-1851.866	169.4666	0.3309525	0.7585942	1.249087	1.401125	1.257383
528	-1673.032	-1842.367	169.3349	0.4617569	0.8302985	1.08794	1.282401	1.424509
534	-1684.794	-1854.406	169.6127	0.2995387	0.9324999	0.8002047	1.068764	1.634701
540	-1677.169	-1847.125	169.9562	0.045197	0.7491804	1.006936	0.9541896	1.634701
546	-1679.069	-1848.422	169.3534	0.4062159	1.162106	1.030282	1.240978	1.269986
552	-1675.986	-1845.428	169.4417	0.5509538	0.6492897	1.23051	1.21114	1.349508
558	-1683.142	-1852.614	169.4719	0.5171102	0.9332196	0.8480677	1.21114	1.436819
564	-1691.298	-1860.888	169.5903	0.07636534	0.6780238	1.37023	1.140427	1.530035
570	-1692.441	-1862.571	170.1293	0.04535512	0.6874328	0.9954747	1.443549	1.171136
576	-1692.332	-1862.155	169.8231	0.03680198	0.8786246	0.9954747	1.512768	1.22435
582	-1699.755	-1869.428	169.6731	0.1042804	0.5848963	1.301291	1.672067	1.130581
588	-1688.868	-1858.283	169.415	0.377667	0.9337799	1.052513	1.562198	1.142914
594	-1701.277	-1870.238	168.9606	0.1668891	1.554137	1.142226	1.533728	1.142914
600	-1694.984	-1864.779	169.795	0.1619637	0.755571	1.234426	1.150109	1.345755
606	-1695.602	-1865.213	169.6111	0.0306237	0.5903875	1.355346	1.150109	1.606859
612	-1687.479	-1856.436	168.957	0.6792177	0.8819105	1.295455	1.217182	1.401484
618	-1697.622	-1865.047	167.4246	2.045491	0.5498593	1.681155	1.119221	1.555297
624	-1697.285	-1864.462	167.1766	2.045491	1.040076	1.362421	1.120086	1.617488
630	-1689.542	-1859.459	169.9167	0.3634278	0.5060872	1.19384	1.206264	1.238654
636	-1688.521	-1857.842	169.3211	0.3032315	0.7685986	1.382551	1.028696	1.572627
642	-1687.392	-1857.039	169.6479	0.2324354	0.7706918	1.226372	1.028696	1.493638
648	-1684.358	-1853.746	169.3874	0.5607846	0.7706918	1.064763	1.230133	1.410393
654	-1690.323	-1859.474	169.1505	0.3611699	0.7706918	1.267652	1.479393	1.400026
660	-1683.01	-1853.019	170.0087	0.1398301	0.7084106	1.003356	1.327426	1.268695
666	-1689.378	-1858.771	169.3923	0.4787085	0.7811001	1.003356	1.284986	1.466818
672	-1680.332	-1850.218	169.8865	0.5188977	0.6256348	0.8514301	1.094073	1.428853
678	-1677.69	-1847.223	169.5329	0.4118868	0.6947133	0.9639663	1.297298	1.493013
684	-1685.923	-1855.503	169.58	0.4647838	0.8231011	1.0809	1.16341	1.334214
690	-1690.901	-1860.592	169.6913	0.2779864	0.6391054	1.149558	0.9714808	1.615287
