Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-3256.835	-3423.254	166.4191	0.06163163	0.8664448	1.102382	4.198515
6	-3254.442	-3420.64	166.1983	0.06075637	0.8633164	1.140999	4.304029
12	-3253.883	-3420.038	166.155	0.06075637	0.9188072	1.12921	4.304029
18	-3246.162	-3411.794	165.6323	0.06085474	0.9308495	1.10902	4.603001
24	-3253.359	-3418.679	165.3203	0.05971961	0.7944539	1.039372	4.892079
30	-3242.815	-3408.042	165.2269	0.06210734	1.024064	0.9561035	4.862366
36	-3239.252	-3405.195	165.9428	0.06210734	0.8440453	0.9807761	4.548285
42	-3233.514	-3399.836	166.3223	0.06435301	0.9527947	1.152251	4.174831
48	-3234.369	-3401.186	166.8169	0.06320333	0.9766085	1.154053	3.878489
54	-3239.653	-3405.856	166.2031	0.06590047	0.9816428	1.07962	4.266409
60	-3237.758	-3404.261	166.5027	0.06531367	1.068114	1.026953	4.077391
66	-3245.394	-3412.043	166.6482	0.06531367	0.9005348	1.048802	4.077391
72	-3249.709	-3416.174	166.4644	0.06484629	0.9882151	1.032513	4.141738
78	-3246.696	-3413.051	166.3555	0.0610092	0.7668159	1.080973	4.30211
84	-3245.454	-3410.858	165.4031	0.06025409	0.7688201	1.015942	4.872482
90	-3244.938	-3410.064	165.1261	0.06112435	0.8261401	0.870388	5.075981
96	-3240.785	-3406.659	165.8737	0.05920141	1.045895	1.165477	4.371584
102	-3238.262	-3404.292	166.0307	0.05785286	0.9399837	1.115759	4.371584
108	-3240.176	-3406.351	166.1744	0.05899402	0.7770932	1.121617	4.377042
114	-3247.441	-3413.376	165.935	0.05899402	0.7731938	1.179961	4.4812
120	-3233.667	-3399.533	165.8651	0.06219567	0.9555421	1.066936	4.4812
126	-3243.138	-3409.118	165.9801	0.06033351	0.8521139	1.056641	4.4812
132	-3242.029	-3408.679	166.65	0.06255067	0.8521139	1.047005	4.106277
138	-3234.872	-3400.818	165.9452	0.06255067	0.902596	1.05243	4.473844
144	-3242.418	-3408.443	166.0244	0.06183759	0.9477086	1.06099	4.399431
150	-3234.932	-3400.778	165.8452	0.05995067	0.9882641	1.06099	4.478644
