Iteration	Posterior	Likelihood	Prior	acrv_sd	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	tree_length
0	-1768.54	-1927.642	159.1018	1.568372	0.122829	0.0815021	0.0227332	0.200417	0.00570457	0.216292	0.00245729	0.0474215	0.0248005	0.0599829	0.146445	0.0382635	0.0624798	0.0231793	0.000681661	0.0861275	0.176085	0.0112288	0.139794	0.091508	0.026163	0.0253779	0.0307428	0.0609102	0.166729	0.0271754	0.0277857	0.0136603	0.0161568	0.0277914	0.0965669	0.0791845	0.0338562	0.0491017	0.114399	0.070435	0.0419747	0.0221319	0.153831	0.0161297	0.0857735	0.110462	0.0326905	0.0959051	0.299089	0.101353	0.0344929	0.0575071	0.261517	0.405633	0.240526	0.0503285	0.0490955	0.0175574	0.118687	0.238717	0.0514803	0.0366954	0.128292	0.110354	0.0503984	0.0659333	0.1308	0.209079	0.128361	0.0421361	0.0570712	0.221664	0.00483294	0.0993896	0.222819	0.0783401	0.0338439	0.0217134	0.11894	0.0232913	0.00184957	0.276319	0.174091	0.057358	0.00723845	0.143186	0.0276797	0.0470882	0.1033	0.0239344	0.0643355	0.0151782	0.129677	0.104996	0.0899114	0.0507242	0.0575378	0.161422	0.0308762	0.106785	0.0260655	0.0146324	0.00970915	0.00270816	0.0238752	0.000679572	0.0257664	0.000292731	0.00564921	0.00295443	0.00714562	0.0174457	0.00455824	0.00744306	0.0027613	8.12046e-05	0.0102602	0.0209766	0.00133766	0.0166533	0.0109011	0.00311674	0.0030232	0.00366231	0.00725609	0.019862	0.00323734	0.00331004	0.00162732	0.00192472	0.00331072	0.0115038	0.00943306	0.00403321	0.00584937	0.0136281	0.00839075	0.00500035	0.00263653	0.0183255	0.00192149	0.010218	0.0131591	0.00389434	0.0114249	0.0356297	0.0120739	0.00410906	0.00685068	0.031154	0.0483221	0.0286533	0.00599552	0.00584863	0.00209157	0.0141389	0.0284378	0.00613273	0.00437143	0.0152831	0.0131462	0.00600384	0.00785447	0.0155819	0.0249071	0.0152914	0.00501958	0.00679876	0.0264063	0.000575736	0.01184	0.0265438	0.00933247	0.00403174	0.00258666	0.0141691	0.00277464	0.000220334	0.0329172	0.020739	0.00683292	0.000862299	0.0170575	0.00329742	0.0056095	0.0123058	0.00285125	0.00766414	0.00180815	0.0154481	0.0125079	0.0107109	0.00604265	0.00685434	0.0192298	0.00367821	0.012721	0.00310512	0.0481194	0.177348	0.481837	1.77585	8.39436
36	-1760.437	-1919.366	158.929	1.293833	0.0112575	0.082799	0.0024893	0.264677	0.0043692	0.300346	0.0788398	0.158369	0.0864	0.0651034	0.123843	0.0501911	0.0725402	0.00207572	0.0063845	0.149648	0.0398413	0.0144767	0.121492	0.0844851	0.0579814	0.0299942	0.0103958	0.0144499	0.212642	0.00548125	0.0355418	0.0081047	0.0484599	0.0456422	0.171618	0.103841	0.0357133	0.0148657	0.125753	0.0896079	0.0253576	0.0332206	0.142133	0.0361171	0.204182	0.0731487	0.170967	0.132349	0.0695793	0.133612	0.0249471	0.0419231	0.128516	0.185015	0.0798811	0.108801	0.0569145	0.0354165	0.0603562	0.0822437	0.0396016	0.0871569	0.171348	0.147821	0.0383804	0.0256122	0.0311095	0.0595082	0.073353	0.0977539	0.226983	0.0740387	0.142447	0.194216	0.0289242	0.0499748	0.066372	0.0612577	0.143744	0.00785239	0.140678	0.134509	0.122278	0.119657	0.0335892	0.369314	0.194018	0.0553797	0.0764295	0.0526303	0.0846841	0.0611909	0.124876	0.252055	0.266174	0.0130244	0.0123563	0.0668755	0.10574	0.011807	0.0128605	0.00130417	0.00959213	0.000288381	0.0306623	0.000506165	0.0347946	0.00913345	0.0183468	0.0100093	0.00754211	0.014347	0.00581455	0.00840366	0.000240468	0.000739633	0.0173365	0.00461554	0.0016771	0.0140747	0.00978745	0.00671705	0.00347478	0.00120433	0.001674	0.0246342	0.000634994	0.00411746	0.000938915	0.00561399	0.00528757	0.0198816	0.0120298	0.00413733	0.00172216	0.0145683	0.0103809	0.00293763	0.00384855	0.0164659	0.0041841	0.0236542	0.00847415	0.0198062	0.0153324	0.00806064	0.0154787	0.00289008	0.00485671	0.0148883	0.0214337	0.00925409	0.0126044	0.00659344	0.00410294	0.00699216	0.00952779	0.00458778	0.010097	0.0198504	0.0171248	0.0044463	0.00296713	0.00360398	0.00689393	0.00849782	0.0113246	0.0262956	0.00857726	0.0165023	0.0224996	0.00335081	0.00578949	0.00768908	0.00709659	0.0166524	0.000909686	0.0162973	0.0155826	0.0141658	0.0138621	0.00389125	0.0427843	0.0224767	0.00641565	0.00885422	0.00609713	0.00981051	0.00708886	0.0144667	0.0292001	0.0308357	0.00150885	0.00143145	0.00774741	0.0122498	0.00136783	0.00148986	0.097748	0.286714	0.653942	1.91814	8.63198
72	-1753.517	-1912.765	159.2478	1.428427	0.0655456	0.116672	0.0332659	0.193702	0.01203	0.349155	0.03858	0.0657658	0.0157852	0.0556028	0.134782	0.0273261	0.0651702	0.000172809	0.00317295	0.111855	0.0797162	0.00720619	0.0944219	0.00953474	0.0205443	0.0229792	0.00410098	0.0424791	0.194276	0.0225375	0.108483	0.00379985	0.0393666	0.0317182	0.122281	0.0953655	0.0210926	0.0223005	0.174962	0.0991198	0.0075552	0.0395173	0.227852	0.016656	0.126885	0.0157711	0.0610534	0.102413	0.120737	0.134631	0.0880281	0.106377	0.169055	0.370983	0.0404382	0.176362	0.0494846	0.0249795	0.190521	0.00353694	0.202484	0.100112	0.119887	0.0206053	0.0120767	0.0373388	0.0267344	0.0426967	0.0915014	0.216035	0.157702	0.143172	0.107622	0.17989	0.112954	0.0257278	0.00844878	0.0102219	0.240899	0.0331372	0.132463	0.0413777	0.077664	0.194904	0.24809	0.28445	0.158315	0.0409914	0.0491105	0.0312411	0.0598488	0.0857608	0.0804981	0.0458862	0.17789	0.0338493	0.00427587	0.0345773	0.133547	0.00882106	0.00058629	0.00781132	0.0139042	0.00396442	0.0230842	0.00143366	0.0416102	0.00459772	0.00783757	0.00188118	0.00662641	0.0160625	0.00325656	0.00776659	2.05943e-05	0.000378132	0.0133302	0.0095001	0.00085879	0.0112526	0.00113629	0.00244834	0.00273853	0.00048873	0.0050624	0.0231527	0.00268588	0.0129284	0.000452843	0.00469147	0.00377998	0.0145727	0.0113651	0.00251369	0.00265764	0.0208509	0.0118125	0.000900383	0.00470944	0.027154	0.00198496	0.0151213	0.0018795	0.00727597	0.012205	0.0143888	0.0160444	0.0104907	0.0126773	0.0201469	0.0442115	0.00481917	0.0210178	0.00589727	0.00297691	0.0227051	0.000421511	0.0241308	0.0119307	0.0142874	0.00245561	0.00143923	0.00444981	0.00318604	0.00508833	0.0109046	0.0257458	0.0187939	0.0170624	0.0128258	0.0214382	0.0134612	0.00306608	0.00100687	0.00121819	0.0287088	0.00394909	0.0157862	0.00493114	0.00925552	0.0232275	0.0295659	0.033899	0.0188671	0.00488511	0.00585269	0.00372312	0.00713241	0.0102204	0.00959328	0.00546844	0.0211999	0.00403395	0.000509572	0.00412072	0.0159153	0.00105124	6.98704e-05	0.0697113	0.228697	0.568332	1.86449	8.391098
108	-1759.252	-1918.597	159.3453	1.271822	0.0506358	0.0980093	0.0299624	0.203648	0.0119084	0.202495	0.000948466	0.180954	0.00877533	0.0738782	0.061656	0.0301285	0.0485929	0.00033714	0.00706779	0.134275	0.109188	0.0855907	0.0862013	0.0813027	0.0714673	0.025201	0.031312	0.0234531	0.134045	0.0470579	0.0790703	0.00271325	0.0203769	0.00392961	0.186815	0.0779046	0.0505334	0.0703786	0.104007	0.111677	0.00358832	0.0133454	0.187801	0.0120766	0.0887094	0.0701584	0.0805055	0.155287	0.0652034	0.0773706	0.0624702	0.0486992	0.19524	0.260085	0.0398132	0.28844	0.0629709	0.0576426	0.0841538	0.0306685	0.10782	0.0521214	0.117302	0.165522	0.0858687	0.0289411	0.171039	0.116662	0.0295875	0.243619	0.0480687	0.170429	0.20383	0.0960283	0.102719	0.00536753	0.0817333	0.000932749	0.220304	0.0551786	0.143164	0.00197943	0.0554408	0.102627	0.127732	0.265123	0.116419	0.0634491	0.0529723	0.141859	0.0646523	0.0163077	0.0441029	0.136331	0.277952	0.0426531	0.03434	0.0643942	0.129592	0.00818196	0.000454506	0.00601194	0.0116366	0.00355742	0.024179	0.00141388	0.024042	0.000112611	0.0214846	0.00104189	0.0087715	0.00732037	0.00357713	0.00576939	4.00283e-05	0.000839153	0.0159424	0.0129638	0.0101621	0.0102346	0.009653	0.00848526	0.0029921	0.00371765	0.00278456	0.0159151	0.00558714	0.00938796	0.000322142	0.00241933	0.000466559	0.0221804	0.00924955	0.00599979	0.00835599	0.0123487	0.0132594	0.000426038	0.00158448	0.0222974	0.00143385	0.0105324	0.00832985	0.00955836	0.018437	0.00774154	0.00918615	0.00741704	0.00578202	0.0231807	0.0308797	0.00472699	0.0342463	0.00747649	0.00684386	0.00999151	0.00364125	0.0128014	0.00618833	0.0139272	0.0196523	0.0101951	0.00343615	0.0203073	0.0138512	0.0035129	0.0289247	0.00570716	0.0202349	0.0242006	0.0114014	0.0121958	0.000637282	0.00970412	0.000110745	0.0261565	0.00655131	0.0169978	0.000235016	0.00658244	0.0121848	0.0151655	0.0314778	0.0138223	0.00753326	0.00628936	0.0168428	0.00767611	0.00193621	0.00523631	0.0161865	0.033001	0.00506416	0.00407716	0.00764548	0.0153863	0.000971437	5.39632e-05	0.103126	0.297002	0.667969	1.92375	8.422527
144	-1760.625	-1921.075	160.4495	1.373876	0.0482796	0.156409	0.116278	0.132448	0.0133755	0.209029	0.00205556	0.081825	0.0795094	0.0189415	0.103907	0.0166845	0.0830578	0.000335004	0.0133189	0.273394	0.0779835	0.0469398	0.0927164	0.109338	0.0727681	0.0294691	0.0115006	0.0521964	0.228814	0.0327499	0.0780803	0.00101842	0.0734543	0.017345	0.149721	0.111757	0.0616238	0.0110254	0.0646253	0.0562909	0.00871597	0.00674093	0.114661	0.0777906	0.104121	0.0972756	0.0842773	0.133797	0.119833	0.0957876	0.0696817	0.026682	0.165116	0.265508	0.00558689	0.0714157	0.0219133	0.0528783	0.0547986	0.0786908	0.109067	0.0667531	0.0369389	0.0737881	0.0123606	0.0637323	0.0460018	0.039759	0.0225554	0.0643924	0.122979	0.00424266	0.122619	0.149515	0.115157	0.000378048	0.0570981	0.0732458	0.234439	0.00835424	0.205334	0.000935929	0.122299	0.0417778	0.0381822	0.24239	0.0615261	0.0761924	0.114115	0.158428	0.051178	0.0949203	0.166541	0.089701	0.12712	0.126491	0.030672	0.0152422	0.181951	0.0257047	0.00208908	0.00620584	0.0201048	0.0149463	0.0170249	0.00171928	0.0268685	0.000264221	0.0105178	0.0102201	0.00243474	0.0133561	0.00214462	0.0106762	4.30613e-05	0.001712	0.035142	0.010024	0.00603362	0.0119177	0.0140543	0.00935358	0.00378795	0.00147828	0.0067093	0.0294116	0.00420966	0.0100364	0.000130908	0.00944179	0.00222952	0.0192451	0.0143652	0.0079211	0.00141721	0.00830691	0.0072356	0.00112035	0.000866476	0.0147385	0.00999918	0.0133837	0.0125038	0.010833	0.0171982	0.0154033	0.0123125	0.00895686	0.00342969	0.0212239	0.0341283	0.000718137	0.00917974	0.00281672	0.00679695	0.00704379	0.0101149	0.0140195	0.00858041	0.00474811	0.00948469	0.00158883	0.00819213	0.00591305	0.0051106	0.00289927	0.00827698	0.0158076	0.00054535	0.0157615	0.0192186	0.0148022	4.85941e-05	0.00733936	0.00941499	0.0301346	0.00107385	0.0263936	0.000120304	0.0157202	0.0053701	0.00490792	0.0311567	0.00790853	0.00979374	0.0146683	0.0203643	0.0065784	0.012201	0.0214071	0.0115301	0.01634	0.0162591	0.00394256	0.00195923	0.023388	0.00330407	0.000268529	0.0801219	0.251192	0.602904	1.89018	7.779704
180	-1758.486	-1917.393	158.9079	1.15269	0.0619934	0.0395671	0.105915	0.176564	0.0071622	0.335007	0.0238622	0.186545	0.0177645	0.0406028	0.180139	0.0314826	0.0879802	0.00635695	0.00584012	0.267307	0.0553691	0.018389	0.149278	0.0434112	0.0678264	0.00523003	0.00551936	0.0428325	0.217567	0.0203771	0.0574295	0.00571106	0.0673803	0.0106443	0.14019	0.0361281	0.0273903	0.0847003	0.146997	0.136179	0.0329182	0.0355839	0.148136	0.0711067	0.182936	0.00767131	0.054901	0.0514841	0.108313	0.0910512	0.0583771	0.0779599	0.27592	0.478988	0.0154356	0.0420675	0.0636971	0.112017	0.102707	0.0257582	0.0648328	0.0730285	0.101148	0.0528609	0.0116262	0.0358795	0.0366214	0.0647827	0.0766925	0.140542	0.0939453	0.0688749	0.115634	0.00466672	0.251316	0.00716198	0.00899246	0.0465848	0.300145	0.0233929	0.211997	0.000380041	0.109664	0.0367685	0.0911279	0.195641	0.117447	0.0119123	0.0639786	0.189233	0.0836513	0.109369	0.0308624	0.139273	0.226819	0.134488	0.0300721	0.0982098	0.0892678	0.0830362	0.136471	0.00711092	0.00453852	0.0121489	0.0202526	0.000821535	0.0384268	0.0027371	0.0213975	0.00203767	0.00465732	0.0206627	0.0036112	0.0100917	0.00072917	0.000669887	0.0306613	0.00635108	0.0021093	0.0171228	0.00497946	0.00777998	0.000599907	0.000633095	0.00491307	0.0249559	0.00233734	0.00658742	0.000655084	0.00772882	0.00122095	0.0160804	0.00414405	0.00314179	0.0097155	0.0168612	0.0156203	0.00377586	0.00408163	0.0169918	0.00815625	0.0209836	0.000879933	0.00629739	0.00590546	0.012424	0.010444	0.00669611	0.00894234	0.0316492	0.054942	0.00177053	0.00482533	0.00730634	0.0128488	0.011781	0.00295458	0.0074366	0.00837669	0.0116022	0.00606338	0.00133357	0.00411553	0.00420063	0.00743086	0.00879697	0.0161207	0.0107759	0.00790025	0.0132637	0.000535294	0.028827	0.00082151	0.00103147	0.00534348	0.0344279	0.00268327	0.024317	4.35923e-05	0.0125789	0.0042175	0.0104528	0.0224409	0.0134717	0.0013664	0.00733862	0.0217058	0.00959517	0.0125451	0.00354005	0.0159752	0.0260172	0.0154264	0.0034494	0.0112651	0.0102394	0.00952461	0.0156538	0.136648	0.356422	0.743003	1.93799	8.718062
216	-1753.643	-1912.741	159.0981	1.15143	0.0889458	0.0448301	0.0188482	0.241821	0.000807737	0.221807	0.0160022	0.145374	0.000926823	0.0332009	0.0533469	0.0200893	0.0975173	0.000761665	0.00284716	0.115862	0.0385614	0.010207	0.0911127	0.131923	0.0241808	0.0878264	0.00895618	0.0870174	0.207437	0.00509328	0.138663	0.0161202	0.020332	0.0630091	0.20394	0.0244191	0.081595	0.00911201	0.222907	0.135137	0.0164853	0.0420597	0.209348	0.0222241	0.0935776	0.0214909	0.0344981	0.245367	0.103755	0.17912	0.0600976	0.0896935	0.0718228	0.177535	0.00970107	0.0098413	0.0251178	0.121912	0.117861	0.0255807	0.104456	0.145684	0.0962353	0.0978621	0.025999	0.112899	0.0403963	0.0636391	0.0946416	0.0825999	0.178289	0.128756	0.0505955	0.0207559	0.231111	0.0252802	0.00706168	0.0136948	0.201786	0.0797754	0.177214	0.006792	0.121772	0.0970918	0.0823211	0.240862	0.162786	0.041581	0.153658	0.238232	0.130344	0.0526423	0.114309	0.095503	0.250583	0.120004	0.00997544	0.0735003	0.0699042	0.0313195	0.158228	0.0103212	0.00520205	0.00218714	0.0280608	9.37293e-05	0.0257384	0.00185689	0.0168691	0.000107548	0.00385262	0.00619034	0.00233115	0.0113158	8.83831e-05	0.000330382	0.0134445	0.00447464	0.00118442	0.0105727	0.0153083	0.00280592	0.0101913	0.00103927	0.0100974	0.0240708	0.000591021	0.0160903	0.00187057	0.00235931	0.00731154	0.023665	0.00283358	0.00946823	0.00105735	0.025866	0.0156813	0.00191295	0.00488058	0.0242926	0.00257887	0.0108587	0.00249378	0.00400314	0.0284722	0.0120397	0.020785	0.00697368	0.010408	0.00833427	0.0206011	0.00112571	0.00114198	0.00291465	0.0141465	0.0136765	0.00296837	0.012121	0.0169051	0.0111671	0.0113559	0.00301691	0.0131008	0.00468756	0.00738464	0.0109822	0.00958484	0.0206886	0.0149407	0.00587106	0.0024085	0.0268179	0.0029335	0.000819432	0.00158914	0.0234151	0.00925709	0.0205637	0.000788139	0.0141303	0.0112665	0.00955248	0.0279495	0.0188896	0.00482503	0.0178304	0.0276443	0.015125	0.00610858	0.0132644	0.0110821	0.0290775	0.0139251	0.00115754	0.00852892	0.00811163	0.0036343	0.0183607	0.137045	0.357083	0.743784	1.93799	8.617767
252	-1754.084	-1913.476	159.3922	1.326509	0.0588502	0.113805	0.0273672	0.210547	0.000142943	0.203827	0.00738787	0.0913492	0.00089976	0.0298351	0.00764759	0.021816	0.0786243	0.0133171	0.0051771	0.220484	0.149399	0.0192158	0.225316	0.0875116	0.0850731	0.0410519	0.0597268	0.0295193	0.293827	0.0427812	0.115605	0.00960895	0.00316683	0.00308434	0.102949	0.12006	0.0315377	0.0245895	0.175603	0.146553	0.0132997	0.00559596	0.201319	0.0116376	0.160315	0.0928565	0.0772084	0.219651	0.0530129	0.137248	0.0941931	0.0645192	0.0715177	0.366661	0.0337614	0.0479985	0.0530409	0.0484439	0.141274	0.000240337	0.131843	0.193644	0.0387067	0.14745	0.0142368	0.0919661	0.0785694	0.0157059	0.177214	0.145269	0.0534236	0.101577	0.0517594	0.0502457	0.148151	0.144326	0.00754303	0.00715889	0.141875	0.00232789	0.121973	0.000804152	0.0629089	0.0612497	0.0328445	0.241842	0.145194	0.0758	0.0679416	0.175774	0.0709635	0.0621601	0.100171	0.0829491	0.148598	0.265902	0.0232713	0.0281134	0.0779505	0.0122114	0.0158626	0.00703233	0.0135992	0.00327026	0.0251594	1.7081e-05	0.0243563	0.000882817	0.0109158	0.000107517	0.00356516	0.000913852	0.00260691	0.00939524	0.00159133	0.000618639	0.0263468	0.0178525	0.0022962	0.0269243	0.0104572	0.0101658	0.00490552	0.00713707	0.00352742	0.0351109	0.00511216	0.0138142	0.00114822	0.000378421	0.000368564	0.0123019	0.0143466	0.00376861	0.00293833	0.0209838	0.0175124	0.00158926	0.000668691	0.0240567	0.00139064	0.0191569	0.0110959	0.00922604	0.0262473	0.0063348	0.0164004	0.0112556	0.00770974	0.00854604	0.0438143	0.00403434	0.0057356	0.00633814	0.00578882	0.0168816	2.87192e-05	0.0157546	0.0231396	0.00462527	0.0176196	0.00170123	0.0109895	0.00938868	0.00187678	0.0211763	0.0173589	0.00638387	0.012138	0.00618501	0.00600413	0.0177033	0.0172463	0.000901357	0.000855454	0.0169534	0.000278172	0.0145752	9.60924e-05	0.00751732	0.00731905	0.00392476	0.028899	0.01735	0.00905775	0.0081187	0.0210041	0.00847981	0.00742784	0.01197	0.00991203	0.0177567	0.031774	0.00278081	0.00335942	0.00931472	0.0014592	0.0018955	0.0901967	0.271854	0.633095	1.90815	8.368526
288	-1762.446	-1924.341	161.8947	1.28895	0.113678	0.0373197	0.0780928	0.0871091	0.00836827	0.165816	0.0158977	0.149179	0.00055672	0.00758337	0.0253196	0.0644145	0.0138368	0.0137738	0.0355409	0.217933	0.0562102	0.0198542	0.074306	0.0892758	0.0316825	0.0284016	0.0335578	0.0873191	0.246776	0.0191421	0.0562724	0.000537744	0.0214362	0.00589925	0.147375	0.0561955	0.0309796	0.0146404	0.171205	0.048443	0.00585344	0.0415616	0.0831349	0.00244677	0.156674	0.071942	0.0526513	0.0735934	0.080889	0.0551389	0.069936	0.0600046	0.223478	0.198173	0.0579773	0.116807	0.0227426	0.0324014	0.11103	0.00404681	0.0275655	0.115208	0.0619051	0.128704	0.00573294	0.133891	0.0726217	0.0192461	0.154634	0.0416105	0.0167035	0.0235622	0.056246	0.0079706	0.0291691	0.0608817	0.0510008	0.0228871	0.175652	0.000950307	0.233811	0.0330354	0.0778415	0.14808	0.0305386	0.13867	0.128917	0.0458869	0.125947	0.0913766	0.0384968	0.0779467	0.19115	0.0461893	0.224677	0.228393	0.058622	0.043413	0.0422554	0.0353632	0.00920372	0.0161237	0.0052933	0.0110764	0.0123553	0.00118693	0.0235188	0.00225488	0.0211591	7.89633e-05	0.0010756	0.00359125	0.00913633	0.00196256	0.00195362	0.005041	0.0309109	0.00797267	0.00281606	0.0105393	0.0126626	0.00449373	0.00402839	0.00475973	0.012385	0.0350018	0.00271506	0.00798149	7.62718e-05	0.00304044	0.000836729	0.0209032	0.00797059	0.00439405	0.00207655	0.0242832	0.00687099	0.000830232	0.00589496	0.0117916	0.000347041	0.0222221	0.010204	0.00746788	0.0104382	0.011473	0.00782072	0.00991949	0.00851084	0.0316973	0.0281082	0.0082233	0.0165675	0.00322574	0.0045957	0.0157481	0.000573986	0.00390979	0.0163407	0.00878041	0.018255	0.00081314	0.0189906	0.0103004	0.0027298	0.0219327	0.0059019	0.00236917	0.00334199	0.00797775	0.00113052	0.00413724	0.00863525	0.00723378	0.00324622	0.0249139	0.000134788	0.033163	0.00468562	0.0110408	0.0210032	0.0043315	0.0196684	0.0182851	0.00650844	0.0178638	0.0129605	0.00546026	0.0110557	0.027112	0.00655134	0.0318674	0.0323944	0.00831474	0.00615755	0.00599337	0.00501579	0.00130542	0.0989205	0.288978	0.657056	1.91947	7.050366
324	-1772.778	-1932.48	159.7018	1.479177	0.0706502	0.0199658	0.0618261	0.198761	0.0378455	0.26479	0.015646	0.279175	0.00226808	0.0354739	0.00834019	0.0681362	0.0247944	0.0278415	0.048378	0.260332	0.0295028	0.00867469	0.159244	0.0463353	0.000971243	0.0441055	0.0478876	0.0928131	0.134197	0.0130932	0.0454353	8.19663e-05	0.0515871	0.00579781	0.0867947	0.149164	0.0426712	0.0112179	0.180665	0.0219722	0.0266704	0.0301725	0.323421	0.0046273	0.18013	0.0724196	0.0446811	0.102372	0.101239	0.0982763	0.0370168	0.131558	0.099528	0.23144	0.181862	0.250048	0.146421	0.0309537	0.0205632	0.00141166	0.0714143	0.12255	0.0192652	0.0680049	0.0417283	0.14367	0.0208629	0.0728828	0.161146	0.0294999	0.061503	0.00640599	0.156471	0.00139128	0.0321955	0.00399243	0.0539419	0.041494	0.165159	0.00186177	0.0679201	0.047009	0.083383	0.179793	0.155477	0.273852	0.0201798	0.108968	0.0984483	0.114165	0.0692233	0.0835133	0.164324	0.127961	0.230025	0.122335	0.00658511	0.0356785	0.0291635	0.0932301	0.0245334	0.00869813	0.0024581	0.00761176	0.0244706	0.00465936	0.0325998	0.00192626	0.0343708	0.000279236	0.00436739	0.00102681	0.00838862	0.00305258	0.00342772	0.00595608	0.0320509	0.00363225	0.00106799	0.0196054	0.00570459	0.000119575	0.00543007	0.0058957	0.0114267	0.0165217	0.00161197	0.0055938	1.00913e-05	0.00635117	0.0007138	0.0106858	0.0183644	0.00525348	0.0013811	0.0222426	0.00270512	0.00328353	0.00371471	0.0398181	0.000569692	0.0221768	0.00891597	0.00550093	0.0126035	0.0124641	0.0120993	0.00455734	0.0161968	0.0122534	0.0284938	0.02239	0.0307848	0.0180267	0.00381088	0.00253165	0.000173797	0.00879221	0.0150878	0.00237184	0.00837246	0.0051374	0.0176881	0.00256855	0.008973	0.0198395	0.00363189	0.00757197	0.000788677	0.019264	0.000171289	0.00396377	0.00049153	0.00664108	0.00510855	0.0203336	0.000229212	0.00836201	0.00578753	0.0102657	0.0221352	0.0191417	0.0337155	0.00248445	0.0134157	0.0121205	0.0140555	0.00852246	0.0102818	0.0202308	0.015754	0.0283196	0.0150614	0.000810729	0.00439258	0.00359048	0.0114781	0.00302044	0.0610811	0.209024	0.536516	1.836	8.122454
