Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-623.0682	-784.0334	160.9652	3.996664	2.477605	1.42241	1.407774	3.290811
6	-628.3892	-785.1491	156.76	7.442944	2.169214	1.515319	1.184476	3.952041
12	-629.7468	-791.6509	161.9041	2.947086	2.169214	1.343374	1.338377	3.583622
18	-629.9753	-788.7051	158.7298	5.146301	2.076912	1.521052	1.286979	4.120505
24	-606.1887	-767.7087	161.5201	4.049425	1.548045	1.097604	1.393057	3.589466
30	-612.0139	-772.3229	160.309	4.57221	2.045914	1.143598	1.291324	3.76581
36	-617.9225	-776.5925	158.6699	4.57221	2.686778	1.300546	2.071007	3.881162
42	-614.5477	-775.4033	160.8556	3.320492	2.386151	1.044318	1.315186	4.054979
48	-616.7441	-774.7672	158.0231	4.661096	2.21321	1.608261	1.506273	4.561215
54	-612.3095	-772.4993	160.1897	3.846756	2.631033	1.425861	2.276298	3.253709
60	-610.1409	-770.4569	160.3161	4.225039	2.783475	1.606717	2.246455	2.800715
66	-614.8255	-775.4133	160.5878	4.225039	2.230518	1.219656	2.246455	3.113844
72	-606.1574	-769.0698	162.9124	2.71492	2.55341	1.177707	1.505941	2.942908
78	-600.0353	-760.0913	160.056	4.286503	2.185233	1.375101	1.514666	3.750859
84	-616.0304	-776.0436	160.0132	4.286503	2.827671	1.150308	1.391695	3.688919
90	-620.6763	-779.9033	159.2271	4.082727	2.411487	1.62517	1.56779	4.07471
96	-615.8795	-777.8606	161.9811	3.307175	1.669595	1.257593	1.602872	3.474075
102	-604.35	-766.7974	162.4474	2.587223	2.077865	1.257593	1.501711	3.474075
108	-601.3235	-764.3718	163.0483	3.265494	2.034285	1.008573	1.913751	2.631232
114	-608.7187	-771.3963	162.6776	1.869271	2.867649	1.595885	1.741539	3.070955
120	-610.2793	-765.4369	155.1576	8.334771	2.867649	1.055223	1.248937	4.270079
126	-602.6393	-762.3559	159.7166	4.65614	1.51212	0.9379488	1.102439	4.547928
132	-597.7459	-756.919	159.1731	5.141445	2.467123	1.47402	1.184628	3.774177
138	-608.0534	-771.2433	163.19	2.148809	1.959405	1.292047	1.646814	3.249141
144	-603.0824	-763.6149	160.5324	4.144025	2.679802	1.324299	1.888095	3.140681
150	-619.7982	-781.1121	161.3139	3.093259	3.774069	1.464213	1.987414	2.717144
156	-623.4845	-781.711	158.2265	5.962986	4.020136	1.215797	1.827936	3.000545
