Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-838.0105	-999.7425	161.732	2.550133	1.032251	6.145575	0.4823983	0.4043057	2.827698	0.09691285	1.175831
6	-837.5029	-998.3375	160.8346	2.502563	1.022418	5.337654	0.7945755	0.398342	3.969271	0.1916469	1.348986
12	-841.2997	-1000.277	158.9774	2.676614	1.585903	5.754224	1.199318	0.3586327	4.19031	0.37	1.348986
18	-841.4542	-994.587	153.1328	4.418062	1.220147	5.007559	2.598718	0.6457033	8.732711	0.5795211	0.7383121
24	-844.4355	-1006.052	161.617	3.069467	0.7859798	4.763131	0.6691971	0.3617585	3.577417	0.6899569	1.066089
30	-848.7931	-1011.285	162.4916	1.911302	0.9365092	4.763131	0.6691971	0.6301675	3.583105	0.1139646	1.218928
36	-845.2517	-1005.906	160.6539	1.674888	0.9061052	5.700469	0.6742942	0.6301675	5.059896	0.3027211	0.5936176
42	-833.1205	-990.7469	157.6265	3.754311	1.2723	7.236091	1.06818	0.370111	4.373717	0.4493333	0.5135603
48	-830.4168	-988.8699	158.4531	3.600701	0.9534993	7.172073	0.2888948	0.6228608	4.373717	0.5936509	0.6383799
54	-835.0618	-990.5414	155.4796	3.3746	1.072485	8.501109	0.7481085	0.3147844	5.568081	0.9324918	0.4076532
60	-835.4591	-994.5018	159.0427	3.675053	1.233806	8.604903	0.6813846	0.1488523	2.292257	0.4352464	0.4477057
66	-843.3896	-1001.45	158.0602	3.916341	1.236042	6.703119	0.3272304	0.6629668	4.14986	1.153376	0.5453187
72	-849.8902	-1006.974	157.0837	3.507193	1.091425	8.659917	4.295674	0.5798696	0.4072211	0.1534057	0.9715083
78	-843.0477	-1000.845	157.797	3.274966	1.43549	6.372432	4.295674	1.405288	0.8230032	0.2422023	1.032232
84	-840.7732	-1000.736	159.9631	2.942034	1.066693	5.910412	4.295674	0.5831383	0.4715492	0.4028247	0.9277199
90	-836.034	-993.5314	157.4974	4.034897	1.247376	8.413776	3.479187	0.1907242	0.4715492	0.7854053	0.8138261
96	-832.9402	-991.0422	158.102	4.003543	0.8648318	8.96172	2.874677	0.4676476	0.3321892	0.5775158	0.6967418
102	-836.5558	-996.3671	159.8113	2.726749	1.137807	8.129651	2.874677	0.3710824	0.3185769	0.211652	0.9212465
108	-833.9154	-997.392	163.4766	2.73001	1.125023	4.965922	1.685385	0.7067884	0.3058741	0.211652	1.268813
114	-847.0839	-1008.832	161.7485	4.562815	1.152386	5.539552	1.685385	0.4435596	0.1582751	0.1389473	1.613852
120	-839.6202	-1000.585	160.9648	5.570656	1.182263	6.460754	1.869961	0.3464166	0.2039089	0.3692988	0.5394821
126	-836.6131	-994.2029	157.5898	4.566109	1.360947	8.647688	3.231199	0.725706	0.1520207	0.1653018	0.3545947
132	-843.5212	-1004.551	161.0299	5.340202	1.153356	6.536729	0.1743809	0.3600157	1.784858	0.4660828	0.4370197
138	-835.8302	-997.9904	162.1602	3.124501	1.070161	4.855596	0.2323442	0.2446031	3.172389	1.065638	0.4630537
144	-824.9236	-988.2332	163.3097	3.434715	1.137111	5.984208	0.09587952	0.2862759	1.364389	0.4134988	0.5572833
150	-842.6714	-1004.971	162.2999	1.810718	0.8446266	7.26778	0.07046042	0.1445872	2.761417	0.4134988	0.4088622
156	-831.447	-993.873	162.426	3.339729	0.8630507	7.715514	0.08130212	0.2754298	1.139496	0.1299676	0.3912279
162	-836.3931	-997.2338	160.8408	5.311445	0.8863179	6.882962	1.90038	0.2304531	0.1965392	0.2675466	0.1978868
168	-837.4524	-998.4004	160.9481	3.401721	0.9970885	7.067988	2.501056	0.09887037	0.4046733	0.2188748	0.1799856
174	-839.3872	-1001.542	162.155	3.674377	0.9970885	6.370783	2.005122	0.05165624	0.241518	0.3086108	0.2007473
180	-844.1186	-1005.528	161.4098	1.482941	0.949503	7.670892	2.889934	0.1801212	0.1710977	0.5349765	0.2007473
186	-848.4448	-1009.359	160.9146	4.178557	0.8272789	6.158461	2.889934	0.1548868	0.533335	0.5349765	0.2897628
192	-829.104	-991.5092	162.4052	3.336492	1.485684	5.64212	2.034597	0.2744914	0.3443415	0.1454302	0.1920958
198	-827.4516	-989.3922	161.9406	4.084964	1.284718	5.77996	2.034597	0.228916	0.6474771	0.183949	0.3108164
204	-841.6677	-1003.62	161.9524	4.751463	0.7747028	5.980053	2.034597	0.2270228	0.2801905	0.3559209	0.2410565
210	-835.9385	-998.338	162.3995	2.487531	1.089888	6.748246	1.865482	0.2387921	0.5334949	0.1680354	0.2362574
216	-832.8854	-996.5112	163.6258	2.593017	1.089888	5.969485	1.827486	0.2021345	0.2432615	0.04563628	0.2558901
222	-848.0039	-1010.1	162.0965	3.302729	1.35379	7.167847	1.322554	0.1093348	0.09708811	0.4327464	0.3015887
228	-841.2097	-1002.155	160.9449	3.466642	0.8976981	8.365783	1.746764	0.1983055	0.08859983	0.2797899	0.3530852
234	-829.4527	-991.7349	162.2822	4.82672	1.186238	5.691109	1.746764	0.2123551	0.2948046	0.3615647	0.4529887
240	-839.0047	-1001.428	162.4231	4.416623	1.230063	5.870162	1.746764	0.3989987	0.2834403	0.04775097	0.4529887
246	-843.0232	-1003.337	160.3136	4.416623	0.8239043	6.791163	2.863866	0.3450451	0.434788	0.421146	0.4364152
252	-845.2407	-1005.052	159.8109	7.841814	0.7831627	6.151035	2.863866	0.2491379	0.434788	0.1146162	0.4687745
258	-840.7042	-1000.915	160.2104	7.451781	1.010523	5.53698	2.470131	0.2888142	0.7713614	0.2698254	0.5683378
264	-838.9526	-1000.608	161.6558	2.947115	1.34311	7.270456	0.4441189	1.874894	0.1693213	0.125172	0.3595077
270	-834.972	-997.2041	162.2322	2.890057	1.114698	6.992821	0.1458074	1.817576	0.4017652	0.2603688	0.4649387
276	-834.8642	-1001.08	166.2163	1.339237	1.025764	4.601793	0.2658742	1.710288	0.2305875	0.205926	0.5199025
282	-842.2186	-1008.915	166.6969	2.775239	1.062751	3.440824	0.2658742	1.051672	0.06023778	0.1747747	0.990481
288	-839.5566	-1005.261	165.7044	1.831176	1.023614	4.661682	0.285734	1.568348	0.3809226	0.1042507	0.7195534
294	-827.2726	-993.2627	165.9901	1.669466	1.291993	4.480485	0.1616554	1.512315	0.3047814	0.1347718	0.7195534
300	-830.2081	-991.9915	161.7834	4.117967	0.9475658	4.956528	0.4131567	2.734848	0.587679	0.7386021	0.5857335
306	-822.9622	-982.5381	159.5759	2.889257	1.694045	7.229731	0.4787359	3.422842	0.3612505	0.2094643	0.3978941
312	-832.1219	-995.6052	163.4833	3.713931	1.197983	5.543113	0.2026946	1.493346	0.1938346	0.226942	0.7258378
318	-836.8089	-998.4165	161.6075	4.053721	1.330345	5.489463	0.289268	2.586874	0.6249602	0.2864075	0.5338782
324	-842.1831	-1006.929	164.7457	1.956057	1.433415	3.407975	0.5656147	0.4227873	0.3997171	1.807593	1.515213
330	-838.9763	-1000.872	161.8955	2.497685	0.9484415	5.987314	3.171598	0.446848	0.5336166	0.2543784	0.6067715
336	-833.5497	-993.1544	159.6047	7.050718	1.12267	5.646152	3.04845	0.446848	0.3998798	0.4022835	0.6952061
342	-845.7613	-1002.448	156.6867	7.050718	1.132968	8.600575	3.04845	0.4147837	0.570324	0.2463986	0.6365919
348	-848.7483	-1006.685	157.9366	1.556891	1.256979	9.083425	4.030139	0.4147837	1.088778	0.1718408	0.7127143
354	-848.7701	-1002.45	153.68	3.270184	1.305741	8.477629	6.708225	0.9286582	0.6638253	0.9084906	0.6464849
360	-849.3018	-1011.082	161.7797	2.85584	1.305741	4.578924	3.807293	0.4578415	0.7336355	0.2962584	0.6464849
366	-852.6025	-1012.587	159.9849	2.85584	0.8982388	6.674156	3.392895	0.3599418	1.288616	0.227689	0.8452128
372	-849.6853	-1010.015	160.3301	3.731786	1.665916	5.273407	3.392895	0.335995	1.091853	0.3347172	0.5678222
378	-861.5034	-1023.039	161.5359	2.633072	1.314665	4.930377	3.392895	0.6280932	0.9250941	0.3347172	0.7539181
384	-840.7383	-1000.192	159.4533	5.228326	0.9929478	5.534787	4.119665	0.04402099	1.059418	0.3286659	0.648879
390	-835.7767	-993.7387	157.962	5.818886	1.191342	6.079722	4.119665	0.7301465	0.8229429	0.2476994	0.7967379
396	-844.5192	-1005.321	160.8016	1.369672	1.281632	6.240983	4.119665	0.774694	0.3010463	0.5603433	0.8268927
402	-832.472	-992.5366	160.0646	2.085328	0.8419423	8.646769	3.049795	0.5516343	0.2890489	0.1308491	0.5801035
408	-834.4858	-993.3027	158.8169	3.820629	0.9925238	8.646769	3.049795	0.4431702	0.2599508	0.1325461	0.5801035
