Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-839.6984	-997.5831	157.8848	5.327508	1.050348	7.716207	0.5144116	0.2095321	0.9180614	3.079642	0.2755572
6	-842.4655	-997.8773	155.4119	3.918308	1.176373	6.751814	0.5655519	0.4148775	1.188662	6.757731	0.3913468
12	-839.1654	-994.8794	155.714	3.918308	1.292279	6.751814	0.9482152	0.2914475	1.188662	6.102449	0.5660139
18	-828.3875	-988.7209	160.3334	2.985001	0.9280585	6.198134	0.5738854	0.4237677	0.8562095	3.578507	0.5676019
24	-845.647	-1005.246	159.5989	2.985001	0.9415106	6.864204	0.2793775	0.6956066	0.9088512	3.578507	0.3816405
30	-840.3124	-994.8897	154.5772	2.803793	0.9604156	9.816253	0.8836883	0.6603963	0.7298668	5.368326	0.3816405
36	-835.1182	-993.9643	158.8461	3.055466	1.019407	7.563293	0.6112216	0.4981265	0.6436019	3.655021	0.4194239
42	-832.173	-990.9945	158.8215	2.792715	0.9523815	8.636289	0.5562	0.4727709	0.2112507	3.386382	0.4799385
48	-837.0315	-995.0686	158.0371	3.185999	1.038679	8.749631	0.3910995	0.5819798	0.9926432	2.926068	0.3649934
54	-833.2963	-997.618	164.3217	2.260165	1.038679	4.894341	0.3037341	0.2716665	0.280511	2.241483	0.314986
60	-824.6631	-989.0508	164.3877	1.865814	1.484973	5.205207	0.03867456	0.4699199	0.2072152	1.890592	0.307624
66	-849.0119	-1010.22	161.2079	5.164465	1.321112	7.437891	0.06489738	0.225943	0.1297724	1.103229	0.2964799
72	-839.3062	-998.9107	159.6045	8.182771	1.321112	7.594784	0.08610657	0.1445583	0.2297833	1.185974	0.2948858
78	-845.4559	-1009.488	164.032	2.166246	1.318322	6.391069	0.2586028	0.2409813	0.08800291	1.16011	0.379194
84	-831.1591	-996.5182	165.3591	2.556018	1.3531	4.762255	0.1838596	0.1786026	0.0526447	1.16011	0.2629346
90	-850.4146	-1016.148	165.7337	1.933205	1.093629	4.212577	0.1915814	0.4173422	0.1305408	1.812712	0.2907443
96	-840.124	-1005.365	165.2406	2.563571	1.093629	4.101646	0.2359834	0.498557	0.1797369	1.812712	0.3649959
102	-848.4485	-1012.774	164.326	4.193955	1.505832	3.867197	0.07439621	0.3938615	0.1340622	1.837426	0.453158
108	-844.8822	-1008.431	163.5491	4.193955	1.490242	4.769125	0.2175495	0.1506755	0.268833	1.647747	0.6736498
114	-842.7784	-1004.871	162.0927	9.692517	1.112053	4.293952	0.2050936	0.130514	0.2360375	1.626233	0.6648386
120	-839.6607	-1003.75	164.0894	3.592572	1.240866	4.91406	0.2030969	0.1711535	0.2360375	1.626233	0.5959359
126	-841.2612	-1005.792	164.5309	4.180123	0.8361107	4.567963	0.3662465	0.13454	0.1420983	1.516047	0.6632635
132	-826.6997	-992.7532	166.0536	1.731961	0.7942928	5.140411	0.1495239	0.13454	0.2475736	1.37005	0.5044976
138	-838.7726	-1000.449	161.6766	4.832762	1.406942	6.151321	0.3318541	0.361784	0.2271173	1.627217	0.5039371
