Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-582.6198	-742.1181	159.4984	1.639314	1.331529	7.434082
6	-573.4476	-735.9872	162.5397	1.698096	1.064726	5.902053
12	-565.447	-728.3349	162.8879	1.632392	1.232619	5.655521
18	-561.7133	-723.7831	162.0699	1.875664	1.807354	5.655521
24	-564.7332	-726.1336	161.4004	1.875664	1.803987	6.023436
30	-562.2289	-723.9796	161.7507	1.701752	1.627602	6.023436
36	-564.2185	-728.5095	164.291	1.202711	1.734596	4.839958
42	-561.6463	-725.512	163.8658	1.519478	1.734596	4.900371
48	-565.628	-728.6442	163.0163	1.621943	1.224987	5.594977
54	-576.1054	-740.3858	164.2804	1.723894	1.823825	4.504071
60	-566.9651	-729.9679	163.0028	1.752709	1.19654	5.546181
66	-571.8775	-736.3958	164.5183	1.488539	1.19654	4.85384
72	-571.4026	-734.1243	162.7217	1.477065	1.48248	5.694778
78	-579.5477	-742.7413	163.1936	1.447103	1.297508	5.553781
84	-579.9341	-743.4578	163.5237	1.267568	1.567491	5.322231
90	-587.9049	-751.8984	163.9935	1.290491	1.5436	5.062797
96	-588.5824	-752.3466	163.7642	1.557627	2.605796	4.448056
102	-585.5134	-749.4808	163.9674	1.54578	2.414492	4.448056
108	-591.0511	-752.0548	161.0037	1.518673	1.15086	6.786469
114	-588.5208	-752.2037	163.6829	1.441515	1.15086	5.368241
120	-595.8292	-759.0678	163.2386	1.329911	1.439983	5.515135
126	-586.9421	-748.8469	161.9048	1.690317	0.9221378	6.329645
132	-586.3117	-750.4782	164.1665	1.64373	1.164306	4.9812
138	-582.8315	-747.4578	164.6263	1.386561	1.555989	4.64959
144	-589.8122	-755.4504	165.6382	1.311685	1.488234	4.159238
150	-579.1597	-743.0157	163.856	1.505776	1.574128	5.002654
156	-581.1734	-746.9082	165.7347	1.416576	1.966418	3.770369
162	-576.6159	-740.4278	163.8119	1.387775	1.342679	5.220801
168	-587.9721	-753.3796	165.4076	1.669157	2.131752	3.718004
174	-584.2071	-746.9922	162.7851	1.847052	1.765712	5.300595
180	-572.7218	-735.9452	163.2234	1.759008	2.139703	4.899094
186	-562.0948	-725.8533	163.7585	1.685222	1.678382	4.899094
192	-579.8613	-742.2049	162.3436	1.605176	1.508129	5.817643
198	-572.0853	-737.5836	165.4983	1.504977	2.143861	3.753391
204	-570.2269	-735.1622	164.9353	1.404518	2.359407	4.010489
210	-563.9131	-728.6099	164.6968	1.673912	2.426105	3.954678
216	-582.0075	-746.8015	164.794	1.346831	2.512644	4.036606
222	-570.5477	-734.9583	164.4106	1.522753	1.392696	4.785417
228	-589.4814	-752.4237	162.9423	1.48233	1.648386	5.479669
234	-593.5103	-756.7411	163.2308	1.628019	1.575087	5.280726
240	-592.831	-758.1806	165.3495	1.431059	1.129403	4.457995
246	-588.0892	-753.8621	165.7729	1.250965	1.167781	4.299002
252	-587.1695	-751.124	163.9544	1.325183	1.609585	5.028609
258	-579.6484	-744.4471	164.7988	1.724069	2.5434	3.800036
264	-575.8465	-738.4554	162.6089	1.828566	2.01787	5.268907
270	-571.9546	-735.2439	163.2894	1.55362	2.202853	4.941555
276	-573.5911	-735.8091	162.218	1.788267	1.368869	5.862342
282	-577.592	-740.3476	162.7556	1.522494	1.995366	5.36923
288	-559.881	-725.9862	166.1052	1.542536	2.119892	3.392629
294	-565.8254	-731.4969	165.6715	1.150835	1.662729	4.13258
300	-568.5936	-732.7825	164.1889	1.631721	1.628092	4.716875
306	-577.5815	-740.2692	162.6877	1.862401	1.83546	5.307401
312	-567.3913	-729.6075	162.2162	2.014177	1.83546	5.483609
318	-581.7321	-748.3102	166.5781	1.703288	1.83546	3.186713
324	-562.1191	-728.5721	166.453	1.433151	1.972437	3.339228
330	-563.1448	-726.8671	163.7223	1.302143	1.467438	5.248668
336	-568.7884	-733.6936	164.9052	1.449499	2.357615	4.002999
342	-567.4516	-735.1624	167.7109	1.196371	1.987934	2.718012
348	-562.7443	-728.6794	165.9351	1.278521	1.525469	3.987708
354	-575.7021	-740.8649	165.1628	1.230232	1.370932	4.540152
360	-568.8289	-731.2177	162.3889	1.682958	1.693979	5.648425
366	-571.2902	-736.1191	164.8289	1.722773	1.961296	4.116656
372	-564.6999	-724.7353	160.0353	1.722773	0.9865727	7.286299
378	-569.6181	-732.326	162.7079	1.494206	1.670948	5.589581
384	-576.3831	-738.8392	162.4561	1.606075	2.015383	5.477151
390	-574.7026	-737.5205	162.8179	1.587669	2.039303	5.274658
396	-567.4145	-731.007	163.5925	1.811531	1.547267	4.994117
402	-563.035	-728.9195	165.8844	1.364636	1.535782	3.961522
408	-558.9062	-724.5281	165.6219	1.476616	2.245844	3.639386
414	-579.1371	-745.5387	166.4016	1.310967	1.786741	3.54939
420	-577.0462	-743.3443	166.2981	1.358481	1.888686	3.52261
426	-582.6158	-747.8519	165.2361	1.414208	2.776703	3.591414
432	-575.8747	-739.6247	163.75	1.661116	2.343812	4.545238
438	-582.2642	-746.5445	164.2803	1.572237	1.778052	4.615011
444	-581.1351	-744.0977	162.9625	1.816743	1.617033	5.301481
450	-575.9198	-739.7416	163.8217	1.771606	2.329297	4.450879
456	-583.54	-749.1066	165.5665	1.564151	2.655811	3.381553
462	-579.874	-744.5427	164.6687	1.229732	1.676774	4.646057
468	-583.0722	-748.4736	165.4013	1.083696	1.405462	4.468985
474	-585.0699	-746.9285	161.8586	1.482934	1.446919	6.182282
480	-589.6188	-754.6771	165.0582	1.55388	2.280827	3.899626
486	-584.798	-750.5562	165.7583	1.587044	1.453507	3.953545
