Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-10.79337	-182.1308	171.3375	0.6788146	0.6853107	1.002344	0.5617392
6	-11.53632	-182.1103	170.5739	1.267408	1.276558	0.3974256	0.893481
12	-3.935402	-172.7435	168.808	1.219801	2.124197	1.603409	0.3571615
18	-11.06793	-175.0532	163.9853	3.65231	6.088506	1.443012	0.2463099
24	-3.124467	-173.0917	169.9673	1.058462	1.336177	1.23248	0.2869736
30	-10.98049	-179.5909	168.6104	3.650818	0.3690515	0.9503134	0.4405186
36	-12.45404	-184.1017	171.6477	0.533957	0.6770377	0.8515347	0.4997069
42	-18.54934	-188.5878	170.0384	0.2722737	2.249593	1.236143	0.3823918
48	-10.07013	-181.1355	171.0654	0.05333245	1.265544	1.271836	0.7032449
54	-4.350384	-175.0782	170.7278	0.04642011	1.283259	1.291202	1.064398
60	-8.701226	-178.9383	170.2371	0.677964	0.7324563	1.941769	0.2896371
66	-5.937211	-176.5724	170.6352	0.2963651	0.7103854	1.94851	0.291456
72	-7.730863	-175.5901	167.8593	2.637327	0.5236969	2.636839	0.3994921
78	-6.329063	-176.0224	169.6934	0.2351566	0.3822936	2.822398	0.1581125
84	-15.46001	-185.5492	170.0892	0.2664089	0.3853204	2.801037	0.3445824
90	-12.60613	-183.0954	170.4893	0.0443967	1.647531	1.474321	0.7389779
96	-9.918915	-180.2527	170.3338	0.03887598	0.9483097	1.584363	1.43358
102	-7.401276	-177.7351	170.3338	0.03887598	0.9483097	1.584363	1.43358
108	-3.805625	-174.4052	170.5996	0.03887598	1.306877	1.527573	0.9410767
114	-7.845405	-178.9206	171.0752	0.04861634	0.8746198	0.4756542	1.74821
120	-0.01803607	-171.6182	171.6002	0.08517607	0.8088962	1.21881	0.4534634
126	-6.757531	-173.4946	166.7371	0.3109738	6.156986	1.88831	0.2009491
132	-12.8567	-183.8511	170.9944	0.3838181	2.06923	0.2697505	0.7269034
138	-9.621593	-180.3545	170.7329	1.089325	0.6419834	1.233921	0.4391971
144	-19.83623	-190.9497	171.1135	1.032478	0.7020317	0.8136673	0.6766742
150	-18.82085	-188.8884	170.0675	1.002776	0.6170052	1.955365	0.6934147
156	-13.35567	-181.9414	168.5857	2.6585	0.8417259	0.8134277	1.437555
162	-7.877938	-179.0574	171.1794	1.189115	0.4817979	0.6496354	0.8441977
168	0.2963837	-170.6781	170.9745	0.7520564	0.4072929	1.471385	0.4155353
174	-10.32651	-178.1826	167.8561	3.66066	0.5815306	1.471385	0.7949347
180	-4.205677	-175.7389	171.5332	0.1419418	1.308221	0.7206675	0.6027792
186	-7.699179	-179.7066	172.0074	0.08642801	1.129345	0.4956544	0.5179883
192	-11.67377	-182.35	170.6762	0.7179105	1.270349	1.034313	0.40059
198	-10.72703	-180.9709	170.2439	1.307757	1.12365	1.038532	0.5549966
204	-12.95823	-182.1501	169.1919	2.711189	0.5757799	1.054876	0.839623
210	-11.13666	-179.6973	168.5607	2.912436	0.3360735	1.596174	0.8206586
216	-3.413752	-173.1528	169.7391	1.389341	0.760171	1.825544	0.4703228
222	-2.457554	-173.022	170.5645	0.8662808	0.6518719	1.624785	0.5027058
228	0.2951528	-170.4205	170.7156	0.653587	0.5893361	1.624785	0.2975268
234	-6.830027	-177.7624	170.9324	0.6026939	1.015296	1.167117	0.4714141
240	-7.567429	-177.747	170.1796	0.9000682	1.015296	1.624245	0.5019025
246	-15.06893	-185.3645	170.2956	0.2370392	1.811765	1.405189	0.5758356
252	-4.164045	-175.4221	171.2581	1.020231	0.7391879	0.604492	0.7476003
258	-4.284446	-174.0971	169.8126	0.9647166	1.2123	1.721244	0.4340222
264	-4.342075	-174.6595	170.3174	0.5216909	1.913145	0.8248276	0.2485413
270	-16.70319	-185.0516	168.3484	1.596039	0.7829878	2.945999	0.3667436
276	-17.93845	-188.6756	170.7371	0.0771554	0.9594273	1.945297	0.5093816
282	-18.58212	-188.1825	169.6004	0.252621	1.896488	1.945297	0.3294789
288	-16.58618	-187.4534	170.8672	1.187776	0.3014157	1.140332	0.4564875
294	-21.24848	-192.3908	171.1423	0.6727491	1.076164	0.8242616	0.4575672
300	-20.80142	-187.6465	166.8451	2.614089	2.28106	2.095186	0.490082
306	-15.4411	-182.7747	167.3336	0.9437104	0.8665403	4.541371	0.3814437
312	-7.846104	-175.8406	167.9945	2.245889	1.243361	2.156455	0.3249353
318	-5.88073	-176.7193	170.8386	1.089376	0.5631646	1.098513	0.3067514
324	-8.60054	-178.3827	169.7822	0.254009	2.420542	1.338293	0.3354557
330	-15.42617	-185.8019	170.3757	1.255896	0.6208033	1.403669	0.361966
336	-6.897037	-178.0253	171.1283	0.6821946	0.4931469	1.347912	0.4113977
342	0.07389705	-171.5915	171.6654	0.7689823	0.6367803	0.6014315	0.6394584
348	-8.58008	-179.1752	170.5951	0.4140588	1.286722	1.369014	0.6886272
354	-5.720653	-177.3791	171.6584	0.6916477	0.3422279	0.86652	0.5012199
360	-8.132632	-179.9882	171.8556	0.6385127	0.5077365	0.671476	0.471208
366	-2.904504	-174.0214	171.1169	1.107707	0.5364128	0.9123104	0.5782959
372	-11.38133	-181.752	170.3707	1.737661	0.4899735	0.9030163	0.8467931
378	-13.90937	-186.1178	172.2084	0.1778604	0.6550912	0.6619922	0.5487802
384	0.03855707	-169.4714	169.5099	1.196064	0.7562879	2.19632	0.349391
390	-6.617511	-175.1313	168.5138	1.243444	2.538195	1.539526	0.349391
396	1.341215	-168.4085	169.7497	0.1959256	0.7565298	2.448423	0.1376425
402	-7.608447	-176.4999	168.8915	0.7916368	0.4156615	3.444451	0.3218887
408	-12.0762	-181.3566	169.2804	2.552353	0.5689059	1.282959	0.4377067
414	-7.776036	-175.2528	167.4768	3.602849	0.2530273	2.01695	0.3548943
420	2.85669	-168.3068	171.1635	0.6102637	0.3442411	1.281452	0.2667414
426	-11.87361	-181.9366	170.063	0.2744442	0.7914033	2.426535	0.2667414
432	-4.976721	-175.7586	170.7819	1.540501	0.5356431	0.7825631	0.6626581
438	-2.918358	-172.3864	169.4681	1.143331	0.200238	2.342783	0.3257084
444	-3.746534	-174.8827	171.1362	0.7466048	0.4794052	1.116092	0.2540075
450	-14.20368	-184.5011	170.2974	1.188023	0.2118576	1.580791	0.5192279
456	-11.58644	-181.4306	169.8442	1.747204	0.542985	1.547511	0.5491853
462	-16.40754	-187.2346	170.8271	0.1883318	0.3962799	2.155655	0.3641261
468	-12.91776	-183.8396	170.9218	0.0763226	0.4949632	2.155655	0.4035683
474	-5.397622	-174.469	169.0714	2.772004	0.2113061	1.115547	0.7675815
480	-9.203593	-180.1026	170.899	0.2269663	0.778767	1.552533	0.2205755
486	-6.982177	-175.8674	168.8852	1.133181	0.6901333	2.906876	0.3116439
492	-10.50719	-180.7802	170.273	0.8506456	1.660667	0.8959806	0.3421022
498	-6.565741	-177.6554	171.0896	0.9401074	0.6703603	1.008982	0.4851426
504	-11.56957	-180.6407	169.0711	0.3503207	1.938207	2.411979	0.4515486
510	-15.93054	-186.7244	170.7938	0.07982692	0.4557733	2.298939	0.3990128
516	-11.81572	-183.2902	171.4744	0.3741369	0.7504924	1.081119	0.6449586
522	-5.925563	-176.5527	170.6272	1.28805	0.879748	0.9107156	0.4231278
528	1.641515	-169.3089	170.9504	0.871561	0.7126776	1.153588	0.6201941
534	-3.364245	-170.5519	167.1877	4.850369	0.7126776	0.3774575	1.251101
540	2.868759	-167.0334	169.9022	1.726677	0.9255979	1.104925	0.6932969
546	5.598265	-164.5581	170.1563	1.69429	0.604332	1.151157	0.7495279
552	0.3578235	-168.2971	168.6549	0.7711315	1.671354	2.603836	0.6629199
558	-6.741764	-174.0257	167.2839	3.961484	1.031702	1.432287	0.5733661
564	-7.675239	-176.4145	168.7392	1.699398	0.960084	2.315648	0.4524939
570	-13.37501	-181.6421	168.2671	1.550797	1.473539	2.437552	0.4781872
576	-8.379352	-177.8801	169.5008	1.921839	1.057507	1.237363	0.5299981
582	-10.52304	-178.0083	167.4853	4.550018	0.4775656	1.14682	0.4621958
588	-4.714842	-174.3751	169.6603	2.201242	0.9889067	0.4033475	1.148542
594	-9.460377	-179.0277	169.5673	1.353242	0.7234528	1.918562	0.2728613
600	-11.02028	-180.535	169.5147	1.815881	0.6911353	1.66391	0.3947627
606	-8.364285	-178.3768	170.0125	1.173836	0.290551	1.968603	0.3769251
612	-12.8363	-182.4681	169.6318	0.9642913	1.8556	1.301773	0.4262937
618	-11.25113	-182.208	170.9569	0.1202143	1.061555	1.459653	0.2926316
624	-21.07911	-190.9806	169.9015	0.3725551	0.4611383	2.744726	0.2594587
630	-21.65059	-191.8004	170.1498	1.389631	0.2741756	1.504427	0.8028662
636	-13.15452	-185.1995	172.045	0.0918291	0.5480438	0.9928003	0.5746017
642	-21.08562	-189.8401	168.7545	0.7129964	2.561675	1.603761	0.95704
648	-12.64129	-183.4525	170.8112	0.7051249	0.3967539	1.603761	0.311452
654	-24.17353	-194.0227	169.8492	1.669989	0.329571	1.684601	0.5717318
660	-20.49915	-188.1272	167.6281	0.4719397	0.3029486	4.610943	0.1531748
666	-23.60174	-191.2665	167.6648	0.3361983	0.5479284	4.610943	0.1449958
672	-14.21519	-184.2146	169.9994	0.2734921	0.3050813	2.242013	0.1169498
678	-8.09462	-174.0941	165.9995	1.761458	0.5821835	4.750846	0.1308917
684	-3.033148	-171.6029	168.5698	0.6405163	1.063992	3.267747	0.2582233
690	-1.179005	-171.1549	169.9759	1.661843	0.6284862	1.304061	0.283795
696	-5.021051	-173.1901	168.169	1.003696	0.6752078	3.663606	0.2473608
702	-2.637366	-173.863	171.2256	0.2100022	1.4103	0.873115	0.4409693
708	-21.25868	-192.4545	171.1958	0.1881388	1.588104	0.7528266	0.5846853
714	-1.544524	-172.0267	170.4822	0.607431	1.594398	1.004405	0.3582363
720	-10.25114	-181.5909	171.3397	0.5226248	1.165964	0.5808043	0.7735346
726	-5.528573	-175.5745	170.046	1.704512	1.165964	0.7548097	0.6724602
732	-4.47651	-175.2566	170.7801	0.2747972	1.549794	0.9766456	0.2715437
738	-2.020388	-169.5624	167.542	3.391946	0.5858504	1.886776	0.209034
744	0.01763836	-170.5568	170.5744	0.07504509	0.2271566	2.163343	0.209034
750	-3.191976	-173.8126	170.6207	0.2774322	0.2837884	2.163343	0.2904478
756	-3.595103	-175.0779	171.4828	0.5098161	0.8499887	0.7051279	0.8516867
762	0.1112489	-170.4031	170.5144	1.534949	0.7759164	0.8872633	0.4558551
768	-11.52249	-178.5089	166.9864	2.761993	0.3193751	3.438027	0.4007129
774	-17.62081	-187.7573	170.1365	1.317353	0.1772663	1.449534	0.3590007
780	-8.656205	-176.9825	168.3263	2.810931	0.6979445	1.786325	0.3161957
786	-13.85109	-181.8426	167.9915	1.580951	1.729579	2.388135	0.3454933
792	-10.39787	-179.4561	169.0582	0.4615762	2.507097	1.800686	0.3493686
798	-17.94758	-185.7578	167.8102	1.383936	0.9002936	3.596219	0.3902629
804	-28.88082	-196.3479	167.4671	1.580443	2.651887	2.218151	0.5375549
810	-30.4936	-200.0793	169.5857	1.002616	0.2105462	2.469566	0.5549774
816	-14.61426	-184.9872	170.3729	0.1833147	0.2004767	2.236549	0.2276189
822	-10.08706	-180.7811	170.6941	0.2553674	0.2691443	1.952184	0.2169849
828	-10.50303	-181.1111	170.608	0.6679051	0.5105535	1.620788	0.2169849
