Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-11.24855	-178.3325	167.084	3.692497	1.633317	1.314389	0.4125208
6	-14.18266	-185.882	171.6993	0.9005947	0.7083009	0.3822048	0.6137099
12	-14.42308	-186.2205	171.7974	0.5198053	0.5551036	0.7968283	0.6082256
18	-19.34947	-188.4717	169.1222	2.79281	0.8759429	0.9192027	0.5687875
24	-25.28801	-194.575	169.287	1.53154	1.608023	0.8978769	1.103172
30	-8.91968	-180.3689	171.4492	1.012785	0.6897213	0.5186991	0.3701597
36	-9.241294	-180.202	170.9607	0.766903	0.9683332	0.9224159	0.7593741
42	-1.141499	-170.9851	169.8436	0.7912507	2.220647	0.9673695	0.4784741
48	-9.370375	-178.2234	168.8531	2.993928	0.5438041	1.292352	0.4594737
54	-9.618969	-179.2402	169.6212	0.9764463	1.713124	1.438178	0.5076682
60	-5.338502	-176.2009	170.8624	0.06477492	0.3820887	2.253451	0.3747776
66	-8.824047	-179.9087	171.0847	0.05281417	0.4355369	2.066065	0.4739385
72	-4.667657	-175.4765	170.8088	0.1223057	0.7002775	2.079495	0.4739385
78	-4.056962	-173.613	169.556	1.409896	0.8384454	1.904955	0.5702399
84	-6.443394	-174.8055	168.3621	2.895952	0.9969081	1.196415	0.9601766
90	6.381648	-164.0603	170.4419	1.623029	0.6301862	1.009235	0.5080356
96	2.913235	-167.1731	170.0864	0.6524923	1.445877	1.542287	0.5266618
102	-4.30118	-173.9862	169.685	0.9472186	0.3646378	2.267302	0.1988841
108	-5.921775	-175.9745	170.0527	0.4809669	0.4602616	2.518624	0.2787318
114	-14.05211	-183.0159	168.9638	0.5943579	1.117126	2.985093	0.3473069
120	-11.19871	-179.0985	167.8998	2.437249	1.39161	1.977799	0.6048561
126	-9.465771	-179.4456	169.9798	1.275306	1.273023	1.17425	0.6048561
132	-25.16782	-193.8632	168.6954	1.952009	1.865708	0.7614005	1.172141
138	-32.19416	-203.7463	171.5522	0.1850932	0.5903354	0.5735565	1.420252
144	-9.801765	-179.6096	169.8078	1.006371	1.267105	1.491896	0.8239097
150	-4.180655	-171.7298	167.5492	1.347066	1.267105	3.485041	0.3323116
156	-5.230268	-176.4964	171.2661	0.7481964	0.4178196	1.180629	0.4154662
162	-10.36473	-180.7799	170.4151	0.5930022	1.121645	1.570644	0.6040426
168	-14.88929	-186.2976	171.4084	0.8867336	0.5581052	0.6462734	0.8756902
174	-9.290939	-179.5282	170.2373	0.5923043	1.58153	1.135185	0.8756902
180	-16.6835	-187.3654	170.6818	0.5720883	0.6943788	1.696754	0.7055464
186	-16.33454	-187.2095	170.875	0.3263089	1.109504	1.363643	0.3646622
192	-9.90111	-180.8533	170.9522	0.9447548	0.5738079	1.121978	0.7602365
198	-0.5711352	-171.004	170.4328	0.9447548	0.4610015	1.812765	0.4599643
204	-6.322429	-175.726	169.4036	0.9825066	0.4606021	2.807725	0.4924151
210	-0.5186353	-171.6738	171.1551	0.3741987	0.8849315	1.261292	0.3668413
216	-0.8089735	-168.8333	168.0243	3.334305	0.4015963	1.847686	0.4356368
222	1.641888	-170.3924	172.0343	0.4306836	0.243831	0.6667262	0.5394135
228	0.07518498	-169.6062	169.6813	1.084037	0.9407579	1.997199	0.4162467
234	-4.10496	-174.8611	170.7561	0.317619	1.381645	1.164767	0.7656137
240	-0.2552931	-170.3842	170.1289	0.4868118	2.846579	0.5025582	0.5643669
246	-3.235887	-174.7235	171.4876	0.6120388	0.6867145	0.5025582	1.109746
252	-9.18293	-179.6041	170.4211	0.9189592	0.8429779	1.164939	1.061711
258	-3.655114	-170.3594	166.7043	4.874935	0.8802597	1.164939	0.7498482
264	2.624446	-168.0218	170.6463	1.809206	0.5462905	0.5911176	0.7498482
270	-0.327799	-171.6846	171.3568	0.9861279	0.3377688	0.7992206	0.7168155
276	-5.594826	-174.1059	168.5111	3.720768	0.5239278	0.6391612	0.9785752
282	-0.8005894	-172.4664	171.6658	0.3761513	0.9979156	0.6385891	0.3705468
288	4.098247	-167.3773	171.4755	0.6490398	0.5371725	0.9919333	0.6351328
294	1.606686	-169.3818	170.9885	1.124583	0.4544859	1.00195	0.7304806
