Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-620.7018	-787.7252	167.0234	3.266353	0.4077193	0.9865881	2.000506	0.6013254
6	-633.6445	-800.5246	166.8801	2.687563	0.7513414	1.44739	1.873038	0.8464519
12	-628.3431	-797.0556	168.7126	1.2181	0.4060773	1.405554	1.965153	0.4762874
18	-619.161	-787.522	168.361	1.690899	0.5707663	1.491545	1.642923	0.6309224
24	-615.5058	-785.003	169.4972	1.095091	0.5683051	0.8828105	1.642923	0.7391116
30	-618.1774	-786.6739	168.4965	0.5119997	0.9902029	1.903061	1.915374	0.3780269
36	-618.2308	-787.8878	169.6571	1.173373	0.6161238	0.8530089	1.425062	0.6904136
42	-616.5865	-785.5027	168.9162	1.173373	0.6576693	0.8235371	2.204415	0.5845144
48	-616.8595	-782.604	165.7445	3.989579	0.6761175	1.252126	2.130531	0.5136292
54	-631.3873	-798.6246	167.2373	1.132285	2.391868	1.691782	1.42256	0.7458845
60	-614.3459	-781.134	166.788	1.187808	1.39065	1.783117	2.684999	0.4337373
66	-612.2863	-777.7734	165.4871	4.311224	0.6798747	1.547468	1.722006	0.6926331
72	-604.4144	-771.1453	166.7309	3.271252	0.7014039	1.285401	1.722006	0.7358313
78	-614.006	-779.5027	165.4967	3.251549	1.519442	1.805652	1.722006	0.691295
84	-609.4848	-777.0338	167.549	1.583458	1.519442	1.175171	1.970993	0.5965308
90	-607.5102	-776.7051	169.1949	1.173586	0.8994318	0.8456738	1.55575	0.7999513
96	-612.3991	-780.3426	167.9435	2.425476	0.3460087	1.181157	1.725558	0.6164281
102	-617.7474	-787.1314	169.3839	1.277819	0.4252433	1.181157	1.313302	0.8057702
108	-622.266	-788.7643	166.4983	3.869635	0.426278	1.015389	1.739103	0.847104
114	-622.7661	-786.5508	163.7846	5.801266	0.8453802	0.6265913	2.71551	0.577505
120	-616.7342	-784.5281	167.7939	2.077577	0.3696944	1.23797	2.192398	0.5075763
126	-608.9867	-778.9392	169.9526	1.115989	0.7973472	0.6112618	1.3015	0.5332317
132	-612.5862	-782.2989	169.7128	0.3988845	0.6035596	1.236711	1.814733	0.4151494
138	-610.0317	-779.8224	169.7907	0.3460347	0.6543392	0.7986646	2.16332	0.380767
144	-615.3029	-784.5512	169.2483	0.5121795	1.168974	1.021798	1.842286	0.4416526
150	-607.0606	-774.7509	167.6903	2.270478	0.9263473	0.7655882	2.132469	0.5816235
156	-614.9532	-783.5316	168.5784	1.172055	0.4479571	1.404054	2.132469	0.522139
162	-621.3535	-790.7427	169.3892	0.7134436	0.3381513	1.040451	2.153264	0.5130744
168	-615.4613	-782.9026	167.4413	2.411965	0.7713472	1.228118	1.901212	0.665542
174	-626.8215	-797.3481	170.5266	0.3198934	0.4570687	0.7239499	1.692509	0.4374938
180	-603.856	-774.3564	170.5004	0.6623721	0.3806378	0.5846322	1.529315	0.5113134
186	-612.5447	-777.9959	165.4511	4.827011	0.5456604	1.469042	1.231318	0.9461814
192	-613.2749	-782.0948	168.8199	0.9127222	0.570647	1.992367	1.231318	1.006143
198	-606.196	-774.9489	168.7529	0.8819638	0.732144	2.001044	1.429356	0.7024693
204	-610.2981	-779.2504	168.9523	1.628693	0.4357019	1.187718	1.453193	0.7024693
210	-612.1575	-780.363	168.2055	2.116927	0.9620445	1.054659	1.247424	0.9016887
216	-608.6245	-777.1886	168.564	1.597562	0.8446858	1.158497	1.416953	0.9068537
222	-619.1011	-787.2707	168.1696	2.40065	0.5789133	1.171482	1.198202	0.9500548
228	-607.5109	-774.8827	167.3718	2.407685	0.9507673	1.745301	1.099779	0.9500548
234	-620.6397	-789.5852	168.9455	1.537103	0.9507673	0.8643823	1.099779	1.091385
240	-615.6467	-783.8045	168.1578	2.137991	0.7871044	0.8487106	1.787968	0.7240209
246	-613.3229	-781.1734	167.8505	2.091208	0.5195491	1.749105	1.536684	0.6691272
252	-611.1787	-779.948	168.7693	1.926691	0.6983087	0.8764605	1.301682	0.9091354
258	-613.736	-782.7928	169.0568	1.221489	1.11117	0.8764605	1.465504	0.7088206
264	-622.6006	-790.7196	168.1191	1.888059	0.6136722	1.286777	1.809641	0.7088206
