Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-723.5978	-894.7941	171.1963	0.3975113	0.8304308	1.179544	0.778764
6	-719.7621	-890.7104	170.9483	0.5411363	0.8045832	1.258292	0.8450136
12	-715.2283	-886.7974	171.5691	0.3402928	0.5740776	1.009829	0.8872298
18	-712.5379	-883.8481	171.3102	0.1847044	1.221813	0.9061774	0.7547945
24	-707.217	-878.3406	171.1236	0.1118665	1.221813	1.187136	0.7213806
30	-716.5176	-887.48	170.9624	0.1096342	1.250204	1.398578	0.5125451
36	-711.327	-882.0081	170.6811	0.1389633	0.6532805	2.2339	0.5125451
42	-712.5492	-882.5272	169.978	0.3420928	1.541967	1.872242	0.5037247
48	-702.6485	-873.9679	171.3194	0.1309399	0.9180215	1.350548	0.5094086
54	-715.6241	-887.0468	171.4227	0.253065	0.6524394	1.350548	0.6296471
60	-717.0043	-888.0239	171.0196	0.3789413	1.047761	1.209947	0.6989416
66	-720.5763	-891.7716	171.1953	0.6798569	0.5838965	1.165269	0.7144924
72	-727.4828	-898.7601	171.2773	0.2112993	0.8689081	1.335665	0.6218652
78	-720.4789	-892.26	171.7811	0.09553257	0.4710119	1.294371	0.6000117
84	-730.8372	-901.4388	170.6015	0.8098926	0.9564174	1.247069	0.7643511
90	-724.55	-894.6684	170.1184	1.221249	0.8273169	1.222732	1.021365
96	-724.6993	-893.9834	169.2841	2.296995	0.7474187	0.6865382	1.34487
102	-722.1276	-892.7942	170.6666	1.278525	0.4447439	0.6864322	1.238198
108	-719.8963	-888.8759	168.9796	2.766945	0.5347652	0.8849093	1.194198
114	-714.1389	-884.0401	169.9013	1.392235	0.8578144	1.378339	0.8733545
120	-725.7645	-896.6509	170.8864	0.5599647	0.9610049	1.263878	0.6711094
126	-714.7597	-885.4615	170.7018	0.7936605	0.662952	1.430187	0.7866378
132	-728.8966	-895.4792	166.5826	4.892019	0.662952	0.9617513	1.271269
138	-727.9876	-898.3061	170.3184	1.037462	0.6543981	1.195158	1.180819
144	-730.8616	-898.9591	168.0975	3.299397	0.5842397	1.267272	1.133024
150	-719.8684	-890.5153	170.6469	0.9543296	0.5064199	1.389522	0.8596423
156	-719.2739	-889.7053	170.4314	1.029592	0.635693	1.431215	0.8596423
162	-724.3276	-895.8965	171.5689	0.3365247	0.7066483	0.7561014	1.037069
168	-722.1759	-892.7514	170.5755	0.9652798	1.113182	0.6612953	1.0932
174	-726.3226	-895.6918	169.3692	1.951401	0.5826692	0.6935719	1.645136
180	-728.5105	-898.853	170.3425	1.367102	0.3991734	0.6935719	1.432687
186	-734.7966	-903.6987	168.9021	2.290075	0.7622177	0.6916535	1.624037
192	-727.5774	-898.0881	170.5108	0.6436619	1.029286	1.095626	1.125723
198	-718.2403	-888.6586	170.4184	1.336026	0.6495372	0.7838375	1.195576
