Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-942.8594	-1105.795	162.9359	4.0845	1.142908	4.110962	3.219118	0.501139	0.2173472	0.02453696	0.6616735
6	-953.2866	-1113.783	160.4964	4.014474	1.553345	4.745348	4.35757	0.2288886	0.7192855	0.1510129	0.5129965
12	-945.9385	-1110.572	164.6337	5.027813	1.419095	3.827616	0.1006484	0.04271959	0.108211	0.6932119	1.465436
18	-955.7246	-1120.964	165.239	5.809859	1.139293	3.707645	0.1006484	0.04570711	0.02929318	0.6932119	1.022873
24	-950.353	-1109.821	159.4679	8.241513	1.528202	4.020066	3.767903	0.2169262	0.6542467	0.4126032	0.8916939
30	-941.7634	-1105.822	164.0586	5.292032	1.501641	3.286714	0.01640438	2.087793	0.232951	0.2536997	0.7758779
36	-940.069	-1104.613	164.544	5.815477	1.071515	3.286714	0.05589658	1.854162	0.1269929	0.2317413	0.7736183
42	-936.7024	-1100.891	164.189	5.837854	1.539439	2.953375	0.07520118	2.013066	0.2410355	0.1642393	0.7736183
48	-943.6247	-1107.152	163.5278	6.195734	1.50992	4.116527	0.1457658	1.499875	0.1760912	0.1131708	0.6296974
54	-947.264	-1112.339	165.0751	4.545469	1.101563	3.906694	0.2733133	1.378975	0.0678504	0.05050934	0.7239223
60	-944.6468	-1107.07	162.4227	5.468304	1.509326	6.018699	0.291573	1.079539	0.05751532	0.04243601	0.6569536
66	-939.3951	-1100.896	161.5005	4.431591	1.568814	7.362733	0.3738244	1.124742	0.03632043	0.0431679	0.5327014
72	-930.4271	-1094.838	164.4106	3.262029	1.475175	4.935406	0.3738244	1.336755	0.05530501	0.1194874	0.5915012
78	-947.2305	-1111.429	164.1981	3.262029	1.54991	5.260734	0.3738244	1.216135	0.04494827	0.07215008	0.5762357
84	-947.9111	-1113.275	165.3644	4.297522	1.303844	3.607891	0.3666585	1.319504	0.05354388	0.04796473	0.5762357
90	-952.9257	-1116.935	164.0094	4.623637	1.12223	5.19396	0.3448364	1.01373	0.1388901	0.03178132	0.6420279
96	-950.1948	-1113.743	163.548	5.236391	1.25957	4.833919	0.3448364	1.369463	0.08959873	0.07617491	0.6682748
102	-940.1357	-1104.401	164.2654	6.782531	1.173305	3.514826	0.3448364	1.369463	0.07440981	0.07893777	0.6199534
108	-957.0153	-1122.58	165.5647	3.64932	1.183828	3.734777	0.3011572	1.444176	0.07229254	0.1345529	0.6199534
114	-964.2214	-1129.682	165.4603	3.551467	1.546657	2.79613	0.4722973	1.497093	0.1252012	0.2635576	1.066759
120	-971.771	-1131.765	159.9942	3.186658	1.676205	3.049091	4.843143	0.7541908	0.4434055	0.2265219	2.123634
126	-959.5367	-1124.362	164.8254	3.186658	1.285233	2.864522	2.076741	0.3579915	0.1605802	0.106126	1.636781
132	-948.4078	-1112.099	163.6911	3.601998	1.357822	4.54814	1.857311	0.4907099	0.07247505	0.122882	1.046287
138	-955.3057	-1115.828	160.5228	5.487122	1.296215	4.54814	3.753096	0.420069	0.1339205	0.1181022	1.305547
144	-969.2852	-1126.901	157.6163	11.651	1.483231	6.078871	2.933631	0.5962436	0.1695563	0.04229174	0.9012697
150	-945.9985	-1106.17	160.1719	4.499916	1.483231	5.207236	4.043329	0.1619697	0.4214454	0.2260306	0.9446127
156	-941.6252	-1102.312	160.6867	4.635542	1.173704	5.207236	3.781293	0.1804716	0.1712982	0.5294333	0.8293054
162	-955.1256	-1118.274	163.1481	1.982792	1.718898	4.930457	2.835289	0.07641073	0.1286957	0.6465243	0.9079804
168	-953.8229	-1117.823	164	4.914174	1.522061	3.962277	1.52501	0.07421099	0.1774233	0.0919126	1.083207
174	-956.6986	-1120.492	163.7936	5.092167	1.646039	3.962277	1.312311	0.1304332	0.07979122	0.2171892	1.197375
180	-962.9548	-1122.77	159.8153	8.401724	1.139123	2.868947	0.2897972	4.679987	0.7199927	0.5881088	0.754527
186	-953.1623	-1112.919	159.7566	6.324202	1.676671	3.674981	0.4205076	4.679987	0.5298565	0.2615322	0.7159686
192	-949.6531	-1113.383	163.7296	4.143603	1.095524	3.733675	0.2567476	2.64805	0.4206769	0.1051296	0.8516571
