Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-239.2281	-407.9482	168.7201	1.475995	1.720957	0.463051	1.281293	0.767124
6	-240.0541	-408.1786	168.1246	1.854784	0.6769631	1.271146	1.501682	1.056188
12	-236.2224	-406.0018	169.7795	1.034804	0.813643	0.4931479	1.563918	0.7010016
18	-238.4053	-406.8172	168.4119	1.815361	1.142479	0.5293008	1.563918	0.9939724
24	-246.074	-416.3903	170.3164	0.7937915	0.8782995	0.7177752	0.6209734	1.149986
30	-255.6815	-424.3242	168.6427	1.31385	1.873583	0.749323	0.658616	1.269373
36	-241.9125	-409.8619	167.9494	1.354413	1.873583	1.156827	0.9047978	1.27211
42	-250.0045	-419.0409	169.0364	0.8002006	1.584144	1.041599	1.145349	0.8984423
48	-241.1143	-409.8568	168.7425	0.5030027	2.250161	1.350154	0.8831097	0.8704073
54	-238.2321	-408.6299	170.3977	0.06734978	0.9054495	0.5595644	1.829419	0.5821667
60	-239.2832	-408.8453	169.5621	0.08776316	1.397898	0.6750852	1.967844	0.7685028
66	-236.0308	-406.8474	170.8167	0.03368534	0.5793196	0.8592616	0.9452026	1.214716
72	-242.9403	-413.6565	170.7162	0.0882864	0.5793196	0.9687915	0.9715008	1.136902
78	-245.7559	-415.6172	169.8613	0.04470112	1.596959	0.5963939	1.155405	1.21697
84	-254.5614	-423.9667	169.4053	0.3786263	0.92676	1.104094	1.441118	1.21697
90	-246.0468	-415.6085	169.5617	0.7888541	1.025216	0.602908	1.335851	1.149555
96	-242.8627	-412.6134	169.7507	1.244157	0.9255872	0.602908	0.918709	1.031619
102	-262.7737	-430.7006	167.927	1.558269	2.333759	0.8984519	0.7898402	1.107674
108	-250.2044	-420.7004	170.4959	0.2269515	1.196878	0.3154517	0.9497388	1.107674
114	-234.2916	-405.245	170.9534	0.604496	0.4560352	0.3998129	1.112091	0.7635672
120	-239.7748	-409.3508	169.576	0.997203	0.7149325	0.8040977	1.658342	0.6596976
126	-246.8093	-415.6787	168.8694	1.854654	0.5010081	0.6296825	1.841849	0.6596976
132	-255.1166	-423.3066	168.19	2.015464	0.9759014	0.5904287	1.914295	0.7471977
138	-246.1346	-415.9193	169.7847	1.664549	0.7606785	0.5959077	0.7937561	0.8592382
144	-239.0591	-406.8763	167.8172	2.27736	1.483453	0.6698566	1.077715	1.158067
150	-227.9763	-396.2008	168.2246	2.27736	0.7850341	0.6200785	1.398536	1.158067
156	-243.9822	-411.7737	167.7915	0.8702176	1.715673	1.721818	1.398536	1.055153
162	-236.4159	-406.5819	170.166	0.6989514	0.8759568	0.7649066	1.061029	0.9198107
168	-253.4882	-422.1973	168.7092	0.2911832	0.9858854	1.723475	1.238517	1.486175
174	-237.6612	-406.4727	168.8115	1.481695	1.492058	0.7013463	1.238517	0.7277905
180	-240.7902	-410.3593	169.5692	0.8916334	1.470742	0.6731729	1.098495	0.7555126
