Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-888.7402	-1058.022	169.2814	0.2248948	0.8040325	0.5592831	0.8803283	2.265637
6	-886.0939	-1055.24	169.1465	0.2942434	0.7865217	0.6138541	1.006095	2.209893
12	-876.0226	-1045.562	169.5394	0.1985714	0.8198516	0.6138541	1.025996	1.980238
18	-889.6288	-1058.101	168.472	0.3890638	0.9804227	0.6258011	1.025996	2.438006
24	-899.1815	-1068.84	169.6587	0.3515548	0.4984516	0.7011879	1.410731	1.663639
30	-891.2887	-1060.544	169.2552	0.1446233	0.8067639	0.7435005	1.127566	2.068516
36	-888.4078	-1057.163	168.7553	0.3240041	0.8182166	0.7707341	0.9683514	2.354579
42	-890.5983	-1058.99	168.3919	0.2172074	0.7704663	0.938108	1.086536	2.501657
48	-875.3882	-1044.984	169.5955	0.02103912	0.7704663	0.681173	1.102984	2.002716
54	-887.424	-1057.14	169.7164	0.02605249	0.6354659	0.599943	1.709464	1.630772
60	-894.199	-1064	169.8011	0.09410319	0.6960652	0.599943	1.487036	1.642127
66	-893.5215	-1062.71	169.1883	0.09410319	0.7126892	0.6838072	0.9583193	2.347642
72	-887.6879	-1056.617	168.9292	0.2923825	0.7126892	0.7297843	0.7584822	2.485196
78	-879.0885	-1047.809	168.7201	0.05783985	0.9841852	0.7284621	0.9379069	2.485196
84	-880.1101	-1049.753	169.6429	0.4217797	0.5385857	0.7284621	1.043394	1.8462
90	-873.4033	-1042.542	169.1382	0.189924	0.7684862	0.5606075	0.95887	2.350459
96	-877.7553	-1046.716	168.9609	0.6129451	0.728184	0.5606075	0.9544998	2.220478
102	-882.3994	-1051.603	169.2039	0.1270161	0.7288495	0.7562483	1.025851	2.220478
108	-883.8385	-1053.071	169.2327	0.029244	0.717013	0.7562483	1.02226	2.274299
114	-893.1785	-1062.477	169.2987	0.4674099	0.717013	0.6979718	1.184855	1.870415
