Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-708.5709	-878.7082	170.1372	0.07570013	1.568275	0.9083311	1.60716
6	-701.2802	-871.3875	170.1074	0.2914177	1.834194	1.044788	1.165786
12	-710.2195	-880.1359	169.9164	0.5296577	1.822527	1.058094	1.121052
18	-707.9881	-877.0955	169.1075	0.3515166	2.053283	1.815537	1.149424
24	-703.2021	-872.6365	169.4344	0.4933234	1.789201	1.862545	0.8603102
30	-689.3057	-859.5008	170.195	0.1794888	1.672389	1.007946	1.336851
36	-712.1595	-882.4469	170.2875	0.4751097	1.338518	1.123441	1.178071
42	-698.1441	-868.4784	170.3343	0.307459	1.213732	1.338255	1.201909
48	-701.3271	-870.645	169.3179	0.140437	2.605757	1.541744	0.9959324
54	-705.9934	-875.4377	169.4443	0.1844794	2.27315	1.15158	1.407866
60	-709.0289	-878.9968	169.9679	0.6773646	1.379825	0.8130475	1.48928
66	-689.2277	-860.0361	170.8084	0.1403782	1.195349	1.002353	1.241682
72	-691.8472	-862.1414	170.2942	0.3302467	1.562986	1.11263	1.122067
78	-686.6503	-856.8688	170.2185	0.680777	1.151856	1.384638	0.9767738
84	-698.5254	-868.4584	169.9329	0.2044071	1.753462	1.063386	1.422314
90	-693.1258	-862.8814	169.7556	0.1481434	2.36398	1.12639	1.142502
96	-693.0828	-863.3196	170.2368	0.426446	1.335741	1.026501	1.343076
102	-695.2891	-865.6082	170.3191	0.2504927	1.27351	1.404293	1.156331
108	-692.4157	-863.0528	170.637	0.1607514	1.145741	1.619031	0.8348532
114	-698.4053	-869.0299	170.6246	0.06284632	1.334114	1.216288	1.166359
120	-706.4308	-876.307	169.8763	0.08529214	1.760892	1.13006	1.500215
126	-716.2092	-886.3984	170.1892	0.07955888	1.760892	1.041637	1.330982
132	-699.8688	-870.7366	170.8679	0.2002416	0.899074	0.9635468	1.413883
138	-694.7389	-864.6674	169.9284	0.6134946	1.612672	1.051358	1.207958
144	-690.3804	-860.5774	170.197	0.02701916	1.610621	1.23409	1.321321
