Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-2660.078	-2824.159	164.0807	4.363005	1.067212	2.497174	0.449566	0.0495479	0.0662084	3.332333	1.171026
6	-2667.536	-2831.379	163.8426	3.83898	1.098104	3.315288	0.3826978	0.09802413	0.05757814	3.384312	0.8428949
12	-2659.531	-2823.402	163.8703	3.912165	1.036719	3.151938	0.3290474	0.06945737	0.05677955	3.598203	0.8688652
18	-2653.623	-2815.666	162.0435	3.637536	1.045179	3.884325	0.502578	0.05420668	0.08649588	4.817356	0.6403968
24	-2661.926	-2825.613	163.6869	4.28917	1.077964	2.80963	0.4515431	0.08384117	0.05400709	3.904016	0.5657745
30	-2655.15	-2819.186	164.036	3.892071	1.050344	3.12734	0.3718504	0.05470637	0.05614144	3.612686	0.5188586
36	-2651.774	-2817.189	165.4152	2.957195	1.189975	2.913644	0.358577	0.04372383	0.06211661	2.935682	0.5318553
42	-2666.679	-2831.457	164.7781	4.492422	1.062048	3.082716	0.3127352	0.04033108	0.06220089	2.618054	0.5511784
48	-2660.471	-2825.175	164.704	3.520395	1.116294	3.20923	0.3244897	0.05645026	0.07805086	3.050379	0.4638433
54	-2657.166	-2821.542	164.3757	3.966166	1.042961	4.023965	0.2193905	0.0320923	0.06228338	2.50829	0.4869306
60	-2646.299	-2811.655	165.3558	3.931462	1.082865	3.108788	0.2193905	0.03129347	0.03828722	2.420078	0.3882104
66	-2637.924	-2802.512	164.5878	3.931462	1.100867	3.764138	0.3013793	0.03908741	0.04403574	2.420078	0.3896833
72	-2661.93	-2825.837	163.9066	4.42615	1.053072	4.04358	0.2789727	0.0270501	0.03178246	2.577531	0.3261176
78	-2656.991	-2820.514	163.5236	3.349168	0.9445256	4.337778	0.291908	0.0446984	0.03664297	3.342232	0.2854717
84	-2649.195	-2813.135	163.9406	4.448504	0.9585072	3.812333	0.2884475	0.04039523	0.04333854	2.874403	0.3916336
90	-2667.684	-2832.202	164.5173	4.194498	0.9215771	3.536443	0.2535962	0.04752514	0.03920053	2.74739	0.338307
96	-2663.888	-2828.69	164.8015	3.746798	0.83582	3.012207	0.3900249	0.06477569	0.04055183	3.248096	0.4525395
102	-2661.757	-2825.453	163.6963	4.578013	0.83582	2.810593	0.4219136	0.06162556	0.05972646	3.942514	0.7341575
108	-2655.57	-2819.402	163.8317	3.631928	0.9120063	3.318316	0.4785406	0.06838685	0.0643098	3.782021	0.5920813
114	-2664.346	-2827.986	163.6402	3.265253	1.159079	3.464777	0.4785406	0.04739525	0.07900894	3.836767	0.5418425
