Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-2671.944	-2833.685	161.7413	3.549088	1.233502	2.953134	0.0955272	0.06895529	0.4886318	4.27981	2.033323
6	-2680.793	-2840.685	159.8922	3.764635	1.123149	2.953134	0.06369349	0.1084766	0.6645994	5.754492	2.141426
12	-2669.431	-2829.315	159.8835	4.306314	1.171527	3.12989	0.07668293	0.1026799	0.6645994	5.462137	1.974612
18	-2662.578	-2821.895	159.3168	3.954288	0.9464547	3.230698	0.1367372	0.1192016	0.7671125	6.269076	1.91425
24	-2653.461	-2812.816	159.3555	3.969077	1.05281	3.905347	0.1160258	0.1388886	0.6835557	5.840676	1.695965
30	-2654.956	-2811.553	156.5973	3.631452	1.070952	4.074474	0.09165995	0.1698684	0.6258939	8.697967	1.676247
36	-2649.41	-2808.666	159.2555	4.087995	1.070679	2.957781	0.0932251	0.16342	0.8216743	6.560062	1.766177
42	-2647.213	-2807.832	160.6192	3.939073	1.054622	2.644859	0.08862181	0.16342	0.6334293	5.44087	2.015052
48	-2648.904	-2811.104	162.2005	4.105162	1.123516	2.904551	0.04673221	0.1448261	0.5450896	3.992813	1.73427
54	-2652.485	-2815.193	162.708	3.817385	0.9493595	2.85301	0.06961838	0.0805204	0.4872939	3.831339	1.839271
60	-2643.962	-2806.31	162.348	3.817385	1.144951	2.791477	0.06961838	0.06256933	0.4108866	3.498353	2.271776
66	-2672.527	-2835.947	163.4195	3.570734	1.065434	2.454885	0.06179974	0.06258802	0.354283	3.307264	2.112235
72	-2669.051	-2824.754	155.7033	4.416451	1.011177	3.969938	0.163232	0.2281675	0.9680362	9.848503	0.7741955
78	-2669.84	-2826.614	156.7745	4.29035	1.008229	2.704742	0.2146923	0.1971524	1.292835	9.734396	0.8242009
84	-2679.068	-2841.37	162.3021	3.915871	1.018237	2.555115	0.07684763	0.06101494	0.3813187	3.347686	2.601006
90	-2664.678	-2827.793	163.1148	3.587642	0.9849738	2.366167	0.07856369	0.04450472	0.3813187	2.87856	2.660703
96	-2657.949	-2820.693	162.7433	3.919494	0.9782285	2.323907	0.04565415	0.06429572	0.3923769	3.095655	2.660703
102	-2660.54	-2822.33	161.7895	3.396328	1.118953	2.932939	0.06266261	0.06278254	0.3715165	3.641517	2.656077
108	-2662.321	-2824.275	161.9535	4.386746	1.218063	2.597104	0.07302766	0.07898871	0.3295626	2.805972	2.85361
114	-2679.245	-2833.765	154.52	4.438344	1.329987	2.709854	0.2205839	0.2149258	1.289253	11.27143	1.125313
120	-2667.719	-2829.052	161.3329	3.551985	1.130367	2.856697	0.08586748	0.1252408	0.3155478	3.217389	3.148864
126	-2663.652	-2824.77	161.1189	4.216436	0.9519211	2.719222	0.07141945	0.05769161	0.3155478	3.100271	3.34109
132	-2655.601	-2818.763	163.1624	3.123838	0.9519211	3.06341	0.04415299	0.06785881	0.2923842	2.227101	2.871489
138	-2653.84	-2816.036	162.1958	4.428038	1.034494	3.175077	0.04835629	0.04938977	0.2719476	2.250543	2.857221
144	-2643.533	-2805.547	162.0138	4.402448	1.073433	3.504735	0.06051726	0.04614974	0.2354783	2.206587	2.796105
150	-2654.654	-2817.233	162.5797	4.30792	0.990969	3.886129	0.05445088	0.04614974	0.2328168	2.142537	2.337201
156	-2653.27	-2815.238	161.9683	3.752416	0.9253665	3.886129	0.0339345	0.04614974	0.2432377	2.498906	2.748708
162	-2652.221	-2813.687	161.4655	4.790066	0.9640022	3.305873	0.05195168	0.03795848	0.2868792	2.498906	2.987485
168	-2658.656	-2821.669	163.0125	4.213254	1.156822	3.388285	0.05955888	0.03229406	0.3089674	2.26455	2.186184
174	-2659.478	-2821.163	161.6853	3.643818	1.160606	2.94718	0.05939276	0.02906677	0.3621006	2.60834	3.240216
180	-2657.86	-2817.175	159.3156	3.930772	1.069221	2.633341	0.1826324	0.1450595	1.003794	7.139238	1.42101
186	-2662.43	-2821.103	158.6732	3.730625	1.069221	2.208968	0.1605873	0.1137395	1.003794	7.982364	1.714651
