Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-78.26674	-248.6393	170.3726	1.609466	0.1790175	0.1574624	0.7040299	1.244437	0.1140281	1.68156
6	-84.44233	-251.4344	166.992	3.259403	0.3493402	0.4877705	0.3331696	2.225798	0.2153016	2.270569
12	-80.55962	-247.6388	167.0792	3.228244	0.8906295	0.1616711	0.1172415	3.093134	0.6456277	1.316452
18	-72.90308	-241.7478	168.8447	2.106227	0.6211589	0.2683967	0.7366384	1.907977	0.4046696	1.348678
24	-78.5816	-247.064	168.4824	1.721416	0.4639445	0.4358658	0.7366384	1.907977	0.3280018	1.900354
30	-70.31689	-237.9269	167.61	2.101215	0.424771	0.7449763	1.496127	2.570452	0.1975119	1.133862
36	-62.04746	-229.244	167.1965	2.427376	0.4135163	1.242182	0.4299433	3.064876	0.4144811	1.152044
42	-63.26521	-232.3018	169.0365	1.121016	0.4135163	1.244316	0.3336323	2.575893	0.5238128	0.9545604
48	-72.81972	-241.1733	168.3536	2.228111	0.3326771	2.95692	0.6859553	0.2695679	0.06579464	1.363953
54	-68.10078	-232.8021	164.7013	1.586639	0.77521	4.636466	1.463662	1.464867	0.1769249	1.363953
60	-61.92169	-230.9756	169.0539	1.22448	0.6843206	0.5164784	0.2900846	0.773913	2.341512	1.286298
66	-73.11346	-241.5469	168.4335	2.962552	0.8138978	0.5164784	0.01873294	0.399454	2.651126	0.5323458
72	-75.65186	-245.2174	169.5656	2.394744	0.4866592	0.1086337	0.02296278	0.3145065	2.651126	0.3029809
78	-69.55834	-239.4958	169.9375	2.184794	0.3150809	0.1212809	0.03687099	0.3521399	2.651126	0.4323199
84	-66.7169	-236.5812	169.8643	1.310829	0.8220108	0.142549	0.470092	0.3521399	2.529072	0.6163666
90	-76.06262	-245.7876	169.725	0.6008901	0.5023207	1.490162	0.7086342	0.1558213	2.285146	0.6163666
96	-71.0993	-240.083	168.9837	3.105611	0.2221149	0.452174	0.487314	0.1217871	2.285146	0.8667809
102	-88.51041	-255.6391	167.1287	1.241653	0.9353461	0.9962884	0.4248482	0.1954063	4.407162	0.8667809
108	-91.46911	-261.508	170.0389	0.8238606	0.3969019	0.2054407	0.2707013	0.2524532	2.682689	1.45273
114	-86.58372	-252.2968	165.7131	1.291117	1.422258	0.3440731	0.3774038	1.526663	4.771735	0.7070233
120	-79.22111	-244.0929	164.8718	2.153856	1.422258	0.4384979	1.493178	0.3843202	4.771735	0.7070233
126	-73.49592	-241.4728	167.9768	0.8606915	0.5177651	0.8015661	0.2150381	0.3843202	3.756697	1.57127
132	-78.01543	-245.2756	167.2602	0.3195901	1.052442	1.576296	0.1551751	0.6295059	4.183843	0.8178617
138	-63.89462	-234.9871	171.0925	1.212749	0.8775671	0.2395421	0.06393098	0.2595086	1.625134	0.8148247
144	-66.83852	-237.4639	170.6253	0.4396492	1.559255	0.1409772	0.1577451	0.2595086	2.112161	0.8132744
150	-65.03277	-234.9782	169.9455	0.4522455	0.8673794	0.592173	2.910195	0.257992	0.2250084	0.8762109
156	-65.54574	-231.3008	165.7551	1.649162	0.9821363	0.4455381	2.910195	0.1433918	2.199084	1.889906
162	-65.02104	-233.8592	168.8381	1.052935	0.4824376	0.5693937	0.6160574	0.0810429	2.420827	1.889906
168	-75.93995	-242.4559	166.516	2.701172	1.624519	1.853957	0.5392134	0.5025217	1.677009	1.003507
174	-91.34404	-256.2504	164.9064	1.507358	1.04724	1.395079	0.5903383	3.954028	1.715797	1.096339
180	-94.27629	-259.2382	164.9619	1.271776	1.054421	0.7186785	0.2366854	5.294683	0.297675	2.042462
186	-82.23419	-245.549	163.3148	0.9606547	0.3274665	1.569433	1.059222	5.294683	1.210827	2.10584
192	-81.81331	-250.4973	168.684	2.362102	0.9616302	0.3033932	0.1480527	2.654905	0.1985389	1.024292
198	-81.42882	-251.8258	170.3969	0.7457253	0.8687345	0.5248082	0.4832844	1.621718	0.3093583	1.227165
204	-75.96132	-245.7074	169.7461	1.51916	0.8235061	0.6300581	0.6945091	0.8713541	0.3175935	1.515595
210	-85.34348	-252.1637	166.8202	1.870294	0.3692483	1.674502	2.879938	0.08015068	0.4790531	1.845971
216	-84.64576	-253.2668	168.6211	2.390743	0.5756987	2.528062	0.4256	0.1410863	0.5894943	1.06935
222	-76.3908	-247.791	171.4002	0.5923487	1.76216	0.1717333	1.267339	0.0780771	0.1043253	0.7776499
228	-77.62999	-248.4411	170.8111	0.9967	0.809422	0.3360923	2.128989	0.02038439	0.3929035	0.5927496
234	-81.67562	-251.9433	170.2677	0.8719445	0.8087655	0.3276737	2.337438	0.5662507	0.1084836	0.9112849
240	-82.10119	-247.1518	165.0506	0.6038753	0.4893551	1.242822	5.430763	0.9428452	0.758133	1.553699
246	-82.87787	-249.3998	166.5219	0.6605566	0.932609	1.242822	3.779208	0.308672	0.5109518	1.95298
252	-78.70846	-248.1604	169.4519	0.5172757	0.9284765	0.4614532	2.433597	0.6632209	0.5109518	1.181657
