Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-892.1934	-1058.905	166.7117	2.913194	0.9876522	0.8871007	2.392554
6	-883.5965	-1051.02	167.424	2.407715	1.288473	1.034585	1.969003
12	-888.5637	-1055.682	167.1178	2.407715	1.267335	1.125718	2.124908
18	-881.8374	-1050.79	168.9528	1.013963	1.384633	1.125718	1.75079
24	-884.0249	-1050.49	166.4646	3.408241	1.246663	1.240439	1.829016
30	-885.7543	-1056.806	171.0517	0.1199077	0.9661865	1.021571	1.229995
36	-874.6808	-1045.739	171.0577	0.2985066	0.8567021	0.8586198	1.30209
42	-891.2241	-1061.265	170.0409	0.6294137	1.217368	1.031194	1.424218
48	-887.8377	-1057.608	169.7702	0.6294137	1.459708	1.075856	1.418283
54	-885.8587	-1052.538	166.679	2.730409	1.343386	1.969154	1.574493
60	-877.2059	-1045.004	167.7985	2.628957	1.21521	1.301506	1.404593
66	-881.0886	-1050.78	169.6912	0.9770604	0.7992912	1.27987	1.551062
72	-890.4016	-1056.263	165.8611	3.833989	1.014395	1.055935	2.222863
78	-890.4716	-1057.591	167.1192	2.607118	1.054843	1.183239	2.093402
84	-893.0317	-1055.639	162.6075	7.592601	0.9636035	1.22098	1.810684
90	-899.3944	-1067.416	168.0212	1.787031	1.475664	1.22098	1.734546
96	-895.9616	-1065.941	169.9797	0.6296253	1.141174	1.282696	1.333797
102	-886.3586	-1055.553	169.1946	0.04477166	0.7243761	1.412613	2.466877
108	-895.5165	-1065.603	170.0862	0.04806392	0.697377	1.199321	2.044765
114	-881.8827	-1050.538	168.6552	0.04806392	1.344744	1.387781	2.435712
120	-882.4209	-1051.161	168.7399	0.04999692	1.391316	1.256457	2.435712
126	-885.5891	-1054.45	168.8609	0.04542686	1.36516	1.510144	2.215922
132	-874.5054	-1044.267	169.7617	0.04843094	0.6937021	1.264882	2.215922
138	-877.9549	-1047.598	169.6431	0.04843094	0.9676978	1.441713	2.003014
144	-892.2081	-1061.158	168.9497	0.04843094	1.385268	1.441713	2.188306
150	-897.8501	-1065.169	167.3193	3.066875	1.021816	1.101604	1.723579
156	-881.659	-1048.845	167.1864	3.066875	1.196258	1.003108	1.764233
162	-883.6546	-1050.615	166.96	3.229605	1.196258	1.236372	1.644183
168	-876.765	-1044.59	167.8252	2.550813	0.8312372	1.453405	1.615041
174	-880.1706	-1047.306	167.1358	3.215814	0.9078953	1.234906	1.734159
180	-876.7329	-1043.031	166.2983	4.151052	0.8037462	1.234906	1.737621
186	-879.8717	-1047.812	167.9404	2.061781	1.391256	1.181053	1.682297
192	-865.648	-1035.006	169.3582	1.200277	1.108848	1.259117	1.417471
198	-869.3322	-1036.924	167.5921	2.693751	1.108848	1.110267	1.726942
204	-870.2861	-1036.11	165.8242	3.509385	1.681436	1.130204	1.991362
210	-885.759	-1055.865	170.1064	0.05977876	1.325319	1.285794	1.533182
216	-891.4928	-1061.757	170.2645	0.05977876	1.325319	1.297193	1.404684
222	-871.8698	-1041.483	169.6128	0.05977876	1.456149	1.266115	1.810408
228	-890.1758	-1060.051	169.8749	0.05977876	1.043658	1.211215	1.943729
234	-883.6019	-1054.517	170.9147	0.174097	1.048691	1.273069	1.001773
240	-876.3363	-1045.702	169.3655	1.246903	1.167903	1.273069	1.317776
246	-880.4805	-1048.103	167.6228	2.831883	0.9928154	1.382847	1.490606
252	-880.0575	-1050.555	170.4978	0.05977876	0.9719392	1.196806	1.567887
258	-893.5707	-1063.946	170.3757	0.05970145	0.6667284	1.281087	1.804721
264	-888.7962	-1058.948	170.1518	0.05970145	0.9194697	1.516681	1.625054
270	-883.2745	-1053.379	170.1043	0.05970145	1.396604	1.093941	1.625054
276	-892.9701	-1062.847	169.8767	0.05731499	1.095752	1.100676	1.983422
282	-874.7989	-1044.497	169.6978	0.05476949	1.095752	0.9012666	2.233126
288	-883.4924	-1053.213	169.7204	0.05476949	1.010515	0.9638186	2.233126
294	-884.2299	-1053.912	169.6823	0.05476949	0.8263954	1.221333	2.209616
300	-876.9266	-1046.454	169.5276	0.05476949	1.062654	0.9413344	2.337568
306	-885.7002	-1055.898	170.1976	0.05476949	0.963086	1.084956	1.868527
312	-878.1248	-1047.683	169.5582	0.05476949	0.963086	1.098722	2.281135
318	-884.5829	-1054.241	169.6579	0.05747364	1.25986	1.015643	2.077351
324	-892.5804	-1062.959	170.3782	0.05866059	0.7274946	0.8336769	2.067945
330	-879.0717	-1049.675	170.6037	0.06986675	1.171004	0.9610248	1.50963
336	-873.411	-1044.457	171.0465	0.06986675	0.8457607	0.9231238	1.448426
342	-875.2322	-1045.182	169.9498	0.06489356	1.46445	1.417066	1.448426
348	-878.0231	-1048.117	170.0935	0.06489356	1.314164	1.417066	1.448426
354	-874.3584	-1044.987	170.6283	0.09642139	1.388717	0.8657437	1.381267
360	-874.8903	-1045.676	170.7862	0.09642139	1.238313	0.8657437	1.371752
366	-865.8419	-1036.768	170.9262	0.09642139	0.9705535	0.9307487	1.419261
372	-876.5099	-1047.288	170.7778	0.07477238	0.9200003	1.014298	1.523032
378	-876.0632	-1046.844	170.7812	0.07308884	0.8574691	1.320203	1.333955
384	-873.0344	-1043.796	170.7614	0.07308884	0.9773416	1.193586	1.35556
390	-873.5349	-1044.19	170.6553	0.07308884	1.077797	1.323408	1.25495
396	-872.6232	-1042.953	170.3295	0.07559733	1.402622	1.495843	1.110133
402	-870.0755	-1040.256	170.1804	0.526878	1.231136	1.398701	1.074191
408	-878.2278	-1049.391	171.163	0.1870528	0.7705109	1.364038	0.9217846
414	-874.4323	-1045.779	171.3467	0.2250885	0.7705109	1.26245	0.7749371
420	-868.6219	-1039.971	171.3493	0.1482603	0.7194442	1.28197	0.9028119
426	-878.4915	-1049.859	171.3679	0.1560049	0.8966115	1.166388	0.8027316
432	-885.0445	-1055.726	170.6815	0.073838	0.9865371	1.477011	1.179103
438	-874.6526	-1045.545	170.8929	0.06384364	0.6310524	1.477011	1.296201
444	-873.8571	-1044.811	170.9537	0.06384364	0.9738844	1.204851	1.198654
450	-873.95	-1044.349	170.3994	0.06384364	1.015548	1.583855	1.309797
456	-869.9669	-1041.016	171.0496	0.06384364	0.6671717	1.28187	1.301759
462	-880.7331	-1051.195	170.462	0.07955043	1.320704	1.104269	1.389205
468	-875.2767	-1045.92	170.643	0.07955043	1.12027	1.120084	1.389205
474	-878.194	-1048.985	170.7908	0.07955043	1.111395	0.9811243	1.389205
480	-864.4972	-1035.347	170.8494	0.0798417	1.035034	0.9677527	1.413007
486	-871.2663	-1041.872	170.606	0.1011982	1.488209	0.9306768	1.267446
492	-869.8363	-1040.906	171.0695	0.1011982	0.8819394	0.9628571	1.347328
498	-885.4789	-1056.223	170.7444	0.1611411	1.38124	0.8277121	1.272421
504	-882.3396	-1053.334	170.9943	0.1546206	0.9295585	0.7431568	1.497097
510	-876.6523	-1047.111	170.4591	0.1125083	1.248217	0.9680315	1.523775
516	-871.3711	-1042.063	170.6918	0.09311551	1.209257	1.00128	1.364422
522	-876.2302	-1046.908	170.6777	0.07834356	1.110162	1.128261	1.364422
528	-865.4453	-1036.109	170.6642	0.08082388	1.193461	1.168357	1.274551
534	-862.3335	-1032.996	170.6622	0.08082388	1.123505	1.168357	1.332301
540	-882.0807	-1053.171	171.0902	0.1566326	0.91772	1.007914	1.218861
546	-877.3771	-1048.448	171.0706	0.1875649	1.181707	0.7986891	1.162645
552	-881.5325	-1052.413	170.8801	0.3029368	0.9352162	1.10102	1.178752
558	-879.9428	-1051.249	171.3062	0.1020643	0.8202169	0.8342833	1.308722
564	-874.9825	-1045.362	170.3797	0.07050586	1.196325	1.11263	1.544388
570	-866.4328	-1037.046	170.6129	0.1004388	1.154159	0.9850048	1.474263
576	-858.8115	-1029.932	171.12	0.1004388	0.9324761	1.190973	1.066281
582	-864.541	-1034.865	170.3236	0.1032714	1.794512	1.252562	0.9769856
588	-863.8581	-1034.686	170.8279	0.1165892	1.157492	1.349873	0.9602696
594	-877.4271	-1048.365	170.9382	0.1288991	0.9516474	1.349873	1.042787
600	-884.8231	-1055.439	170.6154	0.1159883	0.7439081	2.231941	0.5655567
606	-881.152	-1052.224	171.0716	0.1141722	0.8859975	1.505679	0.8149914
612	-874.7845	-1045.563	170.7788	0.1361581	1.136125	1.505679	0.8419875
618	-871.538	-1041.761	170.2232	0.6585021	1.136125	1.372126	1.022516
