Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	tree_length
0	-1473.664	-1639.665	166.0006	0.6160427	1.259954	4.51292
6	-1480.894	-1646.732	165.8385	0.8731736	1.181363	4.51292
12	-1469.969	-1636.699	166.73	0.7155521	1.22302	4.070965
18	-1477.228	-1644.179	166.9509	0.5909191	1.22302	4.007108
24	-1489.61	-1656.345	166.7356	0.563811	1.355399	4.066487
30	-1477.892	-1644.403	166.5108	0.5810762	1.481036	4.115364
36	-1480.909	-1647.99	167.0811	0.5810762	1.27171	3.90921
42	-1486.981	-1653.562	166.5807	0.4901167	1.245224	4.245588
48	-1474.468	-1640.747	166.2783	0.702469	1.245224	4.321613
54	-1473.086	-1639.579	166.4931	0.6632524	1.285069	4.197502
60	-1480.352	-1647.072	166.7195	0.6455832	1.292766	4.073205
66	-1482.293	-1648.973	166.6804	0.6854782	1.372803	4.029545
72	-1466.983	-1633.872	166.8889	0.6794393	1.258668	3.978786
78	-1485.964	-1652.966	167.002	0.8221373	1.291533	3.817565
84	-1473.733	-1640.121	166.3883	0.6656922	1.227997	4.288022
90	-1477.51	-1644.468	166.9583	0.7968561	1.227997	3.89328
96	-1476.173	-1643.046	166.8733	0.7567571	1.351626	3.89328
102	-1487.085	-1654.734	167.6492	0.6454346	1.45495	3.443326
108	-1475.085	-1642.271	167.1852	0.6454346	1.530744	3.669152
114	-1478.14	-1645.312	167.1714	0.6430174	1.493388	3.699972
120	-1476.55	-1643.02	166.4695	0.8122965	1.32456	4.108843
126	-1478.715	-1645.156	166.4417	0.7789823	1.24734	4.186938
132	-1471.689	-1638.126	166.4374	0.680867	1.343594	4.186938
138	-1486.945	-1653.155	166.2099	0.680867	1.537777	4.205816
144	-1481.485	-1647.898	166.4134	0.8133147	1.047591	4.29733
150	-1475.047	-1642.163	167.1164	0.586671	1.284688	3.878943
156	-1471.447	-1638.015	166.5678	0.5620307	1.180479	4.262013
162	-1483.46	-1650.635	167.1747	0.5625619	1.279326	3.859322
168	-1484.431	-1650.094	165.6635	0.8227348	1.135102	4.664976
174	-1482.49	-1648.758	166.2679	0.6835347	1.300507	4.306046
