Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-270.409	-433.9093	163.5003	1.099556	0.8746575	0.6697813	0.8012936	0.357566	0.642434	0.45547	0.54453	4.603847
6	-265.9882	-428.0511	162.0629	0.3045317	0.731421	0.524773	0.6261791	0.313183	0.686817	0.579047	0.420953	6.096448
12	-263.556	-425.2193	161.6633	0.3647223	0.92352	0.7166813	0.6652688	0.274846	0.725154	0.398926	0.601074	6.096448
18	-269.2095	-428.2933	159.0838	0.3633373	0.9874671	0.716892	0.7583832	0.498653	0.501347	0.603428	0.396572	7.345302
24	-287.6834	-451.5491	163.8657	1.129245	2.68899	0.2335767	3.237303	0.208186	0.791814	0.606116	0.393884	2.13252
30	-273.6872	-437.1635	163.4763	1.086503	1.772146	0.5815438	1.961108	0.425035	0.574965	0.606116	0.393884	3.507427
36	-273.9325	-438.0027	164.0701	0.3870684	1.386047	0.672826	1.250461	0.565618	0.434382	0.589286	0.410714	4.132131
42	-269.6296	-433.0646	163.435	0.5085957	1.894272	0.8851337	1.61572	0.456385	0.543615	0.694055	0.305945	3.870747
48	-273.0274	-436.8881	163.8607	0.2924866	2.055745	1.022211	1.26705	0.649946	0.350054	0.770715	0.229285	3.870747
54	-262.97	-426.9519	163.9819	0.1471174	1.85644	0.6715249	1.349961	0.440513	0.559487	0.601969	0.398031	4.019903
60	-287.2527	-452.1845	164.9319	0.7578041	0.8362671	1.300621	1.473086	0.120638	0.879362	0.635321	0.364679	3.507201
66	-267.2805	-431.0841	163.8036	0.7256001	2.488757	1.198566	1.783846	0.50884	0.49116	0.730618	0.269382	2.982318
72	-264.9274	-430.5364	165.6089	0.4302165	1.683732	0.6047899	1.783846	0.370176	0.629824	0.811457	0.188543	2.919362
78	-286.3139	-449.8035	163.4896	0.6692629	2.584697	0.5847811	1.783846	0.463565	0.536435	0.38784	0.61216	3.453795
84	-269.7853	-433.9256	164.1403	0.6451604	0.834236	0.8082879	1.379028	0.545533	0.454467	0.586463	0.413537	4.106285
90	-281.0389	-442.88	161.8411	0.5432089	2.70801	0.7010607	0.9818556	0.398601	0.601399	0.532528	0.467472	4.808628
96	-283.9936	-447.748	163.7544	0.7157432	3.121276	0.3434554	1.019928	0.482663	0.517337	0.674205	0.325795	3.575588
102	-286.5256	-452.446	165.9205	0.6704058	1.39675	0.3279673	0.9583008	0.249911	0.750089	0.751257	0.248743	3.316436
108	-282.2336	-446.3999	164.1663	0.4600159	2.106865	0.9002569	1.482065	0.390591	0.609409	0.550237	0.449763	3.406969
114	-274.2133	-436.4452	162.2319	0.3484541	2.100764	0.7479721	1.385037	0.306159	0.693841	0.638154	0.361846	4.769285
120	-262.5937	-426.1694	163.5757	0.6913364	1.515464	0.7530682	0.7604849	0.437027	0.562973	0.5437	0.4563	4.398562
126	-254.4239	-418.2984	163.8745	0.1877792	1.870541	0.5538356	1.060264	0.5059	0.4941	0.740896	0.259104	4.329662
132	-262.6488	-428.1863	165.5376	0.08670402	0.9817463	0.4271495	0.892582	0.191672	0.808328	0.833349	0.166651	4.284301
138	-258.1969	-422.1	163.9031	0.2948019	1.351758	0.7185973	1.282306	0.314457	0.685543	0.483555	0.516445	4.284301
144	-263.6891	-426.4525	162.7635	0.3568392	1.537485	0.6724467	1.210859	0.476077	0.523923	0.688109	0.311891	4.856101
150	-274.9783	-438.7911	163.8128	0.1747215	1.221443	0.5728085	1.131435	0.228881	0.771119	0.500587	0.499413	4.685928
156	-268.4894	-431.6256	163.1362	0.4100711	0.874759	0.6064811	0.9851327	0.475193	0.524807	0.525362	0.474638	5.094726
162	-265.7528	-427.7917	162.0388	0.05152344	1.087401	0.7436403	0.8998998	0.591522	0.408478	0.362044	0.637956	5.788779
168	-261.9336	-425.6165	163.6829	0.05232278	1.528622	0.621653	0.8923017	0.576808	0.423192	0.675871	0.324129	4.720245
174	-264.8764	-428.6037	163.7273	0.1179755	1.517363	0.7356965	1.121265	0.676406	0.323594	0.741512	0.258488	4.546679
180	-266.3907	-429.9753	163.5846	0.0258827	1.162739	0.5058174	1.121265	0.389014	0.610986	0.577868	0.422132	4.884618
186	-259.5709	-423.6751	164.1041	0.2924038	0.7502208	0.8815629	1.121265	0.573108	0.426892	0.76833	0.23167	4.568205
192	-255.7528	-417.8078	162.055	0.4138115	1.380164	1.485837	1.087078	0.528536	0.471464	0.728011	0.271989	4.951911
198	-275.2804	-438.5192	163.2388	0.2407997	1.547827	1.343534	1.087078	0.296789	0.703211	0.715522	0.284478	4.415222
204	-265.3192	-428.8736	163.5544	0.1522348	1.117286	1.30507	1.236488	0.561628	0.438372	0.386252	0.613748	4.368487
210	-257.4138	-420.1601	162.7464	0.3693951	1.129437	1.001154	1.181782	0.524651	0.475349	0.693367	0.306633	4.918853
216	-248.4076	-409.4449	161.0373	0.2173902	1.023467	1.493184	0.7656187	0.326346	0.673654	0.627794	0.372206	5.975465
222	-274.0415	-435.255	161.2135	0.2603109	0.6614151	1.422243	0.9610272	0.552844	0.447156	0.701461	0.298539	5.975465
228	-260.2547	-422.5143	162.2596	0.6037794	1.246439	1.487859	1.642538	0.555268	0.444732	0.689232	0.310768	4.472442
234	-253.4018	-416.7009	163.2991	0.1493189	0.8516035	1.187541	1.813766	0.454634	0.545366	0.670564	0.329436	4.420733
240	-274.6182	-439.4985	164.8802	0.1493189	1.32587	1.173518	1.799031	0.582877	0.417123	0.534643	0.465357	3.227523
246	-267.6067	-431.1892	163.5825	0.6306314	1.330378	0.8340243	1.447195	0.593317	0.406683	0.624737	0.375263	4.116833
252	-277.7298	-443.7852	166.0555	0.6330097	1.197556	0.520748	1.269274	0.277916	0.722084	0.625353	0.374647	3.069757
258	-263.865	-427.9664	164.1014	0.1613284	1.197556	0.6938259	1.269274	0.506868	0.493132	0.625353	0.374647	4.329187
264	-275.6789	-439.9879	164.309	0.3301509	0.8342854	0.6623599	1.524754	0.506868	0.493132	0.677525	0.322475	4.211776
270	-268.8542	-433.1885	164.3343	0.4679819	1.072581	0.8401768	1.060168	0.390945	0.609055	0.591193	0.408807	4.137871
276	-267.9186	-430.6498	162.7312	0.267015	0.6977835	0.7655558	1.092161	0.388464	0.611536	0.591193	0.408807	5.375342
282	-261.9997	-425.6869	163.6871	0.0915777	1.012328	0.6589182	1.116658	0.342581	0.657419	0.848018	0.151982	5.003118
288	-268.616	-432.8366	164.2206	0.7864177	1.44542	0.4680534	0.9686204	0.357651	0.642349	0.620182	0.379818	4.061431
294	-266.8159	-430.6454	163.8295	0.6164761	0.7097109	0.8126664	1.17822	0.261276	0.738724	0.671173	0.328827	4.574094
300	-273.8745	-437.2871	163.4126	0.6164761	1.202386	1.029107	1.470635	0.36729	0.63271	0.74089	0.25911	4.23619
306	-275.9775	-437.9967	162.0192	0.441221	1.135747	0.898733	1.244407	0.409767	0.590233	0.46921	0.53079	5.265343
312	-292.4421	-456.1286	163.6865	0.2256082	1.498494	0.759197	0.8611129	0.284162	0.715838	0.890271	0.109729	4.861275
318	-271.4232	-433.9143	162.4911	0.1922907	1.450397	0.3468957	0.8611129	0.566814	0.433186	0.539806	0.460194	5.400915
324	-274.6082	-436.9769	162.3686	0.2766148	1.62767	0.762079	1.09426	0.689476	0.310524	0.785258	0.214742	5.201548
330	-265.5793	-428.4508	162.8714	0.4357549	0.9850116	0.760142	0.8430271	0.447441	0.552559	0.664045	0.335955	5.201548
336	-274.3409	-438.6447	164.3037	0.7120398	0.9850116	0.8829937	1.310276	0.467978	0.532022	0.608214	0.391786	3.890183
342	-281.9475	-446.0701	164.1227	0.301697	1.428344	1.150554	1.299425	0.357455	0.642545	0.695767	0.304233	3.890183
348	-268.7463	-431.5882	162.842	0.1187353	0.8075937	0.8313587	1.315478	0.43949	0.56051	0.686314	0.313686	5.201849
354	-270.1931	-435.891	165.6979	0.1815054	0.8075937	0.6887406	1.234557	0.531062	0.468938	0.678662	0.321338	3.670549
360	-280.8684	-444.3904	163.522	0.2788708	0.9340836	0.6887406	1.668913	0.321313	0.678687	0.528194	0.471806	4.535801
366	-276.5409	-438.657	162.1161	2.002368	1.136289	0.4299022	1.832455	0.773824	0.226176	0.747987	0.252013	4.395667
372	-274.1627	-438.4269	164.2643	0.3525346	1.067277	0.274182	0.881312	0.403874	0.596126	0.502786	0.497214	4.502592
378	-257.3908	-420.9938	163.603	0.3373357	1.715327	0.6302717	0.963619	0.591179	0.408821	0.810836	0.189164	4.568226
384	-262.854	-426.1863	163.3323	0.457851	2.100281	0.3835918	0.710763	0.354836	0.645164	0.466535	0.533465	4.568226
390	-269.2054	-435.2327	166.0272	1.235625	0.7873531	0.730812	1.708696	0.484342	0.515658	0.864726	0.135274	2.74111
396	-255.2646	-419.3208	164.0562	0.8354289	0.8527655	0.5862946	1.093985	0.476785	0.523215	0.541311	0.458689	4.303235
402	-264.0442	-427.6787	163.6345	0.1268018	0.6786462	0.4302938	0.7679664	0.333325	0.666675	0.642437	0.357563	5.316643
408	-264.7733	-428.7969	164.0236	0.06467066	1.297027	0.4362003	0.9118124	0.602114	0.397886	0.696133	0.303867	4.719128
414	-256.1741	-419.7859	163.6118	0.6122913	1.193982	0.8481427	0.9339305	0.452983	0.547017	0.661622	0.338378	4.474146
420	-263.7022	-427.6706	163.9684	0.1850975	1.398256	0.6302462	1.034782	0.428103	0.571897	0.685325	0.314675	4.474146
426	-277.8786	-441.8286	163.9501	0.5222689	1.609285	0.7684124	1.242205	0.65276	0.34724	0.756165	0.243835	4.058791
432	-284.0441	-447.9937	163.9496	0.7777066	0.7324855	0.4225587	1.486087	0.493018	0.506982	0.721389	0.278611	4.355355
438	-277.7277	-439.5562	161.8284	0.5085473	1.969115	0.6461816	1.486087	0.6704	0.3296	0.598144	0.401856	4.940051
444	-280.8232	-445.3377	164.5145	0.6234367	2.315516	0.3981417	1.22205	0.216559	0.783441	0.697972	0.302028	3.538989
450	-281.3246	-444.417	163.0924	0.6234367	3.323382	0.7058241	1.969611	0.580742	0.419258	0.823663	0.176337	3.387568
456	-282.567	-446.6712	164.1042	0.6926887	1.235057	1.15107	2.05453	0.21498	0.78502	0.542933	0.457067	3.387568
462	-270.5962	-434.8714	164.2753	0.5120844	1.066762	0.7814815	2.16308	0.507217	0.492783	0.604069	0.395931	3.537461
468	-279.5132	-443.764	164.2508	0.3642277	2.253603	0.6043263	1.679108	0.499816	0.500184	0.754622	0.245378	3.460943
474	-272.3221	-437.0869	164.7648	0.4619392	2.231743	1.152152	1.679108	0.354746	0.645254	0.651009	0.348991	2.756842
480	-283.4408	-447.0745	163.6337	0.5917507	1.000593	1.297859	2.057961	0.475122	0.524878	0.524948	0.475052	3.655051
486	-263.2727	-427.4528	164.1801	0.7971174	1.595555	0.5506467	1.788738	0.366288	0.633712	0.792831	0.207169	3.596861
492	-262.9241	-425.7068	162.7827	0.5256826	1.235956	0.7794294	1.171443	0.210971	0.789029	0.715554	0.284446	5.005489
498	-266.9804	-430.4518	163.4713	0.04525323	2.112352	0.6561589	0.9147433	0.359246	0.640754	0.615329	0.384671	4.520675
504	-273.3396	-436.6942	163.3546	0.4599172	1.246253	0.6132471	0.9498419	0.311559	0.688441	0.502613	0.497387	4.797876
510	-259.0469	-424.1933	165.1464	0.4025205	1.845097	0.3335162	0.7329083	0.520658	0.479342	0.500284	0.499716	3.649435
516	-256.9441	-421.9471	165.003	0.8177858	1.602667	0.3978386	0.8068401	0.357447	0.642553	0.673562	0.326438	3.637225
522	-264.6846	-429.1437	164.4592	0.1076352	0.6376401	0.7459824	0.8068401	0.378446	0.621554	0.575591	0.424409	4.702809
528	-257.5411	-420.436	162.8948	0.02756348	2.061801	0.8002786	1.218056	0.468653	0.531347	0.349573	0.650427	4.621242
534	-265.3023	-430.4082	165.106	0.4471733	0.8392042	0.4033912	0.8663229	0.207661	0.792339	0.366533	0.633467	4.261047
540	-256.4902	-420.6087	164.1185	0.1039915	1.564249	0.7016839	1.007575	0.599153	0.400847	0.542311	0.457689	4.292363
546	-258.3226	-423.1077	164.7851	0.2472777	1.564249	0.5460847	0.791773	0.31201	0.68799	0.33223	0.66777	4.092859
552	-271.6228	-435.8501	164.2274	0.1327832	0.7931366	1.179776	0.8705786	0.265581	0.734419	0.602252	0.397748	4.519656
558	-260.9179	-424.1593	163.2413	0.1676318	1.069784	1.179776	1.233754	0.465295	0.534705	0.708833	0.291167	4.669014
564	-278.4771	-442.6994	164.2223	0.2657171	1.73767	0.6782574	1.18533	0.59872	0.40128	0.721406	0.278594	4.02279
570	-266.4407	-428.6734	162.2327	0.4922497	1.257878	0.9081975	1.208023	0.393876	0.606124	0.721406	0.278594	5.130241
576	-281.7767	-445.6786	163.9018	0.2272985	1.257878	0.8946609	1.397684	0.576301	0.423699	0.562779	0.437221	4.181605
582	-274.2267	-437.6934	163.4667	0.5837835	2.098578	0.6466998	1.442714	0.212282	0.787718	0.578599	0.421401	4.012477
588	-263.5807	-426.503	162.9223	0.4243896	1.320177	0.8375687	1.216536	0.428104	0.571896	0.680184	0.319816	4.755784
594	-263.4557	-428.1627	164.707	0.6284868	0.861122	0.6383931	1.216536	0.376508	0.623492	0.674107	0.325893	4.004046
600	-259.8338	-426.2129	166.3791	0.5095021	0.478395	0.4419073	0.997266	0.381731	0.618269	0.892351	0.107649	3.739529
606	-260.6123	-425.7002	165.0879	0.3323282	0.9535739	0.5993426	1.281486	0.713499	0.286501	0.679345	0.320655	3.926531
612	-267.693	-432.1218	164.4288	0.1484357	0.9116965	0.7807023	1.502658	0.409093	0.590907	0.55103	0.44897	4.127597
618	-268.7467	-433.9906	165.244	0.07632098	1.545742	0.7329483	1.590213	0.425271	0.574729	0.80388	0.19612	3.445339
624	-271.9276	-434.8139	162.8864	0.1969167	1.545742	0.6576703	0.7609103	0.360108	0.639892	0.773869	0.226131	5.208147
630	-269.2539	-432.4024	163.1485	0.4111263	2.074557	0.6638581	1.451945	0.397051	0.602949	0.590076	0.409924	4.189562
636	-272.7307	-436.7418	164.0112	0.3465411	1.590242	1.142649	1.845887	0.693487	0.306513	0.525544	0.474456	3.504736
642	-264.5353	-428.1628	163.6275	0.8397599	1.918349	1.163967	1.336598	0.445838	0.554162	0.652866	0.347134	3.539103
648	-272.1658	-436.4951	164.3293	0.3485781	2.259166	0.6775556	1.880737	0.222638	0.777362	0.627906	0.372094	3.305714
654	-263.6741	-427.8197	164.1455	0.7419935	2.659874	0.5807199	1.035335	0.291253	0.708747	0.597775	0.402225	3.485068
660	-266.7407	-429.6684	162.9277	0.7813356	1.434563	0.7471645	1.389478	0.267341	0.732659	0.77211	0.22789	4.565454
